[KW]	[sec]	[bar]	[Pa]	[Pa]	Drehzahl [1/min]	
					1275	
-348.7	-0.022052288	4.7014	-348.7	114
-348.6	-0.022039216	4.6903	-348.6	115
-348.5	-0.022026144	4.6832	-348.5	116
-348.4	-0.022013072	4.6744	-348.4	117
-348.3	-0.022	4.6661	-348.3	118
-348.2	-0.021986928	4.6583	-348.2	119
-348.1	-0.021973856	4.6512	-348.1	120
-348	-0.021960784	4.6429	-348	121
-347.9	-0.021947712	4.6349	-347.9	122
-347.8	-0.021934641	4.6274	-347.8	123
-347.7	-0.021921569	4.6197	-347.7	124
-347.6	-0.021908497	4.614	-347.6	125
-347.5	-0.021895425	4.6069	-347.5	126
-347.4	-0.021882353	4.6004	-347.4	127
-347.3	-0.021869281	4.5929	-347.3	128
-347.2	-0.021856209	4.5886	-347.2	129
-347.1	-0.021843137	4.5828	-347.1	130
-347	-0.021830065	4.5765	-347	131
-346.9	-0.021816993	4.5705	-346.9	132
-346.8	-0.021803922	4.5641	-346.8	133
-346.7	-0.02179085	4.5588	-346.7	134
-346.6	-0.021777778	4.5538	-346.6	135
-346.5	-0.021764706	4.5501	-346.5	136
-346.4	-0.021751634	4.5442	-346.4	137
-346.3	-0.021738562	4.5422	-346.3	138
-346.2	-0.02172549	4.5368	-346.2	139
-346.1	-0.021712418	4.5306	-346.1	140
-346	-0.021699346	4.5278	-346	141
-345.9	-0.021686275	4.5228	-345.9	142
-345.8	-0.021673203	4.519	-345.8	143
-345.7	-0.021660131	4.5155	-345.7	144
-345.6	-0.021647059	4.5135	-345.6	145
-345.5	-0.021633987	4.506	-345.5	146
-345.4	-0.021620915	4.5025	-345.4	147
-345.3	-0.021607843	4.4999	-345.3	148
-345.2	-0.021594771	4.4959	-345.2	149
-345.1	-0.021581699	4.4939	-345.1	150
-345	-0.021568627	4.4891	-345	151
-344.9	-0.021555556	4.484	-344.9	152
-344.8	-0.021542484	4.4807	-344.8	153
-344.7	-0.021529412	4.4778	-344.7	154
-344.6	-0.02151634	4.4736	-344.6	155
-344.5	-0.021503268	4.4713	-344.5	156
-344.4	-0.021490196	4.4666	-344.4	157
-344.3	-0.021477124	4.464	-344.3	158
-344.2	-0.021464052	4.4601	-344.2	159
-344.1	-0.02145098	4.4576	-344.1	160
-344	-0.021437908	4.4556	-344	161
-343.9	-0.021424837	4.4526	-343.9	162
-343.8	-0.021411765	4.4471	-343.8	163
-343.7	-0.021398693	4.4447	-343.7	164
-343.6	-0.021385621	4.4433	-343.6	165
-343.5	-0.021372549	4.4395	-343.5	166
-343.4	-0.021359477	4.4388	-343.4	167
-343.3	-0.021346405	4.4353	-343.3	168
-343.2	-0.021333333	4.4341	-343.2	169
-343.1	-0.021320261	4.4331	-343.1	170
-343	-0.02130719	4.4289	-343	171
-342.9	-0.021294118	4.4284	-342.9	172
-342.8	-0.021281046	4.4281	-342.8	173
-342.7	-0.021267974	4.4273	-342.7	174
-342.6	-0.021254902	4.4249	-342.6	175
-342.5	-0.02124183	4.4231	-342.5	176
-342.4	-0.021228758	4.4212	-342.4	177
-342.3	-0.021215686	4.4188	-342.3	178
-342.2	-0.021202614	4.4169	-342.2	179
-342.1	-0.021189542	4.4165	-342.1	180
-342	-0.021176471	4.4134	-342	181
-341.9	-0.021163399	4.4141	-341.9	182
-341.8	-0.021150327	4.41	-341.8	183
-341.7	-0.021137255	4.4087	-341.7	184
-341.6	-0.021124183	4.4085	-341.6	185
-341.5	-0.021111111	4.4064	-341.5	186
-341.4	-0.021098039	4.4064	-341.4	187
-341.3	-0.021084967	4.4027	-341.3	188
-341.2	-0.021071895	4.4018	-341.2	189
-341.1	-0.021058824	4.399	-341.1	190
-341	-0.021045752	4.3974	-341	191
-340.9	-0.02103268	4.3983	-340.9	192
-340.8	-0.021019608	4.3951	-340.8	193
-340.7	-0.021006536	4.394	-340.7	194
-340.6	-0.020993464	4.3914	-340.6	195
-340.5	-0.020980392	4.3895	-340.5	196
-340.4	-0.02096732	4.3883	-340.4	197
-340.3	-0.020954248	4.385	-340.3	198
-340.2	-0.020941176	4.3838	-340.2	199
-340.1	-0.020928105	4.3819	-340.1	200
-340	-0.020915033	4.379	-340	201
-339.9	-0.020901961	4.3781	-339.9	202
-339.8	-0.020888889	4.3769	-339.8	203
-339.7	-0.020875817	4.3739	-339.7	204
-339.6	-0.020862745	4.3742	-339.6	205
-339.5	-0.020849673	4.373	-339.5	206
-339.4	-0.020836601	4.3704	-339.4	207
-339.3	-0.020823529	4.3713	-339.3	208
-339.2	-0.020810458	4.3673	-339.2	209
-339.1	-0.020797386	4.3655	-339.1	210
-339	-0.020784314	4.3665	-339	211
-338.9	-0.020771242	4.3659	-338.9	212
-338.8	-0.02075817	4.3663	-338.8	213
-338.7	-0.020745098	4.3623	-338.7	214
-338.6	-0.020732026	4.3628	-338.6	215
-338.5	-0.020718954	4.3633	-338.5	216
-338.4	-0.020705882	4.3607	-338.4	217
-338.3	-0.02069281	4.36	-338.3	218
-338.2	-0.020679739	4.3613	-338.2	219
-338.1	-0.020666667	4.3579	-338.1	220
-338	-0.020653595	4.3606	-338	221
-337.9	-0.020640523	4.3601	-337.9	222
-337.8	-0.020627451	4.3598	-337.8	223
-337.7	-0.020614379	4.3595	-337.7	224
-337.6	-0.020601307	4.3587	-337.6	225
-337.5	-0.020588235	4.3598	-337.5	226
-337.4	-0.020575163	4.3579	-337.4	227
-337.3	-0.020562092	4.3587	-337.3	228
-337.2	-0.02054902	4.3601	-337.2	229
-337.1	-0.020535948	4.3604	-337.1	230
-337	-0.020522876	4.36	-337	231
-336.9	-0.020509804	4.36	-336.9	232
-336.8	-0.020496732	4.3588	-336.8	233
-336.7	-0.02048366	4.3604	-336.7	234
-336.6	-0.020470588	4.3607	-336.6	235
-336.5	-0.020457516	4.36	-336.5	236
-336.4	-0.020444444	4.3619	-336.4	237
-336.3	-0.020431373	4.3611	-336.3	238
-336.2	-0.020418301	4.3609	-336.2	239
-336.1	-0.020405229	4.3645	-336.1	240
-336	-0.020392157	4.3644	-336	241
-335.9	-0.020379085	4.3631	-335.9	242
-335.8	-0.020366013	4.364	-335.8	243
-335.7	-0.020352941	4.3659	-335.7	244
-335.6	-0.020339869	4.3649	-335.6	245
-335.5	-0.020326797	4.3656	-335.5	246
-335.4	-0.020313725	4.3656	-335.4	247
-335.3	-0.020300654	4.3659	-335.3	248
-335.2	-0.020287582	4.3667	-335.2	249
-335.1	-0.02027451	4.3645	-335.1	250
-335	-0.020261438	4.366	-335	251
-334.9	-0.020248366	4.366	-334.9	252
-334.8	-0.020235294	4.3675	-334.8	253
-334.7	-0.020222222	4.3678	-334.7	254
-334.6	-0.02020915	4.369	-334.6	255
-334.5	-0.020196078	4.3697	-334.5	256
-334.4	-0.020183007	4.3688	-334.4	257
-334.3	-0.020169935	4.3677	-334.3	258
-334.2	-0.020156863	4.369	-334.2	259
-334.1	-0.020143791	4.3702	-334.1	260
-334	-0.020130719	4.3699	-334	261
-333.9	-0.020117647	4.3703	-333.9	262
-333.8	-0.020104575	4.3698	-333.8	263
-333.7	-0.020091503	4.3697	-333.7	264
-333.6	-0.020078431	4.369	-333.6	265
-333.5	-0.020065359	4.3716	-333.5	266
-333.4	-0.020052288	4.3714	-333.4	267
-333.3	-0.020039216	4.3698	-333.3	268
-333.2	-0.020026144	4.3709	-333.2	269
-333.1	-0.020013072	4.3713	-333.1	270
-333	-0.02	4.37	-333	271
-332.9	-0.019986928	4.3703	-332.9	272
-332.8	-0.019973856	4.3687	-332.8	273
-332.7	-0.019960784	4.3684	-332.7	274
-332.6	-0.019947712	4.369	-332.6	275
-332.5	-0.019934641	4.3682	-332.5	276
-332.4	-0.019921569	4.3678	-332.4	277
-332.3	-0.019908497	4.367	-332.3	278
-332.2	-0.019895425	4.3661	-332.2	279
-332.1	-0.019882353	4.3662	-332.1	280
-332	-0.019869281	4.3667	-332	281
-331.9	-0.019856209	4.3649	-331.9	282
-331.8	-0.019843137	4.3632	-331.8	283
-331.7	-0.019830065	4.3623	-331.7	284
-331.6	-0.019816993	4.3617	-331.6	285
-331.5	-0.019803922	4.3611	-331.5	286
-331.4	-0.01979085	4.3607	-331.4	287
-331.3	-0.019777778	4.3587	-331.3	288
-331.2	-0.019764706	4.3581	-331.2	289
-331.1	-0.019751634	4.3581	-331.1	290
-331	-0.019738562	4.3547	-331	291
-330.9	-0.01972549	4.3539	-330.9	292
-330.8	-0.019712418	4.3542	-330.8	293
-330.7	-0.019699346	4.3529	-330.7	294
-330.6	-0.019686275	4.3496	-330.6	295
-330.5	-0.019673203	4.3517	-330.5	296
-330.4	-0.019660131	4.3481	-330.4	297
-330.3	-0.019647059	4.3479	-330.3	298
-330.2	-0.019633987	4.3463	-330.2	299
-330.1	-0.019620915	4.3461	-330.1	300
-330	-0.019607843	4.3433	-330	301
-329.9	-0.019594771	4.3414	-329.9	302
-329.8	-0.019581699	4.3415	-329.8	303
-329.7	-0.019568627	4.3391	-329.7	304
-329.6	-0.019555556	4.3378	-329.6	305
-329.5	-0.019542484	4.3362	-329.5	306
-329.4	-0.019529412	4.3362	-329.4	307
-329.3	-0.01951634	4.3333	-329.3	308
-329.2	-0.019503268	4.3313	-329.2	309
-329.1	-0.019490196	4.332	-329.1	310
-329	-0.019477124	4.3283	-329	311
-328.9	-0.019464052	4.3295	-328.9	312
-328.8	-0.01945098	4.3279	-328.8	313
-328.7	-0.019437908	4.3247	-328.7	314
-328.6	-0.019424837	4.3248	-328.6	315
-328.5	-0.019411765	4.3214	-328.5	316
