vKurbelwinkel	p_Zyl_1	p_Ein	p_Aus
[KWnZOT]	[bar]	[bar]	[bar]
-194.1	2.1981	2.2235	2.7345
-194	2.1983	2.2237	2.7344
-193.9	2.1984	2.2238	2.7343
-193.8	2.1985	2.224	2.7342
-193.7	2.1986	2.2241	2.7341
-193.6	2.1986	2.2242	2.7339
-193.5	2.1985	2.2243	2.7338
-193.4	2.1986	2.2244	2.7337
-193.3	2.1986	2.2246	2.7335
-193.2	2.1986	2.2247	2.7334
-193.1	2.1985	2.2247	2.7333
-193	2.1984	2.2248	2.7332
-192.9	2.1984	2.2249	2.7331
-192.8	2.1983	2.225	2.733
-192.7	2.1983	2.2251	2.7329
-192.6	2.1983	2.2252	2.7329
-192.5	2.1981	2.2253	2.7328
-192.4	2.198	2.2253	2.7328
-192.3	2.1979	2.2254	2.7328
-192.2	2.1976	2.2255	2.7328
-192.1	2.1975	2.2256	2.7328
-192	2.1974	2.2257	2.7329
-191.9	2.1972	2.2257	2.7329
-191.8	2.1971	2.2258	2.733
-191.7	2.197	2.2259	2.733
-191.6	2.1968	2.226	2.7331
-191.5	2.1967	2.226	2.7333
-191.4	2.1966	2.2261	2.7334
-191.3	2.1965	2.2262	2.7336
-191.2	2.1963	2.2262	2.7338
-191.1	2.1962	2.2263	2.734
-191	2.1961	2.2264	2.7342
-190.9	2.196	2.2264	2.7344
-190.8	2.1958	2.2264	2.7346
-190.7	2.1958	2.2265	2.7348
-190.6	2.1957	2.2266	2.7351
-190.5	2.1956	2.2266	2.7354
-190.4	2.1956	2.2267	2.7356
-190.3	2.1955	2.2267	2.7359
-190.2	2.1956	2.2267	2.7361
-190.1	2.1955	2.2268	2.7364
-190	2.1956	2.2268	2.7366
-189.9	2.1955	2.2268	2.7369
-189.8	2.1955	2.2268	2.7372
-189.7	2.1955	2.2268	2.7374
-189.6	2.1955	2.2268	2.7378
-189.5	2.1955	2.2268	2.7381
-189.4	2.1956	2.2269	2.7384
-189.3	2.1957	2.2269	2.7388
-189.2	2.1958	2.2269	2.7391
-189.1	2.1958	2.2269	2.7394
-189	2.1959	2.2269	2.7397
-188.9	2.1959	2.2269	2.7401
-188.8	2.196	2.2269	2.7404
-188.7	2.196	2.2269	2.7407
-188.6	2.196	2.2268	2.7411
-188.5	2.196	2.2268	2.7414
-188.4	2.196	2.2268	2.7418
-188.3	2.1961	2.2267	2.7421
-188.2	2.1962	2.2267	2.7425
-188.1	2.1963	2.2266	2.7429
-188	2.1963	2.2266	2.7432
-187.9	2.1964	2.2265	2.7436
-187.8	2.1964	2.2265	2.744
-187.7	2.1964	2.2264	2.7444
-187.6	2.1964	2.2264	2.7449
-187.5	2.1964	2.2263	2.7453
-187.4	2.1964	2.2262	2.7457
-187.3	2.1964	2.2262	2.7462
-187.2	2.1963	2.2261	2.7467
-187.1	2.1964	2.226	2.7471
-187	2.1963	2.2259	2.7476
-186.9	2.1963	2.2258	2.7481
-186.8	2.1963	2.2257	2.7487
-186.7	2.1964	2.2256	2.7492
-186.6	2.1964	2.2255	2.7497
-186.5	2.1964	2.2254	2.7502
-186.4	2.1964	2.2253	2.7507
-186.3	2.1963	2.2252	2.7513
-186.2	2.1963	2.2251	2.7518
-186.1	2.1963	2.225	2.7523
-186	2.1962	2.2249	2.7527
-185.9	2.1962	2.2248	2.7532
-185.8	2.1963	2.2247	2.7537
-185.7	2.1964	2.2246	2.7541
-185.6	2.1965	2.2246	2.7545
-185.5	2.1967	2.2245	2.7549
-185.4	2.1969	2.2244	2.7553
-185.3	2.1969	2.2243	2.7556
-185.2	2.197	2.2242	2.7559
-185.1	2.197	2.2242	2.7562
-185	2.197	2.2241	2.7565
-184.9	2.197	2.224	2.7567
-184.8	2.1971	2.224	2.7569
-184.7	2.1971	2.2239	2.7571
-184.6	2.1973	2.2238	2.7573
-184.5	2.1973	2.2238	2.7574
-184.4	2.1975	2.2238	2.7575
-184.3	2.1975	2.2237	2.7576
-184.2	2.1976	2.2237	2.7577
-184.1	2.1975	2.2237	2.7578
-184	2.1975	2.2237	2.7579
-183.9	2.1975	2.2237	2.758
-183.8	2.1974	2.2236	2.7581
-183.7	2.1974	2.2236	2.7582
-183.6	2.1975	2.2236	2.7583
-183.5	2.1975	2.2236	2.7584
-183.4	2.1975	2.2236	2.7585
-183.3	2.1974	2.2236	2.7587
-183.2	2.1975	2.2236	2.7589
-183.1	2.1975	2.2236	2.759
-183	2.1974	2.2236	2.7592
-182.9	2.1974	2.2236	2.7595
-182.8	2.1974	2.2236	2.7597
-182.7	2.1975	2.2236	2.7599
-182.6	2.1974	2.2236	2.7602
-182.5	2.1973	2.2235	2.7604
-182.4	2.1973	2.2236	2.7607
-182.3	2.1973	2.2235	2.761
-182.2	2.1973	2.2235	2.7612
-182.1	2.1973	2.2235	2.7615
-182	2.1974	2.2234	2.7618
-181.9	2.1975	2.2234	2.7621
-181.8	2.1977	2.2234	2.7623
-181.7	2.1978	2.2233	2.7625
-181.6	2.1978	2.2233	2.7627
-181.5	2.1979	2.2232	2.7629
-181.4	2.1979	2.2232	2.7631
-181.3	2.198	2.2231	2.7632
-181.2	2.1981	2.223	2.7633
-181.1	2.1982	2.223	2.7634
-181	2.1983	2.2229	2.7634
-180.9	2.1985	2.2228	2.7635
-180.8	2.1986	2.2228	2.7635
-180.7	2.1988	2.2227	2.7634
-180.6	2.1988	2.2226	2.7634
-180.5	2.1989	2.2225	2.7633
-180.4	2.1991	2.2224	2.7632
-180.3	2.1991	2.2223	2.763
-180.2	2.1992	2.2222	2.7629
-180.1	2.1993	2.2222	2.7627
-180	2.1994	2.2221	2.7625
-179.9	2.1995	2.222	2.7624
-179.8	2.1996	2.2219	2.7622
-179.7	2.1997	2.2219	2.762
-179.6	2.1999	2.2218	2.7619
-179.5	2.2	2.2218	2.7617
-179.4	2.2001	2.2217	2.7616
-179.3	2.2001	2.2216	2.7614
-179.2	2.2002	2.2216	2.7612
-179.1	2.2002	2.2215	2.761
-179	2.2003	2.2214	2.7608
-178.9	2.2004	2.2214	2.7607
-178.8	2.2004	2.2213	2.7605
-178.7	2.2005	2.2212	2.7604
-178.6	2.2005	2.2212	2.7603
-178.5	2.2006	2.2211	2.7602
-178.4	2.2006	2.221	2.7601
-178.3	2.2006	2.221	2.76
-178.2	2.2006	2.2209	2.7599
-178.1	2.2008	2.2208	2.7598
-178	2.2008	2.2208	2.7597
-177.9	2.2008	2.2208	2.7596
-177.8	2.2008	2.2207	2.7594
-177.7	2.2008	2.2206	2.7593
-177.6	2.2008	2.2206	2.7591
-177.5	2.2008	2.2205	2.759
-177.4	2.2009	2.2204	2.7588
-177.3	2.201	2.2203	2.7587
-177.2	2.201	2.2202	2.7586
-177.1	2.2011	2.2201	2.7583
-177	2.2011	2.22	2.7581
-176.9	2.2011	2.2199	2.7578
-176.8	2.2012	2.2198	2.7575
-176.7	2.2012	2.2197	2.7572
-176.6	2.2014	2.2196	2.7569
-176.5	2.2015	2.2194	2.7565
-176.4	2.2016	2.2193	2.7561
-176.3	2.2017	2.2192	2.7557
-176.2	2.2018	2.2191	2.7553
-176.1	2.2019	2.219	2.7549
-176	2.2021	2.2189	2.7544
-175.9	2.2023	2.2187	2.7539
-175.8	2.2025	2.2186	2.7534
-175.7	2.2026	2.2185	2.7529
-175.6	2.2027	2.2183	2.7524
-175.5	2.2028	2.2182	2.7519
-175.4	2.203	2.218	2.7513
-175.3	2.2032	2.2179	2.7508
-175.2	2.2034	2.2177	2.7502
-175.1	2.2036	2.2175	2.7497
-175	2.2038	2.2173	2.7492
-174.9	2.204	2.2172	2.7486
-174.8	2.2042	2.217	2.7481
-174.7	2.2044	2.2168	2.7477
-174.6	2.2046	2.2166	2.7472
-174.5	2.2047	2.2165	2.7467
-174.4	2.2049	2.2163	2.7462
-174.3	2.2051	2.2161	2.7457
-174.2	2.2052	2.2159	2.7453
-174.1	2.2054	2.2157	2.7449
-174	2.2056	2.2155	2.7445
-173.9	2.2058	2.2153	2.7441
-173.8	2.206	2.2151	2.7437
-173.7	2.2062	2.2149	2.7433
-173.6	2.2063	2.2147	2.743
-173.5	2.2065	2.2145	2.7426
-173.4	2.2067	2.2143	2.7423
-173.3	2.2067	2.2141	2.7419
-173.2	2.2068	2.2139	2.7416
-173.1	2.2069	2.2137	2.7412
-173	2.207	2.2135	2.7409
-172.9	2.2071	2.2134	2.7406
-172.8	2.2073	2.2132	2.7403
-172.7	2.2075	2.213	2.74
-172.6	2.2076	2.2128	2.7396
-172.5	2.2078	2.2126	2.7393
-172.4	2.208	2.2125	2.739
-172.3	2.2082	2.2123	2.7387
-172.2	2.2085	2.2121	2.7383
-172.1	2.2087	2.2119	2.738
-172	2.2088	2.2117	2.7377
-171.9	2.2091	2.2116	2.7373
-171.8	2.2093	2.2114	2.737
-171.7	2.2095	2.2112	2.7367
-171.6	2.2098	2.211	2.7364
-171.5	2.21	2.2109	2.7361
-171.4	2.2103	2.2107	2.7357
-171.3	2.2106	2.2105	2.7354
-171.2	2.2109	2.2103	2.735
-171.1	2.2111	2.2102	2.7347
-171	2.2113	2.21	2.7344
-170.9	2.2115	2.2099	2.7341
-170.8	2.2118	2.2097	2.7338
-170.7	2.2119	2.2096	2.7334
-170.6	2.2123	2.2095	2.7331
-170.5	2.2125	2.2093	2.7328
-170.4	2.2127	2.2092	2.7324
-170.3	2.2129	2.209	2.7321
-170.2	2.2132	2.2089	2.7318
-170.1	2.2134	2.2088	2.7315
-170	2.2137	2.2087	2.7312
-169.9	2.2138	2.2086	2.731
-169.8	2.2139	2.2085	2.7307
-169.7	2.214	2.2084	2.7305
-169.6	2.2142	2.2083	2.7302
-169.5	2.2143	2.2081	2.7299
-169.4	2.2145	2.2081	2.7297
-169.3	2.2146	2.208	2.7295
-169.2	2.2148	2.2079	2.7293
-169.1	2.2149	2.2078	2.7291
-169	2.2152	2.2078	2.7289
-168.9	2.2154	2.2077	2.7287
-168.8	2.2158	2.2076	2.7285
-168.7	2.216	2.2076	2.7284
-168.6	2.2163	2.2075	2.7283
-168.5	2.2167	2.2075	2.7281
-168.4	2.217	2.2074	2.728
-168.3	2.2173	2.2074	2.728
-168.2	2.2176	2.2074	2.7278
-168.1	2.2179	2.2073	2.7278
-168	2.2183	2.2073	2.7277
-167.9	2.2188	2.2072	2.7276
-167.8	2.2192	2.2072	2.7276
-167.7	2.2196	2.2072	2.7275
-167.6	2.22	2.2072	2.7275
-167.5	2.2204	2.2072	2.7275
-167.4	2.2209	2.2072	2.7275
-167.3	2.2213	2.2072	2.7275
-167.2	2.2217	2.2072	2.7275
-167.1	2.2221	2.2073	2.7275
-167	2.2226	2.2073	2.7275
-166.9	2.2231	2.2073	2.7274
-166.8	2.2235	2.2073	2.7274
-166.7	2.224	2.2073	2.7275
-166.6	2.2245	2.2073	2.7275
-166.5	2.2248	2.2074	2.7275
-166.4	2.2252	2.2074	2.7276
-166.3	2.2257	2.2075	2.7276
-166.2	2.226	2.2075	2.7276
-166.1	2.2264	2.2075	2.7277
-166	2.2268	2.2076	2.7277
-165.9	2.2272	2.2077	2.7277
-165.8	2.2275	2.2077	2.7278
-165.7	2.2279	2.2078	2.7278
-165.6	2.2283	2.2079	2.7279
-165.5	2.2287	2.208	2.7279
-165.4	2.229	2.2081	2.7279
-165.3	2.2293	2.2082	2.7279
-165.2	2.2297	2.2082	2.728
-165.1	2.2301	2.2083	2.728
-165	2.2304	2.2084	2.728
-164.9	2.2309	2.2085	2.7281
-164.8	2.2313	2.2086	2.7282
-164.7	2.2316	2.2087	2.7283
-164.6	2.2321	2.2089	2.7284
-164.5	2.2324	2.209	2.7285
-164.4	2.2327	2.2091	2.7286
-164.3	2.233	2.2093	2.7287
-164.2	2.2334	2.2094	2.7289
-164.1	2.2337	2.2096	2.7291
-164	2.234	2.2097	2.7293
-163.9	2.2343	2.2099	2.7294
-163.8	2.2347	2.2101	2.7297
-163.7	2.2349	2.2103	2.7299
-163.6	2.2353	2.2105	2.7302
-163.5	2.2356	2.2106	2.7304
-163.4	2.2359	2.2108	2.7308
-163.3	2.2362	2.211	2.731
-163.2	2.2366	2.2112	2.7314
-163.1	2.237	2.2114	2.7317
-163	2.2373	2.2117	2.732
-162.9	2.2376	2.2119	2.7324
-162.8	2.2381	2.2121	2.7328
-162.7	2.2386	2.2123	2.7331
-162.6	2.239	2.2125	2.7334
-162.5	2.2395	2.2128	2.7338
-162.4	2.24	2.213	2.7341
-162.3	2.2405	2.2132	2.7344
-162.2	2.241	2.2134	2.7347
-162.1	2.2416	2.2136	2.7351
-162	2.2422	2.2138	2.7354
-161.9	2.2427	2.2139	2.7358
-161.8	2.2433	2.2141	2.7361
-161.7	2.2438	2.2143	2.7363
-161.6	2.2444	2.2144	2.7366
-161.5	2.245	2.2146	2.7368
-161.4	2.2456	2.2147	2.7371
-161.3	2.2463	2.2149	2.7374
-161.2	2.247	2.215	2.7376
-161.1	2.2477	2.2152	2.7379
-161	2.2485	2.2153	2.7381
-160.9	2.2492	2.2155	2.7384
-160.8	2.2499	2.2156	2.7387
-160.7	2.2505	2.2158	2.7389
-160.6	2.2512	2.2159	2.7392
-160.5	2.2518	2.2161	2.7395
-160.4	2.2524	2.2162	2.7398
-160.3	2.2529	2.2163	2.7401
-160.2	2.2535	2.2165	2.7404
-160.1	2.2541	2.2166	2.7407
-160	2.2546	2.2167	2.741
-159.9	2.2553	2.2169	2.7414
-159.8	2.2558	2.217	2.7418
-159.7	2.2563	2.2172	2.7421
-159.6	2.2569	2.2173	2.7425
-159.5	2.2575	2.2175	2.7429
-159.4	2.2582	2.2176	2.7432
-159.3	2.2588	2.2178	2.7436
-159.2	2.2594	2.218	2.744
-159.1	2.26	2.2181	2.7443
-159	2.2606	2.2182	2.7447
-158.9	2.2612	2.2184	2.7451
-158.8	2.262	2.2185	2.7454
-158.7	2.2628	2.2186	2.7458
-158.6	2.2641	2.2187	2.7461
-158.5	2.2646	2.2188	2.7464
-158.4	2.2643	2.2189	2.7468
-158.3	2.2646	2.219	2.7471
-158.2	2.2648	2.2191	2.7475
-158.1	2.2657	2.2192	2.7478
-158	2.267	2.2193	2.748
-157.9	2.268	2.2194	2.7483
-157.8	2.2689	2.2196	2.7485
-157.7	2.269	2.2197	2.7488
-157.6	2.2695	2.2198	2.749
-157.5	2.2708	2.2199	2.7492
-157.4	2.272	2.22	2.7494
-157.3	2.2729	2.2201	2.7496
-157.2	2.2735	2.2202	2.7498
-157.1	2.2738	2.2203	2.75
-157	2.2744	2.2204	2.7502
-156.9	2.2748	2.2205	2.7503
-156.8	2.2749	2.2206	2.7503
-156.7	2.275	2.2206	2.7504
-156.6	2.2754	2.2208	2.7506
-156.5	2.2756	2.2209	2.7507
-156.4	2.2751	2.221	2.7508
-156.3	2.2744	2.2212	2.7509
-156.2	2.2743	2.2213	2.751
-156.1	2.2751	2.2215	2.7511
-156	2.2751	2.2216	2.7512
-155.9	2.275	2.2217	2.7513
-155.8	2.2752	2.2218	2.7513
-155.7	2.275	2.2219	2.7514
-155.6	2.2745	2.2221	2.7515
-155.5	2.2744	2.2222	2.7517
-155.4	2.2756	2.2223	2.7518
-155.3	2.2768	2.2224	2.752
-155.2	2.2771	2.2225	2.7521
-155.1	2.2768	2.2226	2.7522
-155	2.2767	2.2228	2.7523
-154.9	2.2772	2.2229	2.7524
-154.8	2.2778	2.223	2.7526
-154.7	2.2787	2.2231	2.7527
-154.6	2.2789	2.2233	2.7528
-154.5	2.2781	2.2234	2.7529
-154.4	2.2781	2.2236	2.753
-154.3	2.2796	2.2237	2.7531
-154.2	2.281	2.2238	2.7532
-154.1	2.2824	2.2239	2.7533
-154	2.283	2.224	2.7534
-153.9	2.2833	2.2241	2.7535
-153.8	2.2841	2.2242	2.7536
-153.7	2.2849	2.2243	2.7536
-153.6	2.2865	2.2244	2.7537
-153.5	2.2879	2.2244	2.7537
-153.4	2.2886	2.2245	2.7538
-153.3	2.2893	2.2246	2.7538
-153.2	2.2901	2.2248	2.7538
-153.1	2.2911	2.2249	2.7538
-153	2.2922	2.225	2.7537
-152.9	2.293	2.2251	2.7537
-152.8	2.2938	2.2253	2.7536
-152.7	2.295	2.2254	2.7535
-152.6	2.2961	2.2256	2.7535
-152.5	2.2968	2.2258	2.7534
-152.4	2.2973	2.226	2.7533
-152.3	2.2985	2.2261	2.7533
-152.2	2.3001	2.2263	2.7531
-152.1	2.3016	2.2264	2.7529
-152	2.3021	2.2265	2.7527
-151.9	2.3032	2.2267	2.7526
-151.8	2.3043	2.2268	2.7525
-151.7	2.3047	2.2269	2.7523
-151.6	2.3058	2.2271	2.7522
-151.5	2.3078	2.2273	2.752
-151.4	2.3097	2.2274	2.7518
-151.3	2.3101	2.2276	2.7516
-151.2	2.3098	2.2278	2.7513
-151.1	2.3104	2.228	2.7511
-151	2.3116	2.2282	2.7508
-150.9	2.3128	2.2284	2.7505
-150.8	2.3137	2.2286	2.7502
-150.7	2.3145	2.2288	2.7499
-150.6	2.3149	2.229	2.7496
-150.5	2.3156	2.2292	2.7493
-150.4	2.3166	2.2293	2.749
-150.3	2.3176	2.2295	2.7487
-150.2	2.3181	2.2296	2.7484
-150.1	2.3183	2.2297	2.7481
-150	2.3189	2.2299	2.7478
-149.9	2.3199	2.2301	2.7474
-149.8	2.3207	2.2303	2.7471
-149.7	2.3214	2.2306	2.7467
-149.6	2.3221	2.2308	2.7464
-149.5	2.3229	2.2312	2.7461
-149.4	2.324	2.2315	2.7458
-149.3	2.3251	2.2318	2.7455
-149.2	2.3261	2.2321	2.7452
-149.1	2.3269	2.2324	2.7448
-149	2.3276	2.2327	2.7445
-148.9	2.3286	2.2331	2.7442
-148.8	2.3297	2.2334	2.7439
-148.7	2.3306	2.2336	2.7435
-148.6	2.3314	2.2339	2.7433
-148.5	2.3324	2.2342	2.743
-148.4	2.3332	2.2344	2.7427
-148.3	2.3341	2.2346	2.7424
-148.2	2.3352	2.2348	2.7421
-148.1	2.3364	2.235	2.7418
-148	2.3374	2.2353	2.7416
-147.9	2.3381	2.2355	2.7414
-147.8	2.3389	2.2358	2.7412
-147.7	2.3398	2.2361	2.7411
-147.6	2.341	2.2364	2.7409
-147.5	2.3422	2.2367	2.7407
-147.4	2.3432	2.2369	2.7405
-147.3	2.3442	2.2372	2.7404
-147.2	2.3453	2.2373	2.7402
-147.1	2.3467	2.2375	2.74
-147	2.3478	2.2377	2.7399
-146.9	2.349	2.2378	2.7397
-146.8	2.3502	2.2379	2.7396
-146.7	2.3514	2.238	2.7394
-146.6	2.3526	2.2381	2.7393
-146.5	2.3537	2.2382	2.7391
-146.4	2.3547	2.2383	2.7389
-146.3	2.3559	2.2385	2.7387
-146.2	2.3572	2.2387	2.7385
-146.1	2.3583	2.2389	2.7383
-146	2.3596	2.2391	2.7381
-145.9	2.3608	2.2393	2.7379
-145.8	2.362	2.2396	2.7376
-145.7	2.3632	2.2398	2.7373
-145.6	2.3644	2.24	2.737
-145.5	2.3656	2.2402	2.7367
-145.4	2.3667	2.2404	2.7364
-145.3	2.3677	2.2406	2.736
-145.2	2.3687	2.2407	2.7357
-145.1	2.3697	2.2409	2.7353
-145	2.3707	2.2411	2.735
-144.9	2.3718	2.2412	2.7346
-144.8	2.3729	2.2414	2.7342
-144.7	2.374	2.2417	2.7338
-144.6	2.3752	2.2419	2.7334
-144.5	2.3763	2.2421	2.733
-144.4	2.3774	2.2424	2.7326
-144.3	2.3785	2.2426	2.7321
-144.2	2.3797	2.2429	2.7317
-144.1	2.3806	2.2432	2.7313
-144	2.3817	2.2435	2.7309
-143.9	2.3828	2.2438	2.7305
-143.8	2.3839	2.244	2.7301
-143.7	2.385	2.2442	2.7297
-143.6	2.386	2.2444	2.7293
-143.5	2.3872	2.2446	2.729
-143.4	2.3883	2.2448	2.7286
-143.3	2.3895	2.2449	2.7281
-143.2	2.3906	2.245	2.7278
-143.1	2.3917	2.2452	2.7274
-143	2.3929	2.2453	2.727
-142.9	2.3941	2.2455	2.7267
-142.8	2.3954	2.2456	2.7263
-142.7	2.3967	2.2458	2.7259
-142.6	2.3978	2.2459	2.7257
-142.5	2.3991	2.2461	2.7254
-142.4	2.4003	2.2462	2.7252
-142.3	2.4016	2.2463	2.7249
-142.2	2.4028	2.2464	2.7247
-142.1	2.404	2.2465	2.7245
-142	2.4054	2.2466	2.7244
-141.9	2.4066	2.2467	2.7242
-141.8	2.4079	2.2468	2.7241
-141.7	2.4091	2.2469	2.724
-141.6	2.4105	2.247	2.7239
-141.5	2.4117	2.2471	2.7239
-141.4	2.4129	2.2472	2.7238
-141.3	2.4142	2.2473	2.7238
-141.2	2.4154	2.2474	2.7238
-141.1	2.4166	2.2476	2.7239
-141	2.4179	2.2478	2.7239
-140.9	2.4192	2.2479	2.724
-140.8	2.4205	2.248	2.724
-140.7	2.4218	2.2482	2.7241
-140.6	2.4232	2.2482	2.7242
-140.5	2.4244	2.2483	2.7242
-140.4	2.4258	2.2483	2.7243
-140.3	2.4272	2.2484	2.7244
-140.2	2.4286	2.2484	2.7244
-140.1	2.43	2.2485	2.7245
-140	2.4314	2.2485	2.7245
-139.9	2.4327	2.2485	2.7246
-139.8	2.434	2.2486	2.7246
-139.7	2.4354	2.2486	2.7247
-139.6	2.4367	2.2486	2.7247
-139.5	2.4381	2.2487	2.7248
-139.4	2.4395	2.2487	2.7248
-139.3	2.441	2.2487	2.7249
-139.2	2.4424	2.2488	2.725
-139.1	2.4439	2.2488	2.7251
-139	2.4454	2.2488	2.7251
-138.9	2.4468	2.2488	2.7252
-138.8	2.4483	2.2489	2.7254
-138.7	2.4496	2.2488	2.7256
-138.6	2.451	2.2488	2.7258
-138.5	2.4524	2.2488	2.7259
-138.4	2.4539	2.2488	2.7261
-138.3	2.4554	2.2488	2.7263
-138.2	2.4569	2.2488	2.7266
-138.1	2.4584	2.2489	2.7268
-138	2.46	2.2489	2.727
-137.9	2.4615	2.2489	2.7273
-137.8	2.4631	2.249	2.7275
-137.7	2.4645	2.249	2.7277
-137.6	2.4661	2.249	2.728
-137.5	2.4676	2.249	2.7282
-137.4	2.469	2.249	2.7284
-137.3	2.4705	2.249	2.7285
-137.2	2.472	2.2489	2.7287
-137.1	2.4735	2.2489	2.7288
-137	2.475	2.2489	2.7289
-136.9	2.4765	2.2488	2.729
-136.8	2.4782	2.2488	2.729
-136.7	2.4798	2.2487	2.7291
-136.6	2.4814	2.2487	2.7291
-136.5	2.4831	2.2486	2.7291
-136.4	2.4847	2.2486	2.729
-136.3	2.4864	2.2485	2.729
-136.2	2.488	2.2485	2.729
-136.1	2.4896	2.2484	2.7289
-136	2.4911	2.2483	2.7288
-135.9	2.4928	2.2482	2.7288
-135.8	2.4944	2.2481	2.7288
-135.7	2.4962	2.248	2.7287
-135.6	2.4979	2.2479	2.7287
-135.5	2.4996	2.2478	2.7287
-135.4	2.5013	2.2477	2.7288
-135.3	2.5029	2.2476	2.7288
-135.2	2.5046	2.2476	2.7289
-135.1	2.5063	2.2475	2.729
-135	2.508	2.2474	2.7291
-134.9	2.5095	2.2474	2.7293
-134.8	2.5111	2.2473	2.7295
-134.7	2.5128	2.2472	2.7297
-134.6	2.5146	2.2471	2.7299
-134.5	2.5164	2.247	2.7302
-134.4	2.5182	2.247	2.7306
-134.3	2.5198	2.2469	2.7309
-134.2	2.5215	2.2469	2.7312
-134.1	2.5232	2.2468	2.7315
-134	2.5249	2.2468	2.7319
-133.9	2.5266	2.2468	2.7323
-133.8	2.5285	2.2467	2.7326
-133.7	2.5301	2.2467	2.7329
-133.6	2.5321	2.2466	2.7333
-133.5	2.5338	2.2465	2.7336
-133.4	2.5356	2.2465	2.7339
-133.3	2.5375	2.2464	2.7343
-133.2	2.5394	2.2464	2.7346
-133.1	2.5412	2.2464	2.735
-133	2.5432	2.2463	2.7353
-132.9	2.5452	2.2463	2.7356
-132.8	2.5473	2.2462	2.7359
-132.7	2.5492	2.2462	2.7363
-132.6	2.5512	2.2461	2.7366
-132.5	2.5532	2.246	2.7369
-132.4	2.5551	2.2459	2.7372
-132.3	2.557	2.2457	2.7375
-132.2	2.5589	2.2456	2.7378
-132.1	2.561	2.2454	2.7381
-132	2.563	2.2452	2.7384
-131.9	2.5651	2.2451	2.7386
-131.8	2.567	2.2449	2.7388
-131.7	2.569	2.2448	2.7391
-131.6	2.571	2.2446	2.7393
-131.5	2.573	2.2445	2.7395
-131.4	2.5749	2.2444	2.7397
-131.3	2.5768	2.2443	2.7399
-131.2	2.5787	2.2442	2.7401
-131.1	2.5808	2.2441	2.7403
-131	2.5828	2.2439	2.7405
-130.9	2.5849	2.2438	2.7407
-130.8	2.587	2.2437	2.7409
-130.7	2.5891	2.2436	2.741
-130.6	2.5912	2.2435	2.7412
-130.5	2.5932	2.2434	2.7413
-130.4	2.5953	2.2433	2.7415
-130.3	2.5974	2.2433	2.7417
-130.2	2.5996	2.2433	2.7418
-130.1	2.6017	2.2432	2.742
-130	2.6039	2.2432	2.7422
-129.9	2.606	2.2432	2.7423
-129.8	2.6082	2.2431	2.7425
-129.7	2.6104	2.2431	2.7427
-129.6	2.6127	2.2431	2.7429
-129.5	2.6149	2.243	2.7431
-129.4	2.6172	2.243	2.7433
-129.3	2.6197	2.243	2.7435
-129.2	2.6218	2.2429	2.7438
-129.1	2.6241	2.2429	2.744
-129	2.6265	2.2429	2.7442
-128.9	2.6289	2.2429	2.7444
-128.8	2.6311	2.2429	2.7446
-128.7	2.6334	2.2429	2.7448
-128.6	2.6357	2.2428	2.7449
-128.5	2.638	2.2428	2.7451
-128.4	2.6403	2.2427	2.7452
-128.3	2.6427	2.2426	2.7452
-128.2	2.6451	2.2426	2.7453
-128.1	2.6475	2.2425	2.7453
-128	2.6499	2.2424	2.7453
-127.9	2.6522	2.2424	2.7452
-127.8	2.6546	2.2424	2.7452
-127.7	2.657	2.2423	2.7451
-127.6	2.6594	2.2423	2.745
-127.5	2.6619	2.2422	2.7449
-127.4	2.6643	2.2422	2.7448
-127.3	2.6668	2.2421	2.7446
-127.2	2.6693	2.242	2.7445
-127.1	2.6719	2.242	2.7443
-127	2.6743	2.242	2.7442
-126.9	2.6768	2.242	2.744
-126.8	2.6793	2.2419	2.7439
-126.7	2.6818	2.2419	2.7437
-126.6	2.6844	2.2419	2.7435
-126.5	2.687	2.2419	2.7434
-126.4	2.6896	2.2419	2.7433
-126.3	2.6922	2.2418	2.7432
-126.2	2.6947	2.2418	2.7431
-126.1	2.6972	2.2417	2.7431
-126	2.6997	2.2417	2.743
-125.9	2.7024	2.2416	2.743
-125.8	2.705	2.2415	2.743
-125.7	2.7077	2.2414	2.7429
-125.6	2.7103	2.2413	2.7429
-125.5	2.713	2.2412	2.743
-125.4	2.7156	2.2411	2.7429
-125.3	2.7182	2.241	2.743
-125.2	2.7207	2.2409	2.743
-125.1	2.7234	2.2409	2.743
-125	2.726	2.2408	2.743
-124.9	2.7285	2.2407	2.743
-124.8	2.7311	2.2406	2.743
-124.7	2.7337	2.2405	2.7429
-124.6	2.7363	2.2404	2.7428
-124.5	2.7389	2.2403	2.7428
-124.4	2.7415	2.2403	2.7427
-124.3	2.7442	2.2402	2.7425
-124.2	2.7469	2.2401	2.7424
-124.1	2.7495	2.24	2.7423
-124	2.7522	2.2399	2.7421
-123.9	2.7549	2.2398	2.7419
-123.8	2.7576	2.2397	2.7418
-123.7	2.7603	2.2396	2.7415
-123.6	2.763	2.2395	2.7413
-123.5	2.7656	2.2394	2.7411
-123.4	2.7683	2.2393	2.7409
-123.3	2.7709	2.2392	2.7406
-123.2	2.7734	2.2392	2.7404
-123.1	2.776	2.2391	2.7402
-123	2.7786	2.2391	2.74
-122.9	2.7813	2.239	2.7398
-122.8	2.7839	2.2389	2.7396
-122.7	2.7865	2.2388	2.7394
