CrankAngle [°KW]	Time [s n. Rechenbeginn]	Volume [m3]	V-sum_Vk [%]	T_m [K]	p_exp [bar]	p_0 [bar]	dQb [J/s]	dQbU [J/KW]	Qb [J]	Qb/QbMax [-]	dQw [J/CA]	Qw [J]	sum_mk [kg]	mTot [kg]	nbrOfPacketsAlive [-]	T_fuelVapor [K]	m_fuelLiq [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg/s]	V_60 [-]	m_60 [kg]	V_0 [-]	V_1 [-]	V_2 [-]	V_3 [-]	V_4 [-]	V_5 [-]	V_6 [-]	V_7 [-]	V_8 [-]	V_9 [-]	V_10 [-]	V_11 [-]	V_12 [-]	V_13 [-]	V_14 [-]	V_15 [-]	V_16 [-]	V_17 [-]	V_18 [-]	V_19 [-]	V_20 [-]	V_21 [-]	V_22 [-]	V_23 [-]	V_24 [-]	V_25 [-]	V_26 [-]	V_27 [-]	V_28 [-]	V_29 [-]	V_30 [-]	V_31 [-]	V_32 [-]	V_33 [-]	V_34 [-]	V_35 [-]	V_36 [-]	V_37 [-]	V_38 [-]	V_39 [-]	V_40 [-]	V_41 [-]	V_42 [-]	V_43 [-]	V_44 [-]	V_45 [-]	V_46 [-]	V_47 [-]	V_48 [-]	V_49 [-]	V_50 [-]	V_51 [-]	V_52 [-]	V_53 [-]	V_54 [-]	V_55 [-]	V_56 [-]	V_57 [-]	V_58 [-]	V_59 [-]	T_0 [K]	T_1 [K]	T_2 [K]	T_3 [K]	T_4 [K]	T_5 [K]	T_6 [K]	T_7 [K]	T_8 [K]	T_9 [K]	T_10 [K]	T_11 [K]	T_12 [K]	T_13 [K]	T_14 [K]	T_15 [K]	T_16 [K]	T_17 [K]	T_18 [K]	T_19 [K]	T_20 [K]	T_21 [K]	T_22 [K]	T_23 [K]	T_24 [K]	T_25 [K]	T_26 [K]	T_27 [K]	T_28 [K]	T_29 [K]	T_30 [K]	T_31 [K]	T_32 [K]	T_33 [K]	T_34 [K]	T_35 [K]	T_36 [K]	T_37 [K]	T_38 [K]	T_39 [K]	T_40 [K]	T_41 [K]	T_42 [K]	T_43 [K]	T_44 [K]	T_45 [K]	T_46 [K]	T_47 [K]	T_48 [K]	T_49 [K]	T_50 [K]	T_51 [K]	T_52 [K]	T_53 [K]	T_54 [K]	T_55 [K]	T_56 [K]	T_57 [K]	T_58 [K]	T_59 [K]	T_60 [K]	dQb_0[J/KW]	dQb_1[J/KW]	dQb_2[J/KW]	dQb_3[J/KW]	dQb_4[J/KW]	dQb_5[J/KW]	dQb_6[J/KW]	dQb_7[J/KW]	dQb_8[J/KW]	dQb_9[J/KW]	dQb_10[J/KW]	dQb_11[J/KW]	dQb_12[J/KW]	dQb_13[J/KW]	dQb_14[J/KW]	dQb_15[J/KW]	dQb_16[J/KW]	dQb_17[J/KW]	dQb_18[J/KW]	dQb_19[J/KW]	dQb_20[J/KW]	dQb_21[J/KW]	dQb_22[J/KW]	dQb_23[J/KW]	dQb_24[J/KW]	dQb_25[J/KW]	dQb_26[J/KW]	dQb_27[J/KW]	dQb_28[J/KW]	dQb_29[J/KW]	dQb_30[J/KW]	dQb_31[J/KW]	dQb_32[J/KW]	dQb_33[J/KW]	dQb_34[J/KW]	dQb_35[J/KW]	dQb_36[J/KW]	dQb_37[J/KW]	dQb_38[J/KW]	dQb_39[J/KW]	dQb_40[J/KW]	dQb_41[J/KW]	dQb_42[J/KW]	dQb_43[J/KW]	dQb_44[J/KW]	dQb_45[J/KW]	dQb_46[J/KW]	dQb_47[J/KW]	dQb_48[J/KW]	dQb_49[J/KW]	dQb_50[J/KW]	dQb_51[J/KW]	dQb_52[J/KW]	dQb_53[J/KW]	dQb_54[J/KW]	dQb_55[J/KW]	dQb_56[J/KW]	dQb_57[J/KW]	dQb_58[J/KW]	dQb_59[J/KW]	dQb_60[J/KW]	mAx_0[kg]	mAx_1[kg]	m_0 [kg]	m_1 [kg]	m_2 [kg]	m_3 [kg]	m_4 [kg]	m_5 [kg]	m_6 [kg]	m_7 [kg]	m_8 [kg]	m_9 [kg]	m_10 [kg]	m_11 [kg]	m_12 [kg]	m_13 [kg]	m_14 [kg]	m_15 [kg]	m_16 [kg]	m_17 [kg]	m_18 [kg]	m_19 [kg]	m_20 [kg]	m_21 [kg]	m_22 [kg]	m_23 [kg]	m_24 [kg]	m_25 [kg]	m_26 [kg]	m_27 [kg]	m_28 [kg]	m_29 [kg]	m_30 [kg]	m_31 [kg]	m_32 [kg]	m_33 [kg]	m_34 [kg]	m_35 [kg]	m_36 [kg]	m_37 [kg]	m_38 [kg]	m_39 [kg]	m_40 [kg]	m_41 [kg]	m_42 [kg]	m_43 [kg]	m_44 [kg]	m_45 [kg]	m_46 [kg]	m_47 [kg]	m_48 [kg]	m_49 [kg]	m_50 [kg]	m_51 [kg]	m_52 [kg]	m_53 [kg]	m_54 [kg]	m_55 [kg]	m_56 [kg]	m_57 [kg]	m_58 [kg]	m_59 [kg]	lamTotMix [-]	DOH [-]	Lambda_0	Lambda_1	Lambda_2	Lambda_3	Lambda_4	Lambda_5	Lambda_6	Lambda_7	Lambda_8	Lambda_9	Lambda_10	Lambda_11	Lambda_12	Lambda_13	Lambda_14	Lambda_15	Lambda_16	Lambda_17	Lambda_18	Lambda_19	Lambda_20	Lambda_21	Lambda_22	Lambda_23	Lambda_24	Lambda_25	Lambda_26	Lambda_27	Lambda_28	Lambda_29	Lambda_30	Lambda_31	Lambda_32	Lambda_33	Lambda_34	Lambda_35	Lambda_36	Lambda_37	Lambda_38	Lambda_39	Lambda_40	Lambda_41	Lambda_42	Lambda_43	Lambda_44	Lambda_45	Lambda_46	Lambda_47	Lambda_48	Lambda_49	Lambda_50	Lambda_51	Lambda_52	Lambda_53	Lambda_54	Lambda_55	Lambda_56	Lambda_57	Lambda_58	Lambda_59	Lambda_60	Lam_1.5327868852459017	Lam_1.598360655737705	Lam_1.6639344262295082	Lam_1.7295081967213115	Lam_1.7950819672131149	Lam_1.860655737704918	Lam_1.9262295081967213	Lam_1.9918032786885247	Lam_2.057377049180328	Lam_2.122950819672131	Lam_2.1885245901639343	Lam_2.2540983606557377	Lam_2.319672131147541	Lam_2.3852459016393444	Lam_2.4508196721311477	Lam_2.516393442622951	Lam_2.5819672131147544	Lam_2.6475409836065578	Lam_2.7131147540983607	Lam_2.778688524590164	Lam_2.8442622950819674	Lam_2.9098360655737703	Lam_2.9754098360655736	Lam_3.040983606557377	Lam_3.1065573770491803	Lam_3.1721311475409837	Lam_3.237704918032787	Lam_3.3032786885245904	Lam_3.3688524590163937	Lam_3.434426229508197	Lam_3.5000000000000004	Lam_3.5655737704918034	Lam_3.6311475409836067	Lam_3.69672131147541	Lam_3.7622950819672134	Lam_3.8278688524590168	Lam_3.8934426229508197	Lam_3.959016393442623	Lam_4.024590163934426	Lam_4.090163934426229	Lam_4.155737704918033	Lam_4.221311475409836	Lam_4.286885245901638	Lam_4.352459016393443	Lam_4.418032786885245	Lam_4.483606557377049	Lam_4.549180327868852	Lam_4.614754098360656	Lam_4.6803278688524586	Lam_4.745901639344262	Lam_4.811475409836065	Lam_4.877049180327869	Lam_4.942622950819672	Lam_5.008196721311475	Lam_5.073770491803279	Lam_5.139344262295081	Lam_5.204918032786885	Lam_5.270491803278688	Lam_5.336065573770492	Lam_5.4016393442622945	Lam_5.467213114754099	nc7h16_0	nc7h16_1	nc7h16_2	nc7h16_3	nc7h16_4	nc7h16_5	nc7h16_6	nc7h16_7	nc7h16_8	nc7h16_9	nc7h16_10	nc7h16_11	nc7h16_12	nc7h16_13	nc7h16_14	nc7h16_15	nc7h16_16	nc7h16_17	nc7h16_18	nc7h16_19	nc7h16_20	nc7h16_21	nc7h16_22	nc7h16_23	nc7h16_24	nc7h16_25	nc7h16_26	nc7h16_27	nc7h16_28	nc7h16_29	nc7h16_30	nc7h16_31	nc7h16_32	nc7h16_33	nc7h16_34	nc7h16_35	nc7h16_36	nc7h16_37	nc7h16_38	nc7h16_39	nc7h16_40	nc7h16_41	nc7h16_42	nc7h16_43	nc7h16_44	nc7h16_45	nc7h16_46	nc7h16_47	nc7h16_48	nc7h16_49	nc7h16_50	nc7h16_51	nc7h16_52	nc7h16_53	nc7h16_54	nc7h16_55	nc7h16_56	nc7h16_57	nc7h16_58	nc7h16_59	nc7h16_60	mD_0	mD_1	mD_2	mD_3	mD_4	mD_5	mD_6	mD_7	mD_8	mD_9	mD_10	mD_11	mD_12	mD_13	mD_14	mD_15	mD_16	mD_17	mD_18	mD_19	mD_20	mD_21	mD_22	mD_23	mD_24	mD_25	mD_26	mD_27	mD_28	mD_29	mD_30	mD_31	mD_32	mD_33	mD_34	mD_35	mD_36	mD_37	mD_38	mD_39	mD_40	mD_41	mD_42	mD_43	mD_44	mD_45	mD_46	mD_47	mD_48	mD_49	mD_50	mD_51	mD_52	mD_53	mD_54	mD_55	mD_56	mD_57	mD_58	mD_59	mD_60	mD_Tot	TKE_M [m^2/s^2]	EPS_M [m^2/s^3]	TI_M [m/s]	L_M [m]	Hu_0 [J/kg]	Hu_1 [J/kg]	Hu_2 [J/kg]	Hu_3 [J/kg]	Hu_4 [J/kg]	Hu_5 [J/kg]	Hu_6 [J/kg]	Hu_7 [J/kg]	Hu_8 [J/kg]	Hu_9 [J/kg]	Hu_10 [J/kg]	Hu_11 [J/kg]	Hu_12 [J/kg]	Hu_13 [J/kg]	Hu_14 [J/kg]	Hu_15 [J/kg]	Hu_16 [J/kg]	Hu_17 [J/kg]	Hu_18 [J/kg]	Hu_19 [J/kg]	Hu_20 [J/kg]	Hu_21 [J/kg]	Hu_22 [J/kg]	Hu_23 [J/kg]	Hu_24 [J/kg]	Hu_25 [J/kg]	Hu_26 [J/kg]	Hu_27 [J/kg]	Hu_28 [J/kg]	Hu_29 [J/kg]	Hu_30 [J/kg]	Hu_31 [J/kg]	Hu_32 [J/kg]	Hu_33 [J/kg]	Hu_34 [J/kg]	Hu_35 [J/kg]	Hu_36 [J/kg]	Hu_37 [J/kg]	Hu_38 [J/kg]	Hu_39 [J/kg]	Hu_40 [J/kg]	Hu_41 [J/kg]	Hu_42 [J/kg]	Hu_43 [J/kg]	Hu_44 [J/kg]	Hu_45 [J/kg]	Hu_46 [J/kg]	Hu_47 [J/kg]	Hu_48 [J/kg]	Hu_49 [J/kg]	Hu_50 [J/kg]	Hu_51 [J/kg]	Hu_52 [J/kg]	Hu_53 [J/kg]	Hu_54 [J/kg]	Hu_55 [J/kg]	Hu_56 [J/kg]	Hu_57 [J/kg]	Hu_58 [J/kg]	Hu_59 [J/kg]	Hu_60 [J/kg]
-132.0	 0.0	 4.495833146709407E-4	 1.2057855986927078E-14	 355.0090377046718	 1.2308545522	 1.2294595840000002	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.45389584019332E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9779973575740774	 5.33389572019332E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.0090377046718	 355.00903770467175	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 6.000005999999997E-6	 6.000005999999997E-6	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 4.513573424577408	 1.889517729329693E-14	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577493	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.45389584019332E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.38972088888889	 3964.1411063523237	 3.3055227412003374	 0.009111111111111111	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489239	 
