KW	SMD_0_0	SMD_0_9	T_krstTr_0_0	T_krstTr_0_9	m_krstTr_0_0	m_krstTr_0_9	SMD_1_0	SMD_1_9	T_krstTr_1_0	T_krstTr_1_9	m_krstTr_1_0	m_krstTr_1_9	SMD_2_0	SMD_2_9	T_krstTr_2_0	T_krstTr_2_9	m_krstTr_2_0	m_krstTr_2_9	SMD_3_0	SMD_3_9	T_krstTr_3_0	T_krstTr_3_9	m_krstTr_3_0	m_krstTr_3_9	SMD_4_0	SMD_4_9	T_krstTr_4_0	T_krstTr_4_9	m_krstTr_4_0	m_krstTr_4_9	SMD_5_0	SMD_5_9	T_krstTr_5_0	T_krstTr_5_9	m_krstTr_5_0	m_krstTr_5_9	SMD_6_0	SMD_6_9	T_krstTr_6_0	T_krstTr_6_9	m_krstTr_6_0	m_krstTr_6_9	SMD_7_0	SMD_7_9	T_krstTr_7_0	T_krstTr_7_9	m_krstTr_7_0	m_krstTr_7_9	SMD_8_0	SMD_8_9	T_krstTr_8_0	T_krstTr_8_9	m_krstTr_8_0	m_krstTr_8_9	SMD_9_0	SMD_9_9	T_krstTr_9_0	T_krstTr_9_9	m_krstTr_9_0	m_krstTr_9_9	SMD_10_0	SMD_10_9	T_krstTr_10_0	T_krstTr_10_9	m_krstTr_10_0	m_krstTr_10_9	SMD_11_0	SMD_11_9	T_krstTr_11_0	T_krstTr_11_9	m_krstTr_11_0	m_krstTr_11_9	SMD_12_0	SMD_12_9	T_krstTr_12_0	T_krstTr_12_9	m_krstTr_12_0	m_krstTr_12_9	SMD_13_0	SMD_13_9	T_krstTr_13_0	T_krstTr_13_9	m_krstTr_13_0	m_krstTr_13_9	SMD_14_0	SMD_14_9	T_krstTr_14_0	T_krstTr_14_9	m_krstTr_14_0	m_krstTr_14_9
-107.0	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 1.5407455113251878E-5	 1.5407455113251878E-5	 373.15	 373.15	 1.3212714736680323E-12	 1.3212714736680323E-12	 
-106.5	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 1.5416420779632813E-5	 1.5416420779632813E-5	 373.15	 373.15	 1.323579377296663E-12	 1.323579377296663E-12	 
-106.0	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 1.5425482238366026E-5	 1.5425482238366026E-5	 373.15	 373.15	 1.3259146685482978E-12	 1.3259146685482978E-12	 
-105.5	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 1.5434640153759284E-5	 1.5434640153759284E-5	 373.15	 373.15	 1.3282776075819057E-12	 1.3282776075819057E-12	 
-105.0	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 1.5443895160259507E-5	 1.5443895160259507E-5	 373.15	 373.15	 1.330668448684543E-12	 1.330668448684543E-12	 
-104.5	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 1.5453248207884536E-5	 1.5453248207884536E-5	 373.15	 373.15	 1.3330875296469911E-12	 1.3330875296469911E-12	 
-104.0	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 1.5462701023925777E-5	 1.5462701023925777E-5	 373.15	 373.15	 1.3355353919218633E-12	 1.3355353919218633E-12	 
-103.5	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 1.5472253513669164E-5	 1.5472253513669164E-5	 373.15	 373.15	 1.3380121075616722E-12	 1.3380121075616722E-12	 
-103.0	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 1.5481906202221623E-5	 1.5481906202221623E-5	 373.15	 373.15	 1.3405179106178644E-12	 1.3405179106178644E-12	 
-102.5	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 1.5491658527142374E-5	 1.5491658527142374E-5	 373.15	 373.15	 1.3430527540929416E-12	 1.3430527540929416E-12	 
-102.0	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 1.5501512992192046E-5	 1.5501512992192046E-5	 373.15	 373.15	 1.3456173898680529E-12	 1.3456173898680529E-12	 
-101.5	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 1.5511470195627833E-5	 1.5511470195627833E-5	 373.15	 373.15	 1.348212077437272E-12	 1.348212077437272E-12	 
-101.0	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 1.5521529782866403E-5	 1.5521529782866403E-5	 373.15	 373.15	 1.3508368295093934E-12	 1.3508368295093934E-12	 
-100.5	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 1.5531697139743896E-5	 1.5531697139743896E-5	 373.15	 373.15	 1.3534931602342282E-12	 1.3534931602342282E-12	 
