Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
-102.2	 0.003634557054701391	 0.0013312547314799368	 0.9989681687934694	 4.97175800155876E-4	 3.275766887240872E-4	 420.9126284444278	 420.9126284444278	 415.91832487677027	 420.9101671426554	 1272.5253974592222	 1272.5253974592222	 2.1319277079731123	 2.1319277079731114	 NaN	 3.6036960189393947	 3.603704554613139	 -12188.273315057953	 -1.593488300786784	 -15.482267978909835	 0.0	 0.0	 2.000000002E-6	 -896.3478828821726	 -0.1171880403307934	 0.0	 0.0	 -3.9748704903236427	 4.965595415808111E-4	 -0.0036411744660741997	 4251.998393145476	 254.1984004582874	 -0.013280426197567741	 -892.4765289817836	 0.06720240116580274	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-102.0	 0.003660704947181257	 0.001328440522254907	 0.9989677347532252	 4.97175584138677E-4	 3.2757226306666094E-4	 421.14517076679175	 421.14517076679175	 416.14266651354234	 421.14270502327344	 1272.7203744586286	 1272.7203744586286	 2.1319277079731123	 2.1319277079731114	 NaN	 3.6132960189393946	 3.6133354855556816	 -12188.273315057953	 -1.593488300786784	 -15.800965639067192	 0.0	 0.0	 2.000000002E-6	 -893.4418995534378	 -0.1168081136326532	 0.0	 0.0	 -3.9982321130501735	 4.965595415808111E-4	 -0.003716126907418279	 4251.998393145476	 254.84519137029645	 -0.013254963210072211	 -889.5423308273535	 0.06711013201088374	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-101.8	 0.003686852839661123	 0.0013256213295471913	 0.9989672983839043	 4.971753669623213E-4	 3.275675232767592E-4	 421.3791315490176	 421.3791315490176	 416.3680054088866	 421.3766611537629	 1272.9165457791846	 1272.9165457791846	 2.1319277079731123	 2.1319277079731114	 NaN	 3.6229960189393946	 3.6230331343744613	 -12188.273315057953	 -1.593488300786784	 -16.11966329922455	 0.0	 0.0	 2.000000002E-6	 -890.504269258608	 -0.11642404942717917	 0.0	 0.0	 -4.021516922935609	 4.965595415808111E-4	 -0.003791079348762359	 4251.998393145476	 255.49489336588277	 -0.013228987856458851	 -886.5763323650237	 0.06701769946308979	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-101.6	 0.0037130007321409895	 0.0013227971808230693	 0.9989668596689735	 4.971751486185805E-4	 3.2756246832775244E-4	 421.6145161960231	 421.6145161960231	 416.594344881541	 421.612040937908	 1273.1139160033538	 1273.1139160033538	 2.1319277079731123	 2.1319277079731114	 NaN	 3.6328960189393946	 3.632798008478853	 -12188.273315057953	 -1.593488300786784	 -16.438360959381907	 0.0	 0.0	 2.000000002E-6	 -887.5347956873071	 -0.11603582204885826	 0.0	 0.0	 -4.04472408734538	 4.965595415808111E-4	 -0.003866031790106439	 4251.998393145476	 256.14752105349606	 -0.013202494698583783	 -883.5783363462248	 0.06692510442295464	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-101.4	 0.0037391486246208553	 0.0013199681037164403	 0.9989664185917547	 4.971749290991545E-4	 3.2755709719124585E-4	 421.85133014030885	 421.85133014030885	 416.8216882639985	 421.84884980706784	 1273.312489736989	 1273.312489736989	 2.1319277079731123	 2.1319277079731114	 NaN	 3.6428960189393944	 3.6426306200979326	 -12188.273315057953	 -1.593488300786784	 -16.757058619539265	 0.0	 0.0	 2.000000002E-6	 -884.5332814174928	 -0.11564340568683883	 0.0	 0.0	 -4.067852768482748	 4.965595415808111E-4	 -0.003940984231450518	 4251.998393145476	 256.80308915437666	 -0.013175478244235457	 -880.5481444040657	 0.06683234779650778	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-101.2	 0.0037652965171007216	 0.0013171341260289073	 0.998965975135424	 4.971747083956696E-4	 3.275514088370943E-4	 422.0895788420928	 422.0895788420928	 417.05003890255506	 422.0870932203109	 1273.5122716094506	 1273.5122716094506	 2.1319277079731123	 2.1319277079731114	 NaN	 3.6528960189393946	 3.6525314863319367	 -12188.273315057953	 -1.593488300786784	 -17.075756279696623	 0.0	 0.0	 2.000000002E-6	 -881.4995279054566	 -0.11524677438362313	 0.0	 0.0	 -4.090902123359473	 4.965595415808111E-4	 -0.004015936672794598	 4251.998393145476	 257.4616125035037	 -0.01314793294655637	 -877.4855570432641	 0.0667394304952772	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-101.0	 0.0037914444095805875	 0.0013142952757298552	 0.9989655292830083	 4.971744864996788E-4	 3.2754540223341676E-4	 422.32926778944557	 422.32926778944557	 417.2794001573584	 422.32677666455027	 1273.7132649750693	 1273.7132649750693	 2.1319277079731123	 2.1319277079731114	 NaN	 3.6629960189393946	 3.6625011292043337	 -12188.273315057953	 -1.593488300786784	 -17.39445393985398	 0.0	 0.0	 2.000000002E-6	 -878.4333354756805	 -0.1148459020337413	 0.0	 0.0	 -4.113871303766221	 4.965595415808111E-4	 -0.004090889114138679	 4251.998393145476	 258.123106050553	 -0.01311985320345822	 -874.3903736299428	 0.06664635343629188	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-100.8	 0.0038175923020604538	 0.001311451580956516	 0.9989651346553527	 4.971742900977046E-4	 3.2748541168520895E-4	 422.6567874567319	 422.6567874567319	 417.5266837857867	 422.6542563590368	 1273.9878139151078	 1273.9878139151078	 2.1319277079731123	 2.1319277079731114	 NaN	 3.6730960189393946	 3.6732906462113113	 -1959.814183411423	 -0.2562250527417926	 -17.445698950402342	 0.0	 0.0	 2.000000002E-6	 -875.3855629290842	 -0.11444743788948387	 0.0	 0.0	 -4.136760791344117	 4.965595415808111E-4	 -0.004102941096714912	 4251.998393145476	 258.80268033861483	 -0.013070084440209354	 -869.8548660342167	 0.06655311754208403	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-100.6	 0.00384374019454032	 0.0013086030700140295	 0.9989647105721178	 4.971740790360029E-4	 3.274521393691777E-4	 422.94230716906776	 422.94230716906776	 417.7664661713584	 422.9397530964608	 1274.2272026492392	 1274.2272026492392	 2.1319277079731123	 2.1319277079731114	 NaN	 3.6833960189393946	 3.6837749114636726	 -7110.1560824632215	 -0.9295779837965722	 -17.631614547161657	 0.0	 0.0	 2.000000002E-6	 -870.7898438950123	 -0.11384659605363093	 0.0	 0.0	 -4.159530110554844	 4.965595415808111E-4	 -0.004146665383407734	 4251.998393145476	 259.4777065821081	 -0.013029882494673857	 -865.9623909696907	 0.06645972374069103	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-100.4	 0.003869888087020186	 0.001305749771375493	 0.9989642452899428	 4.971738474700282E-4	 3.274573160211376E-4	 423.1668310097887	 423.1668310097887	 417.99504497036725	 423.16427851030255	 1274.415520355909	 1274.415520355909	 2.1319277079731123	 2.1319277079731114	 NaN	 3.6935960189393944	 3.693786192176167	 -14508.80218511991	 -1.8968729977408103	 -18.010989146709818	 0.0	 0.0	 2.000000002E-6	 -866.8706905656951	 -0.11333420805429545	 0.0	 0.0	 -4.182196952165703	 4.965595415808111E-4	 -0.004235888041666434	 4251.998393145476	 260.14482286704964	 -0.013004664237648166	 -863.0697961560527	 0.06636617296565704	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-100.2	 0.003896035979500052	 0.0013028917136820044	 0.9989637775470541	 4.971736146793828E-4	 3.2746216550934553E-4	 423.3928075313391	 423.3928075313391	 418.22464913111503	 423.3902563936164	 1274.6050613718346	 1274.6050613718346	 2.1319277079731123	 2.1319277079731114	 NaN	 3.7042960189393948	 3.703867569683724	 -14508.80218511991	 -1.8968729977408103	 -18.39036374625798	 0.0	 0.0	 2.000000002E-6	 -863.9957124321706	 -0.11295833495870863	 0.0	 0.0	 -4.204788619157445	 4.965595415808111E-4	 -0.004325110699925134	 4251.998393145476	 260.81495486143575	 -0.01297923316583503	 -860.1657907140823	 0.06627246615603448	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-100.0	 0.003922183871979918	 0.0013000289257426947	 0.9989633798847615	 4.971734167671021E-4	 3.273940916395621E-4	 423.7374006561367	 423.7374006561367	 418.47818993168926	 423.7348041703369	 1274.8939476784635	 1274.8939476784635	 2.1319277079731123	 2.1319277079731114	 NaN	 3.7149960189393947	 3.715046480053783	 -631.9685345129001	 -0.08262322645550937	 -18.40688839154908	 0.0	 0.0	 2.000000002E-6	 -861.1562688640705	 -0.112587107633102	 0.0	 0.0	 -4.2273060406840655	 4.965595415808111E-4	 -0.0043289970243691285	 4251.998393145476	 261.50875290258614	 -0.012924261065497149	 -855.3095583597403	 0.06617860425638498	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-99.8	 0.003948331764459785	 0.0012971614365347539	 0.9989629416525638	 4.971731986636126E-4	 3.2736378104152887E-4	 424.02207202897216	 424.02207202897216	 418.7207424791006	 424.0194543240929	 1275.1326613871802	 1275.1326613871802	 2.1319277079731123	 2.1319277079731114	 NaN	 3.7256960189393946	 3.725761876457807	 -7910.4385782157715	 -1.0342064870588552	 -18.613729688960852	 0.0	 0.0	 2.000000002E-6	 -856.2190006784341	 -0.11194161184479057	 0.0	 0.0	 -4.249694363053024	 4.965595415808111E-4	 -0.004377642691250192	 4251.998393145476	 262.1948468000738	 -0.012883229463031639	 -851.3829139667382	 0.06608458821678036	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-99.6	 0.003974479656939651	 0.001294289275203447	 0.9989625008859746	 4.971729792987835E-4	 3.273331601708646E-4	 424.3082415376916	 424.3082415376916	 418.9643263870076	 424.30560237547104	 1275.372639621863	 1275.372639621863	 2.1319277079731123	 2.1319277079731114	 NaN	 3.736696018939394	 3.7365514451630637	 -7910.4385782157715	 -1.0342064870588552	 -18.820570986372623	 0.0	 0.0	 2.000000002E-6	 -852.308279107081	 -0.1114303262089584	 0.0	 0.0	 -4.271980428294816	 4.965595415808111E-4	 -0.004426288358131254	 4251.998393145476	 262.8840476880708	 -0.01284187801069649	 -847.440910580326	 0.06599041899280308	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-99.4	 0.0040006275494195165	 0.001291412471062118	 0.9989620575666357	 4.971727586634781E-4	 3.2730222813481287E-4	 424.5959150912387	 424.5959150912387	 419.20894513820974	 424.59325423208355	 1275.6138873923485	 1275.6138873923485	 2.1319277079731123	 2.1319277079731114	 NaN	 3.7476960189393953	 3.747415765357955	 -7910.4385782157715	 -1.0342064870588552	 -19.027412283784393	 0.0	 0.0	 2.000000002E-6	 -848.3614575360825	 -0.11091432087857997	 0.0	 0.0	 -4.2941632924705315	 4.965595415808111E-4	 -0.004474934025012318	 4251.998393145476	 263.57637163522094	 -0.012799887502171873	 -843.4626354151379	 0.06589609754554639	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-99.19999999999999	 0.004026775441899383	 0.0012885310535921924	 0.9989616116760198	 4.971725367484755E-4	 3.2727098404538375E-4	 424.88509859919617	 424.88509859919617	 419.4546022086015	 424.8824158021768	 1275.8564084109792	 1275.8564084109792	 2.1319277079731123	 2.1319277079731114	 NaN	 3.758696018939395	 3.758355421546465	 -7910.4385782157715	 -1.0342064870588552	 -19.234253581196164	 0.0	 0.0	 2.000000002E-6	 -844.3783147367277	 -0.11039356693033256	 0.0	 0.0	 -4.316242005856598	 4.965595415808111E-4	 -0.004523579691893381	 4251.998393145476	 264.27183482966944	 -0.012757251339622829	 -839.4478666600443	 0.0658016248416144	 0.004022571175347767	 0.004018571175343766	 2.0000000020000006E-6	 2.000000002E-6	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888893E-7	 8.760223926968799E-14	 2.4788696052826206E-8	 2.1517777390422757E-5	 1.1750558806016416E-6	 3.6440477551165536E-4	 0.7428851018738988	 0.0	 0.0	 0.02320604709873202	 0.19706767072734901	 0.026796625822144628	 0.009656706376154848	 6.24639845772132E-10	 7.250795144888889E-7	 8.760223926968797E-14	 2.47886960528262E-8	 2.1517777390422757E-5	 1.1750558806016405E-6	 3.644047755116553E-4	 0.7428851018738988	 0.0	 0.0	 0.023206047098732013	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
