vKurbelwinkel	p_Zyl_1	p_Ein	p_Aus
-337.6	1.9646	1.9136	3.0442
-337.4	1.963	1.9125	3.0449
-337.2	1.9597	1.9113	3.0452
-337	1.9562	1.9103	3.0451
-336.8	1.9529	1.9092	3.0448
-336.6	1.949	1.9082	3.0441
-336.4	1.9461	1.907	3.0432
-336.2	1.9433	1.9058	3.0422
-336	1.94	1.9045	3.041
-335.8	1.9364	1.9031	3.0396
-335.6	1.9327	1.9015	3.038
-335.4	1.9297	1.8998	3.0361
-335.2	1.9274	1.898	3.0341
-335	1.9258	1.896	3.0318
-334.8	1.925	1.894	3.0293
-334.6	1.9238	1.8918	3.0265
-334.4	1.9208	1.8895	3.0233
-334.2	1.9182	1.8869	3.0198
-334	1.9152	1.8841	3.0161
-333.8	1.9139	1.8811	3.0121
-333.6	1.9147	1.878	3.0079
-333.4	1.9159	1.8748	3.0034
-333.2	1.9167	1.8716	2.9987
-333	1.9177	1.8684	2.994
-332.8	1.9174	1.8652	2.9893
-332.6	1.9163	1.8619	2.9846
-332.4	1.914	1.8587	2.9799
-332.2	1.9143	1.8554	2.9753
-332	1.9161	1.8522	2.9707
-331.8	1.9189	1.8491	2.9661
-331.6	1.9204	1.8459	2.9616
-331.4	1.9206	1.8428	2.9571
-331.2	1.9203	1.8397	2.9526
-331	1.9206	1.8368	2.948
-330.8	1.9201	1.8339	2.9433
-330.6	1.919	1.831	2.9384
-330.4	1.9183	1.828	2.9335
-330.2	1.9166	1.825	2.9286
-330	1.9148	1.8218	2.9236
-329.8	1.9114	1.8186	2.9185
-329.6	1.9091	1.8154	2.9134
-329.4	1.9065	1.8124	2.9084
-329.2	1.9035	1.8093	2.9034
-329	1.8999	1.8063	2.8987
-328.8	1.8964	1.8032	2.8943
-328.6	1.8925	1.8	2.8901
-328.4	1.888	1.7968	2.8863
-328.2	1.8826	1.7935	2.8828
-328	1.8784	1.7902	2.8795
-327.8	1.8745	1.7869	2.8763
-327.6	1.8707	1.7835	2.8732
-327.4	1.869	1.7801	2.8702
-327.2	1.8667	1.7766	2.8671
-327	1.8632	1.7731	2.8639
-326.8	1.8591	1.7696	2.8606
-326.6	1.8551	1.766	2.8573
-326.4	1.8508	1.7624	2.8539
-326.2	1.8471	1.7588	2.8506
-326	1.8439	1.7552	2.8472
-325.8	1.8419	1.7518	2.844
-325.6	1.8394	1.7485	2.8407
-325.4	1.8356	1.7454	2.8376
-325.2	1.8313	1.7425	2.8345
-325	1.8266	1.7399	2.8315
-324.8	1.8217	1.7375	2.8286
-324.6	1.8169	1.7354	2.8257
-324.4	1.8126	1.7336	2.8229
-324.2	1.8099	1.7322	2.82
-324	1.8078	1.7312	2.8171
-323.8	1.8046	1.7306	2.8142
-323.6	1.8003	1.7304	2.8111
-323.4	1.7965	1.7306	2.8079
-323.2	1.7927	1.7311	2.8046
-323	1.7895	1.7321	2.8013
-322.8	1.786	1.7334	2.798
-322.6	1.7821	1.7352	2.7947
-322.4	1.7782	1.7373	2.7915
-322.2	1.7741	1.7398	2.7884
-322	1.7702	1.7427	2.7852
-321.8	1.7673	1.746	2.7822
-321.6	1.7649	1.7496	2.7793
-321.4	1.7625	1.7536	2.7764
-321.2	1.7594	1.7578	2.7737
-321	1.7551	1.7623	2.7711
-320.8	1.7512	1.7669	2.7685
-320.6	1.7484	1.7716	2.766
-320.4	1.7459	1.7765	2.7635
-320.2	1.7437	1.7815	2.7611
-320	1.7421	1.7866	2.7586
-319.8	1.7398	1.7917	2.7561
-319.6	1.7375	1.7967	2.7535
-319.4	1.7353	1.8016	2.7508
-319.2	1.7331	1.8064	2.7482
-319	1.7325	1.811	2.7455
-318.8	1.7321	1.8154	2.743
-318.6	1.7314	1.8196	2.7405
-318.4	1.73	1.8236	2.7381
-318.2	1.7277	1.8273	2.7358
-318	1.7257	1.8308	2.7337
-317.8	1.7254	1.834	2.7317
-317.6	1.7253	1.8369	2.7298
-317.4	1.7251	1.8396	2.7278
-317.2	1.7253	1.842	2.726
-317	1.7249	1.8442	2.7242
-316.8	1.7236	1.8461	2.7224
-316.6	1.7235	1.8478	2.7208
-316.4	1.7244	1.8494	2.7194
-316.2	1.7259	1.8508	2.718
-316	1.7279	1.8519	2.7168
-315.8	1.7303	1.8529	2.7158
-315.6	1.7324	1.8536	2.7151
-315.4	1.7348	1.8541	2.7145
-315.2	1.7376	1.8544	2.7143
-315	1.7408	1.8546	2.7143
-314.8	1.7444	1.8547	2.7145
-314.6	1.749	1.8547	2.715
-314.4	1.7532	1.8546	2.7157
-314.2	1.7573	1.8543	2.7165
-314	1.7623	1.854	2.7176
-313.8	1.7673	1.8535	2.7187
-313.6	1.7713	1.8529	2.7199
-313.4	1.776	1.8522	2.7212
-313.2	1.7812	1.8515	2.7225
-313	1.7862	1.8507	2.7238
-312.8	1.7923	1.8499	2.7252
-312.6	1.7991	1.8492	2.7267
-312.4	1.8059	1.8486	2.7284
-312.2	1.8123	1.8479	2.7301
-312	1.8187	1.8473	2.7319
-311.8	1.8245	1.8468	2.7338
-311.6	1.8302	1.8463	2.7358
-311.4	1.8371	1.8459	2.7379
-311.2	1.8446	1.8457	2.74
-311	1.852	1.8455	2.742
-310.8	1.8582	1.8455	2.7438
-310.6	1.8653	1.8457	2.7457
-310.4	1.8728	1.8461	2.7474
-310.2	1.8797	1.8466	2.7488
-310	1.8868	1.8472	2.7501
-309.8	1.8941	1.848	2.751
-309.6	1.901	1.8489	2.7517
-309.4	1.9071	1.8498	2.7521
-309.2	1.9134	1.851	2.7522
-309	1.9192	1.8524	2.7521
-308.8	1.925	1.8539	2.7518
-308.6	1.9308	1.8556	2.7513
-308.4	1.9359	1.8574	2.7505
-308.2	1.9411	1.8592	2.7497
-308	1.9464	1.8612	2.7487
-307.8	1.9505	1.8632	2.7476
-307.6	1.9544	1.8654	2.7463
-307.4	1.9587	1.8677	2.7449
-307.2	1.9616	1.8701	2.7432
-307	1.9639	1.8725	2.7414
-306.8	1.9666	1.8752	2.7393
-306.6	1.9694	1.8779	2.737
-306.4	1.9708	1.8806	2.7344
-306.2	1.9732	1.8834	2.7316
-306	1.9763	1.8863	2.7287
-305.8	1.9784	1.8891	2.7255
-305.6	1.9795	1.8921	2.7222
-305.4	1.9818	1.8952	2.719
-305.2	1.9836	1.8983	2.7156
-305	1.9851	1.9015	2.7122
-304.8	1.9872	1.9046	2.7088
-304.6	1.9897	1.9078	2.7054
-304.4	1.9924	1.911	2.7021
-304.2	1.9936	1.9142	2.6987
-304	1.9949	1.9174	2.6953
-303.8	1.9964	1.9207	2.6919
-303.6	1.9983	1.924	2.6884
-303.4	2.0011	1.9273	2.6849
-303.2	2.0045	1.9307	2.6812
-303	2.0074	1.934	2.6774
-302.8	2.0102	1.9374	2.6736
-302.6	2.0137	1.9407	2.6696
-302.4	2.0152	1.9439	2.6655
-302.2	2.0155	1.947	2.6613
-302	2.0172	1.9501	2.657
-301.8	2.02	1.9533	2.6529
-301.6	2.0233	1.9564	2.6487
-301.4	2.0251	1.9595	2.6446
-301.2	2.0271	1.9624	2.6405
-301	2.0294	1.9654	2.6365
-300.8	2.0308	1.9682	2.6326
-300.6	2.0308	1.9709	2.6288
-300.4	2.0312	1.9735	2.6251
-300.2	2.0334	1.9761	2.6216
-300	2.0356	1.9787	2.6181
-299.8	2.0374	1.9812	2.6146
-299.6	2.0394	1.9838	2.6112
-299.4	2.0407	1.9863	2.6079
-299.2	2.0397	1.9887	2.6045
-299	2.0392	1.9911	2.6012
-298.8	2.0409	1.9934	2.5981
-298.6	2.0419	1.9957	2.595
-298.4	2.0423	1.9978	2.592
-298.2	2.0444	1.9999	2.5892
-298	2.0464	2.0021	2.5866
-297.8	2.0469	2.0041	2.5842
-297.6	2.0474	2.0062	2.5818
-297.4	2.0486	2.0081	2.5796
-297.2	2.0494	2.0099	2.5774
-297	2.0507	2.0117	2.5752
-296.8	2.0524	2.0133	2.573
-296.6	2.0539	2.0148	2.5708
-296.4	2.0556	2.0163	2.5684
-296.2	2.0565	2.0177	2.566
-296	2.0577	2.0191	2.5635
-295.8	2.0586	2.0205	2.5609
-295.6	2.0598	2.0218	2.5583
-295.4	2.0614	2.0231	2.5557
-295.2	2.0623	2.0242	2.5531
-295	2.0625	2.0253	2.5504
-294.8	2.0632	2.0263	2.5478
-294.6	2.0638	2.0272	2.5452
-294.4	2.0641	2.0281	2.5427
-294.2	2.0649	2.0291	2.5403
-294	2.0665	2.0301	2.538
-293.8	2.0678	2.031	2.5356
-293.6	2.0683	2.0318	2.5332
-293.4	2.0687	2.0325	2.5306
-293.2	2.0704	2.0331	2.528
-293	2.0717	2.0338	2.5254
-292.8	2.0722	2.0343	2.5225
-292.6	2.0726	2.0348	2.5196
-292.4	2.0743	2.0354	2.5166
-292.2	2.0767	2.036	2.5136
-292	2.078	2.0365	2.5105
-291.8	2.0786	2.037	2.5075
-291.6	2.0801	2.0375	2.5046
-291.4	2.0818	2.0381	2.5017
-291.2	2.0831	2.0386	2.4988
-291	2.086	2.0392	2.4961
-290.8	2.0896	2.0399	2.4936
-290.6	2.091	2.0406	2.4911
-290.4	2.0931	2.0413	2.4889
-290.2	2.0963	2.0421	2.4867
-290	2.0991	2.0429	2.4846
-289.8	2.1012	2.0437	2.4826
-289.6	2.1041	2.0446	2.4806
-289.4	2.1066	2.0455	2.4787
-289.2	2.1088	2.0463	2.4769
-289	2.111	2.0472	2.4752
-288.8	2.1129	2.0481	2.4734
-288.6	2.1145	2.049	2.4718
-288.4	2.1164	2.0499	2.4704
-288.2	2.1188	2.0509	2.4692
-288	2.1207	2.0519	2.4682
-287.8	2.1213	2.0529	2.4674
-287.6	2.1218	2.0539	2.4668
-287.4	2.1219	2.0549	2.4665
-287.2	2.1211	2.056	2.4663
-287	2.1205	2.057	2.4663
-286.8	2.1207	2.0581	2.4666
-286.6	2.1216	2.0593	2.4671
-286.4	2.1221	2.0604	2.4676
-286.2	2.1211	2.0615	2.4681
-286	2.1196	2.0626	2.4686
-285.8	2.119	2.0636	2.4692
-285.6	2.1183	2.0647	2.4698
-285.4	2.1173	2.0656	2.4704
-285.2	2.1165	2.0666	2.471
-285	2.1158	2.0675	2.4715
-284.8	2.1156	2.0685	2.4722
-284.6	2.1147	2.0694	2.4729
-284.4	2.1142	2.0703	2.4737
-284.2	2.1138	2.0711	2.4746
-284	2.1132	2.0719	2.4756
-283.8	2.1133	2.0727	2.4767
-283.6	2.1138	2.0736	2.4777
-283.4	2.1143	2.0744	2.4789
-283.2	2.1148	2.0752	2.4801
-283	2.1158	2.076	2.4813
-282.8	2.1163	2.0768	2.4824
-282.6	2.1167	2.0775	2.4835
-282.4	2.1183	2.0782	2.4845
-282.2	2.1195	2.0788	2.4855
-282	2.1202	2.0794	2.4864
-281.8	2.1213	2.0799	2.4873
-281.6	2.1226	2.0804	2.4882
-281.4	2.1238	2.0808	2.489
-281.2	2.1254	2.0811	2.4898
-281	2.1276	2.0814	2.4905
-280.8	2.1291	2.0816	2.491
-280.6	2.131	2.0817	2.4914
-280.4	2.1341	2.0818	2.4917
-280.2	2.1369	2.0819	2.4919
-280	2.1374	2.0818	2.4917
-279.8	2.1379	2.0816	2.4914
-279.6	2.1402	2.0815	2.491
-279.4	2.1424	2.0813	2.4903
-279.2	2.1444	2.0811	2.4895
-279	2.1465	2.0807	2.4884
-278.8	2.1489	2.0804	2.4871
-278.6	2.1514	2.08	2.4856
-278.4	2.1523	2.0795	2.4839
-278.2	2.1526	2.0789	2.482
-278	2.1539	2.0783	2.4801
-277.8	2.1558	2.0776	2.478
-277.6	2.1573	2.0769	2.4757
-277.4	2.1584	2.0761	2.4734
-277.2	2.1594	2.0753	2.4709
-277	2.1598	2.0743	2.4683
-276.8	2.1599	2.0733	2.4656
-276.6	2.1595	2.0723	2.4627
-276.4	2.1597	2.0712	2.4598
-276.2	2.1598	2.0701	2.4566
-276	2.1602	2.069	2.4534
-275.8	2.1606	2.0678	2.4501
-275.6	2.1599	2.0667	2.4467
-275.4	2.1595	2.0655	2.4432
-275.2	2.1593	2.0644	2.4397
-275	2.1587	2.0633	2.4361
-274.8	2.1575	2.0622	2.4325
-274.6	2.1568	2.0611	2.429
-274.4	2.1555	2.06	2.4254
-274.2	2.1539	2.0589	2.4219
-274	2.153	2.0578	2.4184
-273.8	2.1525	2.0568	2.4151
-273.6	2.1519	2.0557	2.4117
-273.4	2.1519	2.0548	2.4085
-273.2	2.1515	2.0538	2.4052
-273	2.1506	2.0529	2.402
-272.8	2.1502	2.052	2.3989
-272.6	2.15	2.0512	2.3957
-272.4	2.1495	2.0504	2.3927
-272.2	2.1487	2.0496	2.3896
-272	2.1476	2.0488	2.3865
-271.8	2.1477	2.0482	2.3836
-271.6	2.148	2.0476	2.3807
-271.4	2.1471	2.0471	2.378
-271.2	2.1469	2.0466	2.3753
-271	2.1471	2.0463	2.3728
-270.8	2.1474	2.046	2.3704
-270.6	2.1481	2.0457	2.3682
-270.4	2.1486	2.0454	2.3661
-270.2	2.1492	2.0452	2.364
-270	2.1498	2.045	2.3619
-269.8	2.1502	2.0449	2.3599
-269.6	2.1511	2.0448	2.3579
-269.4	2.152	2.0447	2.3559
-269.2	2.1517	2.0446	2.3539
-269	2.1514	2.0446	2.3518
-268.8	2.1519	2.0445	2.3497
-268.6	2.1521	2.0445	2.3475
-268.4	2.1513	2.0445	2.3453
-268.2	2.1509	2.0444	2.343
-268	2.1503	2.0444	2.3407
-267.8	2.1493	2.0443	2.3383
-267.6	2.1473	2.0443	2.3359
-267.4	2.1461	2.0442	2.3335
-267.2	2.1453	2.0442	2.3311
-267	2.1439	2.0443	2.3287
-266.8	2.1421	2.0442	2.3263
-266.6	2.1407	2.0442	2.324
-266.4	2.1391	2.0442	2.3216
-266.2	2.138	2.0442	2.3193
-266	2.1373	2.0441	2.317
-265.8	2.1361	2.0441	2.3147
-265.6	2.1347	2.044	2.3123
-265.4	2.1324	2.044	2.3099
-265.2	2.1299	2.0439	2.3075
-265	2.1285	2.0439	2.305
-264.8	2.1264	2.0438	2.3026
-264.6	2.124	2.0437	2.3001
-264.4	2.1222	2.0436	2.2976
-264.2	2.1202	2.0435	2.2952
-264	2.1173	2.0434	2.2928
-263.8	2.1157	2.0433	2.2905
-263.6	2.1139	2.0432	2.2882
-263.4	2.112	2.0431	2.2859
-263.2	2.1113	2.0431	2.2838
-263	2.1108	2.043	2.2817
-262.8	2.1108	2.043	2.2797
-262.6	2.1108	2.043	2.2777
-262.4	2.1103	2.0429	2.2757
-262.2	2.1099	2.0429	2.2736
-262	2.1098	2.0429	2.2716
-261.8	2.1096	2.0428	2.2696
-261.6	2.11	2.0428	2.2676
-261.4	2.1102	2.0427	2.2657
-261.2	2.1101	2.0427	2.2637
-261	2.1099	2.0426	2.2618
-260.8	2.1097	2.0425	2.26
-260.6	2.11	2.0424	2.2583
-260.4	2.1101	2.0424	2.2567
-260.2	2.1099	2.0422	2.2551
-260	2.1096	2.042	2.2537
-259.8	2.111	2.0419	2.2525
-259.6	2.1108	2.0417	2.2513
-259.4	2.1107	2.0414	2.2502
-259.2	2.1117	2.0413	2.2494
-259	2.1129	2.0411	2.2486
-258.8	2.1128	2.0408	2.2478
-258.6	2.1125	2.0405	2.2471
-258.4	2.113	2.0402	2.2465
-258.2	2.1132	2.0398	2.246
-258	2.1126	2.0394	2.2456
-257.8	2.1127	2.039	2.2453
-257.6	2.1127	2.0386	2.2451
-257.4	2.1121	2.0381	2.245
-257.2	2.1122	2.0377	2.2452
-257	2.112	2.0371	2.2455
-256.8	2.1106	2.0365	2.2459
-256.6	2.1105	2.0358	2.2465
-256.4	2.1098	2.0351	2.2473
-256.2	2.109	2.0343	2.2482
-256	2.1081	2.0335	2.2491
-255.8	2.1073	2.0327	2.2502
-255.6	2.1057	2.0318	2.2512
-255.4	2.1045	2.0308	2.2524
-255.2	2.1035	2.0299	2.2535
-255	2.1024	2.0289	2.2546
-254.8	2.1025	2.0279	2.2557
-254.6	2.1019	2.0269	2.2568
-254.4	2.1009	2.0259	2.2577
-254.2	2.1007	2.0248	2.2586
-254	2.1004	2.0237	2.2595
-253.8	2.0993	2.0226	2.2604
-253.6	2.0989	2.0216	2.2613
-253.4	2.0996	2.0205	2.2622
-253.2	2.0996	2.0194	2.263
-253	2.0997	2.0183	2.2638
-252.8	2.1	2.0173	2.2646
-252.6	2.1011	2.0163	2.2653
-252.4	2.1006	2.0152	2.2658
-252.2	2.0995	2.0141	2.2662
-252	2.0999	2.0131	2.2665
-251.8	2.1004	2.0121	2.2666
-251.6	2.0995	2.0111	2.2664
-251.4	2.0993	2.0102	2.266
-251.2	2.1005	2.0094	2.2656
-251	2.1005	2.0086	2.2649
-250.8	2.0996	2.0077	2.2639
-250.6	2.0997	2.0071	2.2628
-250.4	2.1007	2.0064	2.2617
-250.2	2.1001	2.0058	2.2604
-250	2.1005	2.0053	2.259
-249.8	2.1027	2.005	2.2576
-249.6	2.1033	2.0047	2.2562
-249.4	2.1031	2.0043	2.2546
-249.2	2.1037	2.0041	2.2529
-249	2.1046	2.004	2.2511
-248.8	2.1043	2.0039	2.2492
-248.6	2.1045	2.0039	2.2472
-248.4	2.1049	2.004	2.2452
-248.2	2.105	2.0041	2.243
-248	2.1037	2.0042	2.2406
-247.8	2.1031	2.0045	2.2382
-247.6	2.1033	2.0049	2.2358
-247.4	2.1029	2.0052	2.2333
-247.2	2.1023	2.0056	2.2307
-247	2.1029	2.0062	2.2282
-246.8	2.1035	2.0068	2.2257
-246.6	2.1027	2.0074	2.2231
-246.4	2.101	2.008	2.2204
-246.2	2.1012	2.0087	2.2179
-246	2.1016	2.0095	2.2153
-245.8	2.101	2.0103	2.2127
-245.6	2.1006	2.011	2.2101
-245.4	2.1012	2.0119	2.2075
-245.2	2.1011	2.0127	2.2049
-245	2.1006	2.0136	2.2022
-244.8	2.0992	2.0144	2.1995
-244.6	2.0982	2.0152	2.1967
-244.4	2.0966	2.016	2.1939
-244.2	2.0957	2.0168	2.1912
-244	2.0959	2.0176	2.1884
-243.8	2.0941	2.0183	2.1856
-243.6	2.0927	2.0189	2.1828
-243.4	2.092	2.0195	2.1802
-243.2	2.0905	2.0201	2.1775
-243	2.0883	2.0206	2.1748
-242.8	2.0873	2.021	2.1723
-242.6	2.0875	2.0215	2.1699
-242.4	2.087	2.0218	2.1676
-242.2	2.0859	2.022	2.1652
-242	2.0861	2.0222	2.163
-241.8	2.0871	2.0223	2.1609
-241.6	2.0865	2.0222	2.1587
-241.4	2.0865	2.022	2.1565
-241.2	2.0876	2.0219	2.1544
-241	2.0883	2.0216	2.1524
-240.8	2.0881	2.0213	2.1503
-240.6	2.0887	2.0209	2.1483
-240.4	2.0902	2.0204	2.1463
-240.2	2.0902	2.0198	2.1443
-240	2.0899	2.0191	2.1424
-239.8	2.092	2.0185	2.1406
-239.6	2.0937	2.0177	2.1389
-239.4	2.0934	2.0167	2.137
-239.2	2.0944	2.0158	2.1353
-239	2.0965	2.0149	2.1336
-238.8	2.0964	2.0139	2.1319
-238.6	2.0966	2.0128	2.1301
-238.4	2.0981	2.0118	2.1284
-238.2	2.0999	2.0107	2.1267
-238	2.1	2.0096	2.1249
-237.8	2.1006	2.0085	2.1231
-237.6	2.1017	2.0074	2.1213
-237.4	2.1029	2.0064	2.1195
-237.2	2.1038	2.0053	2.1177
-237	2.1037	2.0043	2.1158
-236.8	2.1031	2.0033	2.114
-236.6	2.103	2.0024	2.1121
-236.4	2.1039	2.0016	2.1103
-236.2	2.1034	2.0008	2.1085
-236	2.1015	2	2.1066
-235.8	2.0995	1.9993	2.1046
-235.6	2.0994	1.9988	2.1027
-235.4	2.0985	1.9983	2.1008
-235.2	2.0964	1.9978	2.0988
-235	2.0963	1.9976	2.0969
-234.8	2.097	1.9975	2.095
-234.6	2.0966	1.9974	2.093
-234.4	2.0952	1.9974	2.0909
-234.2	2.0947	1.9974	2.0889
-234	2.0959	1.9977	2.0869
-233.8	2.0962	1.998	2.0848
-233.6	2.0948	1.9983	2.0826
-233.4	2.0949	1.9988	2.0805
-233.2	2.0954	1.9994	2.0784
-233	2.0946	2	2.0762
-232.8	2.0941	2.0008	2.0741
-232.6	2.0951	2.0016	2.072
-232.4	2.0959	2.0026	2.07
-232.2	2.0951	2.0035	2.0679
-232	2.0963	2.0045	2.0661
-231.8	2.0979	2.0056	2.0643
-231.6	2.0977	2.0066	2.0626
-231.4	2.0976	2.0077	2.061
-231.2	2.1	2.009	2.0596
-231	2.1018	2.0102	2.0583
-230.8	2.1013	2.0113	2.057
-230.6	2.1025	2.0125	2.0559
-230.4	2.1046	2.0138	2.0549
-230.2	2.1049	2.015	2.054
-230	2.1049	2.0162	2.0532
-229.8	2.1067	2.0174	2.0525
-229.6	2.1083	2.0186	2.052
-229.4	2.1087	2.0197	2.0515
-229.2	2.1096	2.0209	2.0512
-229	2.1108	2.022	2.051
-228.8	2.1121	2.0232	2.0509
-228.6	2.1137	2.0244	2.051
-228.4	2.1149	2.0256	2.0511
-228.2	2.1144	2.0266	2.0513
-228	2.1149	2.0278	2.0516
-227.8	2.1167	2.0289	2.0521
-227.6	2.1178	2.03	2.0526
-227.4	2.118	2.031	2.0531
-227.2	2.1185	2.0321	2.0537
-227	2.1196	2.0332	2.0543
-226.8	2.1199	2.0342	2.0548
-226.6	2.12	2.0352	2.0554
-226.4	2.1198	2.0362	2.0559
-226.2	2.1198	2.0372	2.0564
-226	2.1195	2.0381	2.0569
-225.8	2.1174	2.039	2.0573
-225.6	2.1157	2.0398	2.0577
-225.4	2.1159	2.0407	2.0582
-225.2	2.1158	2.0416	2.0587
-225	2.1142	2.0424	2.0591
-224.8	2.1132	2.0433	2.0595
-224.6	2.1134	2.0441	2.06
-224.4	2.1124	2.0449	2.0605
-224.2	2.1112	2.0456	2.061
-224	2.1114	2.0463	2.0614
-223.8	2.1104	2.047	2.0618
-223.6	2.1089	2.0476	2.0622
-223.4	2.1087	2.0482	2.0626
-223.2	2.1085	2.0488	2.0628
-223	2.1072	2.0493	2.063
-222.8	2.106	2.0497	2.063
-222.6	2.1061	2.0501	2.0631
-222.4	2.1058	2.0506	2.0631
-222.2	2.105	2.0508	2.0628
-222	2.105	2.0511	2.0626
-221.8	2.1057	2.0514	2.0624
-221.6	2.1066	2.0517	2.0621
-221.4	2.1066	2.0518	2.0616
-221.2	2.1076	2.052	2.0612
-221	2.1085	2.0521	2.0606
-220.8	2.1096	2.0523	2.06
-220.6	2.1105	2.0523	2.0593
-220.4	2.1107	2.0523	2.0584
-220.2	2.112	2.0523	2.0574
-220	2.1148	2.0524	2.0564
-219.8	2.1168	2.0524	2.0551
-219.6	2.1181	2.0524	2.0537
-219.4	2.1202	2.0524	2.0522
-219.2	2.1224	2.0523	2.0505
-219	2.1241	2.0522	2.0487
-218.8	2.1264	2.0522	2.0468
-218.6	2.1283	2.0522	2.0448
-218.4	2.1292	2.0521	2.0428
-218.2	2.131	2.052	2.0407
-218	2.1332	2.052	2.0386
-217.8	2.1344	2.0519	2.0365
-217.6	2.1364	2.0519	2.0344
-217.4	2.139	2.0519	2.0323
-217.2	2.1404	2.0519	2.0302
-217	2.1405	2.052	2.0279
-216.8	2.1423	2.0521	2.0258
-216.6	2.1443	2.0523	2.0235
-216.4	2.145	2.0525	2.0212
-216.2	2.1455	2.0527	2.0188
-216	2.1465	2.0529	2.0164
