[KWnZOT]	[bar]	[bar]	[bar]
-276.3	1	2.185	2.7562
-276.2	1	2.1853	2.7554
-276.1	1	2.1856	2.755
-276	1	2.1864	2.7553
-275.9	1	2.1866	2.7549
-275.8	1	2.1871	2.7549
-275.7	1	2.187	2.7533
-275.6	1	2.1874	2.7534
-275.5	1	2.1875	2.7521
-275.4	1	2.1884	2.7525
-275.3	1	2.1886	2.7524
-275.2	1	2.1888	2.7516
-275.1	1	2.1893	2.7515
-275	1	2.1894	2.7504
-274.9	1	2.1895	2.7498
-274.8	1	2.1904	2.7492
-274.7	1	2.1905	2.7484
-274.6	1	2.1911	2.749
-274.5	1	2.191	2.7466
-274.4	1	2.1916	2.7473
-274.3	1	2.1919	2.7461
-274.2	1	2.1919	2.7448
-274.1	1	2.1926	2.745
-274	1	2.1934	2.7451
-273.9	1	2.1932	2.7444
-273.8	1	2.1942	2.7442
-273.7	1	2.1941	2.744
-273.6	1	2.1942	2.7434
-273.5	1	2.1944	2.7429
-273.4	1	2.1949	2.7441
-273.3	1	2.1948	2.743
-273.2	1	2.195	2.7433
-273.1	1	2.1951	2.7437
-273	1	2.1957	2.7437
-272.9	1	2.1951	2.7436
-272.8	1	2.196	2.7453
-272.7	1	2.1962	2.7454
-272.6	1	2.1958	2.745
-272.5	1	2.1964	2.7467
-272.4	1	2.1968	2.7474
-272.3	1	2.1966	2.7463
-272.2	1	2.1968	2.7485
-272.1	1	2.1968	2.7474
-272	1	2.1971	2.7477
-271.9	1	2.1972	2.749
-271.8	1	2.1973	2.7493
-271.7	1	2.1973	2.7486
-271.6	1	2.1973	2.7488
-271.5	1	2.1972	2.7488
-271.4	1	2.1977	2.7493
-271.3	1	2.1972	2.7489
-271.2	1	2.1978	2.7493
-271.1	1	2.1984	2.7493
-271	1	2.1979	2.749
-270.9	1	2.1982	2.7489
-270.8	1	2.1983	2.7492
-270.7	1	2.1984	2.7481
-270.6	1	2.1983	2.7481
-270.5	1	2.1986	2.7481
-270.4	1	2.1987	2.7482
-270.3	1	2.199	2.7489
-270.2	1	2.1991	2.749
-270.1	1	2.1991	2.7485
-270	1	2.1988	2.7481
-269.9	1	2.1991	2.7489
-269.8	1	2.1992	2.7488
-269.7	1	2.1993	2.7485
-269.6	1	2.1997	2.7502
-269.5	1	2.1998	2.7497
-269.4	1	2.2001	2.7497
-269.3	1	2.2003	2.7503
-269.2	1	2.2003	2.7505
-269.1	1	2.2004	2.7513
-269	1	2.2005	2.7513
-268.9	1	2.2005	2.7519
-268.8	1	2.2004	2.7523
-268.7	1	2.2008	2.7537
-268.6	1	2.2007	2.754
-268.5	1	2.2006	2.7541
-268.4	1	2.2008	2.755
-268.3	1	2.2006	2.7554
-268.2	1	2.2009	2.7559
-268.1	1	2.2017	2.7575
-268	1	2.2016	2.7575
-267.9	1	2.202	2.7584
-267.8	1	2.2021	2.7594
-267.7	1	2.202	2.7594
-267.6	1	2.2025	2.7602
-267.5	1	2.2029	2.762
-267.4	1	2.2031	2.7622
-267.3	1	2.203	2.7624
-267.2	1	2.203	2.7635
-267.1	1	2.2033	2.7647
-267	1	2.2035	2.7649
-266.9	1	2.2036	2.7657
-266.8	1	2.2035	2.766
-266.7	1	2.204	2.7676
-266.6	1	2.2044	2.7683
-266.5	1	2.204	2.7681
-266.4	1	2.2044	2.7693
-266.3	1	2.2049	2.7708
-266.2	1	2.2051	2.771
-266.1	1	2.2049	2.7711
-266	1	2.2057	2.7731
-265.9	1	2.2058	2.7724
-265.8	1	2.2063	2.774
-265.7	1	2.2064	2.7754
-265.6	1	2.2067	2.775
-265.5	1	2.207	2.7754
-265.4	1	2.2071	2.7769
-265.3	1	2.2073	2.7767
-265.2	1	2.2084	2.7783
-265.1	1	2.2078	2.777
-265	1	2.2083	2.7786
-264.9	1	2.2084	2.779
-264.8	1	2.2095	2.7798
-264.7	1	2.2097	2.781
-264.6	1	2.21	2.7813
-264.5	1	2.2103	2.7813
-264.4	1	2.2107	2.7817
-264.3	1	2.2111	2.7825
-264.2	1	2.2118	2.7834
-264.1	1	2.212	2.7831
-264	1	2.2128	2.7844
-263.9	1	2.213	2.7852
-263.8	1	2.2135	2.7853
-263.7	1	2.2135	2.7857
-263.6	1	2.2141	2.7868
-263.5	1	2.2147	2.7872
-263.4	1	2.2148	2.7872
-263.3	1	2.2146	2.7877
-263.2	1	2.2155	2.7895
-263.1	1	2.2159	2.7896
-263	1	2.2157	2.7897
-262.9	1	2.2165	2.7916
-262.8	1	2.2168	2.7908
-262.7	1	2.2169	2.7913
-262.6	1	2.2177	2.7929
-262.5	1	2.2181	2.7928
-262.4	1	2.218	2.7922
-262.3	1	2.2183	2.7934
-262.2	1	2.2193	2.7944
-262.1	1	2.2193	2.7937
-262	1	2.2196	2.7942
-261.9	1	2.2197	2.7947
-261.8	1	2.2205	2.7946
-261.7	1	2.2206	2.7946
-261.6	1	2.221	2.7954
-261.5	1	2.2215	2.7952
-261.4	1	2.2215	2.7948
-261.3	1	2.2219	2.7959
-261.2	1	2.2222	2.7952
-261.1	1	2.2223	2.7943
-261	1	2.2231	2.7954
-260.9	1	2.2234	2.7958
-260.8	1	2.2238	2.7951
-260.7	1	2.2242	2.7952
-260.6	1	2.2246	2.7964
-260.5	1	2.2254	2.7965
-260.4	1	2.2252	2.7953
-260.3	1	2.2255	2.7962
-260.2	1	2.226	2.7965
-260.1	1	2.2261	2.7954
-260	1	2.2261	2.796
-259.9	1	2.2267	2.7959
-259.8	1	2.2268	2.7954
-259.7	1	2.2268	2.795
-259.6	1	2.2273	2.7958
-259.5	1	2.2274	2.7952
-259.4	1	2.2279	2.7954
-259.3	1	2.2279	2.7945
-259.2	1	2.2282	2.7948
-259.1	1	2.2284	2.7945
-259	1	2.2288	2.7941
-258.9	1	2.2287	2.7945
-258.8	1	2.2291	2.795
-258.7	1	2.2295	2.795
-258.6	1	2.2295	2.7956
-258.5	1	2.229	2.7944
-258.4	1	2.2299	2.7953
-258.3	1	2.2297	2.7958
-258.2	1	2.2298	2.7953
-258.1	1	2.2299	2.7946
-258	1	2.2296	2.795
-257.9	1	2.2304	2.796
-257.8	1	2.2306	2.7956
-257.7	1	2.2299	2.7946
-257.6	1	2.2312	2.797
-257.5	1	2.2309	2.7955
-257.4	1	2.2313	2.7962
-257.3	1	2.2311	2.7954
-257.2	1	2.2313	2.7953
-257.1	1	2.2309	2.7948
-257	1	2.2313	2.796
-256.9	1	2.231	2.795
-256.8	1	2.2304	2.7944
-256.7	1	2.2306	2.7939
-256.6	1	2.2305	2.794
-256.5	1	2.2305	2.7945
-256.4	1	2.2306	2.7929
-256.3	1	2.2304	2.7926
-256.2	1	2.2301	2.7916
-256.1	1	2.2311	2.7923
-256	1	2.23	2.7901
-255.9	1	2.2301	2.79
-255.8	1	2.2297	2.7892
-255.7	1	2.2298	2.7879
-255.6	1	2.2299	2.7886
-255.5	1	2.2298	2.7887
-255.4	1	2.229	2.7859
-255.3	1	2.2295	2.7875
-255.2	1	2.2286	2.7855
-255.1	1	2.2291	2.7851
-255	1	2.2283	2.784
-254.9	1	2.229	2.7841
-254.8	1	2.2293	2.7846
-254.7	1	2.2288	2.7833
-254.6	1	2.2288	2.7824
-254.5	1	2.2292	2.7831
-254.4	1	2.2286	2.7813
-254.3	1	2.2285	2.7811
-254.2	1	2.2282	2.7805
-254.1	1	2.2286	2.7798
-254	1	2.2281	2.7797
-253.9	1	2.2275	2.7785
-253.8	1	2.2278	2.778
-253.7	1	2.2273	2.7783
-253.6	1	2.2268	2.7768
-253.5	1	2.2268	2.7765
-253.4	1	2.2271	2.7769
-253.3	1	2.2267	2.7746
-253.2	1	2.2268	2.7754
-253.1	1	2.2271	2.774
-253	1	2.2271	2.7729
-252.9	1	2.2262	2.7725
-252.8	1	2.2265	2.7721
-252.7	1	2.2265	2.7707
-252.6	1	2.2261	2.7707
-252.5	1	2.2259	2.7696
-252.4	1	2.2257	2.7688
-252.3	1	2.2249	2.7673
-252.2	1	2.2249	2.7668
-252.1	1	2.225	2.7661
-252	1	2.2248	2.7654
-251.9	1	2.2242	2.7645
-251.8	1	2.224	2.7641
-251.7	1	2.2248	2.7643
-251.6	1	2.2246	2.7639
-251.5	1	2.224	2.7622
-251.4	1	2.2249	2.7635
-251.3	1	2.2243	2.7619
-251.2	1	2.224	2.7605
-251.1	1	2.2243	2.7612
-251	1	2.2237	2.7604
-250.9	1	2.2236	2.7596
-250.8	1	2.2235	2.7596
-250.7	1	2.2229	2.7584
-250.6	1	2.2232	2.7591
-250.5	1	2.2228	2.7576
-250.4	1	2.2229	2.7576
-250.3	1	2.2229	2.7579
-250.2	1	2.223	2.7574
-250.1	1	2.2229	2.7559
-250	1	2.2232	2.7569
-249.9	1	2.2227	2.7551
-249.8	1	2.2229	2.7546
-249.7	1	2.223	2.7545
-249.6	1	2.2231	2.7543
-249.5	1	2.2227	2.7535
-249.4	1	2.2222	2.7525
-249.3	1	2.222	2.7518
-249.2	1	2.2224	2.7522
-249.1	1	2.2219	2.7516
-249	1	2.2216	2.7507
-248.9	1	2.2219	2.7512
-248.8	1	2.2217	2.751
-248.7	1	2.2217	2.7505
-248.6	1	2.2215	2.7495
-248.5	1	2.2217	2.7495
-248.4	1	2.2219	2.749
-248.3	1	2.2218	2.7486
-248.2	1	2.2219	2.7494
-248.1	1	2.2222	2.7482
-248	1	2.222	2.7474
-247.9	1	2.2219	2.7478
-247.8	1	2.222	2.7474
-247.7	1	2.2222	2.7478
-247.6	1	2.2219	2.7469
-247.5	1	2.2217	2.7467
-247.4	1	2.2216	2.7464
-247.3	1	2.2213	2.7457
-247.2	1	2.2215	2.7462
-247.1	1	2.2222	2.7464
-247	1	2.2223	2.7456
-246.9	1	2.2222	2.7458
-246.8	1	2.222	2.7449
-246.7	1	2.2227	2.7464
-246.6	1	2.2223	2.7454
-246.5	1	2.2222	2.7447
-246.4	1	2.2221	2.7446
-246.3	1	2.2219	2.7445
-246.2	1	2.2216	2.7428
-246.1	1	2.2214	2.744
-246	1	2.2213	2.7432
-245.9	1	2.2216	2.7436
-245.8	1	2.221	2.7429
-245.7	1	2.2209	2.7426
-245.6	1	2.2209	2.7425
-245.5	1	2.2213	2.7431
-245.4	1	2.2211	2.7418
-245.3	1	2.2216	2.7425
-245.2	1	2.221	2.7409
-245.1	1	2.2217	2.7412
-245	1	2.2219	2.7415
-244.9	1	2.2217	2.7409
-244.8	1	2.2224	2.7426
-244.7	1	2.222	2.742
-244.6	1	2.2221	2.7419
-244.5	1	2.2223	2.7433
-244.4	1	2.2219	2.7431
-244.3	1	2.2214	2.7423
-244.2	1	2.2214	2.7431
-244.1	1	2.2213	2.7434
-244	1	2.2211	2.744
-243.9	1	2.221	2.7443
-243.8	1	2.2209	2.745
-243.7	1	2.2214	2.7461
-243.6	1	2.2213	2.7458
-243.5	1	2.2208	2.7457
-243.4	1	2.2217	2.7482
-243.3	1	2.222	2.7481
-243.2	1	2.2215	2.7479
-243.1	1	2.2215	2.7493
-243	1	2.2216	2.7497
-242.9	1	2.2213	2.7499
-242.8	1	2.2209	2.7505
-242.7	1	2.2204	2.7511
-242.6	1	2.2204	2.7513
-242.5	1	2.2205	2.7521
-242.4	1	2.2198	2.752
-242.3	1	2.2197	2.7532
-242.2	1	2.22	2.7535
-242.1	1	2.2197	2.7531
-242	1	2.2194	2.7533
-241.9	1	2.2199	2.7547
-241.8	1	2.2199	2.7553
-241.7	1	2.2198	2.7552
-241.6	1	2.2197	2.7561
-241.5	1	2.2195	2.7561
-241.4	1	2.2195	2.7569
-241.3	1	2.2187	2.7563
-241.2	1	2.2183	2.7568
-241.1	1	2.2178	2.7566
-241	1	2.218	2.7577
-240.9	1	2.2172	2.757
-240.8	1	2.2173	2.7574
-240.7	1	2.2167	2.7568
-240.6	1	2.2167	2.7583
-240.5	1	2.2168	2.758
-240.4	1	2.2165	2.7585
-240.3	1	2.2162	2.7583
-240.2	1	2.2167	2.7595
-240.1	1	2.2169	2.7606
-240	1	2.2163	2.7598
-239.9	1	2.216	2.7604
-239.8	1	2.2161	2.7621
-239.7	1	2.2157	2.7621
-239.6	1	2.2156	2.7622
-239.5	1	2.2144	2.7622
-239.4	1	2.2139	2.7631
-239.3	1	2.2143	2.7645
-239.2	1	2.2136	2.7649
-239.1	1	2.2131	2.7653
-239	1	2.2135	2.7663
-238.9	1	2.2128	2.7659
-238.8	1	2.2127	2.767
-238.7	1	2.2129	2.7679
-238.6	1	2.2124	2.7675
-238.5	1	2.2123	2.768
-238.4	1	2.2121	2.7685
-238.3	1	2.2122	2.7691
-238.2	1	2.2113	2.7682
-238.1	1	2.2115	2.7704
-238	1	2.2109	2.7701
-237.9	1	2.2109	2.7703
-237.8	1	2.2104	2.7709
-237.7	1	2.2105	2.7722
-237.6	1	2.2101	2.7716
-237.5	1	2.2097	2.7717
-237.4	1	2.2091	2.7713
-237.3	1	2.2098	2.7733
-237.2	1	2.2094	2.7734
-237.1	1	2.2095	2.7742
-237	1	2.2092	2.7743
-236.9	1	2.2089	2.7745
-236.8	1	2.2091	2.7749
-236.7	1	2.2083	2.7753
-236.6	1	2.2084	2.7764
-236.5	1	2.2079	2.7759
-236.4	1	2.2072	2.7754
-236.3	1	2.2067	2.7765
-236.2	1	2.2072	2.7783
-236.1	1	2.2065	2.7775
-236	1	2.2061	2.7776
-235.9	1	2.2058	2.7776
-235.8	1	2.2062	2.7788
-235.7	1	2.206	2.7786
-235.6	1	2.2061	2.7797
-235.5	1	2.2062	2.7807
-235.4	1	2.2062	2.7802
-235.3	1	2.2059	2.7809
-235.2	1	2.206	2.7815
-235.1	1	2.2056	2.7814
-235	1	2.2053	2.7812
-234.9	1	2.2055	2.7823
-234.8	1	2.2047	2.7823
-234.7	1	2.2042	2.7825
-234.6	1	2.2039	2.7827
-234.5	1	2.2046	2.7847
-234.4	1	2.2038	2.7838
-234.3	1	2.204	2.784
-234.2	1	2.204	2.7847
-234.1	1	2.2038	2.7849
-234	1	2.2041	2.7851
-233.9	1	2.2045	2.7864
-233.8	1	2.2039	2.7852
-233.7	1	2.2041	2.7862
-233.6	1	2.2044	2.7873
-233.5	1	2.2039	2.7861
-233.4	1	2.2035	2.7869
-233.3	1	2.2037	2.7884
-233.2	1	2.2036	2.7873
-233.1	1	2.2028	2.7874
-233	1	2.2028	2.7871
-232.9	1	2.2036	2.7892
-232.8	1	2.2031	2.7877
-232.7	1	2.2032	2.7874
-232.6	1	2.2032	2.7868
-232.5	1	2.2035	2.7875
-232.4	1	2.2041	2.7873
-232.3	1	2.2042	2.7877
-232.2	1	2.2042	2.7871
-232.1	1	2.2048	2.787
-232	1	2.2046	2.7862
-231.9	1	2.2046	2.7859
-231.8	1	2.2041	2.785
-231.7	1	2.2045	2.7855
-231.6	1	2.2045	2.7854
-231.5	1	2.2038	2.7829
-231.4	1	2.2043	2.7841
-231.3	1	2.2044	2.7837
-231.2	1	2.2048	2.7831
-231.1	1	2.2045	2.7818
-231	1	2.205	2.7826
-230.9	1	2.2054	2.7822
-230.8	1	2.2058	2.782
-230.7	1	2.2059	2.7809
-230.6	1	2.206	2.7807
-230.5	1	2.2061	2.7805
-230.4	1	2.2068	2.7801
-230.3	1	2.2061	2.7787
-230.2	1	2.2065	2.7788
-230.1	1	2.2069	2.779
-230	1	2.2065	2.7786
-229.9	1	2.2064	2.7776
-229.8	1	2.2063	2.7777
-229.7	1	2.2065	2.7771
-229.6	1	2.2069	2.7772
-229.5	1	2.207	2.7768
-229.4	1	2.2076	2.7764
-229.3	1	2.2077	2.7763
-229.2	1	2.2083	2.7764
-229.1	1	2.2083	2.7753
-229	1	2.2085	2.7762
-228.9	1	2.2087	2.7758
-228.8	1	2.209	2.7756
-228.7	1	2.2086	2.7748
-228.6	1	2.2088	2.7751
-228.5	1	2.2092	2.7753
-228.4	1	2.2086	2.774
-228.3	1	2.2087	2.7738
-228.2	1	2.209	2.7734
-228.1	1	2.2097	2.7738
-228	1	2.2095	2.7727
-227.9	1	2.2099	2.7733
-227.8	1	2.21	2.7721
-227.7	1	2.2106	2.7728
-227.6	1	2.2107	2.7717
-227.5	1	2.2109	2.7712
-227.4	1	2.211	2.7709
-227.3	1	2.2105	2.7688
-227.2	1	2.2111	2.769
-227.1	1	2.2108	2.7681
-227	1	2.2108	2.7678
-226.9	1	2.2109	2.767
-226.8	1	2.2109	2.7666
-226.7	1	2.2105	2.7646
-226.6	1	2.2109	2.7649
-226.5	1	2.2111	2.7649
-226.4	1	2.2108	2.7629
-226.3	1	2.2105	2.7622
-226.2	1	2.2111	2.7629
-226.1	1	2.2114	2.7622
-226	1	2.2114	2.7619
-225.9	1	2.2113	2.761
-225.8	1	2.2114	2.7604
-225.7	1	2.2113	2.7595
-225.6	1	2.211	2.759
-225.5	1	2.2112	2.7584
-225.4	1	2.2115	2.759
-225.3	1	2.2113	2.7589
-225.2	1	2.2114	2.7582
-225.1	1	2.2119	2.759
-225	1	2.2114	2.7581
-224.9	1	2.2113	2.7568
-224.8	1	2.2116	2.7575
-224.7	1	2.2113	2.7565
-224.6	1	2.2115	2.7564
-224.5	1	2.2112	2.7561
-224.4	1	2.2114	2.756
-224.3	1	2.2113	2.7554
-224.2	1	2.2111	2.7551
-224.1	1	2.2117	2.755
-224	1	2.2113	2.7539
-223.9	1	2.2111	2.7535
-223.8	1	2.2113	2.7532
-223.7	1	2.2111	2.7519
-223.6	1	2.2112	2.7516
-223.5	1	2.2115	2.7513
-223.4	1	2.2105	2.7495
-223.3	1	2.2108	2.7491
-223.2	1	2.2112	2.7491
-223.1	1	2.2103	2.7481
-223	1	2.2109	2.7482
-222.9	1	2.211	2.7477
-222.8	1	2.2104	2.7463
-222.7	1	2.2107	2.7466
-222.6	1	2.21	2.7454
-222.5	1	2.21	2.7444
-222.4	1	2.2102	2.7445
-222.3	1	2.21	2.7444
-222.2	1	2.2104	2.7436
-222.1	1	2.21	2.7428
-222	1	2.2097	2.7412
-221.9	1	2.2104	2.7426
-221.8	1	2.2098	2.7416
-221.7	1	2.2095	2.7401
-221.6	1	2.2094	2.7409
-221.5	1	2.2092	2.7403
-221.4	1	2.2089	2.74
-221.3	1	2.2085	2.7397
-221.2	1	2.2083	2.7395
-221.1	1	2.2083	2.7393
-221	1	2.2079	2.7388
-220.9	1	2.208	2.7389
-220.8	1	2.2074	2.7373
-220.7	1	2.2081	2.7389
-220.6	1	2.2078	2.738
-220.5	1	2.2079	2.7386
-220.4	1	2.208	2.7379
-220.3	1	2.2077	2.7377
-220.2	1	2.2078	2.7374
-220.1	1	2.2084	2.7393
-220	1	2.2077	2.7379
-219.9	1	2.2077	2.7379
-219.8	1	2.2077	2.7385
-219.7	1	2.2071	2.7378
-219.6	1	2.207	2.7377
-219.5	1	2.2067	2.7376
-219.4	1	2.2066	2.7381
-219.3	1	2.2066	2.7385
-219.2	1	2.2069	2.7384
-219.1	1	2.2068	2.7381
-219	1	2.207	2.7389
-218.9	1	2.2068	2.7379
-218.8	1	2.207	2.7382
-218.7	1	2.2071	2.7384
-218.6	1	2.2072	2.7394
-218.5	1	2.2077	2.7394
-218.4	1	2.2078	2.7399
-218.3	1	2.2072	2.739
-218.2	1	2.208	2.7408
-218.1	1	2.2079	2.7406
-218	1	2.2076	2.7395
-217.9	1	2.2078	2.7405
-217.8	1	2.2077	2.7407
-217.7	1	2.2082	2.7406
-217.6	1	2.2076	2.7394
-217.5	1	2.2081	2.741
-217.4	1	2.208	2.74
-217.3	1	2.2085	2.7404
-217.2	1	2.2085	2.7397
-217.1	1	2.2088	2.7401
-217	1	2.209	2.7406
-216.9	1	2.209	2.7403
-216.8	1	2.2097	2.7401
-216.7	1	2.2095	2.7406
-216.6	1	2.2093	2.7401
-216.5	1	2.2098	2.7398
-216.4	1	2.2103	2.7408
-216.3	1	2.2104	2.7407
-216.2	1	2.2102	2.7398
-216.1	1	2.2105	2.7408
-216	1	2.2111	2.7413
-215.9	1	2.2114	2.7414
-215.8	1	2.2112	2.7412
-215.7	1	2.2112	2.7418
-215.6	1	2.2119	2.7429
-215.5	1	2.2116	2.7422
-215.4	1	2.2115	2.7424
-215.3	1	2.2123	2.7442
-215.2	1	2.2124	2.7446
-215.1	1	2.2124	2.7453
-215	1	2.2128	2.7458
-214.9	1	2.2126	2.7449
-214.8	1	2.2133	2.747
-214.7	1	2.2133	2.747
-214.6	1	2.2131	2.7463
-214.5	1	2.2139	2.7478
-214.4	1	2.2141	2.7482
-214.3	1	2.2147	2.7488
-214.2	1	2.2147	2.7488
-214.1	1	2.2154	2.7491
-214	1	2.2153	2.7497
-213.9	1	2.2157	2.7507
-213.8	1	2.2158	2.7501
-213.7	1	2.2158	2.7507
-213.6	1	2.216	2.7512
-213.5	1	2.2163	2.7511
-213.4	1	2.2163	2.7516
-213.3	1	2.2167	2.7524
-213.2	1	2.2167	2.7516
-213.1	1	2.2167	2.7518
-213	1	2.2173	2.7526
-212.9	1	2.2174	2.7524
-212.8	1	2.2181	2.7526
-212.7	1	2.2182	2.7529
-212.6	1	2.2187	2.7532
-212.5	1	2.219	2.7531
-212.4	1	2.2193	2.7541
-212.3	1	2.2196	2.7543
-212.2	1	2.2198	2.7545
-212.1	1	2.2194	2.7541
-212	1	2.2204	2.7562
-211.9	1	2.2203	2.7555
-211.8	1	2.2202	2.7551
-211.7	1	2.2207	2.756
-211.6	1	2.2208	2.7571
-211.5	1	2.2211	2.757
-211.4	1	2.2217	2.7581
-211.3	1	2.2221	2.7596
-211.2	1	2.2222	2.7595
-211.1	1	2.2226	2.76
-211	1	2.2222	2.76
-210.9	1	2.2228	2.7613
-210.8	1	2.2229	2.7608
-210.7	1	2.2228	2.7622
-210.6	1	2.2234	2.7625
-210.5	1	2.2239	2.7635
-210.4	1	2.2236	2.764
-210.3	1	2.2238	2.7638
-210.2	1	2.2241	2.7657
-210.1	1	2.2243	2.7649
-210	1	2.2248	2.7659
-209.9	1	2.2239	2.7658
-209.8	1	2.2247	2.7663
-209.7	1	2.2252	2.7672
-209.6	1	2.225	2.7674
-209.5	1	2.2252	2.7678
-209.4	1	2.2256	2.7682
-209.3	1	2.2258	2.7686
-209.2	1	2.2265	2.7697
-209.1	1	2.2256	2.7679
-209	1	2.2264	2.7697
-208.9	1	2.227	2.7704
-208.8	1	2.2264	2.769
-208.7	1	2.2263	2.7694
-208.6	1	2.2264	2.7696
-208.5	1	2.2264	2.7696
-208.4	1	2.2268	2.7703
-208.3	1	2.2265	2.7697
-208.2	1	2.2267	2.7706
-208.1	1	2.2264	2.7692
-208	1	2.227	2.7706
-207.9	1	2.2264	2.7705
-207.8	1	2.2269	2.7713
-207.7	1	2.2267	2.7706
-207.6	1	2.2267	2.7708
-207.5	1	2.2271	2.7713
-207.4	1	2.2267	2.7711
-207.3	1	2.2274	2.7717
-207.2	1	2.2273	2.7713
-207.1	1	2.2273	2.7723
-207	1	2.2272	2.7724
-206.9	1	2.2276	2.7733
-206.8	1	2.2272	2.772
-206.7	1	2.227	2.7724
-206.6	1	2.2271	2.7737
-206.5	1	2.2274	2.773
-206.4	1	2.2273	2.7736
-206.3	1	2.2268	2.7726
-206.2	1	2.2274	2.7739
-206.1	1	2.2275	2.774
-206	1	2.2276	2.774
-205.9	1	2.2274	2.7732
-205.8	1	2.228	2.7741
-205.7	1	2.2275	2.7733
-205.6	1	2.2279	2.7734
-205.5	1	2.2283	2.7737
-205.4	1	2.2275	2.7726
-205.3	1	2.2282	2.7739
-205.2	1	2.2286	2.7736
-205.1	1	2.2281	2.7732
-205	1	2.2276	2.7722
-204.9	1	2.2276	2.7724
-204.8	1	2.2281	2.7725
-204.7	1	2.2287	2.7726
-204.6	1	2.2285	2.7719
-204.5	1	2.2285	2.771
-204.4	1	2.2288	2.7713
-204.3	1	2.2294	2.772
-204.2	1	2.2293	2.771
-204.1	1	2.2295	2.7705
-204	1	2.2294	2.7706
-203.9	1	2.2297	2.7699
-203.8	1	2.2296	2.7693
-203.7	1	2.2294	2.769
-203.6	1	2.2297	2.7698
-203.5	1	2.23	2.7694
-203.4	1	2.2295	2.7681
-203.3	1	2.2298	2.7688
-203.2	1	2.2293	2.768
-203.1	1	2.2297	2.7681
-203	1	2.23	2.7674
-202.9	1	2.2298	2.7669
-202.8	1	2.2298	2.7671
-202.7	1	2.2305	2.767
-202.6	1	2.2311	2.767
-202.5	1	2.2308	2.7662
-202.4	1	2.2309	2.7657
-202.3	1	2.2311	2.7657
-202.2	1	2.2314	2.7658
-202.1	1	2.2317	2.7655
-202	1	2.2307	2.7642
-201.9	1	2.2313	2.7651
-201.8	1	2.2314	2.7647
-201.7	1	2.2315	2.7643
-201.6	1	2.2312	2.7639
-201.5	1	2.2314	2.7645
-201.4	1	2.2318	2.7637
-201.3	1	2.2318	2.7627
-201.2	1	2.2323	2.7641
-201.1	1	2.2319	2.7618
-201	1	2.2323	2.7626
-200.9	1	2.2326	2.7621
-200.8	1	2.2329	2.7619
-200.7	1	2.2329	2.7609
-200.6	1	2.2332	2.761
-200.5	1	2.2331	2.7608
-200.4	1	2.2331	2.7599
-200.3	1	2.234	2.7611
-200.2	1	2.2334	2.7592
-200.1	1	2.2335	2.7595
-200	1	2.2336	2.759
-199.9	1	2.2337	2.7583
-199.8	1	2.234	2.7587
-199.7	1	2.2341	2.7581
-199.6	1	2.2348	2.7582
-199.5	1	2.2354	2.7582
-199.4	1	2.2355	2.7578
-199.3	1	2.2353	2.7563
-199.2	1	2.236	2.7575
-199.1	1	2.2361	2.757
-199	1	2.2365	2.7561
-198.9	1	2.2364	2.7558
-198.8	1	2.2369	2.7557
-198.7	1	2.2369	2.7545
-198.6	1	2.2364	2.7531
-198.5	1	2.237	2.754
-198.4	1	2.2373	2.7529
-198.3	1	2.2374	2.7521
-198.2	1	2.2378	2.7521
-198.1	1	2.2373	2.7509
-198	1	2.2381	2.7507
-197.9	1	2.2385	2.7498
-197.8	1	2.2389	2.7502
-197.7	1	2.239	2.7489
-197.6	1	2.2394	2.7474
-197.5	1	2.2397	2.7478
-197.4	1	2.2399	2.7478
-197.3	1	2.2398	2.7472
-197.2	1	2.2406	2.7465
-197.1	1	2.2398	2.7449
-197	1	2.2407	2.7464
-196.9	1	2.2412	2.7461
-196.8	1	2.2414	2.7452
-196.7	1	2.2411	2.7438
-196.6	1	2.2415	2.7438
-196.5	1	2.2423	2.7448
-196.4	1	2.2422	2.7438
-196.3	1	2.2418	2.742
-196.2	1	2.243	2.7438
-196.1	1	2.243	2.7425
-196	1	2.2436	2.7432
-195.9	1	2.2438	2.7427
-195.8	1	2.2437	2.7416
-195.7	1	2.2438	2.7409
-195.6	1	2.244	2.7413
-195.5	1	2.2442	2.7408
-195.4	1	2.2448	2.7415
-195.3	1	2.2443	2.7401
-195.2	1	2.2444	2.7394
-195.1	1	2.2454	2.7405
-195	1	2.2447	2.7387
-194.9	1	2.2453	2.7389
-194.8	1	2.2457	2.7383
-194.7	1	2.2459	2.7377
-194.6	1	2.2463	2.7382
-194.5	1	2.2461	2.7373
-194.4	1	2.2468	2.7382
-194.3	1	2.2469	2.7372
-194.2	1	2.2472	2.7378
-194.1	1	2.247	2.7368
-194	1	2.247	2.7363
-193.9	1	2.2469	2.7368
-193.8	1	2.247	2.737
-193.7	1	2.2473	2.7365
-193.6	1	2.2466	2.7349
-193.5	1	2.2472	2.7368
-193.4	1	2.2474	2.7366
-193.3	1	2.2469	2.7345
-193.2	1	2.2473	2.7357
-193.1	1	2.2474	2.7357
-193	1	2.2479	2.7362
-192.9	1	2.2478	2.7357
-192.8	1	2.2478	2.7359
-192.7	1	2.248	2.7356
-192.6	1	2.2483	2.7362
-192.5	1	2.2484	2.7367
-192.4	1	2.2483	2.7366
-192.3	1	2.2479	2.7357
-192.2	1	2.248	2.7362
