CrankAngle [°KW]	Time [s n. Rechenbeginn]	Volume [m3]	V-sum_Vk [%]	T_m [K]	p_exp [bar]	p_0 [bar]	dQb [J/s]	dQbU [J/KW]	Qb [J]	Qb/QbMax [-]	dQw [J/CA]	Qw [J]	sum_mk [kg]	mTot [kg]	nbrOfPacketsAlive [-]	T_fuelVapor [K]	m_fuelLiq [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg/s]	V_15 [-]	m_15 [kg]	V_0 [-]	V_1 [-]	V_2 [-]	V_3 [-]	V_4 [-]	V_5 [-]	V_6 [-]	V_7 [-]	V_8 [-]	V_9 [-]	V_10 [-]	V_11 [-]	V_12 [-]	V_13 [-]	V_14 [-]	T_0 [K]	T_1 [K]	T_2 [K]	T_3 [K]	T_4 [K]	T_5 [K]	T_6 [K]	T_7 [K]	T_8 [K]	T_9 [K]	T_10 [K]	T_11 [K]	T_12 [K]	T_13 [K]	T_14 [K]	T_15 [K]	dQb_0[J/KW]	dQb_1[J/KW]	dQb_2[J/KW]	dQb_3[J/KW]	dQb_4[J/KW]	dQb_5[J/KW]	dQb_6[J/KW]	dQb_7[J/KW]	dQb_8[J/KW]	dQb_9[J/KW]	dQb_10[J/KW]	dQb_11[J/KW]	dQb_12[J/KW]	dQb_13[J/KW]	dQb_14[J/KW]	dQb_15[J/KW]	mAx_0[kg]	m_0 [kg]	m_1 [kg]	m_2 [kg]	m_3 [kg]	m_4 [kg]	m_5 [kg]	m_6 [kg]	m_7 [kg]	m_8 [kg]	m_9 [kg]	m_10 [kg]	m_11 [kg]	m_12 [kg]	m_13 [kg]	m_14 [kg]	lamTotMix [-]	DOH [-]	Lambda_0	Lambda_1	Lambda_2	Lambda_3	Lambda_4	Lambda_5	Lambda_6	Lambda_7	Lambda_8	Lambda_9	Lambda_10	Lambda_11	Lambda_12	Lambda_13	Lambda_14	Lambda_15	Lam_1.625	Lam_1.875	Lam_2.125	Lam_2.375	Lam_2.625	Lam_2.875	Lam_3.125	Lam_3.375	Lam_3.625	Lam_3.875	Lam_4.125	Lam_4.375	Lam_4.625	Lam_4.875	Lam_5.125	Lam_5.375	nc7h16_0	nc7h16_1	nc7h16_2	nc7h16_3	nc7h16_4	nc7h16_5	nc7h16_6	nc7h16_7	nc7h16_8	nc7h16_9	nc7h16_10	nc7h16_11	nc7h16_12	nc7h16_13	nc7h16_14	nc7h16_15	mD_0	mD_1	mD_2	mD_3	mD_4	mD_5	mD_6	mD_7	mD_8	mD_9	mD_10	mD_11	mD_12	mD_13	mD_14	mD_15	mD_Tot	TKE_M [m^2/s^2]	EPS_M [m^2/s^3]	TI_M [m/s]	L_M [m]	Hu_0 [J/kg]	Hu_1 [J/kg]	Hu_2 [J/kg]	Hu_3 [J/kg]	Hu_4 [J/kg]	Hu_5 [J/kg]	Hu_6 [J/kg]	Hu_7 [J/kg]	Hu_8 [J/kg]	Hu_9 [J/kg]	Hu_10 [J/kg]	Hu_11 [J/kg]	Hu_12 [J/kg]	Hu_13 [J/kg]	Hu_14 [J/kg]	Hu_15 [J/kg]
-132.0	 0.0	 4.495833146709407E-4	 0.0	 355.0090377046718	 1.2308545522	 1.2294595840000002	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.45389584019332E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9944993393935194	 5.42389581019332E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 3.66710707098709E-4	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.00903770467187	 355.0090377046718	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.0000029999999995E-6	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 2.0000019999999995E-7	 4.513573424577486	 9.881095738693391E-16	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577493	 4.513573424577491	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.45389584019332E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.38972088888889	 3964.1411063523237	 3.3055227412003374	 0.009111111111111111	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 576276.7469489238	 
-131.5	 4.3859649122807014E-5	 4.483596052276739E-4	 -1.7168887060506204E-12	 355.40697551259467	 1.2378739252000002	 1.2341970432571037	 0.0	 0.0	 0.0	 0.0	 -0.02186044296196401	 -0.010930221480982005	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9944993393935365	 5.423895810193321E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 3.6671070709871537E-4	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 355.40697551259467	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.000003000000001E-6	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 2.000002E-7	 4.513573424577475	 4.13347613505076E-15	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577494	 4.513573424577493	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.352451667237005	 3950.6274747436073	 3.3017623240967344	 0.009111111111111111	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489239	 
-131.0	 8.771929824561403E-5	 4.471232889828601E-4	 -3.5038929481966893E-12	 355.8100037073957	 1.2427379242000003	 1.2390130920588835	 0.0	 0.0	 0.0	 0.0	 -0.021743661206899356	 -0.021802052084431683	 5.453895840193322E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9944993393935543	 5.423895810193323E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 3.667107070987219E-4	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.81000370739577	 355.8100037073957	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.000003000000001E-6	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 2.0000020000000005E-7	 4.5135734245774914	 7.871177323614859E-16	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 4.513573424577495	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.453895840193322E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.315520685776036	 3937.251669222484	 3.2980318055648516	 0.009111111111111111	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.7469489237	 576276.746948924	 
-130.5	 1.3157894736842105E-4	 4.4587438392876635E-4	 -5.252323921220896E-12	 356.2181672505255	 1.2477427720000003	 1.243908899463726	 0.0	 0.0	 0.0	 0.0	 -0.021625323888567215	 -0.03261471402871529	 5.453895840193322E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9944993393935716	 5.423895810193323E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 3.667107070987283E-4	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 356.2181672505255	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.0000030000000012E-6	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 2.0000020000000008E-7	 4.513573424577476	 4.126049165222118E-15	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577489	 4.513573424577495	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.453895840193322E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.278926838788085	 3924.0128916130284	 3.2943311752957367	 0.009111111111111111	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.746948924	 
-130.0	 1.7543859649122806E-4	 4.4461290903525564E-4	 -7.0473533602116995E-12	 356.6315117808935	 1.2537084474000002	 1.2488856599892502	 0.0	 0.0	 0.0	 0.0	 -0.021505413784643837	 -0.04336742092103721	 5.453895840193322E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9944993393935895	 5.423895810193323E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 3.6671070709873483E-4	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808937	 356.6315117808935	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.000003000000001E-6	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 2.0000020000000003E-7	 4.513573424577473	 4.91081885767872E-15	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577486	 4.513573424577495	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.453895840193322E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.24266904812057	 3910.9103584089785	 3.29066042491175	 0.009111111111111111	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.7469489234	 576276.746948924	 
-129.5	 2.1929824561403506E-4	 4.433388842723317E-4	 -8.840620555916582E-12	 357.050083622267	 1.2601797366	 1.2539445941836784	 0.0	 0.0	 0.0	 0.0	 -0.02138391333604412	 -0.054059377589059265	 5.453895840193322E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9944993393936072	 5.423895810193323E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 3.667107070987414E-4	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.0500836222673	 357.050083622267	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.000003000000001E-6	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 2.0000019999999998E-7	 4.513573424577489	 1.3739724294970058E-15	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577495	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.453895840193322E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.206746263035726	 3897.9433006444197	 3.287019547962939	 0.009111111111111111	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.746948924	 
-129.0	 2.631578947368421E-4	 4.420523306327479E-4	 -1.0632262499322467E-11	 357.473929790804	 1.2671216582000002	 1.2590869492130097	 0.0	 0.0	 0.0	 0.0	 -0.021260804640042704	 -0.06468977990908062	 5.453895840193322E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9944993393936251	 5.423895810193323E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 3.66710707098748E-4	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.4739297908044	 357.473929790804	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.0000029999999995E-6	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 2.0000019999999992E-7	 4.5135734245774914	 7.8833451085850195E-16	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577495	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.453895840193322E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.171157460065405	 3885.110963767969	 3.2834085399236574	 0.009111111111111111	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.746948924	 
-128.5	 3.070175438596491E-4	 4.4075327015467424E-4	 -1.2471614816544572E-11	 357.9030980027201	 1.2747463462000002	 1.2643139994644494	 0.0	 0.0	 0.0	 0.0	 -0.021136069443199085	 -0.07525781463068017	 5.453895840193322E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9944993393936434	 5.423895810193323E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 3.667107070987547E-4	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027205	 357.9030980027201	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.0000029999999974E-6	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 2.0000019999999987E-7	 4.513573424577489	 1.3739724294970058E-15	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577487	 4.513573424577495	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.453895840193322E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.135901642871204	 3872.4126075204167	 3.2798273981894437	 0.009111111111111111	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.7469489233	 576276.746948924	 
