CrankAngle [°KW]	Time [s n. Rechenbeginn]	Volume [m3]	V-sum_Vk [%]	T_m [K]	p_exp [bar]	p_0 [bar]	dQb [J/s]	dQbU [J/KW]	Qb [J]	Qb/QbMax [-]	dQw [J/CA]	Qw [J]	sum_mk [kg]	mTot [kg]	nbrOfPacketsAlive [-]	T_fuelVapor [K]	m_fuelLiq [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg/s]	V_4 [-]	m_4 [kg]	V_0 [-]	V_1 [-]	V_2 [-]	V_3 [-]	T_0 [K]	T_1 [K]	T_2 [K]	T_3 [K]	T_4 [K]	dQb_0[J/KW]	dQb_1[J/KW]	dQb_2[J/KW]	dQb_3[J/KW]	dQb_4[J/KW]	mAx_0[kg]	mAx_1[kg]	m_0 [kg]	m_1 [kg]	m_2 [kg]	m_3 [kg]	lamTotMix [-]	DOH [-]	Lambda_0	Lambda_1	Lambda_2	Lambda_3	Lambda_4	Lam_1.9	Lam_2.6999999999999997	Lam_3.5	Lam_4.300000000000001	Lam_5.1000000000000005	nc7h16_0	nc7h16_1	nc7h16_2	nc7h16_3	nc7h16_4	mD_0	mD_1	mD_2	mD_3	mD_4	mD_Tot	TKE_M [m^2/s^2]	EPS_M [m^2/s^3]	TI_M [m/s]	L_M [m]	Hu_0 [J/kg]	Hu_1 [J/kg]	Hu_2 [J/kg]	Hu_3 [J/kg]	Hu_4 [J/kg]
-89.0	 0.0037719298245614034	 3.0293829645105727E-4	 -1.1411494246415096E-10	 414.24568859541273	 2.155845142	 2.1290646567157823	 0.0	 0.0	 0.0	 0.0	 -0.003898265024868905	 -0.6322518842298489	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571727446	 5.445895832193321E-4	 3.66710707099128E-4	 3.66710707099128E-4	 3.66710707099128E-4	 3.66710707099128E-4	 414.2456885954145	 414.2456885954145	 414.2456885954145	 414.2456885954145	 414.2456885954128	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577482	 5.946999613147488E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.363530980385715	 3252.2475234120034	 3.094460747894072	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-88.5	 0.0038157894736842103	 3.008408882125453E-4	 -1.1328877365899423E-10	 415.3374202334694	 2.1750994334000002	 2.1495583134644174	 0.0	 0.0	 0.0	 0.0	 -0.0035072357863866394	 -0.6340055021230422	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571727364	 5.445895832193321E-4	 3.66710707099125E-4	 3.66710707099125E-4	 3.66710707099125E-4	 3.66710707099125E-4	 415.3374202334711	 415.3374202334711	 415.3374202334711	 415.3374202334711	 415.3374202334694	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.5135734245774835	 2.0567085660735445E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.354002407925057	 3249.011814567786	 3.0934341658772544	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-88.0	 0.0038596491228070173	 2.9873802552847365E-4	 -1.1239861822905324E-10	 416.4417250006494	 2.1944033524	 2.1704448889243353	 0.0	 0.0	 0.0	 0.0	 -0.0031090726673157145	 -0.6355600384567001	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571727274	 5.445895832193321E-4	 3.6671070709912173E-4	 3.6671070709912173E-4	 3.6671070709912173E-4	 3.6671070709912173E-4	 416.44172500065116	 416.44172500065116	 416.44172500065116	 416.44172500065116	 416.4417250006494	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577482	 5.946999613147488E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.344814273085209	 3245.8927283267044	 3.0924439389243807	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-87.5	 0.0039035087719298243	 2.966298737911956E-4	 -1.1133335207213604E-10	 417.5587531242589	 2.214518336	 2.1917334581891983	 0.0	 0.0	 0.0	 0.0	 -0.0027036087982469457	 -0.6369118428558236	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571727167	 5.445895832193321E-4	 3.6671070709911783E-4	 3.6671070709911783E-4	 3.6671070709911783E-4	 3.6671070709911783E-4	 417.5587531242607	 417.5587531242607	 417.5587531242607	 417.5587531242607	 417.5587531242588	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.5135734245774835	 2.0567085660735445E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.335967885867719	 3242.890598505803	 3.091490243217955	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-87.0	 0.003947368421052632	 2.945166002923554E-4	 -1.1016272080902078E-10	 418.68865698671055	 2.235342831	 2.2134333489201823	 0.0	 0.0	 0.0	 0.0	 -0.0022906724290346313	 -0.6380571790703409	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571727052	 5.445895832193321E-4	 3.667107070991136E-4	 3.667107070991136E-4	 3.667107070991136E-4	 3.667107070991136E-4	 418.68865698671243	 418.68865698671243	 418.68865698671243	 418.68865698671243	 418.68865698671055	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.5135734245774835	 2.0567085660735445E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.327464593486408	 3240.00577506253	 3.090573257880206	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-86.5	 0.003991228070175439	 2.923983742072738E-4	 -1.089584746319496E-10	 419.8315911580856	 2.2568242424	 2.2355541493851137	 0.0	 0.0	 0.0	 0.0	 -0.0018700867635541628	 -0.638992222452118	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571726932	 5.445895832193321E-4	 3.667107070991092E-4	 3.667107070991092E-4	 3.667107070991092E-4	 3.667107070991092E-4	 419.8315911580874	 419.8315911580874	 419.8315911580874	 419.8315911580874	 419.8315911580856	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577482	 5.946999613147488E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.319305780813151	 3237.2386242868974	 3.089693165004485	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-86.0	 0.004035087719298246	 2.902753665785555E-4	 -1.0762637549443992E-10	 420.9877124290753	 2.2791172746	 2.2581057167826275	 0.0	 0.0	 0.0	 0.0	 -0.0014416697882341015	 -0.639713057346235	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571726799	 5.445895832193321E-4	 3.6671070709910433E-4	 3.6671070709910433E-4	 3.6671070709910433E-4	 3.6671070709910433E-4	 420.98771242907713	 420.98771242907713	 420.98771242907713	 420.98771242907713	 420.9877124290753	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577482	 5.946999613147488E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.311492870831819	 3234.5895289985006	 3.088850149686969	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-85.5	 0.004078947368421053	 2.8814775029892097E-4	 -1.0618228070773006E-10	 422.15717984429546	 2.3022475368	 2.2810981858622266	 0.0	 0.0	 0.0	 0.0	 -0.0010052340941094611	 -0.6402156743932896	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571726654	 5.445895832193321E-4	 3.66710707099099E-4	 3.66710707099099E-4	 3.66710707099099E-4	 3.66710707099099E-4	 422.1571798442973	 422.1571798442973	 422.1571798442973	 422.1571798442973	 422.15717984429546	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.5135734245774835	 2.0567085660735445E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.30402732510022	 3232.0588887483946	 3.0880444000586325	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-85.0	 0.00412280701754386	 2.860157000932703E-4	 -1.0454774303438243E-10	 423.3401547359588	 2.326133711	 2.304541977851553	 0.0	 0.0	 0.0	 0.0	 -5.605866921344447E-4	 -0.6404959677393569	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.998533157172649	 5.445895832193321E-4	 3.66710707099093E-4	 3.66710707099093E-4	 3.66710707099093E-4	 3.66710707099093E-4	 423.34015473596077	 423.34015473596077	 423.34015473596077	 423.34015473596077	 423.3401547359588	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577482	 5.946999613147488E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.296910644219889	 3229.6471200258115	 3.0872761073174617	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-84.5	 0.004166666666666667	 2.838793924999797E-4	 -1.0292838902875429E-10	 424.53680075789197	 2.350573217	 2.328447809702622	 0.0	 0.0	 0.0	 0.0	 -1.075288214811932E-4	 -0.6405497321500975	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571726329	 5.445895832193321E-4	 3.667107070990871E-4	 3.667107070990871E-4	 3.667107070990871E-4	 3.667107070990871E-4	 424.53680075789396	 424.53680075789396	 424.53680075789396	 424.53680075789396	 424.53680075789197	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577482	 5.946999613147488E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.290144368313497	 3227.3546564697276	 3.0865454657608717	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-84.0	 0.004210526315789474	 2.8173900585144187E-4	 -1.0105504902818424E-10	 425.74728391988157	 2.375226043	 2.352826703669252	 0.0	 0.0	 0.0	 0.0	 3.541442494606121E-4	 -0.6403726600253672	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571726143	 5.445895832193321E-4	 3.6671070709908026E-4	 3.6671070709908026E-4	 3.6671070709908026E-4	 3.6671070709908026E-4	 425.74728391988367	 425.74728391988367	 425.74728391988367	 425.74728391988367	 425.74728391988157	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.5135734245774835	 2.0567085660735445E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.283730077509675	 3225.181949085236	 3.0858526728182896	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-83.5	 0.004254385964912281	 2.7959472025384775E-4	 -9.91544100878737E-11	 426.97177262233237	 2.4000323102	 2.37768999722839	 0.0	 0.0	 0.0	 0.0	 8.246434296806393E-4	 -0.6399603383105269	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571725953	 5.445895832193321E-4	 3.6671070709907327E-4	 3.6671070709907327E-4	 3.6671070709907327E-4	 3.6671070709907327E-4	 426.97177262233464	 426.97177262233464	 426.97177262233464	 426.97177262233464	 426.97177262233237	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577487	 5.906749551945777E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.277669392435007	 3223.1294664647185	 3.0851979290838596	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-83.0	 0.0042982456140350876	 2.774467175662253E-4	 -9.712800076899408E-11	 428.2104376912179	 2.4253463955999996	 2.403049353358542	 0.0	 0.0	 0.0	 0.0	 0.0013041860200504963	 -0.6393082453005017	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571725751	 5.445895832193321E-4	 3.6671070709906584E-4	 3.6671070709906584E-4	 3.6671070709906584E-4	 3.6671070709906584E-4	 428.2104376912202	 428.2104376912202	 428.2104376912202	 428.2104376912202	 428.2104376912179	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577482	 5.946999613147488E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.271963974712888	 3221.1976950137737	 3.084581438349228	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-82.5	 0.0043421052631578945	 2.752951813787347E-4	 -9.49924232940839E-11	 429.4634524133019	 2.4514019846	 2.4289167711890465	 0.0	 0.0	 0.0	 0.0	 0.0017929959360543778	 -0.6384117473324745	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571725536	 5.445895832193321E-4	 3.667107070990579E-4	 3.667107070990579E-4	 3.667107070990579E-4	 3.667107070990579E-4	 429.46345241330414	 429.46345241330414	 429.46345241330414	 429.46345241330414	 429.463452413302	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577482	 5.946999613147488E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.266615527468971	 3219.387139181856	 3.0840034076363545	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-82.0	 0.0043859649122807015	 2.731402969902316E-4	 -9.268541114767082E-11	 430.73099257160777	 2.4779910302	 2.4553045970344467	 0.0	 0.0	 0.0	 0.0	 0.0022913039390835897	 -0.6372660953629328	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571725307	 5.445895832193321E-4	 3.6671070709904947E-4	 3.6671070709904947E-4	 3.6671070709904947E-4	 3.6671070709904947E-4	 430.73099257161	 430.73099257161	 430.73099257161	 430.73099257161	 430.73099257160777	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577487	 5.906749551945777E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.261625795842841	 3217.6983216975864	 3.083464047230305	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-81.5	 0.0044298245614035085	 2.7098225138510405E-4	 -9.032275700254849E-11	 432.01323648110997	 2.5046149118	 2.482225535828803	 0.0	 0.0	 0.0	 0.0	 0.0027993478766460745	 -0.6358664214246097	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571725071	 5.445895832193321E-4	 3.667107070990408E-4	 3.667107070990408E-4	 3.667107070990408E-4	 3.667107070990408E-4	 432.01323648111224	 432.01323648111224	 432.01323648111224	 432.01323648111224	 432.01323648110997	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.5135734245774835	 2.0567085660735445E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.256996567505537	 3216.1317838086575	 3.0829635707119576	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-81.0	 0.0044736842105263155	 2.688212332093935E-4	 -8.77214830466588E-11	 433.3103650246197	 2.5308570978	 2.509692662975356	 0.0	 0.0	 0.0	 0.0	 0.0033173729318541085	 -0.6342077349586827	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571724811	 5.445895832193321E-4	 3.6671070709903125E-4	 3.6671070709903125E-4	 3.6671070709903125E-4	 3.6671070709903125E-4	 433.310365024622	 433.310365024622	 433.310365024622	 433.310365024622	 433.3103650246197	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577482	 5.946999613147488E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.25272967318252	 3214.688085526268	 3.0825021949905693	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-80.5	 0.0045175438596491225	 2.666574327462046E-4	 -8.511959425705188E-11	 434.62256168883306	 2.5570330496	 2.537719436627558	 0.0	 0.0	 0.0	 0.0	 0.003845631882571637	 -0.6322849190173968	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.998533157172455	 5.445895832193321E-4	 3.6671070709902166E-4	 3.6671070709902166E-4	 3.6671070709902166E-4	 3.6671070709902166E-4	 434.6225616888353	 434.6225616888353	 434.6225616888353	 434.6225616888353	 434.62256168883306	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577487	 5.906749551945777E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.24882698718162	 3213.3678058740024	 3.0820801403361355	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-80.0	 0.004561403508771929	 2.644910418904195E-4	 -8.229147746207617E-11	 435.9500126005089	 2.5842800442	 2.5663197104181	 0.0	 0.0	 0.0	 0.0	 0.004384385370615495	 -0.630092726332089	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571724269	 5.445895832193321E-4	 3.6671070709901125E-4	 3.6671070709901125E-4	 3.6671070709901125E-4	 3.6671070709901125E-4	 435.950012600511	 435.950012600511	 435.950012600511	 435.950012600511	 435.95001260050884	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.5135734245774835	 2.0567085660735445E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.24529042792547	 3212.171543141053	 3.0816976304114663	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-79.5	 0.004605263157894736	 2.6232225412271826E-4	 -7.939670922354575E-11	 437.29290656273844	 2.6134036782	 2.59550774665323	 0.0	 0.0	 0.0	 0.0	 0.0049339021814238234	 -0.6276257752413771	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571723979	 5.445895832193321E-4	 3.667107070990007E-4	 3.667107070990007E-4	 3.667107070990007E-4	 3.667107070990007E-4	 437.2929065627408	 437.2929065627408	 437.2929065627408	 437.2929065627408	 437.29290656273844	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577487	 5.906749551945777E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.242121958487882	 3211.0999151396786	 3.0813548923039122	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
-79.0	 0.004649122807017543	 2.601512644829228E-4	 -7.630845776462764E-11	 438.6514350912694	 2.6439408754000002	 2.625298229990311	 0.0	 0.0	 0.0	 0.0	 0.005494459534620866	 -0.6248785454740666	 5.453895840193321E-4	 5.483380472123145E-4	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 0.9985331571723672	 5.445895832193321E-4	 3.6671070709898935E-4	 3.6671070709898935E-4	 3.6671070709898935E-4	 3.6671070709898935E-4	 438.6514350912718	 438.6514350912718	 438.6514350912718	 438.6514350912718	 438.6514350912694	 0.0	 0.0	 0.0	 0.0	 0.0	 4.000003999999995E-7	 4.000003999999995E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 2.0000019999999974E-7	 4.513573424577487	 5.906749551945777E-16	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577491	 4.513573424577484	 0.0	 0.0	 0.0	 5.453895840193321E-4	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.239323587133551	 3210.153559466763	 3.0810521565566473	 0.009111111111111111	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489232	 576276.7469489237	 
