Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_95_Massenbruch [kg]
-114.0	 4.1656183887991255E-4	 5.597084710247593E-4	 396.8358190783061	 396.8358190783061	 937.274059083675	 1.3868667090000002	 1.3868529968062862	 -2043.2660291374877	 -0.17022933088367376	 -0.14291634846836904	 0.0	 0.0	 0.0	 -22.226297741691276	 -0.001851725491754273	 -0.012628047674118605	 0.0	 -3.3800475708846233E-4	 422.8234824250272	 615772.8293941786	 615772.8293941793	 0.0	 97.74599667587916	 3.45746664608997	 0.038689513287419035	 6.867171939550015E-4	 6.867171939550015E-4	 776.6240711974168	 1061.4657405990192	 1.3667690456238717	 -876.4144908559283	 1.7973091035544031E-9	 1.4379444359667741E-6	 1.896382985589138E-13	 9.325179934504655E-8	 5.5643999812187484E-5	 4.354833975711327E-6	 7.704141803683494E-4	 0.12569560644449565	 0.033495301112475444	 0.09148811322937073	 0.7345032908335672	 0.013985742372200715	 
-113.5	 4.582180227679038E-4	 5.574070185215457E-4	 397.27785233073115	 397.27785233073115	 937.6623247205785	 1.3946034750000003	 1.394130297378158	 -2043.2660291374877	 -0.17022933088367376	 -0.22803101391020592	 0.0	 0.0	 0.0	 -20.885698949896888	 -0.0017400370321722612	 -0.013498066190204735	 0.0	 -5.393054628905082E-4	 422.8234824250272	 615772.8293941786	 615772.8293941793	 0.0	 98.3313028407231	 3.4594240452259495	 0.03859745518729049	 6.867171939550015E-4	 6.867171939550015E-4	 776.7310711279298	 1061.5727405295322	 1.366718520720395	 -876.1787289561856	 1.7973091035544031E-9	 1.4379444359667741E-6	 1.896382985589138E-13	 9.325179934504655E-8	 5.5643999812187484E-5	 4.354833975711327E-6	 7.704141803683494E-4	 0.12569560644449565	 0.033495301112475444	 0.09148811322937073	 0.7345032908335672	 0.013985742372200715	 
-113.0	 4.998742066558951E-4	 5.550908711754933E-4	 397.98825365891213	 397.98825365891213	 938.285866249201	 1.4024644300000002	 1.4024507305172262	 1303.4615251382525	 0.10859446596416115	 -0.17373378092812533	 0.0	 0.0	 0.0	 -19.515452657197983	 -0.0016258785690912534	 -0.014311005474750362	 0.0	 -4.1088962214611837E-4	 422.8234824250272	 615772.8293941786	 615772.8293941793	 0.0	 98.94165042356303	 3.4614032446221543	 0.03850480929344839	 6.867171939550015E-4	 6.867171939550015E-4	 776.9031973533665	 1061.7448667549688	 1.3666372726640292	 -875.7997627597429	 1.7973091035544031E-9	 1.4379444359667741E-6	 1.896382985589138E-13	 9.325179934504655E-8	 5.5643999812187484E-5	 4.354833975711327E-6	 7.704141803683494E-4	 0.12569560644449565	 0.033495301112475444	 0.09148811322937073	 0.7345032908335672	 0.013985742372200715	 
-112.5	 5.415303905438863E-4	 5.52760133650135E-4	 398.7057944117712	 398.7057944117712	 938.9156950653643	 1.410451691	 1.410903393203376	 1303.4615251382525	 0.10859446596416115	 -0.11943654794604475	 0.0	 0.0	 0.0	 -17.090192983372237	 -0.0014238244431932234	 -0.015022917696346973	 0.0	 -2.824737814017286E-4	 422.8234824250272	 615772.8293941786	 615772.8293941793	 0.0	 99.55846773966911	 3.4634044160359636	 0.038411579792434064	 6.867171939550015E-4	 6.867171939550015E-4	 777.077258728567	 1061.9189281301694	 1.3665551477695443	 -875.4169027195999	 1.7973091035544031E-9	 1.4379444359667741E-6	 1.896382985589138E-13	 9.325179934504655E-8	 5.5643999812187484E-5	 4.354833975711327E-6	 7.704141803683494E-4	 0.12569560644449565	 0.033495301112475444	 0.09148811322937073	 0.7345032908335672	 0.013985742372200715	 
-112.0	 5.831865744318776E-4	 5.504149128268902E-4	 399.1664393178328	 399.1664393178328	 939.3203324127628	 1.4185674230000003	 1.4185520369500053	 -2077.7878204749118	 -0.17310542305986296	 -0.20598925947597624	 0.0	 0.0	 0.0	 -14.618323120552775	 -0.001217887112087641	 -0.015631861252390793	 0.0	 -4.8717554260364703E-4	 422.8234824250272	 615772.8293941786	 615772.8293941793	 0.0	 100.16264001422485	 3.4654277330274037	 0.03831777095950427	 6.867171939550015E-4	 6.867171939550015E-4	 777.1891107732348	 1062.0307801748372	 1.3665023936300522	 -875.1710700231721	 1.7973091035544031E-9	 1.4379444359667741E-6	 1.896382985589138E-13	 9.325179934504655E-8	 5.5643999812187484E-5	 4.354833975711327E-6	 7.704141803683494E-4	 0.12569560644449565	 0.033495301112475444	 0.09148811322937073	 0.7345032908335672	 0.013985742372200715	 
-111.5	 6.248427583198688E-4	 5.480553178229643E-4	 399.63412162456893	 399.63412162456893	 939.7311556540086	 1.4268138350000001	 1.426328663285317	 -2077.7878204749118	 -0.17310542305986296	 -0.29254197100590773	 0.0	 0.0	 0.0	 -13.141117046024664	 -0.0010948175763256397	 -0.01617927004055361	 0.0	 -6.918773038055656E-4	 422.8234824250272	 615772.8293941786	 615772.8293941793	 0.0	 100.77321409875329	 3.467473370972107	 0.03822338715934723	 6.867171939550015E-4	 6.867171939550014E-4	 777.3027583631564	 1062.1444277647588	 1.366448808185657	 -874.9214454608118	 1.7973091035544031E-9	 1.4379444359667741E-6	 1.896382985589138E-13	 9.325179934504655E-8	 5.5643999812187484E-5	 4.354833975711327E-6	 7.704141803683494E-4	 0.12569560644449565	 0.033495301112475444	 0.09148811322937073	 0.7345032908335672	 0.013985742372200715	 
-111.0	 6.664989422078601E-4	 5.456814600087495E-4	 400.37178193983874	 400.37178193983874	 940.3786934859895	 1.435193187	 1.4351777945333497	 1288.7086975041207	 0.10736537296257069	 -0.23885928452462238	 0.0	 0.0	 0.0	 -11.63047494648301	 -9.68962406150743E-4	 -0.016663751243628983	 0.0	 -5.649148981856173E-4	 422.8234824250272	 615772.8293941786	 615772.8293941793	 0.0	 101.4095319318005	 3.4695415070744153	 0.038128432846778644	 6.867171939550015E-4	 6.867171939550015E-4	 777.4821884862886	 1062.3238578878909	 1.3663642378176817	 -874.5276464121222	 1.7973091035544031E-9	 1.4379444359667741E-6	 1.896382985589138E-13	 9.325179934504655E-8	 5.5643999812187484E-5	 4.354833975711327E-6	 7.704141803683494E-4	 0.12569560644449565	 0.033495301112475444	 0.09148811322937073	 0.7345032908335672	 0.013985742372200715	 
-110.5	 7.081551260958513E-4	 5.43293453024711E-4	 401.11684955779583	 401.11684955779583	 941.0327559372656	 1.443707789	 1.4441685325772904	 1288.7086975041207	 0.10736537296257069	 -0.18517659804333703	 0.0	 0.0	 0.0	 -9.041608930034318	 -7.532778484656268E-4	 -0.017040390167861796	 0.0	 -4.379524925656691E-4	 422.8234824250272	 615772.8293941786	 615772.8293941793	 0.0	 102.05257948407741	 3.471632320380653	 0.0380329125674171	 6.867171939550015E-4	 6.867171939550015E-4	 777.6636404761067	 1062.5053098777091	 1.366278754176053	 -874.1298006614066	 1.7973091035544031E-9	 1.4379444359667741E-6	 1.896382985589138E-13	 9.325179934504655E-8	 5.5643999812187484E-5	 4.354833975711327E-6	 7.704141803683494E-4	 0.12569560644449565	 0.033495301112475444	 0.09148811322937073	 0.7345032908335672	 0.013985742372200715	 
-110.0	 7.498113099838426E-4	 5.408914127977448E-4	 401.6037712949364	 401.6037712949364	 941.4605075600468	 1.4523600010000002	 1.4523428118149886	 -2114.5047004227727	 -0.17616439326566574	 -0.2732587946761699	 0.0	 0.0	 0.0	 -6.40502263077209	 -5.336176010283754E-4	 -0.017307198968375983	 0.0	 -6.462715672955149E-4	 422.8234824250272	 615772.8293941786	 615772.8293941793	 0.0	 102.68277089099752	 3.4737459917925357	 0.037936830958338455	 6.867171939550015E-4	 6.867171939550015E-4	 777.7823435606564	 1062.6240129622586	 1.3662228536811578	 -873.8697475717112	 1.7973091035544031E-9	 1.4379444359667741E-6	 1.896382985589138E-13	 9.325179934504655E-8	 5.5643999812187484E-5	 4.354833975711327E-6	 7.704141803683494E-4	 0.12569560644449565	 0.033495301112475444	 0.09148811322937073	 0.7345032908335672	 0.013985742372200715	 
-109.5	 7.914674938718339E-4	 5.384754575569923E-4	 402.09799249758777	 402.09799249758777	 941.8946770330638	 1.4611522340000003	 1.4606542768391366	 -2114.5047004227727	 -0.17616439326566574	 -0.3613409913090028	 0.0	 0.0	 0.0	 -4.782285450730458	 -3.984235242809862E-4	 -0.017506410730516477	 0.0	 -8.545906420253607E-4	 422.8234824250272	 615772.8293941786	 615772.8293941793	 0.0	 103.31962606536193	 3.475882704080741	 0.037840192748708354	 6.867171939550015E-4	 6.867171939550015E-4	 777.9029224494124	 1062.7445918510148	 1.3661660872859438	 -873.6057554096319	 1.7973091035544031E-9	 1.4379444359667741E-6	 1.896382985589138E-13	 9.325179934504655E-8	 5.5643999812187484E-5	 4.354833975711327E-6	 7.704141803683494E-4	 0.12569560644449565	 0.033495301112475444	 0.09148811322937073	 0.7345032908335672	 0.013985742372200715	 
