Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_95_Massenbruch [kg]
-114.0	 4.1656183887991255E-4	 5.663766428293816E-4	 401.3346219955891	 401.3346219955891	 1022.044130217791	 1.3868667090000002	 1.3866489404367526	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.45299029203861	 -4.543015326891829E-4	 -0.005743007164456012	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 97.84400696475352	 3.443787261809073	 0.038689513287419035	 6.883834413105223E-4	 6.883834413105223E-4	 785.1124844241168	 1069.3849637439994	 1.3620786638342626	 -1017.5020279376112	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-113.5	 4.582180227679038E-4	 5.640751903261681E-4	 401.92694077033184	 401.92694077033184	 1022.5546114327393	 1.3946034750000003	 1.394361398426667	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -3.467447053146383	 -2.888812241354782E-4	 -0.005887447776523751	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 98.43535287453467	 3.4458222990547887	 0.03859745518729049	 6.883834413105223E-4	 6.883834413105223E-4	 785.268195704429	 1069.5406750243114	 1.3620068670486194	 -1017.181872519475	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-113.0	 4.998742066558951E-4	 5.617590429801157E-4	 402.5260957943564	 402.5260957943564	 1023.0710089263214	 1.4024644300000002	 1.4021975406167566	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -1.4437398747640109	 -1.202813874191902E-4	 -0.005947588470233346	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 99.03290239172544	 3.4478799517133516	 0.03850480929344839	 6.883834413105223E-4	 6.883834413105222E-4	 785.4258311622435	 1069.698310482126	 1.3619342120429458	 -1016.8579574068351	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-112.5	 5.415303905438863E-4	 5.594283054547574E-4	 403.1321486697467	 403.1321486697467	 1023.5933788876108	 1.410451691	 1.4101594724086264	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.618727676618104	 5.1547667747586655E-5	 -0.005921814636359553	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 99.63671413290056	 3.4499603962422443	 0.038411579792434064	 6.883834413105223E-4	 6.883834413105223E-4	 785.5854112025818	 1069.8578905224642	 1.3618606904686728	 -1016.5302470081264	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-112.0	 5.831865744318776E-4	 5.570830846315126E-4	 403.7451617415746	 403.7451617415746	 1024.1217742587414	 1.4185674230000003	 1.418249345121438	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.720560697510179	 2.2665635338785153E-4	 -0.005808486459665627	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 100.24684776261607	 3.4520638109054267	 0.03831777095950427	 6.883834413105223E-4	 6.883834413105223E-4	 785.746956516473	 1070.0194358363556	 1.3617862938727434	 -1016.198705273542	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-111.5	 6.248427583198688E-4	 5.547234896275867E-4	 404.36519810507485	 404.36519810507485	 1024.6562525604766	 1.4268138350000001	 1.4264693570959077	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 4.862373114819986	 4.0509581720593233E-4	 -0.00560593855106266	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 100.86336400990574	 3.4541903757846923	 0.03822338715934723	 6.883834413105223E-4	 6.883834413105223E-4	 785.9104880845888	 1070.1829674044714	 1.3617110136966206	 -1015.8632956898078	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-111.0	 6.664989422078601E-4	 5.523496318133719E-4	 404.9923216128996	 404.9923216128996	 1025.1968680803961	 1.435193187	 1.4348217548285664	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 7.044787858101368	 5.869179569379172E-4	 -0.005312479572593702	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 101.48632468522703	 3.4563402727911257	 0.038128432846778644	 6.883834413105223E-4	 6.883834413105223E-4	 786.0760271809291	 1070.3485065008115	 1.3616348412752857	 -1015.5239812748821	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-110.5	 7.081551260958513E-4	 5.499616248293333E-4	 405.6265968824476	 405.6265968824476	 1025.7436770918107	 1.443707789	 1.4433088341371711	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 9.268437036834625	 7.721754351213037E-4	 -0.00492639185503305	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 102.11579269786583	 3.4585136856766474	 0.0380329125674171	 6.883834413105223E-4	 6.883834413105223E-4	 786.2435953765548	 1070.5160746964373	 1.3615577678362343	 -1015.1807245725804	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-110.0	 7.498113099838426E-4	 5.475595846023671E-4	 406.26808930327144	 406.26808930327144	 1026.2967391620546	 1.4523600010000002	 1.451932941358181	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 11.533962122895398	 9.609216942969134E-4	 -0.004445931007884593	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 102.75183207380675	 3.46071080004565	 0.037936830958338455	 6.883834413105223E-4	 6.883834413105223E-4	 786.4132145433699	 1070.6856938632523	 1.361479784498465	 -1014.833487647129	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-109.5	 7.914674938718339E-4	 5.451436293616146E-4	 406.9168650445587	 406.9168650445587	 1026.8561106464713	 1.4611522340000003	 1.460696474577242	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 13.842014138403052	 0.0011532109726589846	 -0.003869325521555101	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 103.39450797407841	 3.462931803366718	 0.037840192748708354	 6.883834413105223E-4	 6.883834413105223E-4	 786.5849068579523	 1070.8573861778348	 1.3614008822714654	 -1014.4822320776408	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-109.0	 8.331236777598251E-4	 5.427138796537147E-4	 407.57299106268806	 407.57299106268806	 1027.4218512078814	 1.4700869560000003	 1.4696018848936454	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.193253849116914	 0.0013490983201674728	 -0.003194776361471365	 0.0	 0.0	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 104.04388671358059	 3.4651768849844338	 0.03774300276039236	 6.883834413105223E-4	 6.883834413105223E-4	 786.758694805436	 1071.0311741253186	 1.3613210520541912	 -1014.1269189525173	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
-108.5	 8.747798616478164E-4	 5.402704583574898E-4	 408.37237813167843	 408.37237813167843	 1028.1109884346472	 1.479166685	 1.479143707453329	 1765.1533814356958	 0.14705910769518982	 0.07352955384759491	 0.0	 0.0	 0.0	 18.590146553638913	 0.0015487891266861788	 -0.0024203817981282754	 0.0	 1.4819146971502064E-4	 496.17939540646836	 720867.7080016567	 720867.7080016568	 0.0	 104.71014392590463	 3.467446236131253	 0.03764526590854336	 6.883834413105223E-4	 6.883834413105223E-4	 786.9706323700289	 1071.2431116899113	 1.3612237453687082	 -1013.6939192818489	 2.1301951189457783E-9	 1.1828308796454548E-6	 1.884506368263351E-13	 1.3137213920266843E-7	 5.4406192008940696E-5	 6.134122922879576E-6	 6.315812164120394E-4	 0.10853160223049943	 0.03892810940229429	 0.10631117581167406	 0.7291632629847774	 0.01637241170600865	 
