Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
-101.8	 0.003686852839661123	 0.0013256213295471913	 0.9989649044766336	 4.984347415821236E-4	 3.280541406373768E-4	 431.85319815890296	 431.85319815890296	 426.3954918241013	 431.85047955115624	 1268.8666055042268	 1268.8666055042268	 2.171542248719309	 2.171542248719311	 NaN	 3.7046523750000007	 3.7047838392959265	 -1823.3210763983225	 -0.2383800173096855	 -15.976888974825535	 0.0	 0.0	 2.000000002E-6	 -715.5719054451988	 -0.09355348622596993	 0.0	 0.0	 -3.3888583327459716	 4.979094176927306E-4	 -0.003861672731921192	 4137.297509122942	 256.501344057351	 -0.01059502243616522	 -710.0540294316141	 0.06701769946308979	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-101.6	 0.0037130007321409895	 0.0013227971808230693	 0.9989644698031378	 4.984345247012596E-4	 3.280436595027208E-4	 432.0997872695224	 432.0997872695224	 426.62551934640965	 432.09705999026716	 1269.0740215979456	 1269.0740215979456	 2.171542248719309	 2.171542248719311	 NaN	 3.7149523750000006	 3.714815060076679	 -11568.840191361203	 -1.5125039472023327	 -16.279389764266	 0.0	 0.0	 2.000000002E-6	 -710.7772193984771	 -0.09292663154984795	 0.0	 0.0	 -3.407443659055941	 4.979094176927306E-4	 -0.003934788283503701	 4137.297509122942	 257.15764110815934	 -0.01055831554331789	 -706.6163702670548	 0.06692510442295464	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-101.4	 0.0037391486246208553	 0.0013199681037164403	 0.9989640327594547	 4.984343066377878E-4	 3.280328617381277E-4	 432.34783757169095	 432.34783757169095	 426.85656313993275	 432.3451013956486	 1269.28267164405	 1269.28267164405	 2.171542248719309	 2.171542248719311	 NaN	 3.7252523750000006	 3.7249157127905694	 -11568.840191361203	 -1.5125039472023327	 -16.581890553706465	 0.0	 0.0	 2.000000002E-6	 -707.3630224746024	 -0.09248026127949514	 0.0	 0.0	 -3.42593971131184	 4.979094176927306E-4	 -0.00400790383508621	 4137.297509122942	 257.81689293434005	 -0.010521441034928282	 -703.1726065667757	 0.06683234779650778	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-101.2	 0.0037652965171007216	 0.0013171341260289073	 0.998963673466966	 4.984341273683681E-4	 3.2794156806692656E-4	 432.7290418669993	 432.7290418669993	 427.11417766403576	 432.7262437206239	 1269.6031949639137	 1269.6031949639137	 2.171542248719309	 2.171542248719311	 NaN	 3.7357523750000006	 3.7362230278097237	 4021.75633788881	 0.5258022615166836	 -16.476730101403128	 0.0	 0.0	 2.000000002E-6	 -703.9762026541076	 -0.09203747027692025	 0.0	 0.0	 -3.444347205367224	 4.979094176927306E-4	 -0.003982486167618146	 4137.297509122942	 258.5015661104614	 -0.010451528410752906	 -697.5290539388585	 0.0667394304952772	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-101.0	 0.0037914444095805875	 0.0013142952757298552	 0.9989632199331275	 4.984339010771135E-4	 3.279418387799927E-4	 432.96085308615733	 432.96085308615733	 427.34352780679734	 432.95805327071105	 1269.7982198606232	 1269.7982198606232	 2.171542248719309	 2.171542248719311	 NaN	 3.7465523750000007	 3.7463006951263615	 -13848.492033936785	 -1.8105444035583078	 -16.83883898211479	 0.0	 0.0	 2.000000002E-6	 -698.2114465802478	 -0.09128378916696053	 0.0	 0.0	 -3.4626039632006163	 4.979094176927306E-4	 -0.004070009213740209	 4137.297509122942	 259.16354106909927	 -0.01041746046779597	 -694.2857522453288	 0.06664635343629188	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-100.8	 0.0038175923020604538	 0.001311451580956516	 0.9989628724222	 4.984337276861178E-4	 3.2783329147438903E-4	 433.37261454744726	 433.37261454744726	 427.6085123907984	 433.36974118439	 1270.1444433470915	 1270.1444433470915	 2.171542248719309	 2.171542248719311	 NaN	 3.757552375000001	 3.7579959117897324	 7286.310365907204	 0.9526083001133777	 -16.648317322092115	 0.0	 0.0	 2.000000002E-6	 -695.0967966076553	 -0.0908765815039817	 0.0	 0.0	 -3.4807792795014127	 4.979094176927306E-4	 -0.004023959428922326	 4137.297509122942	 259.85904651536833	 -0.010339349346312273	 -688.1159323537904	 0.06655311754208403	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-100.6	 0.00384374019454032	 0.0013086030700140295	 0.9989624591813112	 4.984335214990789E-4	 3.277877463449922E-4	 433.6818154595818	 433.6818154595818	 427.8543286876061	 433.67891006603963	 1270.404511150721	 1270.404511150721	 2.171542248719309	 2.171542248719311	 NaN	 3.7686523750000007	 3.7688647907921897	 -5044.198264733492	 -0.659475769366893	 -16.780212475965495	 0.0	 0.0	 2.000000002E-6	 -688.811305749111	 -0.09005481980821972	 0.0	 0.0	 -3.498790243463057	 4.979094176927306E-4	 -0.004055838971928973	 4137.297509122942	 260.5398329142688	 -0.010285364246870269	 -683.5624664193788	 0.06645972374069103	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-100.4	 0.003869888087020186	 0.001305749771375493	 0.998962043456922	 4.984333140728945E-4	 3.27741906847211E-4	 433.99253276318024	 433.99253276318024	 428.1011727814545	 433.9895950851447	 1270.6658638113413	 1270.6658638113413	 2.171542248719309	 2.171542248719311	 NaN	 3.780052375000001	 3.779808168343668	 -5044.198264733492	 -0.659475769366893	 -16.912107629838875	 0.0	 0.0	 2.000000002E-6	 -684.287263462538	 -0.08946334895180133	 0.0	 0.0	 -3.516682913253417	 4.979094176927306E-4	 -0.004087718514935621	 4137.297509122942	 261.22369163690615	 -0.010231210471794512	 -679.0062838191562	 0.06636617296565704	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-100.2	 0.003896035979500052	 0.0013028917136820044	 0.9989617024323937	 4.984331439182955E-4	 3.276185324252588E-4	 434.43222747863666	 434.43222747863666	 428.3737282609122	 434.4292060544722	 1271.0356066211598	 1271.0356066211598	 2.171542248719309	 2.171542248719311	 NaN	 3.791452375000001	 3.7919388210174696	 10053.564167907338	 1.314397574509379	 -16.649228114937	 0.0	 0.0	 2.000000002E-6	 -679.7822356289007	 -0.08887436403473757	 0.0	 0.0	 -3.5344577860603645	 4.979094176927306E-4	 -0.004024179570897342	 4137.297509122942	 261.9325705478857	 -0.010144485816640233	 -672.3000929536616	 0.06627246615603448	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-100.0	 0.003922183871979918	 0.0013000289257426947	 0.9989613010564148	 4.984329436512677E-4	 3.275527229343756E-4	 434.7781003746797	 434.7781003746797	 428.628832980385	 434.7750332359312	 1271.3265291943794	 1271.3265291943794	 2.171542248719309	 2.171542248719311	 NaN	 3.8031523750000007	 3.803316158144279	 -1249.2323355656126	 -0.16332396396370838	 -16.68189290772974	 0.0	 0.0	 2.000000002E-6	 -672.9816311105988	 -0.08798525665602432	 0.0	 0.0	 -3.5520548373915695	 4.979094176927306E-4	 -0.004032074771259586	 4137.297509122942	 262.6281974550356	 -0.010080122042936155	 -667.0884075355348	 0.06617860425638498	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-99.8	 0.003948331764459785	 0.0012971614365347539	 0.998960897119195	 4.984327421063057E-4	 3.2748664033048345E-4	 435.12552253015156	 435.12552253015156	 428.88497135502644	 435.1224094055112	 1271.6187659240659	 1271.6187659240659	 2.171542248719309	 2.171542248719311	 NaN	 3.814852375000001	 3.8147711341689217	 -1249.2323355656126	 -0.16332396396370838	 -16.71455770052248	 0.0	 0.0	 2.000000002E-6	 -667.7955784472158	 -0.087307234918839	 0.0	 0.0	 -3.569516284375337	 4.979094176927306E-4	 -0.00403996997162183	 4137.297509122942	 263.32696776778846	 -0.010015476501950364	 -661.8686404262296	 0.06608458821678036	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-99.6	 0.003974479656939651	 0.001294289275203447	 0.9989604906022518	 4.984325392741875E-4	 3.2742028394511767E-4	 435.4745001868276	 435.4745001868276	 429.1421468897099	 435.4713408034752	 1271.9123247078976	 1271.9123247078976	 2.171542248719309	 2.171542248719311	 NaN	 3.826652375	 3.8263043587332897	 -1249.2323355656126	 -0.16332396396370838	 -16.74722249331522	 0.0	 0.0	 2.000000002E-6	 -662.5690702942646	 -0.08662392405269645	 0.0	 0.0	 -3.5868410691858763	 4.979094176927306E-4	 -0.004047865171984075	 4137.297509122942	 264.02889770550024	 -0.009950054014747124	 -656.6082334341852	 0.06599041899280308	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-99.4	 0.0040006275494195165	 0.001291412471062118	 0.9989601333879841	 4.984323610416986E-4	 3.273017261720247E-4	 435.91108979013967	 435.91108979013967	 429.4169947751085	 435.9078492701118	 1272.2795309384114	 1272.2795309384114	 2.171542248719309	 2.171542248719311	 NaN	 3.8384523750000015	 3.8386740138401443	 8948.802319499744	 1.1699616043692793	 -16.513230172441364	 0.0	 0.0	 2.000000002E-6	 -657.338896656513	 -0.08594013396304166	 0.0	 0.0	 -3.6040290959784844	 4.979094176927306E-4	 -0.003991308368815365	 4137.297509122942	 264.74891884761985	 -0.009862076004094446	 -649.8723223674	 0.06589609754554639	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-99.19999999999999	 0.004026775441899383	 0.0012885310535921924	 0.9989597412536818	 4.984321653858165E-4	 3.272152122596604E-4	 436.29580325298394	 436.29580325298394	 429.6825398723802	 436.2925027975386	 1272.6031568015123	 1272.6031568015123	 2.171542248719309	 2.171542248719311	 NaN	 3.8502523750000015	 3.850654979870355	 2609.781596545812	 0.3412014429120662	 -16.444989883858952	 0.0	 0.0	 2.000000002E-6	 -650.5418151332893	 -0.08505148717881096	 0.0	 0.0	 -3.6210393934142466	 4.979094176927306E-4	 -0.003974814440488496	 4137.297509122942	 265.46290667889303	 -0.009786292462872954	 -643.9539452322848	 0.0658016248416144	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-99.0	 0.004052923334379249	 0.0012856450524431691	 0.9989593464533653	 4.984319683997233E-4	 3.2712845244274314E-4	 436.6821054914689	 436.6821054914689	 429.94912706157885	 436.678744809957	 1272.9281356659678	 1272.9281356659678	 2.171542248719309	 2.171542248719311	 NaN	 3.862352375000001	 3.8627174879635042	 2609.781596545812	 0.3412014429120662	 -16.37674959527654	 0.0	 0.0	 2.000000002E-6	 -644.6338708610043	 -0.08427908572076721	 0.0	 0.0	 -3.6378952105584	 4.979094176927306E-4	 -0.003958320512161625	 4137.297509122942	 266.180126981656	 -0.009709931105209851	 -638.0104611237092	 0.06570700185312185	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-98.8	 0.004079071226859115	 0.001282754497432592	 0.998958934321466	 4.984317627660161E-4	 3.270560997926263E-4	 437.0456366910934	 437.0456366910934	 430.21205746630903	 437.0422252966983	 1273.2339882260837	 1273.2339882260837	 2.171542248719309	 2.171542248719311	 NaN	 3.874252375	 3.8746462217138444	 -279.0367116065845	 -0.036481109665121914	 -16.384045817209564	 0.0	 0.0	 2.000000002E-6	 -638.672389330858	 -0.08349968483041235	 0.0	 0.0	 -3.6545951475244824	 4.979094176927306E-4	 -0.0039600840357943675	 4137.297509122942	 266.89635033076405	 -0.009638927819230696	 -632.4315447653984	 0.06561222955769308	 0.004012408010668342	 0.004008408010664342	 2.0000000019999976E-6	 2.000000002E-6	 0.19773527834302645	 0.026292959733954735	 0.00946973256940176	 5.316262719607333E-10	 6.612739763872099E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.560392813852897E-4	 0.7433155764322169	 0.0	 0.0	 0.02280865341615333	 0.19773527834302643	 0.026292959733954735	 0.009469732569401762	 5.316262719607334E-10	 6.612739763872101E-7	 7.189581301937354E-14	 2.162815292159935E-8	 2.006382137154917E-5	 1.0129686624194102E-6	 3.5603928138528974E-4	 0.743315576432217	 0.0	 0.0	 0.022808653416153343	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
