vKurbelwinkel	p_Zyl_1	p_Ein	p_Aus
[KWnZOT]	[bar]	[bar]	[bar]
-218	2.1609	2.0577	2.043
-217.8	2.1635	2.0577	2.0421
-217.6	2.1653	2.0577	2.0411
-217.4	2.1663	2.0576	2.04
-217.2	2.1671	2.0575	2.0387
-217	2.1688	2.0576	2.0375
-216.8	2.1706	2.0577	2.0361
-216.6	2.1704	2.0577	2.0345
-216.4	2.1709	2.0579	2.0329
-216.2	2.1722	2.058	2.0313
-216	2.1728	2.0581	2.0295
-215.8	2.1724	2.0583	2.0277
-215.6	2.1737	2.0586	2.026
-215.4	2.174	2.0589	2.0242
-215.2	2.1732	2.0592	2.0224
-215	2.1726	2.0595	2.0205
-214.8	2.1729	2.0598	2.0187
-214.6	2.1737	2.0603	2.0169
-214.4	2.1734	2.0608	2.0151
-214.2	2.173	2.0612	2.0132
-214	2.1732	2.0618	2.0113
-213.8	2.1727	2.0624	2.0093
-213.6	2.1714	2.0629	2.0073
-213.4	2.171	2.0635	2.0052
-213.2	2.1711	2.0641	2.0032
-213	2.1704	2.0647	2.0011
-212.8	2.1701	2.0653	1.999
-212.6	2.1706	2.0661	1.997
-212.4	2.1709	2.0669	1.995
-212.2	2.17	2.0676	1.9929
-212	2.1695	2.0684	1.9909
-211.8	2.1709	2.0693	1.9891
-211.6	2.1723	2.0701	1.9872
-211.4	2.1725	2.0709	1.9854
-211.2	2.1712	2.0716	1.9835
-211	2.1733	2.0725	1.9819
-210.8	2.1753	2.0734	1.9802
-210.6	2.1759	2.0742	1.9786
-210.4	2.1755	2.075	1.977
-210.2	2.1767	2.0758	1.9754
-210	2.1792	2.0767	1.9739
-209.8	2.1812	2.0775	1.9724
-209.6	2.1821	2.0784	1.9709
-209.4	2.183	2.0792	1.9694
-209.2	2.1851	2.0801	1.968
-209	2.1874	2.081	1.9666
-208.8	2.1887	2.0818	1.9652
-208.6	2.1893	2.0827	1.9638
-208.4	2.1911	2.0835	1.9625
-208.2	2.1927	2.0844	1.9613
-208	2.1938	2.0853	1.96
-207.8	2.1952	2.0862	1.9588
-207.6	2.198	2.0871	1.9576
-207.4	2.1991	2.088	1.9563
-207.2	2.199	2.0889	1.955
-207	2.1998	2.0898	1.9536
-206.8	2.2012	2.0907	1.9522
-206.6	2.2023	2.0916	1.9508
-206.4	2.2031	2.0925	1.9493
-206.2	2.2035	2.0934	1.9477
-206	2.2041	2.0943	1.9461
-205.8	2.204	2.0951	1.9445
-205.6	2.2037	2.096	1.9428
-205.4	2.2042	2.0968	1.9412
-205.2	2.2047	2.0977	1.9395
-205	2.2041	2.0985	1.9378
-204.8	2.2034	2.0993	1.9362
-204.6	2.2029	2.1001	1.9345
-204.4	2.202	2.1009	1.9329
-204.2	2.1999	2.1016	1.9312
-204	2.1988	2.1023	1.9296
-203.8	2.1986	2.103	1.9279
-203.6	2.1965	2.1036	1.9262
-203.4	2.194	2.1041	1.9244
-203.2	2.1939	2.1047	1.9228
-203	2.1961	2.1052	1.9211
-202.8	2.1944	2.1057	1.9194
-202.6	2.1929	2.106	1.9175
-202.4	2.193	2.1064	1.9158
-202.2	2.1935	2.1068	1.9141
-202	2.1936	2.1071	1.9123
-201.8	2.1933	2.1073	1.9106
-201.6	2.1928	2.1075	1.9089
-201.4	2.1924	2.1077	1.9072
-201.2	2.1932	2.1078	1.9056
-201	2.1921	2.1079	1.904
-200.8	2.1907	2.1078	1.9023
-200.6	2.1905	2.1078	1.9006
-200.4	2.1901	2.1078	1.899
-200.2	2.1899	2.1077	1.8974
-200	2.191	2.1078	1.8959
-199.8	2.1919	2.1077	1.8943
-199.6	2.1917	2.1077	1.8928
-199.4	2.1912	2.1076	1.8912
-199.2	2.192	2.1076	1.8897
-199	2.1933	2.1076	1.8883
-198.8	2.1947	2.1076	1.887
-198.6	2.1963	2.1077	1.8857
-198.4	2.1976	2.1078	1.8846
-198.2	2.198	2.1079	1.8834
-198	2.1986	2.1081	1.8823
-197.8	2.2004	2.1083	1.8814
-197.6	2.202	2.1086	1.8805
-197.4	2.2027	2.1089	1.8796
-197.2	2.2045	2.1093	1.8788
-197	2.2058	2.1097	1.878
-196.8	2.2061	2.1102	1.8773
-196.6	2.2074	2.1108	1.8767
-196.4	2.2081	2.1114	1.876
-196.2	2.2076	2.1121	1.8754
-196	2.2078	2.1129	1.8748
-195.8	2.2082	2.1137	1.8742
-195.6	2.2078	2.1145	1.8737
-195.4	2.2084	2.1155	1.8733
-195.2	2.2097	2.1165	1.8729
-195	2.2093	2.1175	1.8726
-194.8	2.2085	2.1186	1.8723
-194.6	2.2078	2.1197	1.872
-194.4	2.2067	2.1208	1.8718
-194.2	2.2059	2.1219	1.8716
-194	2.205	2.1231	1.8715
-193.8	2.2037	2.1243	1.8714
-193.6	2.2021	2.1254	1.8714
-193.4	2.2008	2.1266	1.8713
-193.2	2.1998	2.1277	1.8714
-193	2.1978	2.1288	1.8714
-192.8	2.1967	2.1299	1.8715
-192.6	2.196	2.1309	1.8716
-192.4	2.195	2.1319	1.8718
-192.2	2.1949	2.1329	1.8721
-192	2.195	2.1339	1.8724
-191.8	2.1943	2.1347	1.8727
-191.6	2.1933	2.1355	1.873
-191.4	2.1924	2.1361	1.8733
-191.2	2.1918	2.1367	1.8736
-191	2.1921	2.1373	1.874
-190.8	2.1924	2.1377	1.8744
-190.6	2.192	2.138	1.8747
-190.4	2.1922	2.1383	1.875
-190.2	2.1931	2.1384	1.8752
-190	2.1943	2.1386	1.8754
-189.8	2.1954	2.1385	1.8755
-189.6	2.196	2.1385	1.8755
-189.4	2.1971	2.1384	1.8754
-189.2	2.1982	2.1381	1.8753
-189	2.1988	2.1378	1.8751
-188.8	2.2007	2.1375	1.8748
-188.6	2.2024	2.1371	1.8745
-188.4	2.2023	2.1366	1.8739
-188.2	2.2038	2.1361	1.8734
-188	2.2063	2.1357	1.8728
-187.8	2.2074	2.1351	1.8721
-187.6	2.2082	2.1345	1.8713
-187.4	2.2106	2.134	1.8704
-187.2	2.2133	2.1334	1.8695
-187	2.2149	2.1329	1.8684
-186.8	2.2164	2.1323	1.8672
-186.6	2.2172	2.1316	1.866
-186.4	2.2185	2.1311	1.8646
-186.2	2.2205	2.1306	1.8633
-186	2.2216	2.13	1.8618
-185.8	2.2219	2.1294	1.8603
-185.6	2.2224	2.1289	1.8588
-185.4	2.2229	2.1283	1.8573
-185.2	2.223	2.1277	1.8558
-185	2.2225	2.1271	1.8543
-184.8	2.2226	2.1266	1.8528
-184.6	2.2223	2.126	1.8513
-184.4	2.2217	2.1254	1.8498
-184.2	2.221	2.1249	1.8484
-184	2.2202	2.1243	1.8469
-183.8	2.2197	2.1237	1.8454
-183.6	2.2192	2.1231	1.8439
-183.4	2.218	2.1225	1.8423
-183.2	2.2175	2.1219	1.8408
-183	2.2174	2.1213	1.8393
-182.8	2.2161	2.1206	1.8377
-182.6	2.2149	2.1199	1.8361
-182.4	2.2153	2.1192	1.8346
-182.2	2.2146	2.1185	1.833
-182	2.2148	2.1177	1.8315
-181.8	2.2124	2.1169	1.8299
-181.6	2.2095	2.116	1.8284
-181.4	2.2079	2.1152	1.827
-181.2	2.2061	2.1143	1.8255
-181	2.2071	2.1133	1.8241
-180.8	2.2054	2.1123	1.8226
-180.6	2.2046	2.1112	1.8212
-180.4	2.2058	2.11	1.8197
-180.2	2.2074	2.1089	1.8183
-180	2.2108	2.1078	1.8168
-179.8	2.2131	2.1066	1.8154
-179.6	2.2142	2.1055	1.8139
-179.4	2.2175	2.1044	1.8125
-179.2	2.2188	2.1031	1.811
-179	2.2202	2.1019	1.8095
-178.8	2.2222	2.1006	1.808
-178.6	2.2239	2.0993	1.8066
-178.4	2.2294	2.0981	1.8053
-178.2	2.2328	2.0968	1.8041
-178	2.2335	2.0954	1.8028
-177.8	2.2365	2.0942	1.8015
-177.6	2.2401	2.093	1.8004
-177.4	2.2447	2.0918	1.7993
-177.2	2.2484	2.0906	1.7981
-177	2.2497	2.0895	1.7969
-176.8	2.2511	2.0884	1.7957
-176.6	2.2513	2.0872	1.7945
-176.4	2.2549	2.0861	1.7933
-176.2	2.2597	2.0848	1.792
-176	2.262	2.0835	1.7907
-175.8	2.2668	2.0823	1.7894
-175.6	2.2712	2.081	1.7882
-175.4	2.2714	2.0796	1.7868
-175.2	2.2721	2.0781	1.7854
-175	2.2717	2.0767	1.7841
-174.8	2.2716	2.0753	1.7829
-174.6	2.2723	2.0737	1.7816
-174.4	2.2716	2.0721	1.7804
-174.2	2.2724	2.0705	1.7792
-174	2.2742	2.0687	1.7779
-173.8	2.2713	2.0669	1.7766
-173.6	2.2696	2.0653	1.7752
-173.4	2.2687	2.0636	1.7739
-173.2	2.2665	2.0618	1.7725
-173	2.2663	2.0601	1.7711
-172.8	2.2641	2.0584	1.7697
-172.6	2.2672	2.0566	1.7683
-172.4	2.2697	2.0547	1.7669
-172.2	2.271	2.0529	1.7655
-172	2.2725	2.051	1.764
-171.8	2.2697	2.0491	1.7625
-171.6	2.266	2.0471	1.7611
-171.4	2.2659	2.0451	1.7597
-171.2	2.2638	2.0431	1.7584
-171	2.2655	2.0412	1.757
-170.8	2.2692	2.0393	1.7557
-170.6	2.2728	2.0373	1.7544
-170.4	2.2777	2.0354	1.7531
-170.2	2.2767	2.0335	1.7516
-170	2.273	2.0316	1.7502
-169.8	2.2722	2.0298	1.7488
-169.6	2.2699	2.028	1.7474
-169.4	2.2698	2.0262	1.7459
-169.2	2.2719	2.0244	1.7443
-169	2.2758	2.0227	1.7428
-168.8	2.2818	2.021	1.7414
-168.6	2.2848	2.0193	1.7399
-168.4	2.2852	2.0176	1.7385
-168.2	2.2821	2.0159	1.7372
-168	2.2774	2.0144	1.7358
-167.8	2.2789	2.0128	1.7346
-167.6	2.2825	2.0112	1.7334
-167.4	2.2868	2.0097	1.7323
-167.2	2.2943	2.0082	1.7313
-167	2.2986	2.0069	1.7304
-166.8	2.2993	2.0055	1.7295
-166.6	2.2973	2.0042	1.7286
-166.4	2.2936	2.0029	1.7277
-166.2	2.2951	2.0018	1.7269
-166	2.2987	2.0007	1.7262
-165.8	2.3021	1.9997	1.7254
-165.6	2.3076	1.9987	1.7248
-165.4	2.3126	1.9977	1.7242
-165.2	2.3135	1.9968	1.7238
-165	2.3124	1.9958	1.7234
-164.8	2.3103	1.9949	1.7231
-164.6	2.3109	1.9939	1.7228
-164.4	2.3127	1.9929	1.7225
-164.2	2.3154	1.992	1.7223
-164	2.3188	1.991	1.7222
-163.8	2.32	1.99	1.722
-163.6	2.3191	1.989	1.7219
-163.4	2.3179	1.988	1.7218
-163.2	2.3167	1.9872	1.7218
-163	2.3181	1.9862	1.7218
-162.8	2.3199	1.9851	1.7217
-162.6	2.3209	1.984	1.7217
-162.4	2.3223	1.983	1.7216
-162.2	2.3209	1.9819	1.7217
-162	2.318	1.9808	1.7216
-161.8	2.3181	1.9797	1.7216
-161.6	2.3188	1.9787	1.7217
-161.4	2.3214	1.9777	1.7217
-161.2	2.3248	1.9767	1.7217
-161	2.3253	1.9756	1.7217
-160.8	2.3243	1.9745	1.7217
-160.6	2.3216	1.9735	1.7218
-160.4	2.3181	1.9725	1.7219
-160.2	2.3176	1.9714	1.7219
-160	2.3198	1.9704	1.7219
-159.8	2.3257	1.9694	1.7219
-159.6	2.3313	1.9685	1.7219
-159.4	2.3332	1.9676	1.7218
-159.2	2.334	1.9667	1.7217
-159	2.3322	1.9658	1.7216
-158.8	2.3306	1.9649	1.7214
-158.6	2.3316	1.9641	1.7212
-158.4	2.3362	1.9633	1.721
-158.2	2.3446	1.9626	1.7208
-158	2.3526	1.9619	1.7204
-157.8	2.356	1.9612	1.72
-157.6	2.3581	1.9605	1.7196
-157.4	2.359	1.96	1.7193
-157.2	2.357	1.9595	1.7189
-157	2.3572	1.9589	1.7184
-156.8	2.3619	1.9586	1.7179
-156.6	2.3689	1.9583	1.7173
-156.4	2.3747	1.9579	1.7165
-156.2	2.3788	1.9575	1.7157
-156	2.3814	1.9572	1.715
-155.8	2.3818	1.9569	1.7142
-155.6	2.3808	1.9566	1.7133
-155.4	2.3826	1.9565	1.7124
-155.2	2.3863	1.9562	1.7114
-155	2.3907	1.956	1.7104
-154.8	2.3956	1.9558	1.7092
-154.6	2.3996	1.9556	1.7082
-154.4	2.4028	1.9554	1.7071
-154.2	2.4038	1.9553	1.706
-154	2.4031	1.955	1.7047
-153.8	2.404	1.9548	1.7035
-153.6	2.4061	1.9546	1.7023
-153.4	2.4092	1.9544	1.701
-153.2	2.4124	1.9541	1.6997
-153	2.4143	1.9538	1.6984
-152.8	2.4156	1.9535	1.6971
-152.6	2.4147	1.9533	1.6958
-152.4	2.4133	1.9529	1.6944
-152.2	2.4135	1.9526	1.693
-152	2.4152	1.9523	1.6916
-151.8	2.4189	1.9519	1.6901
-151.6	2.4219	1.9515	1.6886
-151.4	2.4239	1.951	1.6871
-151.2	2.4271	1.9507	1.6856
-151	2.4291	1.9504	1.6843
-150.8	2.4286	1.9502	1.6828
-150.6	2.4284	1.9499	1.6813
-150.4	2.4305	1.9498	1.6799
-150.2	2.4327	1.9496	1.6785
-150	2.4342	1.9495	1.677
-149.8	2.4371	1.9494	1.6756
-149.6	2.4409	1.9495	1.6744
-149.4	2.442	1.9495	1.6729
-149.2	2.4413	1.9495	1.6715
-149	2.444	1.9496	1.6702
-148.8	2.4471	1.9498	1.6689
-148.6	2.4483	1.9499	1.6675
-148.4	2.4498	1.9501	1.6661
-148.2	2.4536	1.9504	1.6649
-148	2.4575	1.9508	1.6636
-147.8	2.4592	1.9511	1.6624
-147.6	2.4609	1.9516	1.6612
-147.4	2.4644	1.9522	1.6602
-147.2	2.4677	1.9528	1.6592
-147	2.4714	1.9536	1.6581
-146.8	2.4757	1.9544	1.6572
-146.6	2.481	1.9554	1.6564
-146.4	2.4855	1.9563	1.6554
-146.2	2.4883	1.9573	1.6544
-146	2.4923	1.9583	1.6534
-145.8	2.4968	1.9595	1.6526
-145.6	2.5005	1.9606	1.6516
-145.4	2.5043	1.9618	1.6506
-145.2	2.5086	1.963	1.6496
-145	2.5127	1.9643	1.6486
-144.8	2.5164	1.9656	1.6476
-144.6	2.5206	1.9671	1.6466
-144.4	2.5251	1.9685	1.6456
-144.2	2.528	1.97	1.6445
-144	2.531	1.9715	1.6434
-143.8	2.5347	1.973	1.6424
-143.6	2.5376	1.9746	1.6413
-143.4	2.5416	1.9763	1.6402
-143.2	2.5456	1.978	1.6391
-143	2.5479	1.9797	1.638
-142.8	2.5502	1.9814	1.6368
-142.6	2.5534	1.9831	1.6356
-142.4	2.5559	1.9848	1.6343
-142.2	2.5575	1.9865	1.633
-142	2.5605	1.9882	1.6317
-141.8	2.5649	1.99	1.6304
-141.6	2.5665	1.9917	1.6291
-141.4	2.5681	1.9933	1.6276
-141.2	2.5711	1.9951	1.6263
-141	2.5742	1.9969	1.625
-140.8	2.5755	1.9986	1.6236
-140.6	2.5766	2.0003	1.6222
-140.4	2.5793	2.0021	1.6209
-140.2	2.5825	2.0039	1.6196
-140	2.585	2.0057	1.6183
-139.8	2.5871	2.0074	1.6171
-139.6	2.5905	2.0092	1.6158
-139.4	2.5941	2.011	1.6147
-139.2	2.5966	2.0127	1.6134
-139	2.599	2.0144	1.6121
-138.8	2.6019	2.0161	1.6108
-138.6	2.6045	2.0178	1.6095
-138.4	2.6071	2.0195	1.6081
-138.2	2.6111	2.0212	1.6069
-138	2.6159	2.0229	1.6058
-137.8	2.6191	2.0246	1.6046
-137.6	2.6223	2.0264	1.6035
-137.4	2.6258	2.0281	1.6025
-137.2	2.6292	2.03	1.6015
-137	2.6319	2.0317	1.6006
-136.8	2.6356	2.0335	1.5997
-136.6	2.6407	2.0354	1.5989
-136.4	2.6447	2.0371	1.598
-136.2	2.6476	2.0388	1.5972
-136	2.6519	2.0406	1.5965
-135.8	2.657	2.0425	1.5959
-135.6	2.6609	2.0442	1.5952
-135.4	2.6646	2.0459	1.5945
-135.2	2.6686	2.0475	1.5938
-135	2.6737	2.0492	1.5932
-134.8	2.6791	2.0509	1.5926
-134.6	2.6834	2.0524	1.592
-134.4	2.687	2.054	1.5915
-134.2	2.6909	2.0556	1.5909
-134	2.6955	2.0572	1.5905
-133.8	2.6991	2.0587	1.59
-133.6	2.702	2.0602	1.5896
-133.4	2.7056	2.0616	1.5892
-133.2	2.7089	2.0631	1.5887
-133	2.712	2.0645	1.5883
-132.8	2.7152	2.0659	1.588
-132.6	2.7177	2.0673	1.5877
-132.4	2.7202	2.0686	1.5874
-132.2	2.7232	2.0699	1.5871
-132	2.7265	2.0711	1.5868
-131.8	2.7293	2.0724	1.5864
-131.6	2.732	2.0735	1.5861
-131.4	2.7351	2.0747	1.5858
-131.2	2.7369	2.0757	1.5855
-131	2.7384	2.0768	1.5853
-130.8	2.7412	2.0778	1.5852
-130.6	2.7447	2.0789	1.5852
-130.4	2.7483	2.0799	1.5852
-130.2	2.752	2.0809	1.5852
-130	2.7557	2.0819	1.5852
-129.8	2.7595	2.0828	1.5853
-129.6	2.7635	2.0837	1.5853
-129.4	2.7663	2.0845	1.5854
-129.2	2.7689	2.0853	1.5855
-129	2.7724	2.086	1.5856
-128.8	2.778	2.0869	1.5857
-128.6	2.7823	2.0876	1.5858
-128.4	2.7861	2.0883	1.5858
-128.2	2.7922	2.089	1.5859
-128	2.7987	2.0898	1.5859
-127.8	2.8036	2.0904	1.5859
-127.6	2.8082	2.0909	1.5857
-127.4	2.814	2.0915	1.5856
-127.2	2.8202	2.092	1.5854
-127	2.8261	2.0925	1.5851
-126.8	2.8322	2.0929	1.5848
-126.6	2.8382	2.0933	1.5845
-126.4	2.8438	2.0937	1.5841
-126.2	2.8491	2.094	1.5836
-126	2.8546	2.0943	1.5831
-125.8	2.8604	2.0946	1.5825
-125.6	2.8664	2.0948	1.5819
-125.4	2.8721	2.095	1.5811
-125.2	2.8792	2.0952	1.5804
-125	2.8859	2.0954	1.5796
-124.8	2.8916	2.0956	1.5788
-124.6	2.8971	2.0958	1.5778
-124.4	2.9032	2.096	1.5769
-124.2	2.9091	2.0962	1.576
-124	2.9149	2.0963	1.5749
-123.8	2.9204	2.0964	1.5739
-123.6	2.926	2.0964	1.5728
-123.4	2.9316	2.0965	1.5717
-123.2	2.9371	2.0966	1.5706
-123	2.9424	2.0967	1.5694
-122.8	2.9475	2.0967	1.5683
-122.6	2.9522	2.0967	1.5671
-122.4	2.9567	2.0968	1.5659
-122.2	2.962	2.0968	1.5647
-122	2.9671	2.0968	1.5636
-121.8	2.9717	2.0968	1.5624
-121.6	2.9757	2.0969	1.5611
-121.4	2.9799	2.0969	1.5599
-121.2	2.9838	2.097	1.5587
-121	2.9886	2.0971	1.5575
-120.8	2.9941	2.0973	1.5564
-120.6	2.9983	2.0973	1.5551
-120.4	3.0034	2.0975	1.5539
-120.2	3.0082	2.0976	1.5526
-120	3.012	2.0978	1.5514
-119.8	3.016	2.0978	1.5502
-119.6	3.021	2.098	1.549
-119.4	3.0263	2.0981	1.5478
-119.2	3.0315	2.0982	1.5466
-119	3.0372	2.0983	1.5454
-118.8	3.0434	2.0983	1.5443
-118.6	3.0489	2.0984	1.5432
-118.4	3.0541	2.0985	1.5421
-118.2	3.0595	2.0985	1.541
-118	3.0656	2.0985	1.54
-117.8	3.0718	2.0985	1.5389
-117.6	3.0775	2.0984	1.5379
-117.4	3.0852	2.0983	1.5369
-117.2	3.0927	2.0982	1.536
-117	3.099	2.098	1.535
-116.8	3.1067	2.0979	1.5342
-116.6	3.1141	2.0977	1.5332
-116.4	3.121	2.0974	1.5323
-116.2	3.1287	2.0971	1.5314
-116	3.1376	2.0969	1.5305
-115.8	3.1457	2.0965	1.5295
-115.6	3.1532	2.0961	1.5285
-115.4	3.1619	2.0957	1.5276
-115.2	3.1705	2.0953	1.5267
-115	3.1776	2.0948	1.5257
-114.8	3.1849	2.0943	1.5247
-114.6	3.1934	2.0938	1.5238
-114.4	3.202	2.0934	1.5229
-114.2	3.2103	2.0928	1.5219
-114	3.2183	2.0922	1.5209
-113.8	3.2266	2.0916	1.5199
-113.6	3.2336	2.091	1.5189
-113.4	3.2405	2.0902	1.5179
-113.2	3.2474	2.0895	1.5168
-113	3.2543	2.0887	1.5158
-112.8	3.262	2.0879	1.5147
-112.6	3.2693	2.0871	1.5136
-112.4	3.2761	2.0862	1.5125
-112.2	3.2825	2.0853	1.5114
-112	3.2902	2.0844	1.5104
-111.8	3.2974	2.0834	1.5094
-111.6	3.3041	2.0824	1.5083
-111.4	3.3106	2.0813	1.5072
-111.2	3.3177	2.0802	1.5062
-111	3.3251	2.0791	1.5052
-110.8	3.3316	2.078	1.5042
-110.6	3.3385	2.0768	1.5032
-110.4	3.3451	2.0756	1.5022
-110.2	3.3512	2.0744	1.5012
-110	3.3577	2.0732	1.5002
-109.8	3.365	2.0719	1.4992
-109.6	3.3719	2.0705	1.4982
-109.4	3.3796	2.0692	1.4972
-109.2	3.3873	2.0679	1.4961
-109	3.3948	2.0665	1.4951
-108.8	3.4025	2.0652	1.494
-108.6	3.4097	2.0638	1.4929
-108.4	3.4181	2.0624	1.4919
-108.2	3.4274	2.0611	1.4908
-108	3.4359	2.0596	1.4897
-107.8	3.4434	2.0581	1.4886
-107.6	3.4523	2.0566	1.4875
-107.4	3.462	2.0551	1.4865
-107.2	3.4701	2.0535	1.4854
-107	3.4783	2.0519	1.4843
-106.8	3.488	2.0503	1.4834
-106.6	3.4979	2.0487	1.4824
-106.4	3.5071	2.0471	1.4815
-106.2	3.5169	2.0453	1.4805
-106	3.527	2.0436	1.4796
-105.8	3.5375	2.0419	1.4788
-105.6	3.5475	2.0402	1.4779
-105.4	3.5574	2.0384	1.477
-105.2	3.5675	2.0367	1.4762
-105	3.5779	2.0349	1.4754
-104.8	3.5886	2.0332	1.4747
-104.6	3.5979	2.0314	1.474
-104.4	3.6076	2.0296	1.4733
-104.2	3.6183	2.0279	1.4727
-104	3.6291	2.0262	1.4721
-103.8	3.6386	2.0244	1.4716
-103.6	3.6485	2.0226	1.4711
-103.4	3.6594	2.0209	1.4707
-103.2	3.6702	2.0192	1.4703
-103	3.6803	2.0175	1.4699
-102.8	3.6909	2.0158	1.4696
-102.6	3.7021	2.0142	1.4693
-102.4	3.712	2.0125	1.4689
-102.2	3.7214	2.0108	1.4686
-102	3.7319	2.0093	1.4683
-101.8	3.7418	2.0077	1.468
-101.6	3.7507	2.0061	1.4676
-101.4	3.7611	2.0046	1.4673
-101.2	3.7712	2.0032	1.467
-101	3.7803	2.0017	1.4667
-100.8	3.7906	2.0002	1.4664
-100.6	3.801	1.9989	1.4662
-100.4	3.8112	1.9974	1.466
-100.2	3.821	1.9961	1.4658
-100	3.8309	1.9947	1.4657
-99.8	3.8413	1.9933	1.4655
-99.6	3.8524	1.992	1.4654
-99.4	3.8639	1.9908	1.4653
-99.2	3.875	1.9895	1.4652
-99	3.8867	1.9883	1.4652
-98.8	3.8991	1.9871	1.4651
-98.6	3.9109	1.9859	1.4651
-98.4	3.9224	1.9847	1.4649
-98.2	3.9349	1.9836	1.4648
-98	3.9489	1.9825	1.4648
-97.8	3.9625	1.9815	1.4647
-97.6	3.9744	1.9803	1.4645
-97.4	3.987	1.9792	1.4643
-97.2	4.0007	1.9782	1.4642
-97	4.0131	1.9772	1.464
-96.8	4.0253	1.9762	1.4638
-96.6	4.0389	1.9752	1.4636
-96.4	4.0539	1.9744	1.4634
-96.2	4.0682	1.9735	1.4632
-96	4.0815	1.9726	1.4629
-95.8	4.0949	1.9718	1.4626
-95.6	4.1106	1.971	1.4623
-95.4	4.1255	1.9703	1.4619
-95.2	4.139	1.9695	1.4614
-95	4.1536	1.9688	1.4609
-94.8	4.1688	1.9682	1.4604
-94.6	4.183	1.9675	1.4598
-94.4	4.1973	1.9669	1.4592
-94.2	4.2118	1.9663	1.4585
-94	4.2264	1.9658	1.4578
-93.8	4.2404	1.9653	1.4571
-93.6	4.2552	1.9649	1.4564
-93.4	4.2693	1.9644	1.4556
-93.2	4.283	1.9641	1.4548
-93	4.2972	1.9637	1.454
-92.8	4.3121	1.9635	1.4532
-92.6	4.3252	1.9632	1.4524
-92.4	4.3389	1.9629	1.4515
-92.2	4.353	1.9627	1.4506
-92	4.3664	1.9626	1.4497
-91.8	4.3798	1.9623	1.4488
-91.6	4.3941	1.9622	1.4479
-91.4	4.4086	1.9621	1.447
-91.2	4.4214	1.962	1.446
-91	4.4346	1.9619	1.445
-90.8	4.4496	1.9619	1.4441
-90.6	4.4637	1.9619	1.443
-90.4	4.4771	1.9618	1.4419
-90.2	4.4926	1.9618	1.4409
-90	4.5089	1.9619	1.44
-89.8	4.5234	1.9619	1.4389
-89.6	4.5378	1.9619	1.4378
-89.4	4.5534	1.962	1.4368
-89.2	4.5681	1.9622	1.4357
-89	4.5829	1.9623	1.4346
-88.8	4.5991	1.9626	1.4335
-88.6	4.6145	1.9628	1.4324
-88.4	4.629	1.963	1.4313
-88.2	4.6448	1.9632	1.4302
-88	4.6602	1.9634	1.4291
-87.8	4.677	1.9637	1.4281
-87.6	4.6948	1.9641	1.4271
-87.4	4.7116	1.9645	1.426
-87.2	4.7284	1.9648	1.4249
-87	4.7474	1.9653	1.424
-86.8	4.7664	1.9658	1.4231
-86.6	4.7849	1.9663	1.4222
-86.4	4.8044	1.9669	1.4213
-86.2	4.8239	1.9675	1.4205
-86	4.8428	1.9681	1.4196
-85.8	4.8621	1.9687	1.4188
-85.6	4.8817	1.9694	1.4181
-85.4	4.9009	1.97	1.4173
-85.2	4.9206	1.9707	1.4165
-85	4.9413	1.9714	1.4158
-84.8	4.9614	1.9721	1.4151
-84.6	4.9797	1.9728	1.4143
-84.4	4.9989	1.9735	1.4135
-84.2	5.0185	1.9742	1.4128
-84	5.0373	1.9749	1.412
-83.8	5.0571	1.9756	1.4112
-83.6	5.0774	1.9763	1.4105
-83.4	5.0976	1.977	1.4097
-83.2	5.1176	1.9778	1.4089
-83	5.1389	1.9786	1.4081
-82.8	5.1596	1.9793	1.4073
-82.6	5.1794	1.98	1.4064
-82.4	5.2013	1.9808	1.4056
-82.2	5.223	1.9815	1.4048
-82	5.2436	1.9821	1.4039
-81.8	5.2644	1.9828	1.403
-81.6	5.2867	1.9835	1.4021
-81.4	5.3079	1.9841	1.4012
-81.2	5.3275	1.9846	1.4002
-81	5.3482	1.9852	1.3992
-80.8	5.3689	1.9857	1.3982
-80.6	5.3892	1.9862	1.3972
-80.4	5.4113	1.9868	1.3962
-80.2	5.4342	1.9873	1.3953
-80	5.4556	1.9878	1.3943
-79.8	5.4793	1.9883	1.3933
-79.6	5.5033	1.989	1.3924
-79.4	5.5266	1.9896	1.3915
-79.2	5.5493	1.9901	1.3905
-79	5.5738	1.9908	1.3896
-78.8	5.5979	1.9914	1.3887
-78.6	5.6214	1.9921	1.3878
-78.4	5.6462	1.9928	1.3869
-78.2	5.6711	1.9935	1.386
-78	5.6954	1.9942	1.3852
-77.8	5.7203	1.995	1.3843
-77.6	5.7462	1.9959	1.3835
-77.4	5.7722	1.9968	1.3826
-77.2	5.7978	1.9977	1.3818
-77	5.8237	1.9987	1.3809
-76.8	5.8498	1.9998	1.3802
-76.6	5.8755	2.0008	1.3793
-76.4	5.9021	2.002	1.3785
-76.2	5.9307	2.0033	1.3779
-76	5.9586	2.0047	1.3771
-75.8	5.9856	2.0061	1.3764
-75.6	6.0133	2.0075	1.3756
-75.4	6.0424	2.009	1.3749
-75.2	6.0703	2.0106	1.3742
-75	6.0981	2.0122	1.3734
-74.8	6.1265	2.0139	1.3727
-74.6	6.1562	2.0157	1.3721
-74.4	6.1858	2.0175	1.3715
-74.2	6.2146	2.0193	1.3708
-74	6.2443	2.0211	1.3702
