Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQh [J/s]	dQh [J/KW]	Qh [J]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	dmL [kg/s]	dmL [kg/KW]	mL [kg]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchleppWHT [bar]	WSD [MW/m^2]	WSD Kolben [MW/m^2]	WSD Head [MW/m^2]	WSD Liner [MW/m^2]	dQw Kolben [J/s]	dQw Head [J/s]	dQw Liner [J/s]	Qw Kolben [J]	Qw Head [J]	Qw Liner [J]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_98_Massenbruch [kg]	AGR_intern_LWA_Massenbruch [kg]	AGR_extern_LWA_Massenbruch [kg]	feuchteLuft_LWA_Massenbruch [kg]
-128.0	 8.325632123618987E-4	 4.247195318738854E-4	 410.4237566741058	 410.4237566741058	 1070.771026089649	 1.274844348738773	 1.2748435605549036	 -390.4554667917745	 -0.032507885771642445	 0.040477007549085856	 -345.2048482534816	 -0.028740485738482043	 0.07063449962490351	 0.0	 0.0	 0.0	 45.2506185382929	 0.0037674000331604017	 0.03015749207581765	 0.0	 2.035602245067287E-4	 346.99558715886894	 0.0	 0.0	 0.0	 2.1313889519470215	 744784.2187490577	 0.0	 81.34023555972409	 1.2828687998781367	 0.001406264890052769	 -0.001518496927909502	 3.122987231887307E-4	 0.00272256266791976	 -8.215994663116431	 2.514822007427867	 50.951774099762346	 -0.008925609224665551	 -1.0509955786048198E-4	 0.04120878445301666	 0.03217786475660058	 4.578262790035723E-4	 4.578262790035723E-4	 735.6800192678281	 1023.8348599857344	 1.391685016815717	 -33.22486324773187	 1.214774477211891E-10	 2.580431572352975E-7	 2.3835920409986608E-14	 3.4288719020360982E-9	 5.43237495640404E-6	 1.6622770411174242E-7	 1.3987131491731175E-4	 0.22665886531981777	 0.0017790057750896962	 0.0050442312519981295	 0.7663721661419861	 0.0	 0.0	 0.0	 0.0	 
-127.0	 9.158195335980886E-4	 4.22188731962874E-4	 411.3834068144675	 411.3834068144675	 1071.606191808628	 1.2854849106058719	 1.2854842781273925	 -9.966455851794024	 -8.297704499832675E-4	 0.03964723709910259	 37.71198111405604	 0.003139760814084975	 0.07377426043898848	 0.0	 0.0	 0.0	 47.67843696585006	 0.003969531264068242	 0.03412702333988589	 0.0	 2.1260864163442968E-4	 346.99558715886894	 0.0	 0.0	 0.0	 2.1313889519470215	 744784.2187490577	 0.0	 81.78218525068269	 1.2934117435872223	 0.001487352439702161	 -0.0014482651624495196	 3.924778359442237E-4	 0.0028158375800440704	 -7.835997970600995	 3.160473693847667	 52.35394311136935	 -0.00957800558891204	 1.58029855253027E-4	 0.04556758115867803	 0.03205589849582895	 4.578262790035723E-4	 4.578262790035723E-4	 735.8132355350663	 1023.9680762529727	 1.391614103690819	 -32.90161074183889	 1.214774477211891E-10	 2.580431572352975E-7	 2.3835920409986608E-14	 3.4288719020360982E-9	 5.43237495640404E-6	 1.6622770411174242E-7	 1.3987131491731175E-4	 0.22665886531981777	 0.0017790057750896962	 0.0050442312519981295	 0.7663721661419861	 0.0	 0.0	 0.0	 0.0	 
-126.0	 9.990758548342785E-4	 4.196112244275107E-4	 412.46775360099167	 412.46775360099167	 1072.5498438601353	 1.2967901045692887	 1.29678966773759	 389.4315329580081	 0.03242263680745379	 0.07206987390655636	 439.87553356662596	 0.03662241872656343	 0.1103966791655519	 0.0	 0.0	 0.0	 50.44400060861783	 0.004199781919109643	 0.03832680525899553	 0.0	 3.18150095421841E-4	 346.99558715886894	 0.0	 0.0	 0.0	 2.1313889519470215	 744784.2187490577	 0.0	 82.24461749720679	 1.3043043035553918	 0.0015797471142903895	 -0.001367272600449905	 4.8387876398849137E-4	 0.0029209412440468494	 -7.39777880472026	 3.896490360832714	 53.94526977704201	 -0.010193917437512107	 4.824373084282328E-4	 0.05005886586840837	 0.03193168126520903	 4.578262790035723E-4	 4.578262790035723E-4	 735.9644520157699	 1024.1192927336763	 1.3915336398771228	 -32.53628430831108	 1.214774477211891E-10	 2.580431572352975E-7	 2.3835920409986608E-14	 3.4288719020360982E-9	 5.43237495640404E-6	 1.6622770411174242E-7	 1.3987131491731175E-4	 0.22665886531981777	 0.0017790057750896962	 0.0050442312519981295	 0.7663721661419861	 0.0	 0.0	 0.0	 0.0	 
-125.0	 0.0010823321760704684	 4.1698727292184735E-4	 413.6152508485448	 413.61525084854475	 1073.5484913680727	 1.3085808752109058	 1.3085803089401162	 537.4582881261837	 0.04474679988728624	 0.11681667379384261	 590.8436032912097	 0.04919146483596088	 0.15958814400151278	 0.0	 0.0	 0.0	 53.38531516502595	 0.004444664948674639	 0.04277147020767017	 0.0	 4.599140447525251E-4	 346.99558715886894	 0.0	 0.0	 0.0	 2.1313889519470215	 744784.2187490577	 0.0	 82.72350561221434	 1.3155571977736846	 0.0016785069988326372	 -0.0012803088632005553	 5.816212538721962E-4	 0.0030328740881779967	 -6.927251938321557	 4.683573196492563	 55.62897279783783	 -0.010770654950173025	 8.723743830086263E-4	 0.05469032949770442	 0.03180522577096019	 4.578262790035723E-4	 4.578262790035723E-4	 736.1252706454634	 1024.2801113633698	 1.3914481029366659	 -32.14959994125453	 1.214774477211891E-10	 2.580431572352975E-7	 2.3835920409986608E-14	 3.4288719020360982E-9	 5.43237495640404E-6	 1.6622770411174242E-7	 1.3987131491731175E-4	 0.22665886531981777	 0.0017790057750896962	 0.0050442312519981295	 0.7663721661419861	 0.0	 0.0	 0.0	 0.0	 
-124.0	 0.0011655884973066583	 4.1431715917825205E-4	 414.73915103254353	 414.7391510325435	 1074.526711916626	 1.3205926717142968	 1.320592270994775	 332.5691776795941	 0.02768848629014779	 0.1445051600839904	 388.84023960546506	 0.03237340789814964	 0.1919615518996624	 0.0	 0.0	 0.0	 56.271061925870974	 0.004684921608001847	 0.04745639181567202	 0.0	 5.532103548388195E-4	 346.99558715886894	 0.0	 0.0	 0.0	 2.1313889519470215	 744784.2187490577	 0.0	 83.21291407896766	 1.3271816106527294	 0.0017764259654967998	 -0.0011943604118345465	 6.785852486083091E-4	 0.003144340174942052	 -6.462218387876116	 5.464387108892497	 57.26886936327262	 -0.011308675480172451	 0.0013273191515054748	 0.05945832488224644	 0.03167654559054596	 4.578262790035723E-4	 4.578262790035723E-4	 736.2835732533887	 1024.438413971295	 1.3913639407227942	 -31.770785224392533	 1.214774477211891E-10	 2.580431572352975E-7	 2.3835920409986608E-14	 3.4288719020360982E-9	 5.43237495640404E-6	 1.6622770411174242E-7	 1.3987131491731175E-4	 0.22665886531981777	 0.0017790057750896962	 0.0050442312519981295	 0.7663721661419861	 0.0	 0.0	 0.0	 0.0	 
-123.0	 0.0012488448185428481	 4.1160118361321105E-4	 415.81956427301395	 415.81956427301395	 1075.4672079153702	 1.3327695913250637	 1.3327691795591057	 45.63182664520935	 0.003799138017767678	 0.14830429810175808	 104.67921771391691	 0.008715206576742924	 0.20067675847640534	 0.0	 0.0	 0.0	 59.04739106870756	 0.004916068558975245	 0.05237246037464726	 0.0	 5.7832654334168E-4	 346.99558715886894	 0.0	 0.0	 0.0	 2.1313889519470215	 744784.2187490577	 0.0	 83.71166060944496	 1.3391892144929516	 0.001871806554655702	 -0.0011110757669838135	 7.730956167768427E-4	 0.003253629339504487	 -6.0115976556002915	 6.225442906282689	 58.83351892708528	 -0.011809178985729835	 0.0018456266259485059	 0.06435658723349531	 0.031545655201869284	 4.578262790035723E-4	 4.578262790035723E-4	 736.4364868102219	 1024.5913275281282	 1.39128267797541	 -31.406550970057275	 1.214774477211891E-10	 2.580431572352975E-7	 2.3835920409986608E-14	 3.4288719020360982E-9	 5.43237495640404E-6	 1.6622770411174242E-7	 1.3987131491731175E-4	 0.22665886531981777	 0.0017790057750896962	 0.0050442312519981295	 0.7663721661419861	 0.0	 0.0	 0.0	 0.0	 
-122.0	 0.001332101139779038	 4.088396659284729E-4	 416.87564354162623	 416.87564354162623	 1076.3866261426633	 1.3451784862285927	 1.34517917096242	 -165.33606532338786	 -0.013765272566491652	 0.13453902553526645	 -103.57078788439112	 -0.008622922786788148	 0.1920538356896172	 0.0	 0.0	 0.0	 61.76527743899673	 0.005142349779703502	 0.05751481015435076	 0.0	 5.53476305742433E-4	 346.99558715886894	 0.0	 0.0	 0.0	 2.1313889519470215	 744784.2187490577	 0.0	 84.22140341059328	 1.3515921921468836	 0.0019662589682903544	 -0.00102889692784428	 8.667476818924154E-4	 0.003362386041166039	 -5.56696000676354	 6.979587117917456	 60.352620392468225	 -0.012272663596361961	 0.0024267213731338144	 0.06938132438433647	 0.031412570012243346	 4.578262790035723E-4	 4.578262790035723E-4	 736.5866520333155	 1024.7414927512218	 1.391202908608875	 -31.05044703386503	 1.214774477211891E-10	 2.580431572352975E-7	 2.3835920409986608E-14	 3.4288719020360982E-9	 5.43237495640404E-6	 1.6622770411174242E-7	 1.3987131491731175E-4	 0.22665886531981777	 0.0017790057750896962	 0.0050442312519981295	 0.7663721661419861	 0.0	 0.0	 0.0	 0.0	 
-121.0	 0.0014153574610152278	 4.060329457062269E-4	 417.9118587143838	 417.9118587143838	 1077.2888522201763	 1.3578436061032593	 1.357844564340459	 -359.8743365223521	 -0.029961813366165643	 0.1045772121691008	 -295.43782266256306	 -0.024597066268914846	 0.16745676942070237	 0.0	 0.0	 0.0	 64.43651385978903	 0.005364747097250796	 0.06287955725160156	 0.0	 4.8259048707738675E-4	 346.99558715886894	 0.0	 0.0	 0.0	 2.1313889519470215	 744784.2187490577	 0.0	 84.74275560030985	 1.3644032609453003	 0.0020601672008969977	 -9.474543358247673E-4	 9.599248025256644E-4	 0.0034710118063321378	 -5.126305903956844	 7.729906783539809	 61.832879871474844	 -0.012699460967456768	 0.003070284975430008	 0.07452930249387472	 0.03127730638707487	 4.578262790035723E-4	 4.578262790035723E-4	 736.7346596667518	 1024.8895003846583	 1.391124317197521	 -30.70097042941751	 1.214774477211891E-10	 2.580431572352975E-7	 2.3835920409986608E-14	 3.4288719020360982E-9	 5.43237495640404E-6	 1.6622770411174242E-7	 1.3987131491731175E-4	 0.22665886531981777	 0.0017790057750896962	 0.0050442312519981295	 0.7663721661419861	 0.0	 0.0	 0.0	 0.0	 
-120.0	 0.0014986137822514177	 4.03181382996967E-4	 418.9378211835522	 418.93782118355216	 1078.182243674496	 1.370804617681707	 1.3708051787944966	 -517.2381989200502	 -0.043063349644915976	 0.06151386252418482	 -450.1512183945084	 -0.03747793444351545	 0.1299788349771869	 0.0	 0.0	 0.0	 67.08698052554179	 0.005585415201400521	 0.06846497245300208	 0.0	 3.7458353877473723E-4	 346.99558715886894	 0.0	 0.0	 0.0	 2.1313889519470215	 744784.2187490577	 0.0	 85.27672864062535	 1.3776356979637128	 0.0021543737653856028	 -8.659336224380299E-4	 0.0010534641130222604	 0.0035803737408680487	 -4.685229116899429	 8.483143025412977	 63.289030236201285	 -0.013089535907878497	 0.0037765602562463345	 0.07979851432594684	 0.031139881678194876	 4.578262790035723E-4	 4.5782627900357224E-4	 736.8818521309441	 1025.0366928488504	 1.3910461899483735	 -30.35488234808519	 1.214774477211891E-10	 2.580431572352975E-7	 2.3835920409986608E-14	 3.4288719020360982E-9	 5.43237495640404E-6	 1.6622770411174242E-7	 1.3987131491731175E-4	 0.22665886531981777	 0.0017790057750896962	 0.0050442312519981295	 0.7663721661419861	 0.0	 0.0	 0.0	 0.0	 
-119.0	 0.0015818701034876076	 4.0028535889866584E-4	 420.0054026807889	 420.00540268078896	 1079.1119200785508	 1.38424212779225	 1.384241319017	 -466.5512530654666	 -0.0388433409983654	 0.02267052152581943	 -396.6933985436318	 -0.033027233021424504	 0.0969516019557624	 0.0	 0.0	 0.0	 69.85785452183478	 0.005816107976940895	 0.07428108042994297	 0.0	 2.794029824689786E-4	 346.99558715886894	 0.0	 0.0	 0.0	 2.1313889519470215	 744784.2187490577	 0.0	 85.82752402185643	 1.3913033667108676	 0.002253455062151656	 -7.798987399332223E-4	 0.0011518962277414062	 0.0036951269571818767	 -4.219727921270092	 9.275779145746318	 64.80176385446863	 -0.01344085493122108	 0.004548827504520541	 0.0851936707940862	 0.031000314251770723	 4.578262790035723E-4	 4.578262790035723E-4	 737.0356998399685	 1025.1905405578748	 1.3909645635624883	 -29.994681346335714	 1.214774477211891E-10	 2.580431572352975E-7	 2.3835920409986608E-14	 3.4288719020360982E-9	 5.43237495640404E-6	 1.6622770411174242E-7	 1.3987131491731175E-4	 0.22665886531981777	 0.0017790057750896962	 0.0050442312519981295	 0.7663721661419861	 0.0	 0.0	 0.0	 0.0	 
