Zeit	dQIters	relaxationsFaktor	pSoll	pIst	dQ
84.79999999999998	 2413.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2414.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2415.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2416.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2417.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2418.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2419.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2420.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2421.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2422.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2423.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2424.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2425.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2426.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2427.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2428.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2429.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2430.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2431.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2432.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2433.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2434.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2435.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2436.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2437.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2438.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2439.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2440.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2441.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2442.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2443.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2444.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2445.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2446.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2447.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2448.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2449.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2450.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2451.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2452.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2453.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2454.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2455.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2456.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2457.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2458.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2459.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2460.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2461.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2462.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2463.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2464.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2465.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2466.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2467.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2468.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2469.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2470.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2471.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2472.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2473.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2474.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2475.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2476.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2477.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2478.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2479.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2480.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2481.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2482.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2483.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2484.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2485.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2486.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2487.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2488.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2489.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2490.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2491.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2492.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2493.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2494.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2495.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2496.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2497.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2498.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2499.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2500.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2501.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2502.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2503.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2504.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2505.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2506.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2507.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2508.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2509.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2510.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2511.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2512.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2513.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2514.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2515.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2516.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2517.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2518.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2519.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2520.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2521.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2522.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2523.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2524.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2525.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2526.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2527.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2528.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2529.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2530.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2531.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2532.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2533.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2534.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2535.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2536.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2537.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2538.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2539.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2540.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2541.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2542.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2543.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2544.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2545.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2546.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2547.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2548.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2549.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2550.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2551.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2552.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2553.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2554.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2555.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2556.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2557.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2558.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2559.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2560.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2561.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2562.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2563.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2564.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2565.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2566.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2567.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2568.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2569.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2570.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2571.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2572.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2573.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2574.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2575.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2576.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2577.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2578.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2579.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2580.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2581.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2582.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2583.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2584.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2585.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2586.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2587.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2588.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2589.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2590.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2591.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2592.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2593.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2594.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2595.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2596.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2597.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2598.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2599.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2600.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2601.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2602.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2603.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2604.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2605.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2606.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2607.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2608.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2609.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2610.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2611.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2612.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2613.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2614.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2615.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2616.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2617.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2618.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2619.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2620.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2621.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2622.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2623.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2624.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2625.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2626.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2627.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2628.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2629.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2630.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2631.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2632.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2633.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2634.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2635.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2636.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2637.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2638.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2639.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2640.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2641.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2642.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2643.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2644.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2645.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2646.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2647.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2648.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2649.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2650.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2651.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2652.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2653.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2654.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2655.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2656.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2657.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2658.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2659.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2660.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2661.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2662.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2663.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2664.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2665.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2666.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2667.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2668.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2669.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2670.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2671.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2672.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2673.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2674.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2675.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2676.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2677.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2678.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2679.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2680.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2681.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2682.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2683.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2684.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2685.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2686.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2687.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2688.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2689.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2690.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2691.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2692.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2693.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2694.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2695.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2696.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2697.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2698.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2699.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2700.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2701.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2702.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2703.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2704.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2705.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2706.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2707.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2708.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2709.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2710.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2711.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2712.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2713.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2714.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
84.79999999999998	 2715.0	 0.7	 1149659.6018939398	 1148899.8508064642	 NaN	 
