vKurbelwinkel	p_Zyl_1	p_Ein	p_Aus
[KWnZOT]	[bar]	[bar]	[bar]
-185.7	2.2074	2.2468	2.7504
-185.6	2.2073	2.2467	2.7509
-185.5	2.2073	2.2466	2.7513
-185.4	2.2073	2.2466	2.7517
-185.3	2.2075	2.2465	2.7522
-185.2	2.2075	2.2465	2.7526
-185.1	2.2075	2.2464	2.753
-185	2.2075	2.2464	2.7534
-184.9	2.2075	2.2463	2.7538
-184.8	2.2075	2.2463	2.7542
-184.7	2.2075	2.2463	2.7545
-184.6	2.2074	2.2463	2.7549
-184.5	2.2074	2.2463	2.7552
-184.4	2.2074	2.2463	2.7556
-184.3	2.2074	2.2462	2.7559
-184.2	2.2074	2.2462	2.7562
-184.1	2.2074	2.2463	2.7565
-184	2.2075	2.2463	2.7567
-183.9	2.2075	2.2463	2.757
-183.8	2.2075	2.2463	2.7572
-183.7	2.2075	2.2463	2.7575
-183.6	2.2077	2.2463	2.7577
-183.5	2.2077	2.2463	2.7579
-183.4	2.2078	2.2463	2.7581
-183.3	2.2079	2.2463	2.7584
-183.2	2.208	2.2463	2.7586
-183.1	2.208	2.2463	2.7588
-183	2.2081	2.2463	2.759
-182.9	2.2081	2.2463	2.7592
-182.8	2.2082	2.2463	2.7594
-182.7	2.2083	2.2463	2.7597
-182.6	2.2083	2.2463	2.7599
-182.5	2.2084	2.2463	2.7602
-182.4	2.2083	2.2463	2.7604
-182.3	2.2084	2.2463	2.7606
-182.2	2.2084	2.2463	2.7609
-182.1	2.2085	2.2463	2.7612
-182	2.2085	2.2462	2.7615
-181.9	2.2086	2.2462	2.7618
-181.8	2.2087	2.2461	2.7621
-181.7	2.2088	2.2461	2.7624
-181.6	2.2087	2.2461	2.7626
-181.5	2.2089	2.246	2.7629
-181.4	2.209	2.246	2.7631
-181.3	2.209	2.2459	2.7634
-181.2	2.209	2.2459	2.7636
-181.1	2.2091	2.2458	2.7639
-181	2.2092	2.2458	2.764
-180.9	2.2092	2.2457	2.7642
-180.8	2.2093	2.2456	2.7644
-180.7	2.2094	2.2456	2.7645
-180.6	2.2094	2.2455	2.7646
-180.5	2.2096	2.2454	2.7646
-180.4	2.2097	2.2453	2.7647
-180.3	2.2098	2.2453	2.7647
-180.2	2.2099	2.2452	2.7647
-180.1	2.21	2.2451	2.7647
-180	2.2101	2.2451	2.7647
-179.9	2.2102	2.245	2.7646
-179.8	2.2104	2.2449	2.7645
-179.7	2.2104	2.2448	2.7645
-179.6	2.2105	2.2448	2.7644
-179.5	2.2106	2.2448	2.7644
-179.4	2.2107	2.2447	2.7644
-179.3	2.2107	2.2447	2.7643
-179.2	2.2107	2.2447	2.7642
-179.1	2.2106	2.2446	2.7642
-179	2.2107	2.2446	2.7642
-178.9	2.2108	2.2445	2.7641
-178.8	2.2108	2.2445	2.7641
-178.7	2.2109	2.2444	2.7642
-178.6	2.2109	2.2444	2.7641
-178.5	2.2109	2.2443	2.7642
-178.4	2.2108	2.2442	2.7642
-178.3	2.2109	2.2441	2.7642
-178.2	2.2109	2.2441	2.7642
-178.1	2.2109	2.244	2.7643
-178	2.2108	2.244	2.7643
-177.9	2.2108	2.2439	2.7643
-177.8	2.2109	2.2439	2.7643
-177.7	2.2108	2.2438	2.7643
-177.6	2.2108	2.2437	2.7643
-177.5	2.2109	2.2436	2.7643
-177.4	2.2109	2.2435	2.7642
-177.3	2.2109	2.2434	2.7642
-177.2	2.211	2.2433	2.7641
-177.1	2.211	2.2432	2.764
-177	2.211	2.2431	2.7639
-176.9	2.211	2.2429	2.7637
-176.8	2.2111	2.2428	2.7636
-176.7	2.2112	2.2426	2.7634
-176.6	2.2112	2.2425	2.7632
-176.5	2.2113	2.2423	2.763
-176.4	2.2113	2.2422	2.7628
-176.3	2.2114	2.242	2.7625
-176.2	2.2115	2.2419	2.7623
-176.1	2.2117	2.2418	2.762
-176	2.2118	2.2416	2.7617
-175.9	2.2119	2.2415	2.7614
-175.8	2.2119	2.2413	2.7611
-175.7	2.212	2.2412	2.7609
-175.6	2.2121	2.2411	2.7607
-175.5	2.2123	2.2409	2.7604
-175.4	2.2124	2.2407	2.76
-175.3	2.2126	2.2406	2.7597
-175.2	2.2127	2.2404	2.7594
-175.1	2.2129	2.2402	2.7591
-175	2.213	2.2401	2.7588
-174.9	2.2134	2.2399	2.7584
-174.8	2.2136	2.2398	2.758
-174.7	2.2139	2.2396	2.7577
-174.6	2.2142	2.2394	2.7573
-174.5	2.2144	2.2393	2.7569
-174.4	2.2146	2.2391	2.7564
-174.3	2.215	2.2389	2.756
-174.2	2.2152	2.2387	2.7555
-174.1	2.2154	2.2385	2.7551
-174	2.2156	2.2383	2.7546
-173.9	2.2159	2.2381	2.7541
-173.8	2.2162	2.2379	2.7536
-173.7	2.2165	2.2377	2.7531
-173.6	2.2166	2.2375	2.7526
-173.5	2.2168	2.2373	2.7522
-173.4	2.217	2.2371	2.7517
-173.3	2.2172	2.2368	2.7512
-173.2	2.2174	2.2366	2.7507
-173.1	2.2176	2.2364	2.7502
-173	2.2177	2.2362	2.7498
-172.9	2.2179	2.236	2.7494
-172.8	2.2181	2.2359	2.7489
-172.7	2.2183	2.2357	2.7485
-172.6	2.2184	2.2355	2.7481
-172.5	2.2186	2.2353	2.7477
-172.4	2.2188	2.2351	2.7474
-172.3	2.2189	2.2349	2.7471
-172.2	2.219	2.2347	2.7468
-172.1	2.2192	2.2345	2.7465
-172	2.2193	2.2343	2.7463
-171.9	2.2194	2.2342	2.746
-171.8	2.2195	2.234	2.7458
-171.7	2.2197	2.2338	2.7455
-171.6	2.2199	2.2336	2.7453
-171.5	2.2202	2.2334	2.745
-171.4	2.2203	2.2333	2.7448
-171.3	2.2205	2.2332	2.7446
-171.2	2.2206	2.233	2.7444
-171.1	2.2209	2.2329	2.7441
-171	2.2212	2.2327	2.7439
-170.9	2.2216	2.2326	2.7437
-170.8	2.2218	2.2325	2.7434
-170.7	2.222	2.2323	2.7432
-170.6	2.2222	2.2322	2.7429
-170.5	2.2225	2.2321	2.7426
-170.4	2.2228	2.2319	2.7424
-170.3	2.2231	2.2318	2.7421
-170.2	2.2233	2.2317	2.7418
-170.1	2.2236	2.2316	2.7415
-170	2.224	2.2315	2.7412
-169.9	2.2242	2.2314	2.7409
-169.8	2.2244	2.2313	2.7406
-169.7	2.2246	2.2312	2.7403
-169.6	2.2248	2.2312	2.7399
-169.5	2.225	2.2311	2.7397
-169.4	2.2253	2.231	2.7394
-169.3	2.2256	2.231	2.7391
-169.2	2.226	2.2309	2.7388
-169.1	2.2262	2.2309	2.7385
-169	2.2264	2.2308	2.7383
-168.9	2.2266	2.2307	2.738
-168.8	2.227	2.2307	2.7377
-168.7	2.2273	2.2306	2.7375
-168.6	2.2276	2.2306	2.7373
-168.5	2.2279	2.2305	2.737
-168.4	2.2282	2.2304	2.7368
-168.3	2.2285	2.2304	2.7366
-168.2	2.2288	2.2304	2.7364
-168.1	2.2291	2.2303	2.7362
-168	2.2295	2.2303	2.7359
-167.9	2.2298	2.2303	2.7357
-167.8	2.2303	2.2303	2.7356
-167.7	2.2307	2.2303	2.7354
-167.6	2.2311	2.2303	2.7352
-167.5	2.2314	2.2303	2.735
-167.4	2.2317	2.2303	2.7349
-167.3	2.2321	2.2303	2.7348
-167.2	2.2326	2.2303	2.7346
-167.1	2.233	2.2303	2.7345
-167	2.2333	2.2303	2.7343
-166.9	2.2338	2.2304	2.7342
-166.8	2.2342	2.2304	2.7341
-166.7	2.2347	2.2304	2.734
-166.6	2.2352	2.2305	2.7339
-166.5	2.2356	2.2305	2.7338
-166.4	2.2359	2.2305	2.7336
-166.3	2.2363	2.2306	2.7334
-166.2	2.2368	2.2306	2.7333
-166.1	2.2373	2.2307	2.7332
-166	2.2376	2.2308	2.733
-165.9	2.2379	2.2309	2.733
-165.8	2.2383	2.231	2.7328
-165.7	2.2387	2.2311	2.7327
-165.6	2.239	2.2311	2.7325
-165.5	2.2394	2.2313	2.7324
-165.4	2.2398	2.2314	2.7322
-165.3	2.2401	2.2315	2.7321
-165.2	2.2403	2.2316	2.7319
-165.1	2.2407	2.2318	2.7317
-165	2.241	2.2319	2.7316
-164.9	2.2413	2.2321	2.7314
-164.8	2.2417	2.2322	2.7313
-164.7	2.2421	2.2323	2.7311
-164.6	2.2423	2.2325	2.7309
-164.5	2.2426	2.2326	2.7308
-164.4	2.2429	2.2328	2.7307
-164.3	2.2432	2.233	2.7307
-164.2	2.2436	2.2332	2.7306
-164.1	2.2439	2.2334	2.7306
-164	2.2442	2.2336	2.7306
-163.9	2.2446	2.2338	2.7307
-163.8	2.2448	2.2339	2.7307
-163.7	2.2451	2.2341	2.7308
-163.6	2.2454	2.2343	2.7309
-163.5	2.2458	2.2345	2.731
-163.4	2.2462	2.2347	2.7312
-163.3	2.2466	2.2349	2.7315
-163.2	2.247	2.2351	2.7317
-163.1	2.2475	2.2353	2.7319
-163	2.248	2.2355	2.7322
-162.9	2.2486	2.2356	2.7326
-162.8	2.2491	2.2358	2.7329
-162.7	2.2495	2.236	2.7332
-162.6	2.25	2.2362	2.7336
-162.5	2.2504	2.2363	2.7339
-162.4	2.2511	2.2365	2.7342
-162.3	2.2517	2.2366	2.7346
-162.2	2.2523	2.2368	2.735
-162.1	2.253	2.237	2.7353
-162	2.2536	2.2372	2.7356
-161.9	2.2542	2.2373	2.736
-161.8	2.2549	2.2375	2.7363
-161.7	2.2556	2.2377	2.7366
-161.6	2.2562	2.2378	2.7368
-161.5	2.257	2.238	2.7371
-161.4	2.2577	2.2381	2.7373
-161.3	2.2584	2.2383	2.7376
-161.2	2.2591	2.2384	2.7378
-161.1	2.26	2.2386	2.738
-161	2.2607	2.2387	2.7382
-160.9	2.2615	2.2388	2.7383
-160.8	2.2622	2.239	2.7385
-160.7	2.2629	2.2391	2.7388
-160.6	2.2634	2.2393	2.739
-160.5	2.2641	2.2394	2.7392
-160.4	2.2648	2.2396	2.7394
-160.3	2.2654	2.2397	2.7396
-160.2	2.2661	2.2398	2.7398
-160.1	2.2668	2.24	2.7401
-160	2.2673	2.2401	2.7403
-159.9	2.2679	2.2402	2.7405
-159.8	2.2685	2.2404	2.7407
-159.7	2.2691	2.2405	2.7409
-159.6	2.2698	2.2406	2.7411
-159.5	2.2705	2.2408	2.7414
-159.4	2.2712	2.2409	2.7417
-159.3	2.2719	2.241	2.742
-159.2	2.2725	2.2411	2.7423
-159.1	2.2732	2.2412	2.7426
-159	2.2737	2.2413	2.7429
-158.9	2.2743	2.2414	2.7432
-158.8	2.2748	2.2415	2.7435
-158.7	2.2754	2.2416	2.7438
-158.6	2.2767	2.2418	2.7441
-158.5	2.2781	2.2419	2.7444
-158.4	2.2774	2.242	2.7446
-158.3	2.2764	2.2421	2.7448
-158.2	2.277	2.2421	2.7451
-158.1	2.2781	2.2422	2.7453
-158	2.2798	2.2423	2.7456
-157.9	2.2811	2.2425	2.7458
-157.8	2.2819	2.2425	2.746
-157.7	2.2823	2.2426	2.7463
-157.6	2.2825	2.2427	2.7465
-157.5	2.2837	2.2428	2.7467
-157.4	2.2852	2.2429	2.7469
-157.3	2.2862	2.243	2.7471
-157.2	2.2867	2.2431	2.7473
-157.1	2.2867	2.2432	2.7475
-157	2.2872	2.2433	2.7477
-156.9	2.2881	2.2434	2.7478
-156.8	2.2881	2.2436	2.748
-156.7	2.2879	2.2437	2.7481
-156.6	2.2881	2.2438	2.7483
-156.5	2.2884	2.2439	2.7484
-156.4	2.2883	2.2441	2.7486
-156.3	2.2878	2.2442	2.7488
-156.2	2.2878	2.2443	2.7489
-156.1	2.2885	2.2444	2.749
-156	2.2881	2.2445	2.7491
-155.9	2.2881	2.2446	2.7492
-155.8	2.2889	2.2447	2.7493
-155.7	2.2893	2.2449	2.7494
-155.6	2.289	2.245	2.7495
-155.5	2.2892	2.245	2.7496
-155.4	2.2901	2.2452	2.7498
-155.3	2.291	2.2453	2.7499
-155.2	2.2913	2.2454	2.75
-155.1	2.2908	2.2455	2.7502
-155	2.291	2.2457	2.7503
-154.9	2.2916	2.2458	2.7504
-154.8	2.2922	2.2459	2.7505
-154.7	2.2932	2.246	2.7507
-154.6	2.2937	2.2461	2.7508
-154.5	2.2928	2.2462	2.7509
-154.4	2.2916	2.2463	2.751
-154.3	2.2931	2.2464	2.7512
-154.2	2.296	2.2465	2.7514
-154.1	2.2973	2.2466	2.7516
-154	2.2981	2.2467	2.7517
-153.9	2.2985	2.2468	2.7519
-153.8	2.2991	2.2469	2.7521
-153.7	2.3001	2.247	2.7524
-153.6	2.3015	2.2471	2.7526
-153.5	2.3034	2.2472	2.7529
-153.4	2.3043	2.2472	2.7531
-153.3	2.3047	2.2473	2.7534
-153.2	2.3053	2.2474	2.7536
-153.1	2.3064	2.2475	2.7539
-153	2.3081	2.2476	2.7541
-152.9	2.3091	2.2477	2.7544
-152.8	2.3096	2.2479	2.7546
-152.7	2.3109	2.2481	2.7548
-152.6	2.3126	2.2483	2.7551
-152.5	2.3136	2.2485	2.7553
-152.4	2.3144	2.2487	2.7554
-152.3	2.3154	2.2488	2.7555
-152.2	2.317	2.249	2.7556
-152.1	2.3186	2.2492	2.7556
-152	2.3196	2.2494	2.7556
-151.9	2.3212	2.2495	2.7555
-151.8	2.3227	2.2497	2.7555
-151.7	2.3232	2.2498	2.7554
-151.6	2.3242	2.25	2.7553
-151.5	2.3261	2.2501	2.7551
-151.4	2.3278	2.2503	2.755
-151.3	2.3284	2.2505	2.7548
-151.2	2.3284	2.2506	2.7546
-151.1	2.3289	2.2508	2.7543
-151	2.3303	2.251	2.754
-150.9	2.3315	2.2512	2.7537
-150.8	2.3323	2.2514	2.7534
-150.7	2.3331	2.2517	2.7532
-150.6	2.3332	2.2519	2.7528
-150.5	2.3338	2.2521	2.7524
-150.4	2.3349	2.2522	2.7521
-150.3	2.336	2.2524	2.7518
-150.2	2.3365	2.2526	2.7515
-150.1	2.3368	2.2527	2.7513
-150	2.3376	2.2529	2.751
-149.9	2.3387	2.2531	2.7507
-149.8	2.3394	2.2533	2.7505
-149.7	2.3402	2.2536	2.7503
-149.6	2.341	2.2538	2.75
-149.5	2.3417	2.2541	2.7498
-149.4	2.3428	2.2544	2.7496
-149.3	2.344	2.2547	2.7493
-149.2	2.3452	2.255	2.7491
-149.1	2.3463	2.2554	2.7489
-149	2.3471	2.2557	2.7486
-148.9	2.3481	2.2561	2.7483
-148.8	2.3491	2.2564	2.7481
-148.7	2.3502	2.2567	2.7479
-148.6	2.3511	2.257	2.7476
-148.5	2.3519	2.2572	2.7473
-148.4	2.3526	2.2574	2.747
-148.3	2.3536	2.2576	2.7467
-148.2	2.3547	2.2578	2.7464
-148.1	2.356	2.258	2.7461
-148	2.357	2.2581	2.7458
-147.9	2.358	2.2583	2.7456
-147.8	2.3591	2.2586	2.7453
-147.7	2.3602	2.2588	2.745
-147.6	2.3615	2.259	2.7448
-147.5	2.3626	2.2593	2.7446
-147.4	2.3636	2.2595	2.7443
-147.3	2.3643	2.2597	2.7441
-147.2	2.3655	2.2599	2.7439
-147.1	2.3668	2.2601	2.7437
-147	2.3683	2.2603	2.7435
-146.9	2.3697	2.2604	2.7433
-146.8	2.3711	2.2606	2.7431
-146.7	2.3724	2.2607	2.7429
-146.6	2.3736	2.2608	2.7427
-146.5	2.3749	2.2609	2.7425
-146.4	2.376	2.2611	2.7423
-146.3	2.3771	2.2613	2.7422
-146.2	2.3784	2.2615	2.742
-146.1	2.3798	2.2617	2.7418
-146	2.3811	2.262	2.7416
-145.9	2.3823	2.2622	2.7414
-145.8	2.3836	2.2625	2.7412
-145.7	2.3849	2.2628	2.7409
-145.6	2.3861	2.263	2.7407
-145.5	2.3876	2.2633	2.7404
-145.4	2.389	2.2635	2.7401
-145.3	2.3901	2.2637	2.7398
-145.2	2.3913	2.2638	2.7395
-145.1	2.3923	2.264	2.7393
-145	2.3934	2.2642	2.739
-144.9	2.3946	2.2644	2.7387
-144.8	2.3957	2.2646	2.7384
-144.7	2.397	2.2648	2.7381
-144.6	2.398	2.265	2.7379
-144.5	2.3991	2.2652	2.7376
-144.4	2.4002	2.2655	2.7373
-144.3	2.4015	2.2657	2.737
-144.2	2.4027	2.266	2.7367
-144.1	2.4038	2.2662	2.7364
-144	2.405	2.2665	2.7362
-143.9	2.4063	2.2668	2.7359
-143.8	2.4074	2.267	2.7357
-143.7	2.4083	2.2672	2.7354
-143.6	2.4095	2.2674	2.7352
-143.5	2.4106	2.2675	2.7348
-143.4	2.4119	2.2677	2.7346
-143.3	2.413	2.2678	2.7343
-143.2	2.4143	2.2679	2.734
-143.1	2.4155	2.268	2.7337
-143	2.4169	2.2681	2.7334
-142.9	2.4182	2.2683	2.733
-142.8	2.4195	2.2684	2.7327
-142.7	2.4207	2.2685	2.7324
-142.6	2.422	2.2687	2.7321
-142.5	2.4232	2.2688	2.7317
-142.4	2.4243	2.269	2.7314
-142.3	2.4256	2.2692	2.7311
-142.2	2.427	2.2693	2.7307
-142.1	2.4283	2.2695	2.7304
-142	2.4295	2.2696	2.73
-141.9	2.4308	2.2697	2.7297
-141.8	2.4322	2.2698	2.7294
-141.7	2.4335	2.2699	2.7291
-141.6	2.4349	2.27	2.7288
-141.5	2.4361	2.2701	2.7285
-141.4	2.4373	2.2702	2.7283
-141.3	2.4387	2.2703	2.7281
-141.2	2.4399	2.2704	2.7279
-141.1	2.4411	2.2706	2.7277
-141	2.4424	2.2707	2.7275
-140.9	2.4437	2.2709	2.7273
-140.8	2.4451	2.271	2.7273
-140.7	2.4465	2.2711	2.7271
-140.6	2.4478	2.2711	2.727
-140.5	2.4493	2.2712	2.7269
-140.4	2.4509	2.2712	2.7267
-140.3	2.4524	2.2713	2.7266
-140.2	2.4539	2.2713	2.7266
-140.1	2.4553	2.2713	2.7265
-140	2.4568	2.2713	2.7263
-139.9	2.4583	2.2713	2.7262
-139.8	2.4597	2.2713	2.7261
-139.7	2.4612	2.2713	2.7259
-139.6	2.4627	2.2713	2.7258
-139.5	2.4641	2.2713	2.7256
-139.4	2.4657	2.2713	2.7255
-139.3	2.4673	2.2713	2.7254
-139.2	2.4691	2.2713	2.7252
-139.1	2.4708	2.2713	2.7251
-139	2.4726	2.2714	2.725
-138.9	2.4742	2.2714	2.7248
-138.8	2.4757	2.2714	2.7247
-138.7	2.4772	2.2714	2.7247
-138.6	2.4788	2.2714	2.7246
-138.5	2.4803	2.2714	2.7245
-138.4	2.4819	2.2715	2.7246
-138.3	2.4834	2.2715	2.7245
-138.2	2.485	2.2715	2.7246
-138.1	2.4866	2.2715	2.7246
-138	2.4881	2.2715	2.7247
-137.9	2.4897	2.2715	2.7249
-137.8	2.4912	2.2715	2.725
-137.7	2.4927	2.2715	2.7251
-137.6	2.4942	2.2715	2.7252
-137.5	2.4957	2.2715	2.7253
-137.4	2.4972	2.2715	2.7255
-137.3	2.4988	2.2715	2.7257
-137.2	2.5004	2.2715	2.7259
-137.1	2.5021	2.2714	2.7259
-137	2.5037	2.2714	2.7261
-136.9	2.5053	2.2713	2.7263
-136.8	2.5071	2.2712	2.7264
-136.7	2.5087	2.2712	2.7265
-136.6	2.5103	2.2711	2.7266
-136.5	2.5121	2.271	2.7267
-136.4	2.5137	2.2709	2.7267
-136.3	2.5151	2.2708	2.7268
-136.2	2.5167	2.2708	2.7268
-136.1	2.5183	2.2707	2.7268
-136	2.5199	2.2706	2.7269
-135.9	2.5214	2.2706	2.7269
-135.8	2.523	2.2705	2.7269
-135.7	2.5247	2.2704	2.727
-135.6	2.5264	2.2703	2.727
-135.5	2.5281	2.2703	2.727
-135.4	2.5299	2.2703	2.7271
-135.3	2.5316	2.2702	2.7272
-135.2	2.5333	2.2702	2.7273
-135.1	2.5349	2.2702	2.7274
-135	2.5364	2.2701	2.7275
-134.9	2.5381	2.2701	2.7277
-134.8	2.5397	2.27	2.7279
-134.7	2.5415	2.2699	2.7281
-134.6	2.5431	2.2699	2.7283
-134.5	2.5448	2.2698	2.7286
-134.4	2.5465	2.2698	2.7288
-134.3	2.5482	2.2698	2.7291
-134.2	2.5499	2.2698	2.7294
-134.1	2.5516	2.2697	2.7297
-134	2.5533	2.2697	2.7299
-133.9	2.555	2.2697	2.7302
-133.8	2.5567	2.2696	2.7305
-133.7	2.5585	2.2696	2.7307
-133.6	2.5604	2.2695	2.731
-133.5	2.5622	2.2695	2.7312
-133.4	2.5641	2.2694	2.7314
-133.3	2.566	2.2693	2.7316
-133.2	2.5679	2.2693	2.7318
-133.1	2.5698	2.2692	2.732
-133	2.5718	2.2692	2.7322
-132.9	2.5739	2.2691	2.7324
-132.8	2.5759	2.269	2.7326
-132.7	2.5777	2.269	2.7328
-132.6	2.5797	2.2689	2.7329
-132.5	2.5816	2.2687	2.733
-132.4	2.5835	2.2686	2.7332
-132.3	2.5854	2.2685	2.7334
-132.2	2.5874	2.2684	2.7336
-132.1	2.5893	2.2683	2.7338
-132	2.5912	2.2681	2.734
-131.9	2.5931	2.268	2.7342
-131.8	2.5952	2.2679	2.7343
-131.7	2.5971	2.2678	2.7346
-131.6	2.5992	2.2677	2.7348
-131.5	2.6012	2.2676	2.735
-131.4	2.6032	2.2675	2.7352
-131.3	2.6052	2.2675	2.7354
-131.2	2.6072	2.2674	2.7356
-131.1	2.6091	2.2673	2.7358
-131	2.6111	2.2673	2.736
-130.9	2.6131	2.2672	2.7361
-130.8	2.6152	2.2672	2.7363
-130.7	2.6172	2.2671	2.7365
-130.6	2.6191	2.2671	2.7366
-130.5	2.6212	2.267	2.7368
-130.4	2.6232	2.267	2.7369
-130.3	2.6253	2.267	2.7371
-130.2	2.6274	2.2669	2.7372
-130.1	2.6295	2.2669	2.7374
-130	2.6316	2.2669	2.7375
-129.9	2.6335	2.2668	2.7377
-129.8	2.6356	2.2668	2.7379
-129.7	2.6376	2.2668	2.7381
-129.6	2.6396	2.2668	2.7383
-129.5	2.6417	2.2667	2.7385
-129.4	2.6438	2.2667	2.7386
-129.3	2.646	2.2666	2.7388
-129.2	2.6481	2.2666	2.739
-129.1	2.6502	2.2666	2.7392
-129	2.6523	2.2666	2.7395
-128.9	2.6545	2.2666	2.7397
-128.8	2.6565	2.2665	2.74
-128.7	2.6585	2.2665	2.7402
-128.6	2.6606	2.2664	2.7405
-128.5	2.6627	2.2663	2.7408
-128.4	2.6648	2.2662	2.7412
-128.3	2.6667	2.2662	2.7415
-128.2	2.6687	2.2661	2.7418
-128.1	2.6708	2.2661	2.7421
-128	2.6729	2.266	2.7423
-127.9	2.6751	2.266	2.7426
-127.8	2.6773	2.266	2.7429
-127.7	2.6793	2.266	2.7431
-127.6	2.6816	2.266	2.7433
-127.5	2.6837	2.266	2.7435
-127.4	2.6859	2.2659	2.7437
-127.3	2.6881	2.2659	2.7438
-127.2	2.6903	2.2659	2.7439
-127.1	2.6925	2.2658	2.7441
-127	2.6948	2.2658	2.7442
-126.9	2.6971	2.2657	2.7442
-126.8	2.6994	2.2657	2.7443
-126.7	2.7017	2.2656	2.7443
-126.6	2.704	2.2656	2.7444
-126.5	2.7064	2.2655	2.7444
-126.4	2.7087	2.2654	2.7444
-126.3	2.7111	2.2654	2.7444
-126.2	2.7134	2.2653	2.7445
-126.1	2.7157	2.2653	2.7445
-126	2.718	2.2652	2.7446
-125.9	2.7203	2.2651	2.7446
-125.8	2.7226	2.265	2.7446
-125.7	2.725	2.2649	2.7445
-125.6	2.7274	2.2648	2.7445
-125.5	2.7298	2.2646	2.7444
-125.4	2.7321	2.2645	2.7444
-125.3	2.7345	2.2644	2.7444
-125.2	2.7367	2.2643	2.7444
-125.1	2.7391	2.2642	2.7443
-125	2.7415	2.2641	2.7443
-124.9	2.7438	2.2639	2.7443
-124.8	2.746	2.2638	2.7442
-124.7	2.7484	2.2637	2.7442
-124.6	2.7508	2.2637	2.7441
-124.5	2.7531	2.2636	2.744
-124.4	2.7554	2.2635	2.744
-124.3	2.7578	2.2635	2.7439
-124.2	2.7602	2.2634	2.7438
-124.1	2.7627	2.2633	2.7437
-124	2.7651	2.2632	2.7435
-123.9	2.7675	2.2631	2.7434
-123.8	2.7699	2.263	2.7433
-123.7	2.7723	2.2629	2.7431
-123.6	2.7748	2.2628	2.743
-123.5	2.7773	2.2627	2.7429
-123.4	2.7797	2.2626	2.7427
-123.3	2.7822	2.2625	2.7426
-123.2	2.7847	2.2625	2.7425
-123.1	2.7871	2.2625	2.7423
-123	2.7895	2.2624	2.7422
-122.9	2.792	2.2624	2.742
-122.8	2.7945	2.2623	2.7419
-122.7	2.7968	2.2622	2.7419
-122.6	2.7993	2.2621	2.7417
-122.5	2.8017	2.2621	2.7417
-122.4	2.8042	2.262	2.7416
-122.3	2.8066	2.2618	2.7416
-122.2	2.809	2.2617	2.7415
-122.1	2.8114	2.2616	2.7414
-122	2.8138	2.2614	2.7413
-121.9	2.8162	2.2613	2.7412
-121.8	2.8188	2.2611	2.7411
-121.7	2.8212	2.261	2.741
-121.6	2.8236	2.2609	2.7409
-121.5	2.8261	2.2608	2.7408
-121.4	2.8285	2.2607	2.7407
-121.3	2.8311	2.2606	2.7406
-121.2	2.8336	2.2605	2.7405
-121.1	2.8362	2.2604	2.7404
-121	2.8388	2.2604	2.7402
-120.9	2.8414	2.2603	2.74
-120.8	2.8441	2.2602	2.7398
-120.7	2.8469	2.2601	2.7396
-120.6	2.8495	2.26	2.7395
-120.5	2.8523	2.2599	2.7393
-120.4	2.8551	2.2598	2.7391
-120.3	2.8579	2.2596	2.7389
-120.2	2.8607	2.2595	2.7387
-120.1	2.8636	2.2594	2.7385
-120	2.8665	2.2593	2.7382
-119.9	2.8693	2.2592	2.738
-119.8	2.8723	2.2592	2.7378
-119.7	2.8753	2.2591	2.7376
-119.6	2.8782	2.259	2.7374
-119.5	2.8811	2.259	2.7371
-119.4	2.8839	2.259	2.7369
-119.3	2.8868	2.2589	2.7367
-119.2	2.8897	2.2589	2.7365
-119.1	2.8925	2.2588	2.7362
-119	2.8954	2.2588	2.736
-118.9	2.8982	2.2587	2.7358
-118.8	2.9011	2.2587	2.7355
-118.7	2.9039	2.2586	2.7353
-118.6	2.9068	2.2585	2.735
-118.5	2.9097	2.2585	2.7348
-118.4	2.9125	2.2584	2.7345
-118.3	2.9154	2.2583	2.7342
-118.2	2.9182	2.2583	2.7338
-118.1	2.921	2.2582	2.7335
-118	2.9239	2.2582	2.7331
-117.9	2.9268	2.2581	2.7328
-117.8	2.9298	2.2581	2.7325
-117.7	2.9326	2.2581	2.7322
-117.6	2.9355	2.258	2.7318
-117.5	2.9384	2.258	2.7315
-117.4	2.9413	2.2579	2.7311
-117.3	2.9442	2.2578	2.7308
-117.2	2.9471	2.2577	2.7304
-117.1	2.9499	2.2577	2.7301
-117	2.9528	2.2576	2.7297
-116.9	2.9558	2.2575	2.7294
-116.8	2.9588	2.2575	2.7291
-116.7	2.9617	2.2574	2.7289
-116.6	2.9645	2.2574	2.7286
-116.5	2.9675	2.2574	2.7283
-116.4	2.9705	2.2574	2.7281
-116.3	2.9735	2.2574	2.7278
-116.2	2.9765	2.2575	2.7276
-116.1	2.9796	2.2575	2.7274
-116	2.9825	2.2575	2.7272
-115.9	2.9856	2.2575	2.727
-115.8	2.9886	2.2576	2.7268
-115.7	2.9917	2.2576	2.7266
-115.6	2.9947	2.2576	2.7264
-115.5	2.9977	2.2577	2.7262
-115.4	3.0007	2.2578	2.726
-115.3	3.0037	2.2579	2.7258
-115.2	3.0068	2.258	2.7257
-115.1	3.0099	2.2581	2.7255
-115	3.013	2.2581	2.7254
-114.9	3.0162	2.2582	2.7253
-114.8	3.0194	2.2583	2.7251
-114.7	3.0226	2.2584	2.725
-114.6	3.0259	2.2585	2.7249
-114.5	3.0292	2.2586	2.7248
-114.4	3.0325	2.2587	2.7247
