Kurbelwinkel [°KW]	pZyl_mess [bar]	pZyl_berech [bar]	pSaug [bar]	pAbg [bar]	T [K]	dQw [J/s]	V [m3]	m [kg]	R [J/kg/K]	mK [kg]	V_motor [m^3]	dm [kg/s]	Hub_E [m]	Hub_A [m]	alpha_E_vor	alpha_E_rück	alpha_A_vor	alpha_A_rück	T_Saug [K]	O2_Massenbruch	CO2_Massenbruch	H2O_Massenbruch	H_Massenbruch	O_Massenbruch	N_Massenbruch	H2_Massenbruch	OH_Massenbruch	CO_Massenbruch	NO_Massenbruch	N2_Massenbruch	Diesel_Massenbruch	RON_95_Massenbruch	AGR_intern_LWA_Massenbruch	AGR_extern_LWA_Massenbruch	feuchteLuft_LWA_Massenbruch
100.19999999999999	 8.8237205787084	 8.849136213191029	 2.25126880064665	 2.760158830057614	 1024.7425863659703	 -0.0	 0.0013000289257426947	 0.004018310915636763	 279.3801675760968	 0.004018310915636763	 0.0013028917136820044	 -1.839778064036501E-4	 6.110000000000001E-6	 0.0	 4.231582814701371E-5	 4.231582814701371E-5	 0.0	 0.0	 324.3107425821319	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
100.4	 8.798476040893277	 8.823699127044987	 2.2257498528936357	 2.684799508480012	 1024.0556183226358	 0.0	 0.0013028869834361835	 0.0040182626272593815	 279.3801675760968	 0.004018262627259362	 0.001305749771375493	 -0.0019150882116912322	 0.0	 2.1468000000000042E-5	 0.0	 0.0	 1.48680228913272E-4	 1.48680228913272E-4	 324.3107425821319	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
100.6	 8.773502477829608	 8.798421028668805	 2.2257256727501824	 2.6847643132028165	 1023.3713529831406	 0.0	 0.0013057402820747198	 0.004018210770566402	 279.3801675760968	 0.0040182107705663645	 0.0013086030700140295	 -0.002051212847718557	 0.0	 2.3051999999999958E-5	 0.0	 0.0	 1.596504861612043E-4	 1.596504861612043E-4	 324.3107425821319	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
100.79999999999998	 8.748842233228338	 8.773300766264526	 2.225698015884232	 2.684722875978041	 1022.6897808221403	 0.0	 0.0013085887930172062	 0.00401815536339082	 279.3801675760968	 0.004018155363390764	 0.001311451580956516	 -0.002186658542835882	 0.0	 2.463599999999987E-5	 0.0	 0.0	 1.7062074340913654E-4	 1.7062074340913654E-4	 324.3107425821319	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.0	 8.724549019375287	 8.748337197916937	 2.225674699152506	 2.6846706586059668	 1022.0108923495148	 0.0	 0.0013114324877905455	 0.004018096423405873	 279.3801675760968	 0.0040180964234058	 0.0013142952757298552	 -0.0023214313790635467	 0.0	 2.6219999999999996E-5	 0.0	 0.0	 1.8159100065707025E-4	 1.8159100065707025E-4	 324.3107425821319	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.19999999999999	 8.700633879479511	 8.723529191500695	 2.225631198585231	 2.6846013352976956	 1021.3346781103121	 0.0	 0.0013142713380895974	 0.004018033968126489	 279.3801675760968	 0.004018033968126398	 0.0013171341260289071	 -0.002455537383277782	 0.0	 2.7803999999999912E-5	 0.0	 0.0	 1.925612579050025E-4	 1.925612579050025E-4	 324.3107425821319	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.39999999999998	 8.677053141829765	 8.698875624588338	 2.2255979524263547	 2.6845275268635667	 1020.6611286846885	 0.0	 0.00131710531577713	 0.0040179680149107205	 279.3801675760968	 0.004017968014910611	 0.00131996810371644	 -0.0025889825277689384	 0.0	 2.9387999999999828E-5	 0.0	 0.0	 2.0353151515293478E-4	 2.0353151515293478E-4	 324.3107425821319	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.6	 8.653740592169163	 8.674375384359239	 2.2255882922144443	 2.6844641801335705	 1019.990234687851	 0.0	 0.0013199343928837594	 0.0040178985809611635	 279.3801675760968	 0.004017898580961036	 0.0013227971808230693	 -0.0027217727307936065	 0.0	 3.0971999999999954E-5	 0.0	 0.0	 2.145017724008685E-4	 2.145017724008685E-4	 324.3107425821319	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.79999999999998	 8.630642421679005	 8.650027367509484	 2.225595778321015	 2.6844099598001283	 1019.3219867699968	 0.0	 0.0013227585416078814	 0.004017825683326366	 279.3801675760968	 0.004017825683326221	 0.0013256213295471913	 -0.0028539138571209025	 0.0	 3.255599999999987E-5	 0.0	 0.0	 2.2547202964880077E-4	 2.2547202964880077E-4	 324.3107425821319	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.99999999999997	 8.607691803830033	 8.625830480162602	 2.2256067969160958	 2.6843812745319706	 1018.6563756162521	 0.0	 0.0013255777343155971	 0.004017749338902217	 279.3801675760968	 0.004017749338902055	 0.0013284405222549068	 -0.002985411718573161	 0.0	 3.4139999999999785E-5	 0.0	 0.0	 2.3644228689673303E-4	 2.3644228689673303E-4	 324.3107425821319	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
