vKurbelwinkel	p_Zyl_1	p_Ein	p_Aus
[KWnZOT]	[bar]	[bar]	[bar]
-188.3	2.2155	2.2417	2.7537
-188.2	2.2155	2.2417	2.7544
-188.1	2.2155	2.2416	2.7549
-188	2.2155	2.2415	2.7555
-187.9	2.2155	2.2414	2.756
-187.8	2.2154	2.2414	2.7566
-187.7	2.2155	2.2413	2.7572
-187.6	2.2157	2.2412	2.7577
-187.5	2.2157	2.2412	2.7583
-187.4	2.2158	2.2411	2.7587
-187.3	2.2158	2.241	2.7592
-187.2	2.2158	2.241	2.7597
-187.1	2.2158	2.2409	2.7601
-187	2.2158	2.2408	2.7605
-186.9	2.2158	2.2407	2.7609
-186.8	2.2159	2.2407	2.7612
-186.7	2.216	2.2406	2.7616
-186.6	2.2161	2.2405	2.7619
-186.5	2.2162	2.2404	2.7623
-186.4	2.2163	2.2403	2.7626
-186.3	2.2164	2.2402	2.7629
-186.2	2.2165	2.2401	2.7632
-186.1	2.2166	2.24	2.7634
-186	2.2166	2.24	2.7637
-185.9	2.2167	2.2399	2.764
-185.8	2.2168	2.2398	2.7642
-185.7	2.2169	2.2397	2.7644
-185.6	2.217	2.2397	2.7647
-185.5	2.217	2.2396	2.7648
-185.4	2.2171	2.2395	2.7651
-185.3	2.2172	2.2395	2.7653
-185.2	2.2173	2.2394	2.7656
-185.1	2.2174	2.2394	2.7658
-185	2.2174	2.2393	2.7659
-184.9	2.2174	2.2393	2.7662
-184.8	2.2175	2.2392	2.7664
-184.7	2.2175	2.2392	2.7666
-184.6	2.2175	2.2391	2.7668
-184.5	2.2176	2.2391	2.7669
-184.4	2.2175	2.239	2.7671
-184.3	2.2175	2.2389	2.7673
-184.2	2.2175	2.2389	2.7675
-184.1	2.2174	2.2389	2.7676
-184	2.2175	2.2388	2.7677
-183.9	2.2175	2.2389	2.768
-183.8	2.2175	2.2388	2.7681
-183.7	2.2176	2.2388	2.7683
-183.6	2.2176	2.2389	2.7684
-183.5	2.2176	2.2389	2.7685
-183.4	2.2176	2.2389	2.7687
-183.3	2.2176	2.2389	2.7688
-183.2	2.2176	2.2389	2.769
-183.1	2.2176	2.2389	2.7691
-183	2.2177	2.2389	2.7692
-182.9	2.2177	2.2389	2.7694
-182.8	2.2177	2.2389	2.7695
-182.7	2.2177	2.2389	2.7696
-182.6	2.2177	2.239	2.7698
-182.5	2.2177	2.239	2.7699
-182.4	2.2177	2.239	2.77
-182.3	2.2177	2.239	2.7701
-182.2	2.2177	2.239	2.7702
-182.1	2.2177	2.239	2.7704
-182	2.2177	2.239	2.7705
-181.9	2.2177	2.239	2.7707
-181.8	2.2178	2.2389	2.7708
-181.7	2.2179	2.2389	2.7709
-181.6	2.2179	2.2389	2.7711
-181.5	2.218	2.2388	2.7712
-181.4	2.2181	2.2388	2.7713
-181.3	2.2182	2.2388	2.7714
-181.2	2.2183	2.2387	2.7714
-181.1	2.2184	2.2386	2.7715
-181	2.2185	2.2386	2.7716
-180.9	2.2186	2.2385	2.7716
-180.8	2.2187	2.2385	2.7716
-180.7	2.2188	2.2384	2.7716
-180.6	2.2189	2.2383	2.7714
-180.5	2.2191	2.2382	2.7714
-180.4	2.2191	2.2382	2.7713
-180.3	2.2192	2.2381	2.7712
-180.2	2.2193	2.238	2.771
-180.1	2.2194	2.2379	2.7708
-180	2.2195	2.2379	2.7706
-179.9	2.2195	2.2378	2.7705
-179.8	2.2197	2.2377	2.7702
-179.7	2.2198	2.2377	2.77
-179.6	2.2199	2.2376	2.7698
-179.5	2.22	2.2375	2.7695
-179.4	2.2202	2.2375	2.7692
-179.3	2.2203	2.2374	2.7689
-179.2	2.2204	2.2374	2.7686
-179.1	2.2204	2.2373	2.7683
-179	2.2204	2.2372	2.7679
-178.9	2.2203	2.2372	2.7674
-178.8	2.2203	2.2371	2.7671
-178.7	2.2204	2.2371	2.7667
-178.6	2.2205	2.237	2.7664
-178.5	2.2204	2.2369	2.7659
-178.4	2.2204	2.2368	2.7655
-178.3	2.2204	2.2368	2.7651
-178.2	2.2204	2.2367	2.7648
-178.1	2.2204	2.2367	2.7644
-178	2.2204	2.2366	2.764
-177.9	2.2205	2.2366	2.7636
-177.8	2.2206	2.2365	2.7632
-177.7	2.2206	2.2364	2.7628
-177.6	2.2206	2.2364	2.7624
-177.5	2.2208	2.2363	2.7619
-177.4	2.2209	2.2362	2.7615
-177.3	2.221	2.2361	2.7611
-177.2	2.2211	2.236	2.7606
-177.1	2.2211	2.236	2.7601
-177	2.2212	2.2359	2.7597
-176.9	2.2212	2.2358	2.7592
-176.8	2.2213	2.2356	2.7586
-176.7	2.2214	2.2355	2.758
-176.6	2.2215	2.2354	2.7575
-176.5	2.2216	2.2353	2.757
-176.4	2.2217	2.2351	2.7564
-176.3	2.2219	2.235	2.7559
-176.2	2.222	2.2348	2.7553
-176.1	2.2222	2.2347	2.7548
-176	2.2223	2.2346	2.7543
-175.9	2.2224	2.2344	2.7538
-175.8	2.2226	2.2343	2.7532
-175.7	2.2228	2.2342	2.7527
-175.6	2.223	2.234	2.7521
-175.5	2.2232	2.2339	2.7516
-175.4	2.2233	2.2337	2.7511
-175.3	2.2234	2.2336	2.7505
-175.2	2.2234	2.2334	2.75
-175.1	2.2235	2.2332	2.7494
-175	2.2237	2.233	2.7489
-174.9	2.2238	2.2329	2.7484
-174.8	2.2239	2.2327	2.7479
-174.7	2.2241	2.2325	2.7475
-174.6	2.2242	2.2323	2.747
-174.5	2.2243	2.2321	2.7465
-174.4	2.2245	2.2319	2.746
-174.3	2.2246	2.2318	2.7456
-174.2	2.2248	2.2316	2.7451
-174.1	2.2249	2.2314	2.7447
-174	2.2251	2.2312	2.7442
-173.9	2.2253	2.231	2.7438
-173.8	2.2255	2.2308	2.7433
-173.7	2.2256	2.2306	2.7429
-173.6	2.2258	2.2304	2.7424
-173.5	2.226	2.2302	2.742
-173.4	2.2261	2.23	2.7416
-173.3	2.2264	2.2298	2.7412
-173.2	2.2265	2.2296	2.7408
-173.1	2.2266	2.2294	2.7404
-173	2.2269	2.2291	2.74
-172.9	2.2271	2.2289	2.7396
-172.8	2.2272	2.2287	2.7391
-172.7	2.2273	2.2285	2.7388
-172.6	2.2276	2.2283	2.7385
-172.5	2.2278	2.2281	2.7381
-172.4	2.2281	2.2279	2.7377
-172.3	2.2283	2.2277	2.7374
-172.2	2.2285	2.2275	2.737
-172.1	2.2287	2.2273	2.7367
-172	2.2288	2.2271	2.7363
-171.9	2.2291	2.2269	2.736
-171.8	2.2294	2.2268	2.7357
-171.7	2.2297	2.2266	2.7354
-171.6	2.2298	2.2264	2.7351
-171.5	2.2299	2.2262	2.7348
-171.4	2.2301	2.226	2.7345
-171.3	2.2304	2.2258	2.7342
-171.2	2.2306	2.2256	2.7339
-171.1	2.2308	2.2254	2.7336
-171	2.2311	2.2253	2.7334
-170.9	2.2312	2.2251	2.7332
-170.8	2.2315	2.225	2.7329
-170.7	2.2318	2.2248	2.7327
-170.6	2.2321	2.2247	2.7324
-170.5	2.2323	2.2246	2.7323
-170.4	2.2327	2.2244	2.7321
-170.3	2.2328	2.2243	2.7318
-170.2	2.2331	2.2242	2.7317
-170.1	2.2332	2.2241	2.7315
-170	2.2334	2.224	2.7313
-169.9	2.2337	2.2239	2.7311
-169.8	2.2338	2.2237	2.7309
-169.7	2.2341	2.2236	2.7308
-169.6	2.2343	2.2235	2.7306
-169.5	2.2345	2.2234	2.7305
-169.4	2.2347	2.2233	2.7303
-169.3	2.2351	2.2232	2.7302
-169.2	2.2352	2.2231	2.73
-169.1	2.2354	2.2231	2.7299
-169	2.2355	2.223	2.7297
-168.9	2.2356	2.223	2.7296
-168.8	2.2359	2.2229	2.7294
-168.7	2.2363	2.2229	2.7293
-168.6	2.2366	2.2228	2.7291
-168.5	2.2369	2.2228	2.729
-168.4	2.2371	2.2228	2.7289
-168.3	2.2374	2.2228	2.7288
-168.2	2.2378	2.2228	2.7288
-168.1	2.238	2.2227	2.7287
-168	2.2383	2.2227	2.7287
-167.9	2.2387	2.2227	2.7288
-167.8	2.2391	2.2227	2.7288
-167.7	2.2395	2.2227	2.7289
-167.6	2.2397	2.2227	2.7289
-167.5	2.2401	2.2227	2.729
-167.4	2.2404	2.2227	2.7292
-167.3	2.2407	2.2227	2.7293
-167.2	2.241	2.2228	2.7295
-167.1	2.2414	2.2228	2.7297
-167	2.2417	2.2229	2.7299
-166.9	2.242	2.2229	2.7301
-166.8	2.2424	2.223	2.7303
-166.7	2.2427	2.223	2.7306
-166.6	2.2431	2.223	2.7308
-166.5	2.2434	2.2231	2.731
-166.4	2.2439	2.2231	2.7312
-166.3	2.2442	2.2231	2.7315
-166.2	2.2446	2.2232	2.7317
-166.1	2.2449	2.2232	2.7318
-166	2.2453	2.2232	2.732
-165.9	2.2457	2.2233	2.7322
-165.8	2.2461	2.2234	2.7324
-165.7	2.2467	2.2235	2.7326
-165.6	2.2471	2.2235	2.7327
-165.5	2.2474	2.2236	2.7328
-165.4	2.2478	2.2237	2.733
-165.3	2.2482	2.2239	2.7332
-165.2	2.2484	2.2239	2.7332
-165.1	2.2488	2.224	2.7333
-165	2.2493	2.2241	2.7335
-164.9	2.2498	2.2242	2.7336
-164.8	2.2504	2.2243	2.7337
-164.7	2.2508	2.2244	2.7339
-164.6	2.251	2.2246	2.734
-164.5	2.2514	2.2247	2.7342
-164.4	2.2519	2.2249	2.7344
-164.3	2.2523	2.225	2.7347
-164.2	2.2527	2.2252	2.7349
-164.1	2.253	2.2254	2.7352
-164	2.2534	2.2256	2.7356
-163.9	2.2539	2.2258	2.736
-163.8	2.2543	2.226	2.7363
-163.7	2.2545	2.2262	2.7367
-163.6	2.2549	2.2264	2.7372
-163.5	2.2553	2.2267	2.7377
-163.4	2.2556	2.2269	2.7382
-163.3	2.2559	2.2271	2.7387
-163.2	2.2563	2.2273	2.7392
-163.1	2.2568	2.2276	2.7398
-163	2.2573	2.2278	2.7403
-162.9	2.2577	2.228	2.7409
-162.8	2.2581	2.2282	2.7414
-162.7	2.2585	2.2284	2.7419
-162.6	2.2591	2.2287	2.7424
-162.5	2.2595	2.2289	2.743
-162.4	2.26	2.2291	2.7434
-162.3	2.2605	2.2293	2.744
-162.2	2.261	2.2295	2.7444
-162.1	2.2615	2.2297	2.7448
-162	2.262	2.2299	2.7453
-161.9	2.2626	2.2301	2.7457
-161.8	2.2631	2.2303	2.7461
-161.7	2.2636	2.2304	2.7465
-161.6	2.2641	2.2306	2.7468
-161.5	2.2645	2.2307	2.7472
-161.4	2.265	2.2308	2.7474
-161.3	2.2655	2.231	2.7477
-161.2	2.266	2.2311	2.748
-161.1	2.2665	2.2313	2.7482
-161	2.2669	2.2314	2.7485
-160.9	2.2674	2.2316	2.7487
-160.8	2.2679	2.2317	2.749
-160.7	2.2684	2.2318	2.7492
-160.6	2.2689	2.232	2.7495
-160.5	2.2696	2.2321	2.7497
-160.4	2.2702	2.2323	2.75
-160.3	2.2707	2.2324	2.7503
-160.2	2.2713	2.2325	2.7506
-160.1	2.272	2.2326	2.7509
-160	2.2726	2.2328	2.7513
-159.9	2.2732	2.2329	2.7516
-159.8	2.2736	2.233	2.752
-159.7	2.2742	2.2331	2.7525
-159.6	2.275	2.2332	2.7529
-159.5	2.2756	2.2333	2.7534
-159.4	2.2764	2.2334	2.7538
-159.3	2.2771	2.2335	2.7543
-159.2	2.278	2.2336	2.7548
-159.1	2.2788	2.2337	2.7552
-159	2.2798	2.2338	2.7557
-158.9	2.2808	2.2339	2.7561
-158.8	2.2814	2.234	2.7565
-158.7	2.2817	2.2341	2.757
-158.6	2.2812	2.2342	2.7574
-158.5	2.2813	2.2343	2.7578
-158.4	2.2825	2.2344	2.7582
-158.3	2.2839	2.2345	2.7585
-158.2	2.2853	2.2346	2.7588
-158.1	2.286	2.2347	2.7591
-158	2.2862	2.2348	2.7594
-157.9	2.2866	2.2349	2.7596
-157.8	2.2878	2.235	2.7598
-157.7	2.2893	2.2351	2.76
-157.6	2.2906	2.2352	2.7602
-157.5	2.2915	2.2354	2.7603
-157.4	2.2922	2.2355	2.7604
-157.3	2.2923	2.2357	2.7605
-157.2	2.2927	2.2359	2.7605
-157.1	2.2932	2.236	2.7606
-157	2.2936	2.2361	2.7607
-156.9	2.2939	2.2363	2.7607
-156.8	2.2938	2.2364	2.7608
-156.7	2.2938	2.2365	2.7608
-156.6	2.2939	2.2366	2.7608
-156.5	2.2937	2.2367	2.7608
-156.4	2.2936	2.2368	2.7609
-156.3	2.2937	2.2368	2.7608
-156.2	2.2942	2.2369	2.7608
-156.1	2.2946	2.237	2.7609
-156	2.2943	2.2371	2.7609
-155.9	2.2941	2.2372	2.761
-155.8	2.2943	2.2373	2.761
-155.7	2.295	2.2374	2.761
-155.6	2.2954	2.2375	2.761
-155.5	2.2956	2.2376	2.7611
-155.4	2.2954	2.2377	2.7611
-155.3	2.2952	2.2377	2.7611
-155.2	2.2951	2.2378	2.7611
-155.1	2.2953	2.2379	2.7611
-155	2.2957	2.2379	2.761
-154.9	2.2956	2.238	2.761
-154.8	2.295	2.2381	2.761
-154.7	2.2948	2.2381	2.7609
-154.6	2.2953	2.2382	2.7609
-154.5	2.2971	2.2383	2.7608
-154.4	2.299	2.2384	2.7607
-154.3	2.2999	2.2385	2.7607
-154.2	2.3004	2.2386	2.7606
-154.1	2.3007	2.2387	2.7605
-154	2.3015	2.2389	2.7605
-153.9	2.3032	2.239	2.7604
-153.8	2.3049	2.2392	2.7603
-153.7	2.3061	2.2394	2.7602
-153.6	2.3067	2.2395	2.7601
-153.5	2.3073	2.2396	2.76
-153.4	2.3081	2.2398	2.7599
-153.3	2.3086	2.2399	2.7598
-153.2	2.3095	2.24	2.7597
-153.1	2.3105	2.2401	2.7597
-153	2.3114	2.2402	2.7595
-152.9	2.3125	2.2403	2.7594
-152.8	2.3137	2.2405	2.7593
-152.7	2.3148	2.2406	2.7592
-152.6	2.3158	2.2408	2.759
-152.5	2.3167	2.2409	2.7589
-152.4	2.3182	2.2411	2.7587
-152.3	2.32	2.2413	2.7585
-152.2	2.3213	2.2415	2.7583
-152.1	2.3221	2.2417	2.7581
-152	2.3228	2.2418	2.7578
-151.9	2.324	2.2419	2.7576
-151.8	2.3253	2.2419	2.7572
-151.7	2.3265	2.242	2.7569
-151.6	2.327	2.242	2.7566
-151.5	2.3274	2.2421	2.7562
-151.4	2.328	2.2421	2.7558
-151.3	2.3289	2.2422	2.7553
-151.2	2.33	2.2423	2.7549
-151.1	2.3311	2.2424	2.7545
-151	2.3319	2.2426	2.754
-150.9	2.3326	2.2428	2.7536
-150.8	2.3334	2.2431	2.7531
-150.7	2.3344	2.2433	2.7526
-150.6	2.3355	2.2435	2.7522
-150.5	2.3364	2.2437	2.7517
-150.4	2.3372	2.2439	2.7512
-150.3	2.3379	2.2442	2.7508
-150.2	2.3389	2.2444	2.7504
-150.1	2.3398	2.2447	2.75
-150	2.3408	2.245	2.7496
-149.9	2.3419	2.2453	2.7491
-149.8	2.3429	2.2456	2.7487
-149.7	2.3439	2.2459	2.7483
-149.6	2.3449	2.2462	2.7479
-149.5	2.3459	2.2465	2.7475
-149.4	2.3468	2.2468	2.7472
-149.3	2.3476	2.2472	2.7469
-149.2	2.3486	2.2475	2.7465
-149.1	2.3499	2.2478	2.7463
-149	2.3511	2.2482	2.746
-148.9	2.352	2.2485	2.7458
-148.8	2.3528	2.2487	2.7455
-148.7	2.3537	2.249	2.7453
-148.6	2.3549	2.2492	2.745
-148.5	2.3563	2.2493	2.7447
-148.4	2.3577	2.2495	2.7445
-148.3	2.3589	2.2496	2.7442
-148.2	2.3601	2.2498	2.744
-148.1	2.3612	2.25	2.7437
-148	2.3624	2.2501	2.7435
-147.9	2.3635	2.2503	2.7432
-147.8	2.3649	2.2505	2.743
-147.7	2.3662	2.2508	2.7427
-147.6	2.3674	2.251	2.7424
-147.5	2.3686	2.2513	2.7421
-147.4	2.3701	2.2515	2.7418
-147.3	2.3714	2.2518	2.7415
-147.2	2.3729	2.2521	2.7412
-147.1	2.3743	2.2523	2.7409
-147	2.3758	2.2525	2.7405
-146.9	2.3773	2.2526	2.7401
-146.8	2.3787	2.2528	2.7397
-146.7	2.3801	2.2529	2.7392
-146.6	2.3815	2.2531	2.7388
-146.5	2.383	2.2533	2.7383
-146.4	2.3847	2.2535	2.7378
-146.3	2.3863	2.2538	2.7373
-146.2	2.3876	2.2541	2.7368
-146.1	2.389	2.2544	2.7363
-146	2.3904	2.2548	2.7358
-145.9	2.3918	2.2551	2.7352
-145.8	2.3931	2.2553	2.7347
-145.7	2.3944	2.2556	2.7341
-145.6	2.3957	2.2558	2.7336
-145.5	2.3969	2.256	2.7332
-145.4	2.3979	2.2562	2.7328
-145.3	2.3989	2.2563	2.7323
-145.2	2.4	2.2565	2.7319
-145.1	2.4013	2.2566	2.7314
-145	2.4026	2.2568	2.731
-144.9	2.4037	2.2569	2.7307
-144.8	2.405	2.2571	2.7303
-144.7	2.4065	2.2573	2.73
-144.6	2.4079	2.2576	2.7297
-144.5	2.4092	2.2579	2.7294
-144.4	2.4105	2.2582	2.7291
-144.3	2.4118	2.2585	2.7289
-144.2	2.4133	2.2588	2.7287
-144.1	2.4146	2.2591	2.7284
-144	2.4159	2.2593	2.7282
-143.9	2.4172	2.2595	2.7281
-143.8	2.4188	2.2597	2.7279
-143.7	2.4203	2.2598	2.7277
-143.6	2.4217	2.26	2.7275
-143.5	2.423	2.26	2.7272
-143.4	2.4244	2.2602	2.727
-143.3	2.4259	2.2603	2.7269
-143.2	2.4273	2.2604	2.7267
-143.1	2.4288	2.2606	2.7265
-143	2.4301	2.2608	2.7263
-142.9	2.4314	2.261	2.7262
-142.8	2.4328	2.2613	2.726
-142.7	2.4341	2.2615	2.7259
-142.6	2.4355	2.2618	2.7257
-142.5	2.437	2.262	2.7256
-142.4	2.4385	2.2622	2.7254
-142.3	2.4399	2.2623	2.7253
-142.2	2.4411	2.2625	2.7252
-142.1	2.4427	2.2626	2.7252
-142	2.4442	2.2627	2.7251
-141.9	2.4456	2.2628	2.7252
-141.8	2.447	2.2629	2.7252
-141.7	2.4483	2.2629	2.7253
-141.6	2.4495	2.263	2.7254
-141.5	2.4509	2.2631	2.7255
-141.4	2.4522	2.2632	2.7257
-141.3	2.4536	2.2633	2.7259
-141.2	2.455	2.2635	2.7261
-141.1	2.4565	2.2636	2.7263
-141	2.4578	2.2638	2.7266
-140.9	2.4593	2.2639	2.7269
-140.8	2.4607	2.264	2.7271
-140.7	2.4623	2.264	2.7274
-140.6	2.4638	2.264	2.7276
-140.5	2.4653	2.264	2.7279
-140.4	2.4667	2.2639	2.7282
-140.3	2.4681	2.2638	2.7284
-140.2	2.4696	2.2637	2.7286
-140.1	2.4711	2.2636	2.7289
-140	2.4726	2.2636	2.7291
-139.9	2.4742	2.2636	2.7293
-139.8	2.4758	2.2636	2.7294
-139.7	2.4773	2.2637	2.7296
-139.6	2.4787	2.2638	2.7298
-139.5	2.4803	2.2639	2.7299
-139.4	2.4818	2.264	2.73
-139.3	2.4832	2.2641	2.7302
-139.2	2.4847	2.2642	2.7303
-139.1	2.4863	2.2643	2.7303
-139	2.4877	2.2643	2.7304
-138.9	2.4892	2.2644	2.7304
-138.8	2.4908	2.2644	2.7305
-138.7	2.4923	2.2644	2.7306
-138.6	2.4939	2.2644	2.7306
-138.5	2.4954	2.2644	2.7307
-138.4	2.4969	2.2644	2.7307
-138.3	2.4983	2.2644	2.7309
-138.2	2.4997	2.2645	2.7309
-138.1	2.5014	2.2645	2.731
-138	2.5028	2.2646	2.7311
-137.9	2.5043	2.2646	2.7312
-137.8	2.5058	2.2646	2.7313
-137.7	2.5073	2.2646	2.7314
-137.6	2.5088	2.2646	2.7315
-137.5	2.5104	2.2645	2.7316
-137.4	2.5118	2.2645	2.7317
-137.3	2.5133	2.2644	2.7317
-137.2	2.5148	2.2643	2.7318
-137.1	2.5163	2.2642	2.7319
-137	2.5178	2.2641	2.732
-136.9	2.5194	2.264	2.7321
-136.8	2.5209	2.2639	2.7322
-136.7	2.5225	2.2638	2.7322
-136.6	2.5239	2.2637	2.7323
-136.5	2.5254	2.2636	2.7324
-136.4	2.5269	2.2635	2.7326
-136.3	2.5286	2.2635	2.7327
-136.2	2.5302	2.2635	2.7329
-136.1	2.5318	2.2635	2.7331
-136	2.5334	2.2634	2.7333
-135.9	2.5351	2.2633	2.7335
-135.8	2.5366	2.2633	2.7337
-135.7	2.5381	2.2632	2.734
-135.6	2.5397	2.2632	2.7343
-135.5	2.5413	2.2631	2.7346
-135.4	2.5429	2.263	2.735
-135.3	2.5445	2.263	2.7354
-135.2	2.5462	2.2629	2.7357
-135.1	2.5477	2.2628	2.7362
-135	2.5493	2.2628	2.7367
-134.9	2.5509	2.2627	2.7372
-134.8	2.5525	2.2627	2.7377
-134.7	2.5541	2.2626	2.7382
-134.6	2.5557	2.2626	2.7387
-134.5	2.5573	2.2626	2.7393
-134.4	2.559	2.2625	2.7398
-134.3	2.5606	2.2625	2.7404
-134.2	2.5623	2.2625	2.7409
-134.1	2.564	2.2624	2.7414
-134	2.5656	2.2624	2.742
-133.9	2.5673	2.2623	2.7425
-133.8	2.569	2.2622	2.7429
-133.7	2.5707	2.2622	2.7434
-133.6	2.5724	2.2621	2.7439
-133.5	2.5741	2.262	2.7443
-133.4	2.5759	2.262	2.7448
-133.3	2.5776	2.262	2.7452
-133.2	2.5794	2.2619	2.7457
-133.1	2.5812	2.2618	2.7461
-133	2.583	2.2617	2.7464
-132.9	2.5848	2.2616	2.7468
-132.8	2.5868	2.2615	2.7472
-132.7	2.5886	2.2614	2.7475
-132.6	2.5903	2.2612	2.7479
-132.5	2.5921	2.2611	2.7482
-132.4	2.5939	2.2609	2.7485
-132.3	2.5958	2.2608	2.7488
-132.2	2.5975	2.2607	2.7491
-132.1	2.5994	2.2606	2.7493
-132	2.6012	2.2605	2.7496
-131.9	2.603	2.2605	2.7499
-131.8	2.6048	2.2604	2.7501
-131.7	2.6066	2.2604	2.7502
-131.6	2.6084	2.2604	2.7504
-131.5	2.6103	2.2603	2.7506
-131.4	2.612	2.2603	2.7507
-131.3	2.6138	2.2603	2.7509
-131.2	2.6156	2.2602	2.751
-131.1	2.6174	2.2601	2.7511
-131	2.6193	2.2601	2.7512
-130.9	2.6211	2.26	2.7513
-130.8	2.6229	2.2599	2.7513
-130.7	2.6248	2.2599	2.7514
-130.6	2.6267	2.2599	2.7515
-130.5	2.6285	2.2599	2.7515
-130.4	2.6303	2.2598	2.7515
-130.3	2.6321	2.2597	2.7515
-130.2	2.634	2.2597	2.7515
-130.1	2.6358	2.2596	2.7515
-130	2.6376	2.2595	2.7515
-129.9	2.6396	2.2594	2.7514
-129.8	2.6415	2.2594	2.7514
-129.7	2.6433	2.2593	2.7514
-129.6	2.6453	2.2592	2.7514
-129.5	2.6471	2.2591	2.7513
-129.4	2.649	2.259	2.7513
-129.3	2.6509	2.2589	2.7512
-129.2	2.6529	2.2589	2.7512
-129.1	2.6548	2.2588	2.7511
-129	2.6567	2.2587	2.751
-128.9	2.6586	2.2586	2.7509
-128.8	2.6606	2.2585	2.7508
-128.7	2.6626	2.2584	2.7507
-128.6	2.6646	2.2583	2.7506
-128.5	2.6666	2.2583	2.7505
-128.4	2.6687	2.2582	2.7504
-128.3	2.6708	2.2582	2.7502
-128.2	2.6728	2.2582	2.7501
-128.1	2.6748	2.2583	2.75
-128	2.6769	2.2583	2.7498
-127.9	2.6789	2.2583	2.7497
-127.8	2.681	2.2584	2.7495
-127.7	2.6832	2.2584	2.7495
-127.6	2.6853	2.2585	2.7494
-127.5	2.6875	2.2585	2.7493
-127.4	2.6897	2.2585	2.7492
-127.3	2.6919	2.2585	2.7493
-127.2	2.6941	2.2585	2.7492
-127.1	2.6963	2.2585	2.7493
-127	2.6985	2.2585	2.7493
-126.9	2.7008	2.2585	2.7493
-126.8	2.7031	2.2584	2.7494
-126.7	2.7053	2.2584	2.7495
-126.6	2.7075	2.2583	2.7495
-126.5	2.7097	2.2582	2.7495
-126.4	2.7119	2.2582	2.7495
-126.3	2.7141	2.2581	2.7496
-126.2	2.7164	2.258	2.7497
-126.1	2.7187	2.2579	2.7498
-126	2.721	2.2578	2.7498
-125.9	2.7234	2.2577	2.7498
-125.8	2.7256	2.2576	2.7497
-125.7	2.7277	2.2575	2.7497
-125.6	2.73	2.2574	2.7496
-125.5	2.7322	2.2573	2.7496
-125.4	2.7345	2.2571	2.7495
-125.3	2.7368	2.257	2.7494
-125.2	2.739	2.2568	2.7492
-125.1	2.7413	2.2567	2.749
-125	2.7437	2.2565	2.7488
-124.9	2.746	2.2564	2.7485
-124.8	2.7484	2.2562	2.7483
-124.7	2.7508	2.2562	2.7479
-124.6	2.7532	2.2561	2.7476
-124.5	2.7556	2.256	2.7472
-124.4	2.7581	2.256	2.7468
-124.3	2.7605	2.2559	2.7464
-124.2	2.763	2.2559	2.7461
-124.1	2.7655	2.2559	2.7457
-124	2.7682	2.2558	2.7453
-123.9	2.7707	2.2558	2.745
-123.8	2.7731	2.2557	2.7447
-123.7	2.7757	2.2557	2.7443
-123.6	2.7784	2.2557	2.744
-123.5	2.781	2.2556	2.7436
-123.4	2.7836	2.2556	2.7433
-123.3	2.7862	2.2555	2.7429
-123.2	2.7888	2.2555	2.7426
-123.1	2.7913	2.2555	2.7423
-123	2.794	2.2554	2.7419
-122.9	2.7966	2.2553	2.7416
-122.8	2.7991	2.2553	2.7413
-122.7	2.8016	2.2552	2.7409
-122.6	2.804	2.2551	2.7406
-122.5	2.8066	2.255	2.7402
-122.4	2.8091	2.2549	2.7399
-122.3	2.8117	2.2547	2.7395
-122.2	2.8142	2.2546	2.7391
-122.1	2.8167	2.2544	2.7388
-122	2.8192	2.2542	2.7383
-121.9	2.8218	2.254	2.7379
-121.8	2.8242	2.2539	2.7375
-121.7	2.8266	2.2537	2.7371
-121.6	2.8292	2.2536	2.7366
-121.5	2.8316	2.2535	2.7362
-121.4	2.8341	2.2535	2.7358
-121.3	2.8366	2.2534	2.7354
-121.2	2.8391	2.2533	2.7349
-121.1	2.8417	2.2532	2.7345
-121	2.8442	2.2531	2.7341
-120.9	2.8468	2.253	2.7337
-120.8	2.8494	2.2529	2.7332
-120.7	2.852	2.2528	2.7328
-120.6	2.8547	2.2527	2.7324
-120.5	2.8573	2.2526	2.7321
-120.4	2.86	2.2525	2.7317
-120.3	2.8626	2.2524	2.7313
-120.2	2.8653	2.2523	2.731
-120.1	2.8679	2.2522	2.7306
-120	2.8706	2.2522	2.7303
-119.9	2.8733	2.2522	2.73
-119.8	2.8761	2.2521	2.7297
-119.7	2.8788	2.2521	2.7294
-119.6	2.8816	2.2521	2.7291
-119.5	2.8843	2.252	2.7289
-119.4	2.887	2.252	2.7286
-119.3	2.8898	2.252	2.7284
-119.2	2.8925	2.2519	2.7282
-119.1	2.8952	2.2518	2.7279
-119	2.898	2.2517	2.7277
-118.9	2.9007	2.2516	2.7274
-118.8	2.9034	2.2515	2.7272
-118.7	2.9062	2.2513	2.7269
-118.6	2.909	2.2512	2.7267
-118.5	2.9119	2.2511	2.7264
-118.4	2.9147	2.251	2.7262
-118.3	2.9175	2.2509	2.726
-118.2	2.9203	2.2508	2.7257
-118.1	2.9231	2.2508	2.7255
-118	2.926	2.2507	2.7252
-117.9	2.9288	2.2507	2.725
-117.8	2.9315	2.2506	2.7248
-117.7	2.9344	2.2506	2.7245
-117.6	2.9373	2.2505	2.7244
-117.5	2.9401	2.2504	2.7241
-117.4	2.9429	2.2503	2.7239
-117.3	2.9458	2.2502	2.7236
-117.2	2.9486	2.2501	2.7234
-117.1	2.9515	2.2501	2.7232
-117	2.9544	2.25	2.7229
-116.9	2.9574	2.25	2.7227
