Kurbelwinkel [°KW]	pZyl_mess [bar]	pZyl_berech [bar]	pSaug [bar]	pAbg [bar]	T [K]	dQw [J/s]	V [m3]	m [kg]	R [J/kg/K]	mK [kg]	V_motor [m^3]	dm [kg/s]	Hub_E [m]	Hub_A [m]	alpha_E_vor	alpha_E_rück	alpha_A_vor	alpha_A_rück	T_Saug [K]	O2_Massenbruch	CO2_Massenbruch	H2O_Massenbruch	H_Massenbruch	O_Massenbruch	N_Massenbruch	H2_Massenbruch	OH_Massenbruch	CO_Massenbruch	NO_Massenbruch	N2_Massenbruch	Diesel_Massenbruch	RON_95_Massenbruch	AGR_intern_LWA_Massenbruch	AGR_extern_LWA_Massenbruch	feuchteLuft_LWA_Massenbruch
100.19999999999999	 8.977811624577527	 9.002476667748113	 2.2593501774232574	 2.7515976893638063	 1036.9491310846336	 -0.0	 0.0013000289257426947	 0.004040054651857581	 279.36392761135596	 0.004040054651857582	 0.0013028917136820044	 -1.8485644450946486E-4	 6.110000000000001E-6	 0.0	 4.231582814701371E-5	 4.231582814701371E-5	 0.0	 0.0	 321.7595115515349	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
100.4	 8.953479339132457	 8.976616360689041	 2.2338353036659737	 2.685961724131032	 1036.2560776333648	 0.0	 0.0013028869834361835	 0.004040005827488731	 279.36392761135596	 0.004040005827488713	 0.001305749771375493	 -0.0019363460615270038	 0.0	 2.1468000000000042E-5	 0.0	 0.0	 1.48680228913272E-4	 1.48680228913272E-4	 321.7595115515349	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
100.6	 8.929481596694522	 8.950917586833652	 2.2338462430348565	 2.685835845624022	 1035.5657488890347	 0.0	 0.0013057402820747198	 0.004039953395155815	 279.36392761135596	 0.0040399533951557785	 0.0013086030700140295	 -0.0020739833164335505	 0.0	 2.3051999999999958E-5	 0.0	 0.0	 1.596504861612043E-4	 1.596504861612043E-4	 321.7595115515349	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
100.79999999999998	 8.905738714168518	 8.925379176594602	 2.233841763293303	 2.6857476268674114	 1034.878135253983	 0.0	 0.0013085887930172062	 0.004039897372884621	 279.36392761135596	 0.004039897372884566	 0.001311451580956516	 -0.0022109342888319513	 0.0	 2.463599999999987E-5	 0.0	 0.0	 1.7062074340913654E-4	 1.7062074340913654E-4	 321.7595115515349	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.0	 8.8821614451648	 8.899999970412585	 2.2338296832209994	 2.6856771486257722	 1034.1932271659794	 0.0	 0.0013114324877905455	 0.004039837778539534	 279.36392761135596	 0.004039837778539461	 0.0013142952757298552	 -0.0023472051234574532	 0.0	 2.6219999999999996E-5	 0.0	 0.0	 1.8159100065707025E-4	 1.8159100065707025E-4	 321.7595115515349	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.19999999999999	 8.858629138567107	 8.874778818662184	 2.2337964370621237	 2.6856299698091655	 1033.5110150981673	 0.0	 0.0013142713380895974	 0.0040397746298249946	 279.36392761135596	 0.0040397746298249035	 0.0013171341260289071	 -0.002482801909354645	 0.0	 2.7803999999999912E-5	 0.0	 0.0	 1.925612579050025E-4	 1.925612579050025E-4	 321.7595115515349	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.39999999999998	 8.835025165334795	 8.849714581558604	 2.2337643004546206	 2.6856181789509463	 1032.8314895590054	 0.0	 0.00131710531577713	 0.00403970794428695	 279.36392761135596	 0.004039707944286841	 0.00131996810371644	 -0.0026177306804408234	 0.0	 2.9387999999999828E-5	 0.0	 0.0	 2.0353151515293478E-4	 2.0353151515293478E-4	 321.7595115515349	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.6	 8.811205273405479	 8.824806129065394	 2.2337359897802362	 2.6856338768914494	 1032.1546410922092	 0.0	 0.0013199343928837594	 0.004039637739314287	 279.36392761135596	 0.004039637739314161	 0.0013227971808230693	 -0.002751997416063258	 0.0	 3.0971999999999954E-5	 0.0	 0.0	 2.145017724008685E-4	 2.145017724008685E-4	 321.7595115515349	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.79999999999998	 8.787149294711945	 8.800052340803065	 2.2337080556225914	 2.6856649474066114	 1031.4804602766924	 0.0	 0.0013227585416078814	 0.004039564032140255	 279.36392761135596	 0.004039564032140109	 0.0013256213295471913	 -0.002885608041550552	 0.0	 3.255599999999987E-5	 0.0	 0.0	 2.2547202964880077E-4	 2.2547202964880077E-4	 321.7595115515349	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
101.99999999999997	 8.762878084589456	 8.775452105958594	 2.233716360912671	 2.6857186596924416	 1030.8089377265048	 0.0	 0.0013255777343155971	 0.004039486839843865	 279.36392761135596	 0.004039486839843701	 0.0013284405222549068	 -0.003018568428758351	 0.0	 3.4139999999999785E-5	 0.0	 0.0	 2.3644228689673303E-4	 2.3644228689673303E-4	 321.7595115515349	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
