Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p_soll_roh [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z0_AGR_intern_LWA [kg]	Z0_AGR_extern_LWA [kg]	Z0_feuchteLuft_LWA [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z1_AGR_intern_LWA [kg]	Z1_AGR_extern_LWA [kg]	Z1_feuchteLuft_LWA [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	Z2_AGR_intern_LWA [kg]	Z2_AGR_extern_LWA [kg]	Z2_feuchteLuft_LWA [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
-114.2	 0.0020656835059094237	 0.001490047276378383	 0.9989866685318233	 4.971862946103635E-4	 3.3113412140321313E-4	 403.42993668024735	 403.42993668024735	 402.9637538294798	 403.4297088758953	 1257.8902995943854	 1257.8902995943854	 2.131927933391676	 2.131927933391672	 NaN	 3.0859418442403994	 3.0859960189393947	 3.0858675199294687	 -10044.980902136518	 -1.3132754029568714	 -14.90262582739082	 0.0	 0.0	 2.000000002E-6	 -1109.8669183161949	 -0.1451034042354611	 0.0	 0.0	 -2.3927088239412777	 4.965608243747365E-4	 -0.0035048521776054552	 4251.998393145476	 219.30978323203323	 -0.015291071637012646	 -1107.2068346503288	 0.07240871411329279	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236087	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.478850645931248E-8	 2.151761281415731E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-114.0	 0.0020918313983892896	 0.001487576110865331	 0.998986359759198	 4.971861409371241E-4	 3.311357068351522E-4	 403.6019048625018	 403.6019048625018	 403.1375780646132	 403.60167793373546	 1258.034216858755	 1258.034216858755	 2.131927933391676	 2.131927933391671	 NaN	 3.092627245432891	 3.0926960189393946	 3.0923123106840533	 -10044.980902136518	 -1.3132754029568714	 -15.165280907982194	 0.0	 0.0	 2.000000002E-6	 -1108.41536895445	 -0.1449136294522605	 0.0	 0.0	 -2.42169154983173	 4.965608243747365E-4	 -0.003566624327146902	 4251.998393145476	 219.80559264284676	 -0.015287846338309617	 -1105.7346457828712	 0.07232769229319272	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.742885105632238	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-113.8	 0.002117979290869156	 0.0014850986127761968	 0.9989861162439098	 4.971860197418493E-4	 3.310701881145594E-4	 403.8770205173717	 403.8770205173717	 403.33265609961785	 403.87675443752994	 1258.2643206122082	 1258.2643206122082	 2.131927933391676	 2.131927933391673	 NaN	 3.0994377490353937	 3.0993960189393945	 3.0995831737810677	 1964.3242545885932	 0.2568146970228785	 -15.113917968577617	 0.0	 0.0	 2.000000002E-6	 -1107.0218080940788	 -0.1447314360545548	 0.0	 0.0	 -2.450637837042641	 4.965608243747365E-4	 -0.003554544609645744	 4251.998393145476	 220.31949656632747	 -0.01526342692703539	 -1102.7286064118423	 0.07224646284764734	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236092	 0.026796424477104404	 0.00965663251794395	 6.246350682855361E-10	 7.250739688009438E-7	 8.760156925395529E-14	 2.4788506459312486E-8	 2.1517612814157317E-5	 1.1750468933207971E-6	 3.6440198840330434E-4	 0.7428851056322381	 0.0	 0.0	 0.023206107125044045	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-113.6	 0.002144127183349022	 0.001482614799964904	 0.9989858359090189	 4.971858802218037E-4	 3.3103968216686416E-4	 404.0995095796185	 404.0995095796185	 403.5177735818526	 404.0992251945455	 1258.4504594917983	 1258.4504594917983	 2.131927933391676	 2.1319279333916716	 NaN	 3.106361438963696	 3.1062960189393944	 3.106487121468317	 -4369.77962247304	 -0.5713026386456751	 -15.228178496306752	 0.0	 0.0	 2.000000002E-6	 -1103.938964254068	 -0.1443283867082507	 0.0	 0.0	 -2.479503514384291	 4.965608243747365E-4	 -0.0035814168041210124	 4251.998393145476	 220.82729467023168	 -0.015249252606013203	 -1100.4627163142154	 0.07216502636203118	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-113.4	 0.002170275075828888	 0.0014801246904343815	 0.998985553982171	 4.971857399094559E-4	 3.3100893291053397E-4	 404.32315856287266	 404.32315856287266	 403.70371226648325	 404.32285570190777	 1258.637573574922	 1258.637573574922	 2.131927933391676	 2.131927933391672	 NaN	 3.113406030321055	 3.1133960189393943	 3.1134364230011795	 -4369.77962247304	 -0.5713026386456751	 -15.342439024035887	 0.0	 0.0	 2.000000002E-6	 -1101.6875309656903	 -0.14403403553050023	 0.0	 0.0	 -2.508310321490391	 4.965608243747365E-4	 -0.003608288998596281	 4251.998393145476	 221.33735436101279	 -0.015234982047435274	 -1098.1890524227085	 0.07208338342660421	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236087	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.478850645931248E-8	 2.151761281415731E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-113.2	 0.0021964229683087543	 0.0014776283023370568	 0.9989852704530662	 4.971855987996799E-4	 3.309779396605602E-4	 404.54797171865584	 404.54797171865584	 403.8904747527733	 404.54765021024116	 1258.8256664664304	 1258.8256664664304	 2.131927933391676	 2.131927933391671	 NaN	 3.120564036955421	 3.1204960189393947	 3.120431391019719	 -4369.77962247304	 -0.5713026386456751	 -15.456699551765022	 0.0	 0.0	 2.000000002E-6	 -1099.4116148989074	 -0.14373648348746304	 0.0	 0.0	 -2.5370576181878834	 4.965608243747365E-4	 -0.0036351611930715497	 4251.998393145476	 221.8496852450376	 -0.015220380988981404	 -1095.8907889592967	 0.07200153463652799	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.742885105632238	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-113.0	 0.00222257086078862	 0.001475125653975343	 0.9989849853113157	 4.971854568873053E-4	 3.309467017352654E-4	 404.7739532966603	 404.7739532966603	 404.0780636337042	 404.7736129683372	 1259.0147404669	 1259.0147404669	 2.131927933391676	 2.131927933391673	 NaN	 3.1278360865312345	 3.1276960189393943	 3.12747234076906	 -4369.77962247304	 -0.5713026386456751	 -15.570960079494157	 0.0	 0.0	 2.000000002E-6	 -1097.11105650988	 -0.14343570972046332	 0.0	 0.0	 -2.565744760131976	 4.965608243747365E-4	 -0.0036620333875468183	 4251.998393145476	 222.3642969974059	 -0.015205445827020575	 -1093.567766047314	 0.07191948059188165	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236092	 0.026796424477104404	 0.00965663251794395	 6.246350682855361E-10	 7.250739688009438E-7	 8.760156925395529E-14	 2.4788506459312486E-8	 2.1517612814157317E-5	 1.1750468933207971E-6	 3.6440198840330434E-4	 0.7428851056322381	 0.0	 0.0	 0.023206107125044045	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-112.8	 0.0022487187532684865	 0.0014726167638021298	 0.9989847827560789	 4.971853560774639E-4	 3.3083096690457344E-4	 405.13014136367957	 405.13014136367957	 404.2922874872644	 405.1297315557712	 1259.3126258789507	 1259.3126258789507	 2.131927933391676	 2.1319279333916716	 NaN	 3.1352215764546387	 3.1352960189393944	 3.1355580001046373	 10826.071961439102	 1.4153948281350148	 -15.287881113867154	 0.0	 0.0	 2.000000002E-6	 -1094.8852178241923	 -0.1431447047673089	 0.0	 0.0	 -2.5943737010854377	 4.965608243747365E-4	 -0.003595457876586291	 4251.998393145476	 222.90146047696066	 -0.01516336317280498	 -1089.293884959869	 0.07183722189767792	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-112.6	 0.0022748666457483527	 0.001470101650421256	 0.9989845314973615	 4.97185231028357E-4	 3.307620792526184E-4	 405.4155066828751	 405.4155066828751	 404.49292085903966	 405.41505537172867	 1259.5513392411374	 1259.5513392411374	 2.131927933391676	 2.131927933391672	 NaN	 3.1427133978294117	 3.1427960189393946	 3.143135639681401	 2340.9878946003373	 0.30605949882338895	 -15.226669214102477	 0.0	 0.0	 2.000000002E-6	 -1090.510609030907	 -0.1425727707654674	 0.0	 0.0	 -2.6228882552385313	 4.965608243747365E-4	 -0.0035810618458014826	 4251.998393145476	 223.42966896500698	 -0.015135237848695679	 -1086.0253467211814	 0.07175475916387879	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236087	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.478850645931248E-8	 2.151761281415731E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-112.4	 0.0023010145382282186	 0.0014675803325879901	 0.9989842785555391	 4.971851051415845E-4	 3.3069298365941195E-4	 405.7020733928802	 405.7020733928802	 404.69438035211016	 405.70158038380106	 1259.791065680753	 1259.791065680753	 2.131927933391676	 2.131927933391671	 NaN	 3.1502981115101094	 3.1503960189393947	 3.1507619089607752	 2340.9878946003373	 0.30605949882338895	 -15.1654573143378	 0.0	 0.0	 2.000000002E-6	 -1087.260865715615	 -0.14214790107149028	 0.0	 0.0	 -2.6513178354528293	 4.965608243747365E-4	 -0.0035666658150166745	 4251.998393145476	 223.96022186433325	 -0.015107012802393687	 -1082.7512266070962	 0.07167209300541107	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.742885105632238	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-112.2	 0.002327162430708085	 0.0014650528292094944	 0.9989840239197052	 4.971849784117183E-4	 3.306236796048239E-4	 405.98984607917185	 405.98984607917185	 404.8966686182644	 405.9893111764031	 1260.031807783542	 1260.031807783542	 2.131927933391676	 2.131927933391673	 NaN	 3.1579584141895074	 3.1579960189393947	 3.1584371508701263	 2340.9878946003373	 0.30605949882338895	 -15.104245414573123	 0.0	 0.0	 2.000000002E-6	 -1083.98304028779	 -0.1417193599372176	 0.0	 0.0	 -2.679661707440273	 4.965608243747365E-4	 -0.0035522697842318663	 4251.998393145476	 224.49312934353426	 -0.015078371229403628	 -1079.4488961329628	 0.07158922404218168	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236092	 0.026796424477104404	 0.00965663251794395	 6.246350682855361E-10	 7.250739688009438E-7	 8.760156925395529E-14	 2.4788506459312486E-8	 2.1517612814157317E-5	 1.1750468933207971E-6	 3.6440198840330434E-4	 0.7428851056322381	 0.0	 0.0	 0.023206107125044045	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-112.0	 0.002353310323187951	 0.0014625191593452913	 0.9989837675788569	 4.971848508332825E-4	 3.305541665741469E-4	 406.2788293185297	 406.2788293185297	 405.099788297143	 406.2782523252497	 1260.2735707329407	 1260.2735707329407	 2.131927933391676	 2.1319279333916716	 NaN	 3.165667865094615	 3.1655960189393944	 3.166161711154511	 2340.9878946003373	 0.30605949882338895	 -15.043033514808446	 0.0	 0.0	 2.000000002E-6	 -1080.6769555777066	 -0.14128712419957465	 0.0	 0.0	 -2.7079191322801877	 4.965608243747365E-4	 -0.003537873753447058	 4251.998393145476	 225.0284016420733	 -0.015049308824954855	 -1076.1181778628925	 0.07150615289909307	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-111.8	 0.002379458215667817	 0.0014599793422077215	 0.998983496329743	 4.971847158351429E-4	 3.3049764277464126E-4	 406.54872004256646	 406.54872004256646	 405.2996889338746	 406.54810871539684	 1260.4993855452242	 1260.4993855452242	 2.131927933391676	 2.131927933391672	 NaN	 3.1734348873408584	 3.1732960189393946	 3.1737774460133457	 -51.65728215190393	 -0.006753645297550456	 -15.044384243867956	 0.0	 0.0	 2.000000002E-6	 -1077.327078015021	 -0.14084916300792555	 0.0	 0.0	 -2.736088964881773	 4.965608243747365E-4	 -0.0035381914226779985	 4251.998393145476	 225.5628339381528	 -0.015024096841321341	 -1073.0642689019082	 0.07142288020605798	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236087	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.478850645931248E-8	 2.151761281415731E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-111.6	 0.0024056061081476833	 0.0014574333971623952	 0.9989832233695749	 4.971845799854275E-4	 3.304408927197556E-4	 406.81982356671364	 406.81982356671364	 405.50042955884135	 406.81917771367927	 1260.7262217661819	 1260.7262217661819	 2.131927933391676	 2.131927933391671	 NaN	 3.1812377042602624	 3.1810960189393946	 3.1814425916851223	 -51.65728215190393	 -0.006753645297550456	 -15.045734972927466	 0.0	 0.0	 2.000000002E-6	 -1074.2761279187541	 -0.14045028343253244	 0.0	 0.0	 -2.764179021568279	 4.965608243747365E-4	 -0.003538509091908939	 4251.998393145476	 226.09963976208036	 -0.014998568682639934	 -1069.988989639097	 0.0713394065980145	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.742885105632238	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-111.4	 0.002431754000627549	 0.0014548813437286407	 0.9989829486871338	 4.97184443278553E-4	 3.303839158326115E-4	 407.09214447023857	 407.09214447023857	 405.70201285565093	 407.0914638983249	 1260.9540819765898	 1260.9540819765898	 2.131927933391676	 2.131927933391673	 NaN	 3.1890745821732054	 3.1890960189393947	 3.1891574975639876	 -51.65728215190393	 -0.006753645297550456	 -15.047085701986976	 0.0	 0.0	 2.000000002E-6	 -1071.1974009038945	 -0.14004777231773538	 0.0	 0.0	 -2.792188576031826	 4.965608243747365E-4	 -0.003538826761139879	 4251.998393145476	 226.63882951746706	 -0.014972631179561558	 -1066.8858053702238	 0.07125573271494058	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236092	 0.026796424477104404	 0.00965663251794395	 6.246350682855361E-10	 7.250739688009438E-7	 8.760156925395529E-14	 2.4788506459312486E-8	 2.1517612814157317E-5	 1.1750468933207971E-6	 3.6440198840330434E-4	 0.7428851056322381	 0.0	 0.0	 0.023206107125044045	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
