Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	V0 [m3]	V1 [m3]	V2 [m3]	T_Zone_0 [K]	T_Zone_1 [K]	T_Zone_2 [K]	T_mittel [K]	T_BurnAdiabat_0 [K]	T_BurnAdiabat_1 [K]	Lambda z1 [-]	Lambda z0 [-]	Lambda z2 [-]	p_soll [bar]	p_soll_roh [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	dQKrst [J/s]	dQKrst [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Alpha [W/(m^2K)]	Wandwärmestromdichte [MW/m^2]	PQw [W]	Brennraumfläche [m^2]	Gesamtmasse [kg]	m_0[kg]	m_1[kg]	m_2[kg]	Z0_O2 [kg]	Z0_CO2 [kg]	Z0_H2O [kg]	Z0_H [kg]	Z0_O [kg]	Z0_N [kg]	Z0_H2 [kg]	Z0_OH [kg]	Z0_CO [kg]	Z0_NO [kg]	Z0_N2 [kg]	Z0_Ar [kg]	Z0_Diesel [kg]	Z0_RON_95 [kg]	Z0_AGR_intern_LWA [kg]	Z0_AGR_extern_LWA [kg]	Z0_feuchteLuft_LWA [kg]	Z1_O2 [kg]	Z1_CO2 [kg]	Z1_H2O [kg]	Z1_H [kg]	Z1_O [kg]	Z1_N [kg]	Z1_H2 [kg]	Z1_OH [kg]	Z1_CO [kg]	Z1_NO [kg]	Z1_N2 [kg]	Z1_Ar [kg]	Z1_Diesel [kg]	Z1_RON_95 [kg]	Z1_AGR_intern_LWA [kg]	Z1_AGR_extern_LWA [kg]	Z1_feuchteLuft_LWA [kg]	Z2_O2 [kg]	Z2_CO2 [kg]	Z2_H2O [kg]	Z2_H [kg]	Z2_O [kg]	Z2_N [kg]	Z2_H2 [kg]	Z2_OH [kg]	Z2_CO [kg]	Z2_NO [kg]	Z2_N2 [kg]	Z2_Ar [kg]	Z2_Diesel [kg]	Z2_RON_95 [kg]	Z2_AGR_intern_LWA [kg]	Z2_AGR_extern_LWA [kg]	Z2_feuchteLuft_LWA [kg]	 mDieseldampf [kg]	m_Diesel_Z0 [kg]	TKrstVap [K]	mkrstFl [kg]	m_a [kg]	sumdma [kg]	s00 [kg]	dm_a [kg]
-51.400000000000006	 0.010276121744587386	 5.563823951491269E-4	 0.9987029764767236	 4.970451037355218E-4	 3.0450045896741846E-4	 565.6099187501155	 565.6099187501158	 519.6635355520372	 565.5862875486969	 1395.0696353473563	 1395.0696353473563	 2.131927933391676	 2.131927933391673	 NaN	 11.589640623147684	 11.590596018939394	 11.589806593649907	 -14477.481125510698	 -1.8927780992457246	 -42.277552152815815	 0.0	 0.0	 2.000000002E-6	 2254.688748397163	 0.2947767948432647	 0.0	 0.0	 -2.5008757244070754	 4.965608243747365E-4	 -0.009942984038039674	 4251.998393145476	 589.0813417445248	 0.05444259112586339	 2275.523413883723	 0.04179675079430078	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236092	 0.026796424477104404	 0.00965663251794395	 6.246350682855361E-10	 7.250739688009438E-7	 8.760156925395529E-14	 2.4788506459312486E-8	 2.1517612814157317E-5	 1.1750468933207971E-6	 3.6440198840330434E-4	 0.7428851056322381	 0.0	 0.0	 0.023206107125044045	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-51.2	 0.010302269637067252	 5.53575546432604E-4	 0.9987005685525903	 4.970439053342665E-4	 3.043973107072712E-4	 566.4769865936445	 566.4769865936447	 520.2851193013678	 566.4532254090954	 1395.81280317847	 1395.81280317847	 2.131927933391676	 2.1319279333916716	 NaN	 11.666236434846406	 11.666596018939394	 11.666456671747715	 -14477.481125510698	 -1.8927780992457246	 -42.65610777266496	 0.0	 0.0	 2.000000002E-6	 2280.3787644806093	 0.2981354937350446	 0.0	 0.0	 -2.4412486256600663	 4.965608243747365E-4	 -0.010032014085760155	 4251.998393145476	 591.5333706765902	 0.05518198367217639	 2301.3493418468547	 0.041704722967529535	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-51.0	 0.010328417529547117	 5.507748049204047E-4	 0.9986981410744502	 4.970426972011655E-4	 3.0429366997155715E-4	 567.3480039424107	 567.348003942411	 520.9089597146819	 567.3241118788035	 1396.55947309989	 1396.55947309989	 2.131927933391676	 2.131927933391672	 NaN	 11.743641576776659	 11.743596018939394	 11.743839852787968	 -14477.481125510698	 -1.8927780992457246	 -43.034663392514105	 0.0	 0.0	 2.000000002E-6	 2306.277162565819	 0.3015214363777088	 0.0	 0.0	 -2.3809443383845244	 4.965608243747365E-4	 -0.010121044133480634	 4251.998393145476	 594.0006279762068	 0.05592940650705992	 2327.384541474065	 0.04161289537696562	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236087	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.478850645931248E-8	 2.151761281415731E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-50.8	 0.010354565422026984	 5.479802202865391E-4	 0.9986956938643509	 4.970414792476534E-4	 3.0418953755005325E-4	 568.2229814581724	 568.2229814581726	 521.5350604897228	 568.1989576159893	 1397.3096553158853	 1397.3096553158857	 2.131927933391676	 2.131927933391671	 NaN	 11.82193119202435	 11.821596018939394	 11.821963944146795	 -14477.481125510698	 -1.8927780992457246	 -43.41321901236325	 0.0	 0.0	 2.000000002E-6	 2332.385829245854	 0.30493486942341985	 0.0	 0.0	 -2.3199573644998406	 4.965608243747365E-4	 -0.010210074181201114	 4251.998393145476	 596.4832232794334	 0.05668494541646592	 2353.630903804326	 0.04152126965126512	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.742885105632238	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-50.599999999999994	 0.01038071331450685	 5.45191842142661E-4	 0.9986932267429065	 4.970402513844518E-4	 3.040849142672451E-4	 569.1019296744862	 569.1019296744864	 522.1634252274075	 569.0777731506402	 1398.0633611849908	 1398.0633611849908	 2.131927933391676	 2.131927933391673	 NaN	 11.901140255794516	 11.900596018939394	 11.900836833635926	 -14477.481125510698	 -1.8927780992457246	 -43.791774632212395	 0.0	 0.0	 2.000000002E-6	 2358.7066688093087	 0.30837604183784495	 0.0	 0.0	 -2.2582821561322715	 4.965608243747365E-4	 -0.010299104228921593	 4251.998393145476	 598.9812668152929	 0.05744868701913569	 2380.0903375120556	 0.0414298474170396	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236092	 0.026796424477104404	 0.00965663251794395	 6.246350682855361E-10	 7.250739688009438E-7	 8.760156925395529E-14	 2.4788506459312486E-8	 2.1517612814157317E-5	 1.1750468933207971E-6	 3.6440198840330434E-4	 0.7428851056322381	 0.0	 0.0	 0.023206107125044045	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-50.400000000000006	 0.010406861206986716	 5.424097200366694E-4	 0.9986907614048562	 4.970390244088286E-4	 3.03957914535976E-4	 570.0351437240821	 570.0351437240823	 522.8025231587546	 570.0108323859763	 1398.8637030356585	 1398.863703035659	 2.131927933391676	 2.1319279333916716	 NaN	 11.9813573619958	 11.980596018939394	 11.981523158316167	 -8208.352556099968	 -1.073155600368681	 -44.00640575228613	 0.0	 0.0	 2.000000002E-6	 2385.301652587921	 0.31185305571957966	 0.0	 0.0	 -2.1959115449883555	 4.965608243747365E-4	 -0.01034958193380966	 4251.998393145476	 601.5100122126687	 0.05825182965804667	 2408.0508504632685	 0.04133863029881037	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-50.2	 0.010433009099466583	 5.396339034513077E-4	 0.9986882757318736	 4.970377873127004E-4	 3.038304862459821E-4	 570.9723946182517	 570.9723946182519	 523.4438821764874	 570.947927525873	 1399.6676417449576	 1399.667641744958	 2.131927933391676	 2.131927933391672	 NaN	 12.06265753108118	 12.061596018939394	 12.062986136752583	 -8208.352556099968	 -1.073155600368681	 -44.22103687235986	 0.0	 0.0	 2.000000002E-6	 2413.366236335631	 0.3155222043112163	 0.0	 0.0	 -2.1328071041261123	 4.965608243747365E-4	 -0.010400059638697728	 4251.998393145476	 604.0545209331664	 0.05906425572624576	 2436.259970992586	 0.04124761991896244	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.19706788511236087	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.478850645931248E-8	 2.151761281415731E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-50.0	 0.01045915699194645	 5.368644418027738E-4	 0.9986857695400911	 4.970365400045579E-4	 3.0370263051088703E-4	 571.913692677332	 571.9136926773323	 524.0875055198509	 571.8890688871174	 1400.4751897346591	 1400.4751897346591	 2.131927933391676	 2.131927933391671	 NaN	 12.144976428302737	 12.144596018939394	 12.145234050803703	 -8208.352556099968	 -1.073155600368681	 -44.435667992433594	 0.0	 0.0	 2.000000002E-6	 2441.6562475521287	 0.3192208251689322	 0.0	 0.0	 -2.0689629390923256	 4.965608243747365E-4	 -0.010450537343585795	 4251.998393145476	 606.6149056017625	 0.059885471885332685	 2464.695461102413	 0.04115681789769904	 0.004022560770323307	 0.004018560770319307	 2.000000002000001E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.742885105632238	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1970678851123611	 0.02679642447710442	 0.009656632517943955	 6.246350682855362E-10	 7.250739688009452E-7	 8.760156925395534E-14	 2.4788506459312512E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.644019884033044E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044055	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -5.55	 0.0	 0.0	 0.0	 0.0	 0.0	 
-49.80000000000001	 0.010485304884426314	 5.341013844393226E-4	 0.9983883624678043	 7.919154588077024E-4	 3.035743484746397E-4	 572.8590481049586	 572.8590479151192	 524.733396340388	 572.8342666696665	 1401.2863567969148	 1401.286356636053	 2.1319279333916756	 2.131927933391672	 NaN	 12.228200510176274	 12.22859601893939	 12.22827526707373	 -8208.352556099968	 -1.073155600368681	 -44.65029911250733	 0.0	 0.0	 2.000000002E-6	 2470.173733587294	 0.3229491859621501	 1724.9726941908757	 0.22552200269204	 -2.004373101899896	 4.965608243747365E-4	 -0.010501015048473863	 4251.998393145476	 609.1912794208645	 0.060715571531719054	 2493.359373315292	 0.04106622585299572	 0.0040225607703233066	 0.004017374214008641	 3.1865563126649476E-6	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157313E-5	 1.1750468933207971E-6	 3.644019884033043E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.19706788511236106	 0.026796424477104414	 0.009656632517943953	 6.246350682855362E-10	 7.250739688009448E-7	 8.760156925395532E-14	 2.4788506459312502E-8	 2.151761281415732E-5	 1.1750468933207974E-6	 3.6440198840330434E-4	 0.7428851056322378	 0.0	 0.0	 0.023206107125044048	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 471.7179998885579	 3.428797528152563E-7	 1.4586892591008948E-6	 1.2670561570560715E-6	 0.003786276539339511	 0.0484572956704524	 
-49.599999999999994	 0.010511452776906181	 5.313447806398757E-4	 0.9978447433224159	 0.001332992086708059	 3.0343910411832086E-4	 573.8450439437021	 557.9336712684635	 525.3840981815528	 573.7983487280433	 1402.1325218338836	 1419.3760100085283	 2.0740608829502554	 2.1319279333916716	 NaN	 12.312261193320033	 12.313596018939394	 12.312443021820508	 -2709.4356073013823	 -0.35423015470418656	 -44.72114514344816	 0.0	 0.0	 2.000000002E-6	 2498.9336607061	 0.3267092433723068	 2702.779719167458	 0.3533599674677672	 -1.9390312532254343	 4.965608243747365E-4	 -0.010517676868256071	 4251.998393145476	 611.7890229492829	 0.06156406767949362	 2522.6397194642254	 0.040975845400554836	 0.004022565575994576	 0.004015047019232553	 5.51855676002275E-6	 2.000000002E-6	 0.19706788511236087	 0.0267964244771044	 0.009656632517943948	 6.246350682855359E-10	 7.250739688009438E-7	 8.760156925395527E-14	 2.478850645931248E-8	 2.1517612814157306E-5	 1.175046893320797E-6	 3.6440198840330434E-4	 0.742885105632238	 0.0	 0.0	 0.023206107125044038	 0.0	 0.0	 0.0	 0.19689627439698076	 0.026773089606628046	 0.00964822332629092	 6.240911233862497E-10	 7.24442559667901E-7	 8.752528402889427E-14	 2.4766920124612334E-8	 2.1498874840051563E-5	 1.1740236386293843E-6	 3.6408465975343226E-4	 0.7422381861996264	 0.0	 8.708203027719688E-4	 0.023185898775811262	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 4.773424381304711E-9	 4.805671268627306E-9	 482.9799455753187	 6.838345134949853E-7	 4.0467891060606315E-6	 3.5702735034663192E-6	 0.0046372227733027585	 0.08808424419611352	 
-49.39999999999999	 0.010537600669386048	 5.285946796126331E-4	 0.9970689555328329	 0.0021062130618478368	 3.0330664337170393E-4	 574.8332439695578	 552.3761774311072	 526.0358299110335	 574.7589599266855	 1402.9807288138522	 1469.8801837316137	 1.9770206758738857	 2.131927933391672	 NaN	 12.397121777575016	 12.398596018939399	 12.397265213440864	 -2709.4356073013823	 -0.35423015470418656	 -44.791991174389	 0.0	 0.0	 2.000000002E-6	 2528.3058068025207	 0.3305493419624674	 3407.2470276354534	 0.44546164465477633	 -1.872921384832941	 4.965608243747365E-4	 -0.010534338688038282	 4251.998393145476	 614.4020676060477	 0.06241726028485184	 2551.9720152459186	 0.04088567815376	 0.004022582341379119	 0.004011747972820855	 8.834368556263752E-6	 2.000000002E-6	 0.19706788511236087	 0.026796424477104404	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.1517612814157303E-5	 1.175046893320797E-6	 3.644019884033044E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1965867004842251	 0.026730995107219848	 0.009633053723638926	 6.231098842461265E-10	 7.233035410732122E-7	 8.738767073618544E-14	 2.4727979863333323E-8	 2.146507282513553E-5	 1.1721777576314265E-6	 3.6351222072156453E-4	 0.7410711880926174	 0.0	 0.0024417201608542736	 0.023149444305421884	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.1272628072741997E-8	 2.157105581224627E-8	 491.14597943482556	 1.016645351731508E-6	 7.60215113795441E-6	 6.78155474851195E-6	 0.00535460363296133	 0.12281223993552512	 
-49.2	 0.010563748561865913	 5.258511304936864E-4	 0.9960859877074181	 0.0030865903156812166	 3.0317623800839294E-4	 575.8240870651996	 550.6281717622218	 526.688874839627	 575.7172005013376	 1403.8313596162634	 1535.9810342733886	 1.8684004989895298	 2.131927933391671	 NaN	 12.48276991225554	 12.483596018939394	 12.482783826121496	 -2709.4356073013823	 -0.35423015470418656	 -44.86283720532983	 0.0	 0.0	 2.000000002E-6	 2557.7235158400586	 0.33439539742705504	 3985.499141582413	 0.5210620151634783	 -1.8060423053475299	 4.965608243747365E-4	 -0.010551000507820492	 4251.998393145476	 617.0320436979363	 0.06327573384495577	 2581.379482900266	 0.0407957257236306	 0.004022617935917962	 0.004007586533863166	 1.3031402052795886E-5	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.246350682855359E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.15176128141573E-5	 1.1750468933207967E-6	 3.6440198840330434E-4	 0.742885105632238	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.1962033961806016	 0.0266788750734663	 0.009614271217293316	 6.218949460042536E-10	 7.218932454660493E-7	 8.721728245358895E-14	 2.4679765304168404E-8	 2.1423220274727994E-5	 1.1698922480928605E-6	 3.628034454164238E-4	 0.739626249167514	 0.0	 0.004386757036877985	 0.023104307571314715	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 5.628060427235174E-8	 5.716559465548856E-8	 497.19610868918363	 1.333917475736645E-6	 1.2016337944877182E-5	 1.080996112262768E-5	 0.005986628857963983	 0.15406237337168194	 
-49.0	 0.01058989645434578	 5.231141823456273E-4	 0.9949143152952408	 0.004255648628792318	 3.030474685906691E-4	 576.8178290821344	 550.4501421265277	 527.3433969662664	 576.6737526857563	 1404.6846309167793	 1607.3078223061848	 1.7640869063162286	 2.1319279333916716	 NaN	 12.569213063179472	 12.569596018939395	 12.569026258362369	 -2709.4356073013823	 -0.35423015470418656	 -44.93368323627067	 0.0	 0.0	 2.000000002E-6	 2587.221401239287	 0.3382519351060672	 4484.99231716461	 0.5863654844112292	 -1.7383919183263163	 4.965608243747365E-4	 -0.0105676623276027	 4251.998393145476	 619.680048426196	 0.06414005953886108	 2610.884604150572	 0.040705989718776196	 0.004022677488691954	 0.004002642257516604	 1.8035231173349028E-5	 2.000000002E-6	 0.19706788511236087	 0.0267964244771044	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312482E-8	 2.15176128141573E-5	 1.1750468933207965E-6	 3.6440198840330434E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.19579252346925036	 0.026623006408852845	 0.009594137816141182	 6.205926257202297E-10	 7.203815171226839E-7	 8.703463932907643E-14	 2.462808300771772E-8	 2.137835756199467E-5	 1.1674423577784223E-6	 3.620436928422706E-4	 0.7380773858537399	 0.0	 0.006471686862541659	 0.023055924466432166	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.1490587933281261E-7	 1.167183686474647E-7	 501.7996530155339	 1.62961384600046E-6	 1.7210568695065092E-5	 1.5587034698126034E-5	 0.006558023337858146	 0.18269440182135904	 
-48.8	 0.010616044346825646	 5.203838841561735E-4	 0.9935681601007987	 0.005599166292379343	 3.029200482530525E-4	 577.8146474665997	 550.9723466719275	 527.9995091025376	 577.6291186286188	 1405.5407005267878	 1677.2264094273337	 1.6702691152617701	 2.1319279333916716	 NaN	 12.656490689948551	 12.655596018939395	 12.656013787240234	 -2709.4356073013823	 -0.35423015470418656	 -45.0045292672115	 0.0	 0.0	 2.000000002E-6	 2616.8208319890023	 0.3421217487696112	 4928.060217657714	 0.6442919435280977	 -1.669967568572394	 4.965608243747365E-4	 -0.01058432414738491	 4251.998393145476	 622.3468560659271	 0.0650106711604068	 2640.5040883329993	 0.04061647174535148	 0.00402276441048831	 0.003996975997455102	 2.3788413031207855E-5	 2.000000002E-6	 0.1970678851123609	 0.026796424477104404	 0.009656632517943948	 6.24635068285536E-10	 7.250739688009438E-7	 8.760156925395528E-14	 2.4788506459312486E-8	 2.1517612814157296E-5	 1.1750468933207965E-6	 3.6440198840330434E-4	 0.7428851056322381	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.19538088999467373	 0.026567034299001202	 0.009573967136409147	 6.192878940875024E-10	 7.188669896950798E-7	 8.685165802641613E-14	 2.4576305017419642E-8	 2.1333411782410965E-5	 1.1649879312988756E-6	 3.6128253352631437E-4	 0.7365256546974013	 0.0	 0.008560477100189466	 0.023007451776415565	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 2.0057060383830037E-7	 2.0364016500350352E-7	 505.41708587817976	 1.8994824504659546E-6	 2.3124584467056114E-5	 2.1059159502556456E-5	 0.007083474791144318	 0.20927594102063704	 
-48.60000000000001	 0.010642192239305511	 5.176602848367816E-4	 0.9920588972484813	 0.007105786604894982	 3.0277536161591606E-4	 578.857762782944	 551.8690102942918	 528.6644894297145	 578.6267417144201	 1406.4366756246175	 1743.969859318319	 1.5883693179106586	 2.131927933391671	 NaN	 12.744496409187171	 12.743596018939387	 12.744712338066892	 2679.291479914154	 0.3502891276950834	 -44.934471441672486	 0.0	 0.0	 2.000000002E-6	 2646.5938085922717	 0.3460142517247505	 5329.667371699647	 0.6967978469432653	 -1.600764718227444	 4.965608243747365E-4	 -0.010567847700533012	 4251.998393145476	 625.0462801828545	 0.06591570057036963	 2671.3770272599686	 0.040527173407010765	 0.004022880675950491	 0.003990636061890008	 3.0244614058482885E-5	 2.000000002E-6	 0.1970678851123609	 0.0267964244771044	 0.009656632517943948	 6.246350682855359E-10	 7.250739688009438E-7	 8.760156925395527E-14	 2.4788506459312486E-8	 2.1517612814157296E-5	 1.1750468933207963E-6	 3.644019884033043E-4	 0.742885105632238	 0.0	 0.0	 0.02320610712504404	 0.0	 0.0	 0.0	 0.19498344372180731	 0.026512991302454606	 0.009554491651600909	 6.180281308356147E-10	 7.174046613898459E-7	 8.667498328726529E-14	 2.452631158750811E-8	 2.129001508685555E-5	 1.1626180981425126E-6	 3.605476080358752E-4	 0.7350274049129011	 0.0	 0.010577275893355609	 0.02296064972757169	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 3.152695908365992E-7	 3.1990562718463516E-7	 508.3683025310321	 2.1408557054746547E-6	 2.9710523779112844E-5	 2.718302689867276E-5	 0.007572553078959666	 0.23420118469707188	 
