vKurbelwinkel	p_Zyl_1 	p_Ein 	p_Aus 
[KWnZOT]	[bar]	[bar]	[bar]
-188.1	2.2889	2.23	0.98967
-188	2.2891	2.2299	0.98965
-187.9	2.2892	2.2299	0.98964
-187.8	2.2894	2.2298	0.98967
-187.7	2.2896	2.2298	0.98968
-187.6	2.2898	2.2297	0.98966
-187.5	2.2899	2.2297	0.98965
-187.4	2.29	2.2296	0.98966
-187.3	2.2903	2.2295	0.98964
-187.2	2.2905	2.2295	0.98965
-187.1	2.2906	2.2294	0.98965
-187	2.2908	2.2293	0.98963
-186.9	2.291	2.2292	0.98963
-186.8	2.2912	2.2291	0.98967
-186.7	2.2914	2.2291	0.98967
-186.6	2.2915	2.229	0.98965
-186.5	2.2918	2.2289	0.98969
-186.4	2.292	2.2288	0.98969
-186.3	2.2922	2.2287	0.98966
-186.2	2.2923	2.2286	0.98965
-186.1	2.2924	2.2285	0.98962
-186	2.2926	2.2284	0.98959
-185.9	2.2929	2.2284	0.98959
-185.8	2.2931	2.2283	0.98959
-185.7	2.2932	2.2282	0.98956
-185.6	2.2934	2.2281	0.98953
-185.5	2.2936	2.228	0.98956
-185.4	2.2938	2.2279	0.9896
-185.3	2.294	2.2279	0.98954
-185.2	2.2942	2.2278	0.98953
-185.1	2.2943	2.2277	0.98954
-185	2.2945	2.2277	0.98951
-184.9	2.2948	2.2276	0.9895
-184.8	2.295	2.2276	0.9895
-184.7	2.2953	2.2275	0.98947
-184.6	2.2955	2.2275	0.98946
-184.5	2.2958	2.2274	0.98947
-184.4	2.2959	2.2274	0.98948
-184.3	2.2961	2.2274	0.98947
-184.2	2.2963	2.2273	0.98948
-184.1	2.2963	2.2273	0.9895
-184	2.2965	2.2273	0.98952
-183.9	2.2966	2.2272	0.98952
-183.8	2.2967	2.2272	0.9895
-183.7	2.2967	2.2272	0.98951
-183.6	2.2968	2.2271	0.98953
-183.5	2.297	2.2271	0.98957
-183.4	2.2971	2.2271	0.98955
-183.3	2.2972	2.2271	0.98956
-183.2	2.2972	2.2271	0.98955
-183.1	2.2973	2.2271	0.98958
-183	2.2974	2.2271	0.98961
-182.9	2.2974	2.2271	0.98964
-182.8	2.2975	2.2271	0.98971
-182.7	2.2976	2.2271	0.9897
-182.6	2.2976	2.2271	0.98972
-182.5	2.2978	2.2271	0.98972
-182.4	2.2979	2.2271	0.98973
-182.3	2.2981	2.2271	0.98977
-182.2	2.2982	2.227	0.98977
-182.1	2.2984	2.227	0.9898
-182	2.2986	2.227	0.98981
-181.9	2.2987	2.227	0.98985
-181.8	2.2988	2.227	0.98984
-181.7	2.299	2.227	0.98983
-181.6	2.2992	2.2269	0.98983
-181.5	2.2994	2.2269	0.98987
-181.4	2.2996	2.2269	0.98983
-181.3	2.2997	2.2268	0.98974
-181.2	2.2998	2.2268	0.98979
-181.1	2.3	2.2268	0.98981
-181	2.3003	2.2267	0.98981
-180.9	2.3006	2.2267	0.98979
-180.8	2.3008	2.2266	0.98976
-180.7	2.301	2.2266	0.98978
-180.6	2.3012	2.2265	0.98979
-180.5	2.3014	2.2265	0.98978
-180.4	2.3015	2.2264	0.98972
-180.3	2.3018	2.2263	0.9897
-180.2	2.3019	2.2262	0.98966
-180.1	2.302	2.2261	0.9896
-180	2.3023	2.2261	0.9896
-179.9	2.3025	2.226	0.98955
-179.8	2.3027	2.2259	0.98954
-179.7	2.3029	2.2258	0.98953
-179.6	2.3031	2.2258	0.98952
-179.5	2.3032	2.2257	0.9895
-179.4	2.3034	2.2256	0.98945
-179.3	2.3036	2.2256	0.98947
-179.2	2.3037	2.2255	0.98943
-179.1	2.304	2.2254	0.98944
-179	2.3041	2.2254	0.98942
-178.9	2.3042	2.2253	0.98942
-178.8	2.3043	2.2252	0.9894
-178.7	2.3043	2.2252	0.98938
-178.6	2.3045	2.2251	0.98941
-178.5	2.3045	2.225	0.98941
-178.4	2.3046	2.2249	0.98942
-178.3	2.3046	2.2249	0.98944
-178.2	2.3048	2.2248	0.98942
-178.1	2.3049	2.2247	0.98945
-178	2.305	2.2246	0.98945
-177.9	2.305	2.2246	0.98948
-177.8	2.3052	2.2245	0.98949
-177.7	2.3053	2.2244	0.9895
-177.6	2.3054	2.2243	0.98955
-177.5	2.3055	2.2242	0.98956
-177.4	2.3055	2.2241	0.98957
-177.3	2.3056	2.2241	0.98961
-177.2	2.3057	2.224	0.98965
-177.1	2.3058	2.2239	0.98964
-177	2.306	2.2238	0.98968
-176.9	2.306	2.2237	0.98968
-176.8	2.3062	2.2235	0.98965
-176.7	2.3062	2.2234	0.9897
-176.6	2.3064	2.2233	0.98967
-176.5	2.3066	2.2232	0.9897
-176.4	2.3069	2.223	0.98966
-176.3	2.3072	2.2229	0.9897
-176.2	2.3074	2.2228	0.9897
-176.1	2.3077	2.2226	0.9897
-176	2.3079	2.2225	0.98972
-175.9	2.3081	2.2223	0.98971
-175.8	2.3083	2.2222	0.98971
-175.7	2.3085	2.2221	0.98971
-175.6	2.3088	2.2219	0.98973
-175.5	2.309	2.2218	0.98968
-175.4	2.3094	2.2216	0.98968
-175.3	2.3097	2.2215	0.98969
-175.2	2.31	2.2213	0.98962
-175.1	2.3104	2.2212	0.98964
-175	2.3106	2.221	0.98965
-174.9	2.3109	2.2208	0.98965
-174.8	2.3112	2.2207	0.98961
-174.7	2.3114	2.2205	0.98963
-174.6	2.3117	2.2203	0.98963
-174.5	2.312	2.2201	0.9896
-174.4	2.3125	2.22	0.98961
-174.3	2.3129	2.2198	0.98962
-174.2	2.3132	2.2196	0.98962
-174.1	2.3135	2.2195	0.98966
-174	2.3138	2.2193	0.98967
-173.9	2.3142	2.2191	0.98969
-173.8	2.3147	2.219	0.98971
-173.7	2.315	2.2188	0.98968
-173.6	2.3152	2.2186	0.98971
-173.5	2.3155	2.2184	0.98968
-173.4	2.3159	2.2182	0.98969
-173.3	2.3162	2.218	0.98968
-173.2	2.3165	2.2178	0.98966
-173.1	2.3168	2.2176	0.9897
-173	2.3171	2.2174	0.98968
-172.9	2.3173	2.2171	0.98965
-172.8	2.3175	2.2169	0.98967
-172.7	2.3178	2.2167	0.98967
-172.6	2.3182	2.2164	0.98964
-172.5	2.3184	2.2162	0.9897
-172.4	2.3187	2.216	0.98965
-172.3	2.319	2.2158	0.9897
-172.2	2.3193	2.2156	0.98969
-172.1	2.3195	2.2153	0.98967
-172	2.3197	2.2151	0.98964
-171.9	2.32	2.2149	0.98968
-171.8	2.3202	2.2147	0.98968
-171.7	2.3205	2.2145	0.98967
-171.6	2.3208	2.2142	0.98967
-171.5	2.3211	2.214	0.98969
-171.4	2.3215	2.2138	0.98969
-171.3	2.3219	2.2136	0.98967
-171.2	2.3222	2.2134	0.98963
-171.1	2.3225	2.2132	0.98966
-171	2.3227	2.2131	0.98965
-170.9	2.323	2.2129	0.98963
-170.8	2.3234	2.2127	0.98963
-170.7	2.3237	2.2126	0.98966
-170.6	2.3241	2.2124	0.98963
-170.5	2.3245	2.2123	0.98963
-170.4	2.3248	2.2121	0.98962
-170.3	2.3252	2.212	0.98958
-170.2	2.3255	2.2119	0.9896
-170.1	2.3258	2.2118	0.98959
-170	2.3261	2.2116	0.98958
-169.9	2.3265	2.2115	0.98958
-169.8	2.3268	2.2114	0.98959
-169.7	2.3271	2.2113	0.98956
-169.6	2.3275	2.2112	0.98954
-169.5	2.3279	2.2111	0.98954
-169.4	2.3284	2.211	0.98956
-169.3	2.3286	2.2109	0.98955
-169.2	2.3289	2.2109	0.98952
-169.1	2.3292	2.2108	0.98955
-169	2.3295	2.2107	0.9895
-168.9	2.3298	2.2107	0.98954
-168.8	2.3302	2.2107	0.98955
-168.7	2.3307	2.2106	0.98953
-168.6	2.3311	2.2106	0.98955
-168.5	2.3315	2.2106	0.98957
-168.4	2.332	2.2105	0.98953
-168.3	2.3324	2.2105	0.98959
-168.2	2.3327	2.2105	0.98956
-168.1	2.3331	2.2105	0.9896
-168	2.3335	2.2104	0.98959
-167.9	2.3339	2.2105	0.98965
-167.8	2.3343	2.2105	0.98964
-167.7	2.3346	2.2105	0.98967
-167.6	2.335	2.2105	0.98968
-167.5	2.3355	2.2105	0.98972
-167.4	2.336	2.2106	0.98966
-167.3	2.3365	2.2106	0.98968
-167.2	2.3369	2.2106	0.98967
-167.1	2.3373	2.2107	0.9897
-167	2.3377	2.2108	0.98971
-166.9	2.3382	2.2108	0.98968
-166.8	2.3386	2.2108	0.98967
-166.7	2.339	2.2109	0.98969
-166.6	2.3394	2.2109	0.98966
-166.5	2.34	2.2109	0.98965
-166.4	2.3405	2.211	0.98964
-166.3	2.3411	2.211	0.98964
-166.2	2.3415	2.2111	0.98965
-166.1	2.3419	2.2111	0.98963
-166	2.3424	2.2112	0.98968
-165.9	2.3429	2.2113	0.98968
-165.8	2.3435	2.2113	0.98965
-165.7	2.3441	2.2114	0.98964
-165.6	2.3447	2.2115	0.98963
-165.5	2.3452	2.2116	0.98966
-165.4	2.3457	2.2117	0.98965
-165.3	2.3462	2.2118	0.98963
-165.2	2.3467	2.2119	0.98961
-165.1	2.3473	2.212	0.98963
-165	2.3478	2.2121	0.98961
-164.9	2.3484	2.2122	0.9896
-164.8	2.349	2.2123	0.9896
-164.7	2.3497	2.2124	0.9896
-164.6	2.3502	2.2125	0.98958
-164.5	2.3505	2.2127	0.98961
-164.4	2.3506	2.2128	0.98966
-164.3	2.3507	2.213	0.98964
-164.2	2.3511	2.2131	0.98965
-164.1	2.3516	2.2133	0.98971
-164	2.3521	2.2135	0.98963
-163.9	2.3526	2.2137	0.98969
-163.8	2.3528	2.2139	0.9897
-163.7	2.3529	2.2141	0.9897
-163.6	2.3533	2.2143	0.98967
-163.5	2.3536	2.2145	0.98966
-163.4	2.3541	2.2147	0.98961
-163.3	2.3547	2.2149	0.98966
-163.2	2.3553	2.2151	0.98963
-163.1	2.3559	2.2153	0.98966
-163	2.3563	2.2155	0.98965
-162.9	2.3566	2.2157	0.98964
-162.8	2.357	2.2159	0.98966
-162.7	2.3575	2.2161	0.98968
-162.6	2.3582	2.2164	0.98963
-162.5	2.359	2.2166	0.98967
-162.4	2.3596	2.2168	0.98968
-162.3	2.3603	2.217	0.98967
-162.2	2.361	2.2172	0.98968
-162.1	2.3617	2.2174	0.98968
-162	2.3624	2.2176	0.9897
-161.9	2.3631	2.2178	0.98968
-161.8	2.3638	2.2179	0.98969
-161.7	2.3645	2.2181	0.98971
-161.6	2.3653	2.2183	0.98969
-161.5	2.366	2.2185	0.98971
-161.4	2.3667	2.2186	0.98967
-161.3	2.3675	2.2188	0.98971
-161.2	2.3682	2.2189	0.98967
-161.1	2.3689	2.2191	0.98969
-161	2.3695	2.2193	0.98967
-160.9	2.3701	2.2194	0.98968
-160.8	2.3707	2.2196	0.98968
-160.7	2.3713	2.2198	0.98968
-160.6	2.3718	2.22	0.98968
-160.5	2.3722	2.2201	0.98968
-160.4	2.3727	2.2203	0.9897
-160.3	2.3734	2.2204	0.9896
-160.2	2.3742	2.2206	0.98967
-160.1	2.3749	2.2207	0.98964
-160	2.3755	2.2208	0.9896
-159.9	2.3761	2.221	0.98966
-159.8	2.3768	2.2211	0.98962
-159.7	2.3789	2.2212	0.98962
-159.6	2.3797	2.2213	0.98963
-159.5	2.3785	2.2215	0.98964
-159.4	2.3787	2.2216	0.98967
-159.3	2.38	2.2217	0.98971
-159.2	2.3812	2.2218	0.98972
-159.1	2.3816	2.222	0.98973
-159	2.3833	2.2221	0.98975
-158.9	2.3863	2.2222	0.98975
-158.8	2.3881	2.2223	0.98977
-158.7	2.3892	2.2225	0.9898
-158.6	2.3893	2.2226	0.98981
-158.5	2.3893	2.2227	0.98987
-158.4	2.3882	2.2228	0.98983
-158.3	2.3866	2.2229	0.98988
-158.2	2.3853	2.223	0.98991
-158.1	2.3852	2.2231	0.98991
-158	2.3861	2.2232	0.98996
-157.9	2.3863	2.2233	0.98994
-157.8	2.3859	2.2234	0.98993
-157.7	2.3857	2.2235	0.98987
-157.6	2.3849	2.2236	0.98988
-157.5	2.384	2.2238	0.98991
-157.4	2.3833	2.2239	0.98984
-157.3	2.3828	2.224	0.98987
-157.2	2.3832	2.2242	0.9898
-157.1	2.3836	2.2243	0.98979
-157	2.383	2.2244	0.98976
-156.9	2.3826	2.2246	0.98974
-156.8	2.3828	2.2246	0.98969
-156.7	2.3838	2.2247	0.98968
-156.6	2.3838	2.2248	0.98967
-156.5	2.3839	2.2249	0.98963
-156.4	2.3864	2.225	0.98962
-156.3	2.3894	2.2251	0.98955
-156.2	2.3905	2.2252	0.98959
-156.1	2.3911	2.2253	0.98953
-156	2.3917	2.2254	0.98951
-155.9	2.3928	2.2255	0.98952
-155.8	2.3933	2.2256	0.9895
-155.7	2.3939	2.2257	0.9895
-155.6	2.3944	2.2259	0.98949
-155.5	2.3963	2.226	0.98943
-155.4	2.4005	2.2261	0.98938
-155.3	2.4037	2.2262	0.98934
-155.2	2.4049	2.2263	0.98927
-155.1	2.406	2.2264	0.98928
-155	2.4082	2.2265	0.98927
-154.9	2.4089	2.2266	0.98928
-154.8	2.4082	2.2267	0.98927
-154.7	2.4078	2.2268	0.98924
-154.6	2.4079	2.2268	0.98928
-154.5	2.4084	2.2269	0.98927
-154.4	2.4084	2.2269	0.98929
-154.3	2.4093	2.227	0.98937
-154.2	2.411	2.2271	0.98941
-154.1	2.4128	2.2272	0.98947
-154	2.414	2.2274	0.98954
-153.9	2.4141	2.2275	0.98956
-153.8	2.4147	2.2277	0.98964
-153.7	2.4158	2.2278	0.9897
-153.6	2.4164	2.228	0.98985
-153.5	2.4175	2.2282	0.98996
-153.4	2.4191	2.2283	0.99003
-153.3	2.4207	2.2284	0.99014
-153.2	2.4223	2.2285	0.9902
-153.1	2.4229	2.2287	0.99022
-153	2.4237	2.2288	0.99023
-152.9	2.4261	2.2289	0.99023
-152.8	2.4284	2.229	0.99032
-152.7	2.4305	2.2291	0.99034
-152.6	2.432	2.2293	0.99037
-152.5	2.4347	2.2295	0.99034
-152.4	2.4376	2.2297	0.9903
-152.3	2.4373	2.2299	0.99024
-152.2	2.4359	2.2301	0.99022
-152.1	2.4365	2.2302	0.99011
-152	2.4382	2.2304	0.99008
-151.9	2.4396	2.2306	0.99005
-151.8	2.4406	2.2308	0.98998
-151.7	2.4424	2.2309	0.98987
-151.6	2.4445	2.2311	0.98981
-151.5	2.445	2.2312	0.98964
-151.4	2.445	2.2313	0.98958
-151.3	2.4448	2.2314	0.98948
-151.2	2.4447	2.2316	0.98945
-151.1	2.4453	2.2317	0.98944
-151	2.4461	2.2319	0.98938
-150.9	2.4473	2.232	0.98931
-150.8	2.4486	2.2322	0.98927
-150.7	2.4494	2.2324	0.98923
-150.6	2.45	2.2326	0.98922
-150.5	2.4505	2.2328	0.98919
-150.4	2.4509	2.233	0.98922
-150.3	2.4518	2.2332	0.98925
-150.2	2.4524	2.2334	0.98925
-150.1	2.4534	2.2336	0.98924
-150	2.4543	2.2338	0.98923
-149.9	2.4551	2.234	0.9892
-149.8	2.4559	2.2342	0.98916
-149.7	2.4565	2.2344	0.98921
-149.6	2.4569	2.2346	0.98922
-149.5	2.4575	2.2348	0.98925
-149.4	2.4583	2.235	0.98921
-149.3	2.4588	2.2353	0.9892
-149.2	2.4597	2.2355	0.98914
-149.1	2.461	2.2357	0.98909
-149	2.4622	2.2359	0.98915
-148.9	2.4636	2.2361	0.98924
-148.8	2.4646	2.2364	0.98932
-148.7	2.4658	2.2367	0.98933
-148.6	2.4668	2.2369	0.98937
-148.5	2.4679	2.2372	0.98931
-148.4	2.4688	2.2375	0.98934
-148.3	2.4697	2.2378	0.98937
-148.2	2.4712	2.238	0.98945
-148.1	2.473	2.2383	0.98951
-148	2.4744	2.2386	0.98962
-147.9	2.4754	2.2389	0.98969
-147.8	2.4765	2.2391	0.98975
-147.7	2.4777	2.2394	0.9898
-147.6	2.4789	2.2396	0.98987
-147.5	2.4802	2.2398	0.98994
-147.4	2.4816	2.2399	0.99004
-147.3	2.4831	2.2401	0.99012
-147.2	2.4844	2.2403	0.99028
-147.1	2.4858	2.2405	0.99032
-147	2.4873	2.2407	0.99039
-146.9	2.4889	2.2408	0.99037
-146.8	2.4903	2.241	0.99044
-146.7	2.4916	2.2412	0.99044
-146.6	2.4931	2.2413	0.99046
-146.5	2.4947	2.2415	0.9905
-146.4	2.496	2.2417	0.9905
-146.3	2.4972	2.2419	0.99046
-146.2	2.4981	2.2421	0.99042
-146.1	2.4991	2.2423	0.99039
-146	2.4999	2.2425	0.99033
-145.9	2.5011	2.2428	0.99025
-145.8	2.5022	2.243	0.99025
-145.7	2.5031	2.2433	0.99026
-145.6	2.504	2.2435	0.9902
-145.5	2.5048	2.2438	0.99018
-145.4	2.5059	2.244	0.99011
-145.3	2.5071	2.2443	0.99008
-145.2	2.5084	2.2445	0.99001
-145.1	2.5096	2.2447	0.99003
-145	2.5106	2.2449	0.99002
-144.9	2.5119	2.2452	0.98996
-144.8	2.5131	2.2455	0.98988
-144.7	2.5141	2.2458	0.98982
-144.6	2.5152	2.2461	0.98976
-144.5	2.5164	2.2464	0.98968
-144.4	2.5174	2.2466	0.98966
-144.3	2.5183	2.2468	0.98959
-144.2	2.5194	2.2471	0.98954
-144.1	2.5205	2.2473	0.98948
-144	2.5218	2.2475	0.98937
-143.9	2.5228	2.2476	0.98932
-143.8	2.5237	2.2478	0.98924
-143.7	2.5248	2.2479	0.98918
-143.6	2.526	2.248	0.98912
-143.5	2.527	2.2481	0.98912
-143.4	2.528	2.2483	0.98906
-143.3	2.5291	2.2484	0.98902
-143.2	2.5303	2.2486	0.989
-143.1	2.5316	2.2487	0.98892
-143	2.533	2.2489	0.9889
-142.9	2.5343	2.2491	0.98883
-142.8	2.5357	2.2494	0.98888
-142.7	2.5369	2.2496	0.98887
-142.6	2.5383	2.2498	0.98889
-142.5	2.5396	2.25	0.98891
-142.4	2.5409	2.2502	0.98891
-142.3	2.5423	2.2504	0.98892
-142.2	2.5436	2.2506	0.98899
-142.1	2.5449	2.2508	0.98903
-142	2.5462	2.2509	0.98907
-141.9	2.5476	2.2511	0.98915
-141.8	2.5488	2.2513	0.98927
-141.7	2.5499	2.2515	0.98935
-141.6	2.5513	2.2516	0.98944
-141.5	2.5527	2.2518	0.98953
-141.4	2.5542	2.252	0.98958
-141.3	2.5555	2.2521	0.9897
-141.2	2.5569	2.2522	0.98975
-141.1	2.5584	2.2523	0.98987
-141	2.5599	2.2524	0.98994
-140.9	2.5613	2.2525	0.98998
-140.8	2.5628	2.2526	0.99004
-140.7	2.5642	2.2526	0.99012
-140.6	2.5658	2.2527	0.99015
-140.5	2.5674	2.2527	0.99017
-140.4	2.569	2.2528	0.99023
-140.3	2.5706	2.2528	0.99023
-140.2	2.5721	2.2529	0.99023
-140.1	2.5737	2.253	0.99028
-140	2.5751	2.253	0.99026
-139.9	2.5766	2.2531	0.99025
-139.8	2.578	2.2532	0.99021
-139.7	2.5795	2.2533	0.99021
-139.6	2.5809	2.2533	0.99022
-139.5	2.5823	2.2534	0.99022
-139.4	2.5838	2.2535	0.99017
-139.3	2.5852	2.2535	0.99014
-139.2	2.5868	2.2536	0.99013
-139.1	2.5883	2.2536	0.99009
-139	2.5897	2.2537	0.99007
-138.9	2.5912	2.2537	0.99003
-138.8	2.5928	2.2538	0.99006
-138.7	2.5944	2.2538	0.99003
-138.6	2.596	2.2539	0.99001
-138.5	2.5975	2.2539	0.98999
-138.4	2.599	2.254	0.98997
-138.3	2.6005	2.254	0.98993
-138.2	2.602	2.2541	0.98991
-138.1	2.6036	2.2541	0.98987
-138	2.6051	2.2542	0.98983
-137.9	2.6064	2.2543	0.9898
-137.8	2.6079	2.2543	0.98977
-137.7	2.6095	2.2544	0.98972
-137.6	2.611	2.2544	0.98966
-137.5	2.6125	2.2545	0.98961
-137.4	2.6139	2.2545	0.98955
-137.3	2.6154	2.2545	0.98952
-137.2	2.6169	2.2544	0.98944
-137.1	2.6183	2.2544	0.9894
-137	2.6197	2.2543	0.98934
-136.9	2.6211	2.2542	0.98928
-136.8	2.6226	2.2542	0.98922
-136.7	2.6241	2.2541	0.9892
-136.6	2.6257	2.254	0.98916
-136.5	2.6272	2.254	0.98914
-136.4	2.6288	2.2539	0.98914
-136.3	2.6303	2.2539	0.98908
-136.2	2.6318	2.2538	0.98905
-136.1	2.6334	2.2537	0.98908
-136	2.6349	2.2536	0.98903
-135.9	2.6364	2.2534	0.98899
-135.8	2.6379	2.2533	0.98903
-135.7	2.6394	2.2531	0.98908
-135.6	2.6408	2.253	0.98909
-135.5	2.6424	2.2528	0.98912
-135.4	2.644	2.2527	0.98915
-135.3	2.6456	2.2526	0.98923
-135.2	2.6472	2.2525	0.98926
-135.1	2.6489	2.2524	0.98932
-135	2.6507	2.2523	0.9894
-134.9	2.6524	2.2523	0.98947
-134.8	2.6541	2.2522	0.98952
-134.7	2.6558	2.2521	0.98958
-134.6	2.6575	2.252	0.98964
-134.5	2.6595	2.252	0.98968
-134.4	2.6615	2.2519	0.98967
-134.3	2.6633	2.2518	0.98968
-134.2	2.6653	2.2517	0.98974
-134.1	2.6673	2.2516	0.98979
-134	2.6694	2.2516	0.98983
-133.9	2.6714	2.2516	0.98989
-133.8	2.6735	2.2515	0.98993
-133.7	2.6754	2.2514	0.98994
-133.6	2.6774	2.2513	0.98994
-133.5	2.6793	2.2512	0.98998
-133.4	2.6813	2.2511	0.99005
-133.3	2.6832	2.251	0.99009
-133.2	2.685	2.2509	0.99012
-133.1	2.6869	2.2507	0.99016
-133	2.6888	2.2506	0.9902
-132.9	2.6908	2.2505	0.99023
-132.8	2.6927	2.2504	0.99024
-132.7	2.6947	2.2503	0.99031
-132.6	2.6966	2.2502	0.99033
-132.5	2.6986	2.2501	0.99029
-132.4	2.7006	2.25	0.99031
-132.3	2.7024	2.2499	0.99027
-132.2	2.7043	2.2498	0.99025
-132.1	2.7062	2.2497	0.99021
-132	2.708	2.2496	0.99014
-131.9	2.7098	2.2494	0.9901
-131.8	2.7116	2.2493	0.99008
-131.7	2.7134	2.2492	0.98999
-131.6	2.7152	2.2491	0.98993
-131.5	2.717	2.249	0.98985
-131.4	2.7188	2.249	0.9898
-131.3	2.7206	2.2489	0.98969
-131.2	2.7224	2.2489	0.98959
-131.1	2.724	2.2488	0.98955
-131	2.7257	2.2487	0.98943
-130.9	2.7275	2.2486	0.98932
-130.8	2.7292	2.2485	0.98924
-130.7	2.731	2.2484	0.98919
-130.6	2.7327	2.2483	0.98909
-130.5	2.7346	2.2482	0.98904
-130.4	2.7364	2.2481	0.98898
-130.3	2.7382	2.2481	0.98896
-130.2	2.7401	2.248	0.98894
-130.1	2.7421	2.248	0.98895
-130	2.744	2.248	0.98895
-129.9	2.7458	2.2479	0.98896
-129.8	2.7477	2.2478	0.98895
-129.7	2.7496	2.2477	0.98901
-129.6	2.7516	2.2476	0.98903
-129.5	2.7535	2.2475	0.98912
-129.4	2.7554	2.2474	0.98921
-129.3	2.7574	2.2473	0.98922
-129.2	2.7595	2.2472	0.98926
-129.1	2.7617	2.2471	0.98932
-129	2.7637	2.247	0.98937
-128.9	2.7658	2.247	0.98944
-128.8	2.7679	2.2469	0.98947
-128.7	2.7701	2.2469	0.98951
-128.6	2.7722	2.2468	0.98953
-128.5	2.7745	2.2468	0.98953
-128.4	2.7767	2.2467	0.98957
-128.3	2.7789	2.2466	0.98956
-128.2	2.7813	2.2465	0.98957
-128.1	2.7836	2.2464	0.98961
-128	2.7859	2.2463	0.98962
-127.9	2.7882	2.2463	0.98966
-127.8	2.7906	2.2462	0.98966
-127.7	2.793	2.2462	0.98969
-127.6	2.7954	2.2461	0.98972
-127.5	2.7978	2.2461	0.98974
-127.4	2.8002	2.2461	0.98978
-127.3	2.8025	2.246	0.98979
-127.2	2.8047	2.246	0.98981
-127.1	2.8071	2.246	0.98985
-127	2.8095	2.2459	0.98985
-126.9	2.8118	2.2459	0.98992
-126.8	2.8141	2.2459	0.98996
-126.7	2.8164	2.2458	0.98998
-126.6	2.8186	2.2458	0.99001
-126.5	2.821	2.2458	0.99007
-126.4	2.8232	2.2458	0.99007
-126.3	2.8254	2.2458	0.99008
-126.2	2.8276	2.2457	0.99008
-126.1	2.8299	2.2457	0.99012
-126	2.8321	2.2456	0.99009
-125.9	2.8345	2.2455	0.99008
-125.8	2.8366	2.2455	0.99009
-125.7	2.8389	2.2454	0.99009
-125.6	2.8412	2.2453	0.99004
-125.5	2.8433	2.2452	0.99002
-125.4	2.8456	2.2451	0.98996
-125.3	2.8479	2.245	0.9899
-125.2	2.8501	2.245	0.98985
-125.1	2.8523	2.2449	0.9898
-125	2.8546	2.2448	0.98977
-124.9	2.8568	2.2448	0.98972
-124.8	2.859	2.2447	0.98965
-124.7	2.8612	2.2446	0.9896
-124.6	2.8635	2.2445	0.98956
-124.5	2.8659	2.2444	0.9895
-124.4	2.8683	2.2443	0.98943
-124.3	2.8707	2.2442	0.9894
-124.2	2.8731	2.2442	0.98939
-124.1	2.8756	2.2441	0.9894
-124	2.878	2.244	0.98931
-123.9	2.8804	2.2439	0.98931
-123.8	2.8829	2.2438	0.98929
-123.7	2.8854	2.2437	0.98931
-123.6	2.888	2.2436	0.98925
-123.5	2.8904	2.2435	0.98926
-123.4	2.893	2.2434	0.98923
-123.3	2.8955	2.2434	0.98922
-123.2	2.898	2.2433	0.98918
-123.1	2.9006	2.2432	0.98923
-123	2.9031	2.2431	0.98923
-122.9	2.9056	2.2431	0.98925
-122.8	2.9081	2.243	0.98922
-122.7	2.9106	2.2429	0.98923
-122.6	2.9131	2.2428	0.98921
-122.5	2.9157	2.2428	0.98923
-122.4	2.9183	2.2427	0.98921
-122.3	2.9209	2.2426	0.98924
-122.2	2.9236	2.2426	0.98926
-122.1	2.9262	2.2425	0.98931
-122	2.9289	2.2424	0.98935
-121.9	2.9316	2.2424	0.98941
-121.8	2.9343	2.2423	0.98946
-121.7	2.937	2.2422	0.98947
-121.6	2.9398	2.2421	0.98953
-121.5	2.9426	2.242	0.98957
-121.4	2.9455	2.2419	0.98963
-121.3	2.9483	2.2418	0.98973
-121.2	2.9511	2.2416	0.98977
-121.1	2.954	2.2415	0.98982
-121	2.9568	2.2413	0.98992
-120.9	2.9595	2.2412	0.98992
-120.8	2.9624	2.2411	0.98999
-120.7	2.9654	2.241	0.99006
-120.6	2.9684	2.2409	0.99008
-120.5	2.9714	2.2408	0.99012
-120.4	2.9744	2.2407	0.99015
-120.3	2.9773	2.2406	0.99017
-120.2	2.9804	2.2405	0.9902
-120.1	2.9834	2.2404	0.99019
-120	2.9864	2.2403	0.99015
-119.9	2.9895	2.2402	0.99021
-119.8	2.9927	2.2401	0.99017
-119.7	2.9957	2.2401	0.99012
-119.6	2.9988	2.24	0.9901
-119.5	3.0019	2.24	0.9901
-119.4	3.0052	2.2399	0.99002
-119.3	3.0084	2.2399	0.98999
-119.2	3.0116	2.2398	0.98995
-119.1	3.0149	2.2398	0.98991
-119	3.0182	2.2397	0.98986
-118.9	3.0215	2.2397	0.98979
-118.8	3.0249	2.2396	0.98976
-118.7	3.0283	2.2396	0.98972
-118.6	3.0318	2.2395	0.98964
-118.5	3.0353	2.2395	0.98964
-118.4	3.0388	2.2395	0.98963
-118.3	3.0422	2.2394	0.98959
-118.2	3.0458	2.2394	0.98955
-118.1	3.0492	2.2393	0.98956
-118	3.0528	2.2393	0.9895
-117.9	3.0564	2.2392	0.98945
-117.8	3.06	2.2391	0.98942
-117.7	3.0636	2.2391	0.98941
-117.6	3.0671	2.239	0.98938
-117.5	3.0707	2.2389	0.98932
-117.4	3.0742	2.2388	0.98931
-117.3	3.0778	2.2387	0.98928
-117.2	3.0814	2.2386	0.9892
-117.1	3.0848	2.2386	0.9892
