Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_95_Massenbruch [kg]	AGR_intern_LWA_Massenbruch [kg]	AGR_extern_LWA_Massenbruch [kg]	feuchteLuft_LWA_Massenbruch [kg]
-68.0	 0.005499072301003749	 2.1057645945835163E-4	 526.404435029427	 526.404435029427	 1207.5305352921139	 3.308321331448159	 3.308017379541145	 732.6142745266804	 0.06104089188438824	 1.3177182421281868	 0.0	 0.0	 0.0	 484.10618345829226	 0.04033537733636566	 0.513614158258866	 0.0	 0.003571073729430382	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 216.00952600771797	 4.047713860002722	 0.021209317688382086	 4.5918613826281595E-4	 4.5918613826281595E-4	 754.530754412581	 1042.7143748341757	 1.381937540300729	 22.92513741109109	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-67.0	 0.0055823915782916836	 2.0652994463407276E-4	 529.9918705436602	 529.9918705436602	 1210.6706679715235	 3.3961346586792778	 3.395816715759293	 -857.3536277474657	 -0.0714340846441086	 1.2462841574840782	 0.0	 0.0	 0.0	 506.4359832986614	 0.04219588012104948	 0.5558100383799155	 0.0	 0.003377484254151898	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 220.2418322317339	 4.06068888060503	 0.02101430492576624	 4.5918613826281595E-4	 4.59186138262816E-4	 755.2496931003748	 1043.4333135219695	 1.381573965609403	 24.168667790142113	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-66.0	 0.005665710855579619	 2.0249572137539095E-4	 534.2434624108186	 534.2434624108186	 1214.3936161644278	 3.49157024952596	 3.491253848574176	 1554.5700682676925	 0.12952565458152082	 1.375809812065599	 0.0	 0.0	 0.0	 532.7803300769987	 0.044390872055243294	 0.6002009104351588	 0.0	 0.003728504409732583	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 224.72717232658945	 4.073922696870032	 0.020819884527757473	 4.5918613826281595E-4	 4.5918613826281606E-4	 756.1090754976389	 1044.2926959192334	 1.3811402742810943	 25.643958245469857	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-65.0	 0.005749030132867555	 1.9847543552894406E-4	 538.2343843512155	 538.2343843512155	 1217.8903060550547	 3.588912522752505	 3.588580867131538	 105.94317934344852	 0.008827109136482277	 1.3846369212020813	 0.0	 0.0	 0.0	 558.3811309159461	 0.04652391227913677	 0.6467248227142955	 0.0	 0.0037524262592876115	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 229.31807712748744	 4.087419930938528	 0.02062613581226606	 4.5918613826281595E-4	 4.5918613826281595E-4	 756.9229021173788	 1045.1065225389734	 1.3807304807602518	 27.03033026980002	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-64.0	 0.005832349410155491	 1.9447074073047674E-4	 542.3488454036591	 542.3488454036591	 1221.4970822934474	 3.690816361196442	 3.6904770919008043	 253.6511226750926	 0.021134028224562205	 1.4057709494266435	 0.0	 0.0	 0.0	 585.2843296848015	 0.04876546735729148	 0.695490290071587	 0.0	 0.00380970039466566	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 234.08541211214492	 4.101185245102904	 0.020433138472580888	 4.5918613826281595E-4	 4.5918613826281606E-4	 757.7690312624179	 1045.9526516840126	 1.3803053549727287	 28.461185514548443	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-63.0	 0.005915668687443426	 1.9048329726530875E-4	 546.5934733432389	 546.5934733432389	 1225.2199489396553	 3.797565766688432	 3.7972186381362465	 420.9674568546108	 0.035074704266866374	 1.44084565369351	 0.0	 0.0	 0.0	 613.5837450456585	 0.051123354192829186	 0.7466136442644162	 0.0	 0.0039047543682470334	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 239.03768564408253	 4.115223334657243	 0.02024097252245231	 4.5918613826281595E-4	 4.591861382628159E-4	 758.6493634268309	 1046.8329838484256	 1.3798640509231628	 29.93899036875288	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-62.0	 0.0059989879647313615	 1.8651477091522742E-4	 550.7546621919626	 550.7546621919626	 1228.871727784017	 3.907894901242208	 3.9075362293648515	 -311.0221478262245	 -0.02591414057742249	 1.4149315131160873	 0.0	 0.0	 0.0	 642.1558537245298	 0.0535039616385451	 0.8001176059029613	 0.0	 0.003834525920557533	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 244.14477080505105	 4.1295389195879	 0.020049718240520677	 4.5918613826281595E-4	 4.591861382628159E-4	 759.5195881181022	 1047.7032085396968	 1.3794288191245216	 31.389417678156786	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-61.0	 0.006082307242019297	 1.8256683179349934E-4	 555.2376475820348	 555.2376475820348	 1232.8080260484371	 4.02489185730628	 4.024529256472279	 644.2748301352126	 0.05368051322167337	 1.4686120263377607	 0.0	 0.0	 0.0	 673.2980762265684	 0.056098709110555034	 0.8562163150135164	 0.0	 0.003980002445371105	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 249.48605685568364	 4.144136734962497	 0.019859456114172336	 4.5918613826281595E-4	 4.5918613826281595E-4	 760.4649330643751	 1048.6485534859698	 1.3789571456770897	 32.95387917715051	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-60.0	 0.006165626519307233	 1.7864115316969869E-4	 559.836930944554	 559.836930944554	 1236.848878325186	 4.1474104110820225	 4.1470387468923064	 729.5236668003321	 0.06078338468224839	 1.529395411020009	 0.0	 0.0	 0.0	 705.95259310807	 0.058819459857308444	 0.9150357748708248	 0.0	 0.004144728060669616	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 255.03398022942991	 4.159021519859231	 0.019670266782904837	 4.5918613826281595E-4	 4.5918613826281595E-4	 761.4430668897872	 1049.6266873113818	 1.3784703452599785	 34.56095714407346	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-59.0	 0.006248945796595169	 1.7473941028603188E-4	 564.3884834411997	 564.3884834411997	 1240.850330998046	 4.274490254560286	 4.274106503583301	 119.94742672395662	 0.009993932907187676	 1.5393893439271966	 0.0	 0.0	 0.0	 739.2376998509784	 0.06159275089557936	 0.9766285257664041	 0.0	 0.0041718120533757565	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 260.7670089227063	 4.174198004660984	 0.01948223098128234	 4.5918613826281595E-4	 4.59186138262816E-4	 762.4191162736649	 1050.6027366952596	 1.377985827309914	 36.15339922078387	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-58.0	 0.006332265073883104	 1.7086327916683133E-4	 569.1915471066897	 569.1915471066897	 1245.075510453672	 4.4086554275579966	 4.4082657438064095	 759.1895230812562	 0.06325512238770276	 1.6026444663148993	 0.0	 0.0	 0.0	 774.9493097689142	 0.06456821642473044	 1.0411967421911346	 0.0	 0.004343236185325092	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 266.7491202072715	 4.189670896519286	 0.01929542948156183	 4.5918613826281595E-4	 4.59186138262816E-4	 763.4576086410159	 1051.6412290626106	 1.3774716725065752	 37.836058387328315	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-57.0	 0.0064155843511710395	 1.6701443542285933E-4	 573.9345600906439	 573.9345600906439	 1249.2506803604497	 4.547836708564862	 4.547434262023067	 80.82160033751397	 0.0067339973293760345	 1.6093784636442754	 0.0	 0.0	 0.0	 811.336505378849	 0.06759997126548495	 1.1087967134566195	 0.0	 0.00436148561087615	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 272.9317344845212	 4.2054448627720395	 0.019109943036069204	 4.5918613826281595E-4	 4.5918613826281595E-4	 764.4914921774828	 1052.6751125990775	 1.3769611871032967	 39.499936791181106	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-56.0	 0.006498903628458975	 1.6319455305205402E-4	 578.9726866082927	 578.9726866082927	 1253.6885512172726	 4.695136020693008	 4.694728473156144	 890.0727077992991	 0.07416021474755347	 1.683538678391829	 0.0	 0.0	 0.0	 850.5959542171116	 0.07087104016941168	 1.1796677536260312	 0.0	 0.004562463017264777	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 279.3919548044036	 4.221524512075553	 0.01892585231940389	 4.5918613826281595E-4	 4.5918613826281595E-4	 765.5985943399781	 1053.7822147615727	 1.3764160782845187	 41.26981921553513	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-55.0	 0.006582222905746911	 1.594053032383084E-4	 583.7866659907876	 583.7866659907876	 1257.9320599645212	 4.846714905361203	 4.846290772225682	 -496.5873954102511	 -0.041375302895880414	 1.6421633754959486	 0.0	 0.0	 0.0	 889.6531834144313	 0.07412526027900161	 1.2537930139050328	 0.0	 0.0044503341474541325	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 286.04003510714483	 4.237914372986017	 0.018743237870548678	 4.5918613826281595E-4	 4.5918613826281595E-4	 766.6647782690707	 1054.8483986906654	 1.3758926046821118	 42.963361482547384	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-54.0	 0.006665542183034846	 1.5564835314984895E-4	 588.978797462468	 588.978797462468	 1262.5120135344953	 5.007836729617494	 5.007410473524414	 652.9393216525798	 0.05440243239296785	 1.6965658078889165	 0.0	 0.0	 0.0	 932.2904482868497	 0.0776777663737058	 1.3314707802787387	 0.0	 0.004597767104610342	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 293.0036978488287	 4.254618869697768	 0.018562180034960272	 4.5918613826281595E-4	 4.5918613826281595E-4	 767.8235973473822	 1056.007217768977	 1.3753252979163302	 44.792588589347886	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-53.0	 0.006748861460322782	 1.5192536473874647E-4	 593.917597871021	 593.917597871021	 1266.871818546978	 5.173580414743351	 5.173136861774492	 -874.164600615941	 -0.07283476275401705	 1.6237310451348994	 0.0	 0.0	 0.0	 974.6428583810178	 0.08120653857415415	 1.4126773188528927	 0.0	 0.004400381730753718	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 300.16908601734116	 4.271642294615509	 0.01838275890671437	 4.5918613826281595E-4	 4.5918613826281606E-4	 768.9341911724964	 1057.117811594091	 1.3747832047657584	 46.53513877909548	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-52.0	 0.0068321807376107175	 1.4823799354304857E-4	 599.4108318693632	 599.4108318693632	 1271.7244835750485	 5.351295164857768	 5.350854244423603	 1012.0385082320665	 0.08432231709345622	 1.7080533622283556	 0.0	 0.0	 0.0	 1021.9599549937266	 0.08514896486728847	 1.4978262837201812	 0.0	 0.004628898876339267	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 307.7103990027702	 4.28898877740504	 0.01820505427077712	 4.5918613826281595E-4	 4.5918613826281595E-4	 770.1786946316487	 1058.3623150532433	 1.3741776063533198	 48.476278948684616	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-51.0	 0.006915500014898653	 1.4458788749299102E-4	 604.7744820567656	 604.7744820567656	 1276.4665176727249	 5.535482321379508	 5.535025270920562	 -10.600840759184731	 -8.832543906997621E-4	 1.7071701078376558	 0.0	 0.0	 0.0	 1069.9615381556926	 0.0891484220850202	 1.5869747058052015	 0.0	 0.004626505218537324	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 315.50153119071155	 4.306662250131885	 0.018029145545473142	 4.5918613826281595E-4	 4.5918613826281595E-4	 771.4029231883663	 1059.586543609961	 1.373583780614251	 50.3746684714102	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-50.0	 0.006998819292186589	 1.4097668572269403E-4	 610.355767937041	 610.355767937041	 1281.4048716595216	 5.729661344262804	 5.729197834074685	 436.4568466617306	 0.03636526903122671	 1.7435353768688824	 0.0	 0.0	 0.0	 1121.0260698906548	 0.09340308196422412	 1.6803777877694257	 0.0	 0.004725056678742767	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 323.62650204484595	 4.324666408059612	 0.017855111725217865	 4.5918613826281595E-4	 4.591861382628159E-4	 772.686023330344	 1060.8696437519386	 1.3729634181546317	 52.35329999509348	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-49.0	 0.007082138569474524	 1.3740601738871286E-4	 616.0601755021281	 616.0601755021281	 1286.456365763609	 5.933488318175847	 5.933014988549538	 475.0026645563243	 0.03957687872067663	 1.783112255589559	 0.0	 0.0	 0.0	 1174.6646370952471	 0.09787220861847111	 1.7782499963878968	 0.0	 0.004832311740844663	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 332.079326881307	 4.343004665639633	 0.01768303132358022	 4.5918613826281595E-4	 4.5918613826281595E-4	 774.0067652968183	 1062.190385718413	 1.3723270045463765	 54.37898982770202	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-48.0	 0.00716545784676246	 1.3387750049675756E-4	 621.8798764059572	 621.8798764059572	 1291.6143756593501	 6.147165093004223	 6.146911642395175	 475.0026645563243	 0.03957687872067663	 1.8226891343102358	 0.0	 0.0	 0.0	 1230.9574993299032	 0.10256248921633197	 1.8808124856042288	 0.0	 0.00493956680294656	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 340.87221455461776	 4.3616801071821865	 0.017512982316739	 4.5918613826281595E-4	 4.5918613826281585E-4	 775.3635439787514	 1063.547164400346	 1.3716754839191823	 56.449199038095834	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-47.0	 0.0072487771240503955	 1.3039274073785837E-4	 627.815921733709	 627.815921733709	 1296.8801366884122	 6.371517982249073	 6.371430848212573	 475.0026645563243	 0.03957687872067663	 1.8622660130309125	 0.0	 0.0	 0.0	 1290.052158902222	 0.10748621354347415	 1.988298699147703	 0.0	 0.005046821865048457	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 350.01973123455366	 4.380695431654196	 0.01734504208739446	 4.5918613826281595E-4	 4.5918613826281595E-4	 776.7567563615656	 1064.9403767831602	 1.3710088365004844	 58.56454269553665	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-46.0	 0.007332096401338331	 1.26953330335195E-4	 633.6233214675618	 633.6233214675618	 1302.0364430746677	 6.604798287054568	 6.60457867589716	 -575.0675758158256	 -0.047914214808699694	 1.8143517982222128	 0.0	 0.0	 0.0	 1350.3061863911307	 0.11250653556753744	 2.1008052347152404	 0.0	 0.00491697225964777	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 359.4811065898091	 4.400052891004521	 0.017179287369193816	 4.5918613826281595E-4	 4.59186138262816E-4	 778.12846550254	 1066.3120859241346	 1.370354810545938	 60.63772951566781	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-44.999999999999986	 0.007415415678626267	 1.235608469027645E-4	 639.7713990410263	 639.7713990410263	 1307.5000922226075	 6.852174282935574	 6.851757866338802	 383.03370811054265	 0.03191409173668848	 1.8462658899589013	 0.0	 0.0	 0.0	 1415.267434041577	 0.11791905977349522	 2.2187242944887355	 0.0	 0.00500346083585163	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 369.3770491688426	 4.419754221371289	 0.017015794191727284	 4.5918613826281595E-4	 4.5918613826281595E-4	 779.5895571741935	 1067.7731775957882	 1.3696606987222664	 62.83653363351113	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-44.0	 0.007498734955914202	 1.2021685231700715E-4	 645.8914407710205	 645.8914407710205	 1312.9439819863592	 7.109261600555711	 7.109715774666877	 -243.86736710948196	 -0.020318852781673707	 1.8259470371772275	 0.0	 0.0	 0.0	 1482.3942288152298	 0.12351201580069154	 2.3422363102894272	 0.0	 0.00494839586136694	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 379.63928028798676	 4.439800566480734	 0.01685463782614862	 4.5918613826281595E-4	 4.5918613826281595E-4	 781.0526213666442	 1069.2362417882389	 1.3689682519947841	 65.02941990540577	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-43.0	 0.007582054233202138	 1.169228916024625E-4	 652.4006837318668	 652.4006837318668	 1318.7395871680476	 7.38398121153969	 7.383680951787245	 922.1289180224603	 0.07683111501593738	 1.9027781521931648	 0.0	 0.0	 0.0	 1555.035030786813	 0.1295643949225799	 2.471800705212007	 0.0	 0.005156611523611348	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 390.38191048042233	 4.46019239250345	 0.01669589273147177	 4.5918613826281595E-4	 4.5918613826281595E-4	 782.6176432716895	 1070.8012636932842	 1.3682304160903644	 67.3662870402261	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-42.0	 0.0076653735104900735	 1.1368049183247645E-4	 658.758900486368	 658.758900486368	 1324.4064540592487	 7.66783260375937	 7.668291515030768	 -239.07785178244228	 -0.01991979382606527	 1.8828583583670995	 0.0	 0.0	 0.0	 1629.216546289529	 0.13574514518239	 2.607545850394397	 0.0	 0.0051026280162471	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 401.49322341319294	 4.480929393594114	 0.016539632501592922	 4.5918613826281595E-4	 4.5918613826281595E-4	 784.1546777114618	 1072.3382981330565	 1.3675086416147542	 69.65346325578263	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-40.999999999999986	 0.007748692787778009	 1.1049116104592255E-4	 665.2342290330398	 665.2342290330398	 1330.1834478470223	 7.967165380418412	 7.967188867838801	 -239.07785178244228	 -0.01991979382606527	 1.8629385645410341	 0.0	 0.0	 0.0	 1707.170934283306	 0.1422402484514548	 2.749786098845852	 0.0	 0.005048644508882851	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 413.052909612282	 4.502010387306867	 0.016385929813084302	 4.5918613826281595E-4	 4.5918613826281595E-4	 785.7279050305027	 1073.9115254520973	 1.3667727957433395	 71.98739096400136	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-39.999999999999986	 0.007832012065065945	 1.0735638718086164E-4	 671.7396557107248	 671.7396557107248	 1335.993200647998	 8.280433481104907	 8.280015728849342	 -611.258692453781	 -0.050929632491217514	 1.8120089320498165	 0.0	 0.0	 0.0	 1788.376042301365	 0.14900619936360823	 2.89879229820946	 0.0	 0.004910622990454757	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 425.0557975316643	 4.523433199053475	 0.016234856373804257	 4.5918613826281595E-4	 4.5918613826281595E-4	 787.3158676313351	 1075.4994880529298	 1.366033039939363	 74.33688874436552	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
-38.999999999999986	 0.00791533134235388	 1.0427763702600159E-4	 678.4732029205733	 678.4732029205733	 1342.012868098932	 8.60997303808432	 8.609929203930093	 -119.57584391892999	 -0.009962972896420234	 1.8020459591533962	 0.0	 0.0	 0.0	 1874.6726168833563	 0.1561963675902042	 3.054988665799664	 0.0	 0.004883622900723911	 368.9977698495669	 2.5584982517634316	 788820.6674674088	 0.0	 437.5686475689086	 4.545194534758944	 0.016086482872365217	 4.5918613826281595E-4	 4.5918613826281595E-4	 788.9667123453956	 1077.1503327669902	 1.365267147412213	 76.77378161722702	 5.7389395407672496E-11	 1.1860967598401107E-7	 1.0995154647307695E-14	 1.6583957872721718E-9	 2.556338996851285E-6	 7.750197831057975E-8	 6.426740868098693E-5	 0.22968050566922626	 8.570537856799057E-4	 0.002342594322151127	 0.7670527883578351	 3.628997931128651E-8	 0.0	 0.0	 0.0	 
