Kurbelwinkel [°KW]	pZyl_mess [bar]	pZyl_berech [bar]	pSaug [bar]	pAbg [bar]	T [K]	dQw [J/s]	V [m3]	m [kg]	R [J/kg/K]	mK [kg]	V_motor [m^3]	dm [kg/s]	Hub_E [m]	Hub_A [m]	alpha_E_vor	alpha_E_rück	alpha_A_vor	alpha_A_rück	T_Saug [K]	O2_Massenbruch	CO2_Massenbruch	H2O_Massenbruch	H_Massenbruch	O_Massenbruch	N_Massenbruch	H2_Massenbruch	OH_Massenbruch	CO_Massenbruch	NO_Massenbruch	N2_Massenbruch	RON_95_Massenbruch	AGR_intern_LWA_Massenbruch	AGR_extern_LWA_Massenbruch	feuchteLuft_LWA_Massenbruch
153.2	 1.472891181169239	 1.4990480313009702	 0.41262908611710836	 1.0306646552398095	 1767.181153422819	 0.0	 4.7152789563455807E-4	 1.4571463002746674E-4	 274.4977000360235	 1.457146300274673E-4	 4.717166183182295E-4	 -0.007244221531581638	 0.0	 5.695913112000006E-4	 0.0	 0.0	 0.00987542150311421	 0.010711693187852804	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
153.3	 1.4712640738503582	 1.4977264144935267	 0.41259534861070474	 1.0310396566441453	 1766.8667304243095	 0.0	 4.716622379873009E-4	 1.4565355649565968E-4	 274.4977000360235	 1.4565355649566025E-4	 4.718509606709725E-4	 -0.007319443798152999	 0.0	 5.763125168000008E-4	 0.0	 0.0	 0.009991951964523915	 0.010838091696439605	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
153.40000000000003	 1.4695209602148593	 1.4963996071084413	 0.4125603080401611	 1.0314151242984089	 1766.5508425132505	 0.0	 4.7179609315848995E-4	 1.455918533705317E-4	 274.4977000360235	 1.4559185337053226E-4	 4.7198481584216157E-4	 -0.0073943551679621486	 0.0	 5.830337224000011E-4	 0.0	 0.0	 0.010108482425933617	 0.010964490205026406	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
153.5	 1.4678237796257225	 1.4950676442590485	 0.4125286558415858	 1.0317803517424171	 1766.2334949782755	 0.0	 4.719294611369164E-4	 1.4552952310951372E-4	 274.4977000360235	 1.455295231095143E-4	 4.72118183820588E-4	 -0.007468991664740024	 0.0	 5.897549280000013E-4	 0.0	 0.0	 0.01022501288734332	 0.011090888713613209	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
153.59999999999997	 1.4660094573871543	 1.4937305624857091	 0.41249251343215326	 1.0321526936652965	 1765.9146934527307	 0.0	 4.7206234191172233E-4	 1.4546656828710747E-4	 274.4977000360235	 1.45466568287108E-4	 4.7225106459539395E-4	 -0.007543288731126029	 0.0	 5.964761335999989E-4	 0.0	 0.0	 0.010341543348752978	 0.01121728722219996	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
153.7	 1.4640844420011514	 1.4923883993564329	 0.41245662718186843	 1.0325191734342414	 1765.5944438208196	 0.0	 4.72194735472397E-4	 1.454029915640691E-4	 274.4977000360235	 1.4540299156406966E-4	 4.723834581560685E-4	 -0.00761729102503942	 0.0	 6.031973391999991E-4	 0.0	 0.0	 0.01045807381016268	 0.01134368573078676	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
153.8	 1.462048448418009	 1.491041189845854	 0.41242307473061895	 1.0328789810730739	 1765.272751353776	 0.0	 4.7232664180877287E-4	 1.4533879540583843E-4	 274.4977000360235	 1.45338795405839E-4	 4.725153644924444E-4	 -0.007691000197731541	 0.0	 6.099185447999994E-4	 0.0	 0.0	 0.010574604271572384	 0.011470084239373561	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
153.90000000000003	 1.4597181726338289	 1.4896889702408165	 0.4123813154854516	 1.0332388865059818	 1764.9496216414198	 0.0	 4.7245806091102176E-4	 1.4527398238609352E-4	 274.4977000360235	 1.4527398238609407E-4	 4.726467835946933E-4	 -0.007764388613767282	 0.0	 6.166397503999997E-4	 0.0	 0.0	 0.01069113473298209	 0.011596482747960365	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
154.0	 1.4573571887610353	 1.4883317773767515	 0.4123422254349794	 1.0335941287788843	 1764.6250604108645	 0.0	 4.7258899276965123E-4	 1.4520855512750434E-4	 274.4977000360235	 1.4520855512750494E-4	 4.7277771545332296E-4	 -0.0078374724880049	 0.0	 6.23360956E-4	 0.0	 0.0	 0.010807665194391794	 0.011722881256547166	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
154.10000000000002	 1.4552211134228306	 1.4869696470603104	 0.41230134884202985	 1.0339439730022417	 1764.2990731495954	 0.0	 4.7271943737550064E-4	 1.451425161789218E-4	 274.4977000360235	 1.451425161789224E-4	 4.729081600591722E-4	 -0.007910253118131122	 0.0	 6.300821616000005E-4	 0.0	 0.0	 0.010924195655801503	 0.011849279765133974	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
154.20000000000005	 1.4531029460052405	 1.4856026147771086	 0.4122576764362551	 1.0342872734379525	 1763.9716652743348	 0.0	 4.7284939471973743E-4	 1.450758680703547E-4	 274.4977000360235	 1.450758680703553E-4	 4.730381174034091E-4	 -0.007982733709860997	 0.0	 6.368033672000011E-4	 0.0	 0.0	 0.011040726117211212	 0.01197567827372078	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
154.3	 1.4507879932278254	 1.4842307171755866	 0.4122128175001474	 1.0346300582459742	 1763.6428424867627	 0.0	 4.729788647938533E-4	 1.4500861342862248E-4	 274.4977000360235	 1.4500861342862307E-4	 4.7316758747752494E-4	 -0.008054887801529348	 0.0	 6.435245727999989E-4	 0.0	 0.0	 0.01115725657862087	 0.012102076782307536	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
154.39999999999998	 1.4488187650050213	 1.4828539900276678	 0.41216832343724713	 1.0349619442813196	 1763.3126102854394	 0.0	 4.7310784758966074E-4	 1.4494075481844202E-4	 274.4977000360235	 1.4494075481844262E-4	 4.7329657027333225E-4	 -0.008126757054484034	 0.0	 6.502457783999994E-4	 0.0	 0.0	 0.01127378704003058	 0.012228475290894344	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
154.5	 1.4467920565862862	 1.481472467860921	 0.41212301134034907	 1.0352875622495827	 1762.9809738768922	 0.0	 4.732363430992888E-4	 1.4487229471355162E-4	 274.4977000360235	 1.4487229471355225E-4	 4.7342506578296043E-4	 -0.008198321145532726	 0.0	 6.56966984E-4	 0.0	 0.0	 0.011390317501440289	 0.01235487379948115	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
154.60000000000002	 1.444929947454396	 1.480086187169473	 0.4120818297425393	 1.0356106436272965	 1762.6479389463555	 0.0	 4.733643513151799E-4	 1.4480323574722512E-4	 274.4977000360235	 1.448032357472257E-4	 4.7355307399885157E-4	 -0.008269562373208136	 0.0	 6.636881896000006E-4	 0.0	 0.0	 0.011506847962849998	 0.012481272308067958	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
154.7	 1.4432752445257733	 1.4786951860462616	 0.4120405674036415	 1.035933746716786	 1762.3135115713606	 0.0	 4.734918722300857E-4	 1.4473358068388002E-4	 274.4977000360235	 1.4473358068388064E-4	 4.7368059491375734E-4	 -0.008340467192146747	 0.0	 6.704093952000012E-4	 0.0	 0.0	 0.011623378424259707	 0.012607670816654766	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
154.8	 1.4418680493612364	 1.477299503946665	 0.4119984359696146	 1.036259224445734	 1761.9776981665636	 0.0	 4.736189058370637E-4	 1.4466333240087617E-4	 274.4977000360235	 1.446633324008768E-4	 4.738076285207353E-4	 -0.008411022218099454	 0.0	 6.771306008000017E-4	 0.0	 0.0	 0.011739908885669417	 0.012734069325241574	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
154.90000000000003	 1.4404370958262296	 1.4758991808202298	 0.4119510465253586	 1.036585808262239	 1761.6405052761104	 0.0	 4.737454521294734E-4	 1.4459249382085064E-4	 274.4977000360235	 1.4459249382085126E-4	 4.7393417481314515E-4	 -0.008481230127919803	 0.0	 6.838518064000023E-4	 0.0	 0.0	 0.011856439347079126	 0.012860467833828382	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
155.0	 1.4394747577978027	 1.4744942570322495	 0.411909190256717	 1.0369154438637298	 1761.3019395554509	 0.0	 4.7387151110097275E-4	 1.445210679056606E-4	 274.4977000360235	 1.4452106790566126E-4	 4.740602337846443E-4	 -0.008551078811084876	 0.0	 6.90573012E-4	 0.0	 0.0	 0.011972969808488786	 0.012986866342415136	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
155.09999999999997	 1.4387087804122278	 1.4730844156875957	 0.41186829061512614	 1.0372530642710254	 1760.96192147555	 0.0	 4.739970827455144E-4	 1.4444902966188503E-4	 274.4977000360235	 1.444490296618857E-4	 4.74185805429186E-4	 -0.008627241955941091	 0.0	 6.978364761000003E-4	 0.0	 0.0	 0.012098901802446212	 0.013123462525310325	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
155.2	 1.4378671557755405	 1.4716693424811413	 0.41182368831720156	 1.0375922922017802	 1760.6203718716372	 0.0	 4.741221670573422E-4	 1.4437635425513268E-4	 274.4977000360235	 1.4437635425513335E-4	 4.743108897410137E-4	 -0.008703017400326347	 0.0	 7.050999402000007E-4	 0.0	 0.0	 0.01222483379640364	 0.013260058708205517	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
155.3	 1.437442998674081	 1.4702490856962214	 0.41178592634432737	 1.0379456860253073	 1760.2772989370822	 0.0	 4.7424676403098735E-4	 1.443030452122793E-4	 274.4977000360235	 1.4430304521227997E-4	 4.744354867146589E-4	 -0.008778339165746605	 0.0	 7.12363404300001E-4	 0.0	 0.0	 0.012350765790361066	 0.013396654891100706	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
155.40000000000003	 1.436991380089433	 1.4688236953170681	 0.41175020210730207	 1.0383054008281294	 1759.932711290946	 0.0	 4.74370873661265E-4	 1.442291062013654E-4	 274.4977000360235	 1.4422910620136607E-4	 4.745595963449366E-4	 -0.00885324012972648	 0.0	 7.196268684000012E-4	 0.0	 0.0	 0.012476697784318492	 0.013533251073995898	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
155.5	 1.436700253329134	 1.467393219716199	 0.41171514810834403	 1.0386714413162637	 1759.5866171781993	 0.0	 4.744944959432707E-4	 1.4415454077214884E-4	 274.4977000360235	 1.4415454077214952E-4	 4.746832186269423E-4	 -0.008927715405235202	 0.0	 7.268903325000015E-4	 0.0	 0.0	 0.012602629778275918	 0.013669847256891087	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
155.60000000000002	 1.4364506188486057	 1.4659577086555318	 0.4116820064965005	 1.0390472763622849	 1759.2390251954964	 0.0	 4.7461763087237657E-4	 1.4407935259123288E-4	 274.4977000360235	 1.4407935259123355E-4	 4.748063535560482E-4	 -0.009001741915147738	 0.0	 7.341537966000019E-4	 0.0	 0.0	 0.012728561772233346	 0.013806443439786278	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
155.7	 1.4364351247996814	 1.4645172152312078	 0.41165195510524955	 1.0394395599927184	 1758.8899447643803	 0.0	 4.747402784442279E-4	 1.440035455949327E-4	 274.4977000360235	 1.440035455949334E-4	 4.7492900112789944E-4	 -0.009075278321429682	 0.0	 7.414172606999991E-4	 0.0	 0.0	 0.012854493766190718	 0.01394303962268141	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
155.8	 1.4363931295852166	 1.4630717936501945	 0.4116234334901001	 1.0398433773428624	 1758.539385595478	 0.0	 4.748624386547397E-4	 1.4392712381528538E-4	 274.4977000360235	 1.439271238152861E-4	 4.750511613384112E-4	 -0.009148343473189347	 0.0	 7.486807247999994E-4	 0.0	 0.0	 0.012980425760148144	 0.0140796358055766	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
155.89999999999998	 1.4362403719588428	 1.4616214984340565	 0.4116045068114399	 1.0402624471899902	 1758.187357496658	 0.0	 4.74984111500093E-4	 1.438500913176927E-4	 274.4977000360235	 1.4385009131769337E-4	 4.751728341837645E-4	 -0.009220910309082066	 0.0	 7.559441888999997E-4	 0.0	 0.0	 0.013106357754105572	 0.014216231988471793	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
156.0	 1.4358925907045506	 1.4601663822126054	 0.4115849623086128	 1.0406845324187828	 1757.833869837553	 0.0	 4.751052969767312E-4	 1.4377245202757964E-4	 274.4977000360235	 1.4377245202758034E-4	 4.752940196604028E-4	 -0.009293039757111071	 0.0	 7.63207653E-4	 0.0	 0.0	 0.013232289748062998	 0.014352828171366983	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
156.10000000000002	 1.4352640420489584	 1.4587064965175605	 0.4115641535199025	 1.04111639505127	 1757.478931741121	 0.0	 4.75225995081357E-4	 1.436942097924499E-4	 274.4977000360235	 1.436942097924506E-4	 4.754147177650287E-4	 -0.009364688892744643	 0.0	 7.704711171000006E-4	 0.0	 0.0	 0.01335822174202043	 0.014489424354262178	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
156.20000000000005	 1.4345761204170375	 1.457241895059888	 0.41154127943393726	 1.0415568884891113	 1757.1225528807338	 0.0	 4.753462058109285E-4	 1.436153686394672E-4	 274.4977000360235	 1.4361536863946792E-4	 4.755349284946002E-4	 -0.009435858039510078	 0.0	 7.777345812000012E-4	 0.0	 0.0	 0.01348415373597786	 0.014626020537157374	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
156.3	 1.433592544537388	 1.455772628914021	 0.41151805964630317	 1.0419969559651583	 1756.7647423094934	 0.0	 4.754659291626559E-4	 1.4353593239686794E-4	 274.4977000360235	 1.4353593239686864E-4	 4.7565465184632745E-4	 -0.009506594566359229	 0.0	 7.849980453000018E-4	 0.0	 0.0	 0.013610085729935292	 0.01476261672005257	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
156.39999999999998	 1.432249151092656	 1.4542987498581945	 0.4114995609983494	 1.0424465352043208	 1756.4055092724457	 0.0	 4.7558516513399783E-4	 1.4345590495646172E-4	 274.4977000360235	 1.4345590495646246E-4	 4.757738878176695E-4	 -0.009576835338774873	 0.0	 7.922615093999993E-4	 0.0	 0.0	 0.013736017723892671	 0.01489921290294771	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
156.5	 1.4307877412932484	 1.4528203102451485	 0.4114754181093994	 1.0428962112963553	 1756.044863176126	 0.0	 4.757039137226584E-4	 1.4337529026356262E-4	 274.4977000360235	 1.4337529026356335E-4	 4.7589263640633004E-4	 -0.009646631356221323	 0.0	 7.995249735E-4	 0.0	 0.0	 0.013861949717850104	 0.015035809085842906	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
156.60000000000002	 1.4289913905332747	 1.4513373566232066	 0.4114503824063185	 1.0433363484518194	 1755.6828120315188	 0.0	 4.758221749265832E-4	 1.4329409181443577E-4	 274.4977000360235	 1.4329409181443653E-4	 4.760108976102549E-4	 -0.009716038719707982	 0.0	 8.067884376000006E-4	 0.0	 0.0	 0.013987881711807535	 0.015172405268738103	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
156.7	 1.427124468935088	 1.4498499341197855	 0.41142903831814137	 1.0437718378535217	 1755.3193635200114	 0.0	 4.75939948743956E-4	 1.4321231300082942E-4	 274.4977000360235	 1.4321231300083018E-4	 4.761286714276275E-4	 -0.009785025774895014	 0.0	 8.140519017000012E-4	 0.0	 0.0	 0.014113813705764968	 0.0153090014516333	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
156.8	 1.4249931768232214	 1.4483580885264924	 0.4114067174733041	 1.044199570706438	 1754.954525502391	 0.0	 4.7605723517319564E-4	 1.4312995727416345E-4	 274.4977000360235	 1.4312995727416418E-4	 4.7624595785686726E-4	 -0.00985361021201712	 0.0	 8.213153658000018E-4	 0.0	 0.0	 0.0142397456997224	 0.015445597634528494	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
156.90000000000003	 1.4225755854761228	 1.4468618620107063	 0.4113820887672251	 1.044611851245791	 1754.5883049697645	 0.0	 4.7617403421295235E-4	 1.4304702780726491E-4	 274.4977000360235	 1.4304702780726567E-4	 4.76362756896624E-4	 -0.009921840934206625	 0.0	 8.285788299000024E-4	 0.0	 0.0	 0.014365677693679831	 0.01558219381742369	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
157.0	 1.4199808330685357	 1.4453613006160928	 0.4113563403258974	 1.0450276260258764	 1754.2207098782885	 0.0	 4.762903458621045E-4	 1.429635280858029E-4	 274.4977000360235	 1.429635280858036E-4	 4.7647906854577613E-4	 -0.00998959352954227	 0.0	 8.358422940000032E-4	 0.0	 0.0	 0.014491609687637266	 0.01571879000031889	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
157.09999999999997	 1.4173158341162477	 1.4438561238619183	 0.41133051295167194	 1.0454352825887818	 1753.8516681105657	 0.0	 4.7640617011975505E-4	 1.4287943581581093E-4	 274.4977000360235	 1.4287943581581163E-4	 4.765948928034266E-4	 -0.010063135679733807	 0.0	 8.436253470000003E-4	 0.0	 0.0	 0.014626550174693012	 0.01586515753465702	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
157.2	 1.414862041461007	 1.4423460502938048	 0.411309031571645	 1.0458352959723771	 1753.4811070528604	 0.0	 4.765215069852285E-4	 1.427947285877149E-4	 274.4977000360235	 1.427947285877156E-4	 4.7671022966890025E-4	 -0.010136237260995766	 0.0	 8.514084000000007E-4	 0.0	 0.0	 0.014761490661748814	 0.01601152506899521	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
157.3	 1.4122714359601956	 1.4408311294867486	 0.41128363057945366	 1.0462282186833327	 1753.1090351677922	 0.0	 4.7663635645806734E-4	 1.4270941011927503E-4	 274.4977000360235	 1.4270941011927573E-4	 4.7682507914173906E-4	 -0.010208892850320487	 0.0	 8.591914530000009E-4	 0.0	 0.0	 0.014896431148804614	 0.0161578926033334	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
157.40000000000003	 1.4098277400566217	 1.4393114099136632	 0.4112585611540119	 1.0466103489669998	 1752.7354606655008	 0.0	 4.767507185380287E-4	 1.4262348404897514E-4	 274.4977000360235	 1.426234840489758E-4	 4.7693944122170046E-4	 -0.010281126931886639	 0.0	 8.669745060000013E-4	 0.0	 0.0	 0.015031371635860416	 0.01630426013767159	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
157.5	 1.407332236356147	 1.4377869416924705	 0.41123806306702126	 1.0469896539622214	 1752.3603921790086	 0.0	 4.7686459322508106E-4	 1.4253695415315727E-4	 274.4977000360235	 1.4253695415315798E-4	 4.7705331590875284E-4	 -0.010352881715285504	 0.0	 8.747575590000017E-4	 0.0	 0.0	 0.015166312122916218	 0.01645062767200978	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
157.60000000000002	 1.4050438083027899	 1.4362577765554267	 0.4112171562953202	 1.0473621695171382	 1751.9838387588063	 0.0	 4.769779805194011E-4	 1.4244982434387615E-4	 274.4977000360235	 1.4244982434387686E-4	 4.7716670320307265E-4	 -0.010424183069697038	 0.0	 8.82540612000002E-4	 0.0	 0.0	 0.015301252609972022	 0.016596995206347973	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
157.70000000000005	 1.4030497548537095	 1.434723966281939	 0.41119703931814	 1.0477315593763334	 1751.6058094885639	 0.0	 4.770908804213703E-4	 1.4236209854507682E-4	 274.4977000360235	 1.423620985450775E-4	 4.772796031050419E-4	 -0.01049500200463604	 0.0	 8.903236650000023E-4	 0.0	 0.0	 0.015436193097027822	 0.01674336274068616	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
157.8	 1.4014423038591814	 1.433185565604335	 0.4111789007371356	 1.0481012286770526	 1751.2263142027002	 0.0	 4.7720329293157157E-4	 1.422737809227932E-4	 274.4977000360235	 1.4227378092279388E-4	 4.7739201561524324E-4	 -0.010565309786691221	 0.0	 8.981067179999994E-4	 0.0	 0.0	 0.015571133584083567	 0.01688973027502429	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
157.89999999999998	 1.4000104036440972	 1.4316426273869254	 0.41116125521180374	 1.048462490427518	 1750.8453622992024	 0.0	 4.773152180507863E-4	 1.421848755035705E-4	 274.4977000360235	 1.421848755035712E-4	 4.775039407344579E-4	 -0.010635168878463577	 0.0	 9.058897709999997E-4	 0.0	 0.0	 0.01570607407113937	 0.01703609780936248	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
158.0	 1.3990048171871141	 1.4300952069494153	 0.4111488215777319	 1.0488295312689049	 1750.4629638068798	 0.0	 4.7742665577999084E-4	 1.420953865169379E-4	 274.4977000360235	 1.4209538651693861E-4	 4.7761537846366256E-4	 -0.01070446752531817	 0.0	 9.136728240000001E-4	 0.0	 0.0	 0.01584101455819517	 0.017182465343700673	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
158.10000000000002	 1.3983734317968282	 1.4285433685355253	 0.4111372440002536	 1.0492089921130578	 1750.079130989163	 0.0	 4.775376061203533E-4	 1.4200531890896868E-4	 274.4977000360235	 1.420053189089694E-4	 4.77726328804025E-4	 -0.010773146891284457	 0.0	 9.214558769000004E-4	 0.0	 0.0	 0.0159759550435172	 0.01732883287615827	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
158.2	 1.3978951057057332	 1.42698717656561	 0.4111221913386431	 1.049593115509024	 1749.6938761879694	 0.0	 4.7764806907323043E-4	 1.419146776496334E-4	 274.4977000360235	 1.4191467764963414E-4	 4.778367917569021E-4	 -0.010841260685013563	 0.0	 9.292389298000008E-4	 0.0	 0.0	 0.01611089552883923	 0.017475200408615867	 463.6911824111591	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
