Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_95_Massenbruch [kg]
-114.0	 4.1656183887991255E-4	 5.663766428293816E-4	 382.81395794185136	 382.81395794185136	 904.4647446399806	 1.3868667090000002	 1.387336526795286	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 -78.24045311382329	 -0.006518397404778362	 -0.03557483454846669	 0.0	 0.0	 422.8234824250272	 587261.96886507	 587261.9688650701	 0.0	 99.47372476097749	 3.443787261809073	 0.038689513287419035	 7.200421410653972E-4	 7.20042141065397E-4	 767.716598993583	 1052.780009494544	 1.3713133347314062	 -772.330241093346	 1.5130710618970655E-9	 1.5338377649818357E-6	 1.8140649923273857E-13	 6.92713748803706E-8	 5.237399446557848E-5	 3.2353506394014074E-6	 8.239708854786101E-4	 0.14325856343015297	 0.027818985505085107	 0.07599328707319374	 0.7387095240545544	 0.013338455084037908	 
-113.5	 4.582180227679038E-4	 5.640751903261681E-4	 383.25586091117106	 383.25586091117106	 904.8553972190889	 1.3946034750000003	 1.3946049351994727	 -1896.6052157529234	 -0.1580106712606542	 -0.0790053356303271	 0.0	 0.0	 0.0	 -76.51225178620648	 -0.006374416860181009	 -0.03876204297855719	 0.0	 -1.868518162170331E-4	 422.8234824250272	 587261.96886507	 587261.9688650701	 0.0	 100.06542943338819	 3.4458222990547887	 0.03859745518729049	 7.200421410653973E-4	 7.200421410653973E-4	 767.8150696977478	 1052.8784801987088	 1.3712657145595968	 -772.0859466367494	 1.5130710618970653E-9	 1.5338377649818353E-6	 1.8140649923273857E-13	 6.927137488037058E-8	 5.237399446557848E-5	 3.2353506394014074E-6	 8.239708854786101E-4	 0.14325856343015297	 0.02781898550508511	 0.07599328707319374	 0.7387095240545544	 0.013338455084037908	 
-113.0	 4.998742066558951E-4	 5.617590429801157E-4	 383.7043833043395	 383.7043833043395	 905.2518992100145	 1.4024644300000002	 1.4019937563994989	 -1896.6052157529234	 -0.1580106712606542	 -0.1580106712606542	 0.0	 0.0	 0.0	 -75.313202354532	 -0.006274521212947761	 -0.04189930358503107	 0.0	 -3.737036324340662E-4	 422.8234824250272	 587261.96886507	 587261.9688650701	 0.0	 100.66335682521877	 3.4478799517133516	 0.03850480929344839	 7.200421410653975E-4	 7.200421410653976E-4	 767.9151054900756	 1052.9785159910366	 1.3712173500207896	 -771.8379607511728	 1.5130710618970651E-9	 1.5338377649818353E-6	 1.814064992327386E-13	 6.927137488037058E-8	 5.237399446557848E-5	 3.2353506394014074E-6	 8.2397088547861E-4	 0.14325856343015297	 0.027818985505085103	 0.07599328707319374	 0.7387095240545543	 0.013338455084037906	 
-112.5	 5.415303905438863E-4	 5.594283054547574E-4	 384.4180662558923	 384.4180662558923	 905.8823753763595	 1.410451691	 1.410453407794664	 1532.3378046928797	 0.12766269074161485	 -0.09417932588984679	 0.0	 0.0	 0.0	 -74.09611061972709	 -0.006173122418720586	 -0.044985864794391366	 0.0	 -2.227391093552761E-4	 422.8234824250272	 587261.96886507	 587261.9688650701	 0.0	 101.28723370447436	 3.4499603962422443	 0.038411579792434064	 7.200421410653976E-4	 7.200421410653976E-4	 768.0744679352424	 1053.1378784362034	 1.3711403287070274	 -771.4433022172376	 1.5130710618970653E-9	 1.5338377649818355E-6	 1.8140649923273862E-13	 6.927137488037058E-8	 5.2373994465578484E-5	 3.235350639401408E-6	 8.239708854786101E-4	 0.14325856343015297	 0.027818985505085107	 0.07599328707319374	 0.7387095240545544	 0.013338455084037908	 
-112.0	 5.831865744318776E-4	 5.570830846315126E-4	 385.13872613250317	 385.13872613250317	 906.5190228069089	 1.4185674230000003	 1.4190464426476654	 1532.3378046928797	 0.12766269074161485	 -0.030347980519039364	 0.0	 0.0	 0.0	 -71.81538762765696	 -0.0059831099860101	 -0.04797741978739642	 0.0	 -7.177458627648597E-5	 422.8234824250272	 587261.96886507	 587261.9688650701	 0.0	 101.91765023539418	 3.4520638109054267	 0.03831777095950427	 7.200421410653977E-4	 7.200421410653976E-4	 768.2356207502511	 1053.2990312512122	 1.3710624745863398	 -771.0447023649199	 1.5130710618970651E-9	 1.5338377649818355E-6	 1.8140649923273864E-13	 6.927137488037058E-8	 5.237399446557847E-5	 3.235350639401407E-6	 8.239708854786099E-4	 0.14325856343015297	 0.0278189855050851	 0.07599328707319374	 0.7387095240545544	 0.013338455084037908	 
-111.5	 6.248427583198688E-4	 5.547234896275867E-4	 385.6066724426424	 385.6066724426424	 906.9326998296344	 1.4268138350000001	 1.4268140433761305	 -1914.9035295031063	 -0.15953514710548974	 -0.11011555407178425	 0.0	 0.0	 0.0	 -69.47824579253357	 -0.005788397165897666	 -0.050871618370345255	 0.0	 -2.604291356767522E-4	 422.8234824250272	 587261.96886507	 587261.9688650701	 0.0	 102.5347325534825	 3.4541903757846923	 0.03822338715934723	 7.200421410653978E-4	 7.200421410653978E-4	 768.3403870492285	 1053.4037975501897	 1.3710118787269954	 -770.7858345909117	 1.5130710618970647E-9	 1.5338377649818353E-6	 1.814064992327386E-13	 6.927137488037058E-8	 5.237399446557848E-5	 3.2353506394014074E-6	 8.2397088547861E-4	 0.14325856343015297	 0.027818985505085096	 0.07599328707319374	 0.7387095240545544	 0.013338455084037908	 
-111.0	 6.664989422078601E-4	 5.523496318133719E-4	 386.0814822388562	 386.0814822388562	 907.3524440715937	 1.435193187	 1.4347105584316189	 -1914.9035295031063	 -0.15953514710548974	 -0.18988312762452914	 0.0	 0.0	 0.0	 -68.14119920374374	 -0.005677004648758785	 -0.053710120694724646	 0.0	 -4.490836850770184E-4	 422.8234824250272	 587261.96886507	 587261.9688650701	 0.0	 103.1582798710087	 3.4563402727911257	 0.038128432846778644	 7.20042141065398E-4	 7.20042141065398E-4	 768.4467903594051	 1053.510200860366	 1.3709605064101262	 -770.5231338406601	 1.5130710618970647E-9	 1.5338377649818353E-6	 1.814064992327386E-13	 6.927137488037058E-8	 5.237399446557848E-5	 3.2353506394014074E-6	 8.239708854786101E-4	 0.14325856343015297	 0.0278189855050851	 0.07599328707319374	 0.7387095240545544	 0.013338455084037908	 
-110.5	 7.081551260958513E-4	 5.499616248293333E-4	 386.8231278311887	 386.8231278311887	 908.007651262188	 1.443707789	 1.4437082467449065	 1535.2930931103415	 0.12790890281713452	 -0.12592867621596188	 0.0	 0.0	 0.0	 -66.78237936334556	 -0.0055637981504742294	 -0.05649201976996176	 0.0	 -2.978280096784617E-4	 422.8234824250272	 587261.96886507	 587261.9688650701	 0.0	 103.80849829101841	 3.4585136856766474	 0.0380329125674171	 7.200421410653981E-4	 7.200421410653981E-4	 768.613192727439	 1053.6766032284	 1.370880194613116	 -770.1127264780042	 1.5130710618970647E-9	 1.5338377649818349E-6	 1.814064992327386E-13	 6.927137488037058E-8	 5.237399446557848E-5	 3.2353506394014074E-6	 8.239708854786102E-4	 0.14325856343015297	 0.027818985505085093	 0.07599328707319374	 0.7387095240545544	 0.01333845508403791	 
-110.0	 7.498113099838426E-4	 5.475595846023671E-4	 387.57201269598085	 387.57201269598085	 908.6692629607128	 1.4523600010000002	 1.4528487842099862	 1535.2930931103415	 0.12790890281713452	 -0.06197422480739462	 0.0	 0.0	 0.0	 -64.33629628075907	 -0.005360009177087175	 -0.05917202435850535	 0.0	 -1.46572334279905E-4	 422.8234824250272	 587261.96886507	 587261.9688650701	 0.0	 104.465514829767	 3.46071080004565	 0.037936830958338455	 7.200421410653982E-4	 7.200421410653982E-4	 768.7814689451477	 1053.8448794461087	 1.3707990137848916	 -769.6982228564921	 1.5130710618970647E-9	 1.5338377649818347E-6	 1.8140649923273857E-13	 6.927137488037058E-8	 5.237399446557848E-5	 3.235350639401407E-6	 8.2397088547861E-4	 0.14325856343015297	 0.02781898550508509	 0.07599328707319374	 0.7387095240545545	 0.013338455084037906	 
-109.5	 7.914674938718339E-4	 5.451436293616146E-4	 388.06696469281604	 388.06696469281604	 909.1068192842527	 1.4611522340000003	 1.4611510816579252	 -1934.0362856554325	 -0.16112914232262054	 -0.1425387959687049	 0.0	 0.0	 0.0	 -61.83259168981461	 -0.005151419619403995	 -0.06174773416820734	 0.0	 -3.371118253678806E-4	 422.8234824250272	 587261.9688650699	 587261.9688650701	 0.0	 105.10897309036594	 3.462931803366718	 0.037840192748708354	 7.200421410653984E-4	 7.200421410653985E-4	 768.8928232745578	 1053.9562337755187	 1.3707453130943972	 -769.4242198373729	 1.5130710618970645E-9	 1.5338377649818342E-6	 1.8140649923273854E-13	 6.927137488037057E-8	 5.237399446557847E-5	 3.235350639401406E-6	 8.239708854786099E-4	 0.14325856343015297	 0.027818985505085082	 0.07599328707319372	 0.7387095240545544	 0.013338455084037908	 
