Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_95_Massenbruch [kg]
-110.0	 8.331236777598251E-4	 5.475595846023671E-4	 406.5605704624733	 406.5605704624733	 945.8048845740557	 1.4523600010000002	 1.452363465146482	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 12.632718265942716	 0.0010524616701825915	 -0.00574284290035948	 0.0	 0.0	 422.8234824250272	 615772.829394179	 615772.8293941793	 0.0	 102.47587899914424	 3.4607108000456503	 0.037936830958338455	 6.867171939550022E-4	 6.867171939550022E-4	 778.9960660431009	 1063.8377354447032	 1.3656522565620277	 -871.2201763527422	 1.7973091035543974E-9	 1.437944435966775E-6	 1.8963829855891353E-13	 9.325179934504658E-8	 5.5643999812187504E-5	 4.354833975711326E-6	 7.704141803683488E-4	 0.12569560644449565	 0.03349530111247546	 0.09148811322937078	 0.7345032908335671	 0.013985742372200731	 
-109.5	 8.747798616478164E-4	 5.451436293616146E-4	 407.21722962924093	 407.21722962924093	 946.3816243820768	 1.4611522340000003	 1.4611562079070792	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 14.969768150241913	 0.0012471668296541436	 -0.005119259485532409	 0.0	 0.0	 422.8234824250272	 615772.829394179	 615772.8293941793	 0.0	 103.116767630909	 3.4629318033667187	 0.037840192748708354	 6.867171939550022E-4	 6.867171939550022E-4	 779.15758166915	 1063.9992510707523	 1.36557645860469	 -870.8688601258518	 1.7973091035543974E-9	 1.437944435966775E-6	 1.8963829855891353E-13	 9.325179934504658E-8	 5.5643999812187504E-5	 4.354833975711326E-6	 7.704141803683488E-4	 0.12569560644449565	 0.03349530111247546	 0.09148811322937078	 0.7345032908335671	 0.013985742372200731	 
-109.0	 9.164360455358076E-4	 5.427138796537147E-4	 407.8813466611668	 407.8813466611668	 946.9649325432854	 1.4700869560000003	 1.470091476810029	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 17.35056715221094	 0.0014455168317068791	 -0.004396501069678969	 0.0	 0.0	 422.8234824250272	 615772.829394179	 615772.8293941793	 0.0	 103.76435065201242	 3.465176884984434	 0.03774300276039236	 6.867171939550022E-4	 6.867171939550022E-4	 779.3211035454776	 1064.16277294708	 1.3654997511368947	 -870.5134797822658	 1.7973091035543974E-9	 1.437944435966775E-6	 1.8963829855891353E-13	 9.325179934504658E-8	 5.5643999812187504E-5	 4.354833975711326E-6	 7.704141803683488E-4	 0.12569560644449565	 0.03349530111247546	 0.09148811322937078	 0.7345032908335671	 0.013985742372200731	 
-108.5	 9.580922294237989E-4	 5.402704583574898E-4	 408.5529907339204	 408.5529907339204	 947.5548716943035	 1.479166685	 1.4791717932468191	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 19.77579705563413	 0.0016475684773621826	 -0.0035727168309978774	 0.0	 0.0	 422.8234824250272	 615772.829394179	 615772.8293941793	 0.0	 104.41869564432945	 3.467446236131253	 0.03764526590854336	 6.867171939550022E-4	 6.867171939550022E-4	 779.4866542684639	 1064.328323670066	 1.3654221247301812	 -870.153995701974	 1.7973091035543974E-9	 1.437944435966775E-6	 1.8963829855891353E-13	 9.325179934504658E-8	 5.5643999812187504E-5	 4.354833975711326E-6	 7.704141803683488E-4	 0.12569560644449565	 0.03349530111247546	 0.09148811322937078	 0.7345032908335671	 0.013985742372200731	 
-108.0	 9.997484133117901E-4	 5.378134906980355E-4	 409.2322318483368	 409.2322318483368	 948.151502616216	 1.4883939980000003	 1.4883997346995965	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 22.2461500307525	 0.0018533794329617368	 -0.002646027114517009	 0.0	 0.0	 422.8234824250272	 615772.829394179	 615772.8293941792	 0.0	 105.07987138519647	 3.469740049939466	 0.03754698720216519	 6.867171939550022E-4	 6.867171939550022E-4	 779.6542567575832	 1064.4959261591855	 1.3653435698359404	 -869.7903677578719	 1.7973091035543974E-9	 1.437944435966775E-6	 1.8963829855891353E-13	 9.325179934504658E-8	 5.5643999812187504E-5	 4.354833975711326E-6	 7.704141803683488E-4	 0.12569560644449565	 0.03349530111247546	 0.09148811322937078	 0.7345032908335671	 0.013985742372200731	 
-107.5	 0.0010414045971997815	 5.353431042602146E-4	 409.9191408385245	 409.9191408385245	 948.7548881481576	 1.497771529	 1.497777936126908	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 24.7623288510946	 0.002063008248232216	 -0.0016145229904009012	 0.0	 0.0	 422.8234824250272	 615772.829394179	 615772.8293941793	 0.0	 105.74794786781467	 3.472058521453219	 0.037448171744652356	 6.867171939550022E-4	 6.867171939550022E-4	 779.8239342596895	 1064.6656036612917	 1.3652640767842181	 -869.4225553098233	 1.7973091035543974E-9	 1.437944435966775E-6	 1.8963829855891353E-13	 9.325179934504658E-8	 5.5643999812187504E-5	 4.354833975711326E-6	 7.704141803683488E-4	 0.12569560644449565	 0.03349530111247546	 0.09148811322937078	 0.7345032908335671	 0.013985742372200731	 
-107.0	 0.0010830607810877726	 5.328594290015317E-4	 410.6137893800471	 410.6137893800471	 949.3650931939699	 1.507301971	 1.5073090913880356	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 27.325047116793055	 0.0022765143748903136	 -4.7626580295574445E-4	 0.0	 0.0	 422.8234824250272	 615772.829394179	 615772.8293941792	 0.0	 106.42299632217092	 3.4744018476406	 0.037348824734305036	 6.867171939550022E-4	 6.867171939550022E-4	 779.9957103533576	 1064.8373797549598	 1.365183635782512	 -869.0505171986567	 1.7973091035543974E-9	 1.437944435966775E-6	 1.8963829855891353E-13	 9.325179934504658E-8	 5.5643999812187504E-5	 4.354833975711326E-6	 7.704141803683488E-4	 0.12569560644449565	 0.03349530111247546	 0.09148811322937078	 0.7345032908335671	 0.013985742372200731	 
-106.5	 0.0011247169649757638	 5.303625972643783E-4	 411.3162499981756	 411.3162499981756	 949.9821821264582	 1.5169880770000002	 1.5169959547070637	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 29.935029484605447	 0.002493958185806329	 7.707132899474202E-4	 0.0	 0.0	 422.8234824250272	 615772.829394179	 615772.8293941793	 0.0	 107.10508923648325	 3.476770227405793	 0.0372489514648189	 6.867171939550022E-4	 6.867171939550022E-4	 780.1696089532768	 1065.011278354879	 1.3651022369145642	 -868.6742117400761	 1.7973091035543974E-9	 1.437944435966775E-6	 1.8963829855891353E-13	 9.325179934504658E-8	 5.5643999812187504E-5	 4.354833975711326E-6	 7.704141803683488E-4	 0.12569560644449565	 0.03349530111247546	 0.09148811322937078	 0.7345032908335671	 0.013985742372200731	 
-106.0	 0.0011663731488637552	 5.27852743787634E-4	 412.02659607621064	 412.02659607621064	 950.6062200968298	 1.5268326610000003	 1.5268413421778577	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 32.593011904854365	 0.002715400994744203	 0.0021284137873195217	 0.0	 0.0	 422.8234824250272	 615772.829394179	 615772.8293941793	 0.0	 107.79430037917929	 3.479163861601268	 0.037148557325749135	 6.867171939550022E-4	 6.867171939550022E-4	 780.3456543146975	 1065.1873237162997	 1.3650198701391516	 -868.2935967184991	 1.7973091035543974E-9	 1.437944435966775E-6	 1.8963829855891353E-13	 9.325179934504658E-8	 5.5643999812187504E-5	 4.354833975711326E-6	 7.704141803683488E-4	 0.12569560644449565	 0.03349530111247546	 0.09148811322937078	 0.7345032908335671	 0.013985742372200731	 
-105.5	 0.0012080293327517465	 5.253300057176111E-4	 412.7449018638713	 412.7449018638713	 951.2372730423248	 1.536838602	 1.5368481333111672	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 35.299741865515664	 0.0029409050766970877	 0.0035988663256680655	 0.0	 0.0	 422.8234824250272	 615772.829394179	 615772.8293941792	 0.0	 108.49070482141593	 3.4815829530400304	 0.03704764780294822	 6.867171939550022E-4	 6.867171939550022E-4	 780.5238710379302	 1065.3655404395324	 1.3649365252888725	 -867.9086293808191	 1.7973091035543974E-9	 1.437944435966775E-6	 1.8963829855891353E-13	 9.325179934504658E-8	 5.5643999812187504E-5	 4.354833975711326E-6	 7.704141803683488E-4	 0.12569560644449565	 0.03349530111247546	 0.09148811322937078	 0.7345032908335671	 0.013985742372200731	 
