CA	pMess	dummy	dummy	
[KWnZOT]	[bar]	[bar]	[bar]	
-157.65	1.322847087	5	5	809
-157.4	1.325514231	5	5	810
-157.15	1.327590446	5	5	811
-156.9	1.328777258	5	5	812
-156.65	1.329059337	5	5	813
-156.4	1.328632433	5	5	814
-156.15	1.327852085	5	5	815
-155.9	1.32718518	5	5	816
-155.65	1.327090018	5	5	817
-155.4	1.327819501	5	5	818
-155.15	1.32926295	5	5	819
-154.9	1.330970244	5	5	820
-154.65	1.332384962	5	5	821
-154.4	1.333146912	5	5	822
-154.15	1.333257124	5	5	823
-153.9	1.332998123	5	5	824
-153.65	1.332697916	5	5	825
-153.4	1.332553198	5	5	826
-153.15	1.332659744	5	5	827
-152.9	1.333180769	5	5	828
-152.65	1.334425575	5	5	829
-152.4	1.336686785	5	5	830
-152.15	1.339938253	5	5	831
-151.9	1.343673429	5	5	832
-151.65	1.347075857	5	5	833
-151.4	1.349435644	5	5	834
-151.15	1.350518656	5	5	835
-150.9	1.350635991	5	5	836
-150.65	1.350388522	5	5	837
-150.4	1.350273416	5	5	838
-150.15	1.350400541	5	5	839
-149.9	1.350484502	5	5	840
-149.65	1.35012272	5	5	841
-149.4	1.349198366	5	5	842
-149.15	1.348132819	5	5	843
-148.9	1.347766604	5	5	844
-148.65	1.348903669	5	5	845
-148.4	1.351839316	5	5	846
-148.15	1.35622905	5	5	847
-147.9	1.361364349	5	5	848
-147.65	1.366568468	5	5	849
-147.4	1.371370698	5	5	850
-147.15	1.375406757	5	5	851
-146.9	1.378292723	5	5	852
-146.65	1.379699473	5	5	853
-146.4	1.379567965	5	5	854
-146.15	1.378208918	5	5	855
-145.9	1.37614875	5	5	856
-145.65	1.373863469	5	5	857
-145.4	1.371660409	5	5	858
-145.15	1.369804376	5	5	859
-144.9	1.36872288	5	5	860
-144.65	1.369026948	5	5	861
-144.4	1.371238173	5	5	862
-144.15	1.375382307	5	5	863
-143.9	1.380767392	5	5	864
-143.65	1.386174306	5	5	865
-143.4	1.390408879	5	5	866
-143.15	1.39290426	5	5	867
-142.9	1.394006585	5	5	868
-142.65	1.394753752	5	5	869
-142.4	1.39624507	5	5	870
-142.15	1.398940975	5	5	871
-141.9	1.402305718	5	5	872
-141.65	1.405047124	5	5	873
-141.4	1.40585623	5	5	874
-141.15	1.404207076	5	5	875
-140.9	1.40071004	5	5	876
-140.65	1.396809537	5	5	877
-140.4	1.394057813	5	5	878
-140.15	1.393434476	5	5	879
-139.9	1.395065221	5	5	880
-139.65	1.398375868	5	5	881
-139.4	1.402468567	5	5	882
-139.15	1.4064698	5	5	883
-138.9	1.409726968	5	5	884
-138.65	1.411880947	5	5	885
-138.4	1.412903455	5	5	886
-138.15	1.413139449	5	5	887
-137.9	1.413302049	5	5	888
-137.65	1.414327544	5	5	889
-137.4	1.417060204	5	5	890
-137.15	1.421863466	5	5	891
-136.9	1.428352358	5	5	892
-136.65	1.435431256	5	5	893
-136.4	1.441683454	5	5	894
-136.15	1.445957699	5	5	895
-135.9	1.447857144	5	5	896
-135.65	1.447871921	5	5	897
-135.4	1.447104961	5	5	898
-135.15	1.446774604	5	5	899
-134.9	1.447764249	5	5	900
-134.65	1.450392896	5	5	901
-134.4	1.454421554	5	5	902
-134.15	1.459221486	5	5	903
-133.9	1.464026837	5	5	904
-133.65	1.46820548	5	5	905
-133.4	1.471468081	5	5	906
-133.15	1.473931198	5	5	907
-132.9	1.476002495	5	5	908
-132.65	1.478153146	5	5	909
-132.4	1.480714774	5	5	910
-132.15	1.483818838	5	5	911
-131.9	1.487485906	5	5	912
-131.65	1.491752994	5	5	913
-131.4	1.496700598	5	5	914
-131.15	1.502335137	5	5	915
-130.9	1.508420684	5	5	916
-130.65	1.514420432	5	5	917
-130.4	1.519644971	5	5	918
-130.15	1.523554056	5	5	919
-129.9	1.526033947	5	5	920
-129.65	1.527473904	5	5	921
-129.4	1.528597162	5	5	922
-129.15	1.530159686	5	5	923
-128.9	1.532689302	5	5	924
-128.65	1.53636697	5	5	925
-128.4	1.541034225	5	5	926
-128.15	1.546254965	5	5	927
-127.9	1.55139472	5	5	928
-127.65	1.555739363	5	5	929
-127.4	1.558675978	5	5	930
-127.15	1.559895542	5	5	931
-126.9	1.55952466	5	5	932
-126.65	1.558116364	5	5	933
-126.4	1.556506178	5	5	934
-126.15	1.555595084	5	5	935
-125.9	1.55612424	5	5	936
-125.65	1.558492178	5	5	937
-125.4	1.562663528	5	5	938
-125.15	1.568206827	5	5	939
-124.9	1.574453142	5	5	940
-124.65	1.580714206	5	5	941
-124.4	1.586481156	5	5	942
-124.15	1.591540262	5	5	943
-123.9	1.595965702	5	5	944
-123.65	1.599989852	5	5	945
-123.4	1.603821718	5	5	946
-123.15	1.607533816	5	5	947
-122.9	1.611092877	5	5	948
-122.65	1.614488257	5	5	949
-122.4	1.617831787	5	5	950
-122.15	1.621341929	5	5	951
-121.9	1.6252303	5	5	952
-121.65	1.629575675	5	5	953
-121.4	1.634263674	5	5	954
-121.15	1.639025177	5	5	955
-120.9	1.643557049	5	5	956
-120.65	1.647665016	5	5	957
-120.4	1.651345857	5	5	958
-120.15	1.654750846	5	5	959
-119.9	1.658047749	5	5	960
-119.65	1.661282049	5	5	961
-119.4	1.664360398	5	5	962
-119.15	1.66719767	5	5	963
-118.9	1.669922335	5	5	964
-118.65	1.672945733	5	5	965
-118.4	1.676779534	5	5	966
-118.15	1.681699564	5	5	967
-117.9	1.687517225	5	5	968
-117.65	1.693659617	5	5	969
-117.4	1.699507935	5	5	970
-117.15	1.704729691	5	5	971
-116.9	1.709367454	5	5	972
-116.65	1.713681128	5	5	973
-116.4	1.71794264	5	5	974
-116.15	1.722359284	5	5	975
-115.9	1.727112142	5	5	976
-115.65	1.732364512	5	5	977
-115.4	1.738154169	5	5	978
-115.15	1.7442413	5	5	979
-114.9	1.750064776	5	5	980
-114.65	1.754899615	5	5	981
-114.4	1.758180618	5	5	982
-114.15	1.759851787	5	5	983
-113.9	1.760557498	5	5	984
-113.65	1.761528864	5	5	985
-113.4	1.764151649	5	5	986
-113.15	1.769388302	5	5	987
-112.9	1.777345836	5	5	988
-112.65	1.787225294	5	5	989
-112.4	1.797678741	5	5	990
-112.15	1.807381682	5	5	991
-111.9	1.815540372	5	5	992
-111.65	1.822115442	5	5	993
-111.4	1.827684534	5	5	994
-111.15	1.83302161	5	5	995
-110.9	1.838608211	5	5	996
-110.65	1.84435974	5	5	997
-110.4	1.84975845	5	5	998
-110.15	1.854319807	5	5	999
-109.9	1.858049419	5	5	1000
-109.65	1.861529376	5	5	1001
-109.4	1.865572533	5	5	1002
-109.15	1.870744973	5	5	1003
-108.9	1.877132689	5	5	1004
-108.65	1.884458195	5	5	1005
-108.4	1.892337502	5	5	1006
-108.15	1.900426453	5	5	1007
-107.9	1.908420046	5	5	1008
-107.65	1.91604608	5	5	1009
-107.4	1.923142345	5	5	1010
-107.15	1.92973878	5	5	1011
-106.9	1.93601593	5	5	1012
-106.65	1.942137367	5	5	1013
-106.4	1.948102363	5	5	1014
-106.15	1.953772486	5	5	1015
-105.9	1.959080422	5	5	1016
-105.65	1.964254608	5	5	1017
-105.4	1.969839003	5	5	1018
-105.15	1.976423049	5	5	1019
-104.9	1.98424076	5	5	1020
-104.65	1.992944219	5	5	1021
-104.4	2.001748206	5	5	1022
-104.15	2.009849596	5	5	1023
-103.9	2.016809783	5	5	1024
-103.65	2.022650641	5	5	1025
-103.4	2.027683905	5	5	1026
-103.15	2.032302899	5	5	1027
-102.9	2.036926464	5	5	1028
-102.65	2.042070979	5	5	1029
-102.4	2.048372012	5	5	1030
-102.15	2.056425172	5	5	1031
-101.9	2.066494172	5	5	1032
-101.65	2.078268915	5	5	1033
-101.4	2.090850707	5	5	1034
-101.15	2.103024217	5	5	1035
-100.9	2.113726108	5	5	1036
-100.65	2.122503033	5	5	1037
-100.4	2.129719163	5	5	1038
-100.15	2.136370082	5	5	1039
-99.9	2.143571896	5	5	1040
-99.65	2.152002415	5	5	1041
-99.4	2.161611063	5	5	1042
-99.15	2.171736417	5	5	1043
-98.9	2.181514788	5	5	1044
-98.65	2.19032623	5	5	1045
-98.4	2.198063022	5	5	1046
-98.15	2.205126454	5	5	1047
-97.9	2.212174573	5	5	1048
-97.65	2.219754572	5	5	1049
-97.4	2.228040703	5	5	1050
-97.15	2.236861772	5	5	1051
-96.9	2.245990833	5	5	1052
-96.65	2.255433639	5	5	1053
-96.4	2.265438006	5	5	1054
-96.15	2.276207431	5	5	1055
-95.9	2.287595448	5	5	1056
-95.65	2.299087911	5	5	1057
-95.4	2.310120318	5	5	1058
-95.15	2.320480447	5	5	1059
-94.9	2.330472263	5	5	1060
-94.65	2.340700658	5	5	1061
-94.4	2.351616064	5	5	1062
-94.15	2.363138498	5	5	1063
-93.9	2.374645839	5	5	1064
-93.65	2.385367005	5	5	1065
-93.4	2.394916797	5	5	1066
-93.15	2.40358022	5	5	1067
-92.9	2.412133898	5	5	1068
-92.65	2.421353721	5	5	1069
-92.4	2.431593026	5	5	1070
-92.15	2.442721977	5	5	1071
-91.9	2.454397903	5	5	1072
-91.65	2.46638531	5	5	1073
-91.4	2.478662571	5	5	1074
-91.15	2.491277796	5	5	1075
-90.9	2.504127733	5	5	1076
-90.65	2.516867716	5	5	1077
-90.4	2.52902662	5	5	1078
-90.15	2.540232932	5	5	1079
-89.9	2.550392852	5	5	1080
-89.65	2.559731266	5	5	1081
-89.4	2.568720648	5	5	1082
-89.15	2.577964954	5	5	1083
-88.9	2.58806303	5	5	1084
-88.65	2.599446084	5	5	1085
-88.4	2.612230366	5	5	1086
-88.15	2.626179519	5	5	1087
-87.9	2.640824409	5	5	1088
-87.65	2.655665882	5	5	1089
-87.4	2.670330278	5	5	1090
-87.15	2.684626952	5	5	1091
-86.9	2.698561322	5	5	1092
-86.65	2.712345094	5	5	1093
-86.4	2.726347116	5	5	1094
-86.15	2.740912362	5	5	1095
-85.9	2.756111728	5	5	1096
-85.65	2.771620669	5	5	1097
-85.4	2.786869475	5	5	1098
-85.15	2.801382888	5	5	1099
-84.9	2.815055252	5	5	1100
-84.65	2.828160344	5	5	1101
-84.4	2.841114734	5	5	1102
-84.15	2.854200192	5	5	1103
-83.9	2.867459841	5	5	1104
-83.65	2.880821817	5	5	1105
-83.4	2.894307023	5	5	1106
-83.15	2.908113525	5	5	1107
-82.9	2.922506124	5	5	1108
-82.65	2.937645905	5	5	1109
-82.4	2.953545532	5	5	1110
-82.15	2.970166108	5	5	1111
-81.9	2.987480948	5	5	1112
-81.65	3.005362919	5	5	1113
-81.4	3.023387152	5	5	1114
-81.15	3.040809173	5	5	1115
-80.9	3.056869404	5	5	1116
-80.65	3.071276176	5	5	1117
-80.4	3.084516107	5	5	1118
-80.15	3.097725965	5	5	1119
-79.9	3.112167513	5	5	1120
-79.65	3.128629992	5	5	1121
-79.4	3.14713033	5	5	1122
-79.15	3.167065494	5	5	1123
-78.9	3.187661289	5	5	1124
-78.65	3.208381683	5	5	1125
-78.4	3.229035175	5	5	1126
-78.15	3.249577658	5	5	1127
-77.9	3.269858971	5	5	1128
-77.65	3.289591629	5	5	1129
-77.4	3.308601559	5	5	1130
-77.15	3.327133221	5	5	1131
-76.9	3.345885263	5	5	1132
-76.65	3.365659145	5	5	1133
-76.4	3.386850223	5	5	1134
-76.15	3.409182051	5	5	1135
-75.9	3.431901191	5	5	1136
-75.65	3.454266391	5	5	1137
-75.4	3.475940571	5	5	1138
-75.15	3.497027814	5	5	1139
-74.9	3.517830441	5	5	1140
-74.65	3.538599857	5	5	1141
-74.4	3.559470176	5	5	1142
-74.15	3.580546024	5	5	1143
-73.9	3.601996326	5	5	1144
-73.65	3.624050509	5	5	1145
-73.4	3.646900261	5	5	1146
-73.15	3.670575046	5	5	1147
-72.9	3.694869439	5	5	1148
-72.65	3.719379146	5	5	1149
-72.4	3.743650219	5	5	1150
-72.15	3.767369658	5	5	1151
-71.9	3.790484075	5	5	1152
-71.65	3.813185639	5	5	1153
-71.4	3.835814555	5	5	1154
-71.15	3.858776342	5	5	1155
-70.9	3.882501991	5	5	1156
-70.65	3.907379897	5	5	1157
-70.4	3.933599513	5	5	1158
-70.15	3.960977172	5	5	1159
-69.9	3.988934986	5	5	1160
-69.65	4.016732704	5	5	1161
-69.4	4.043848796	5	5	1162
-69.15	4.070263754	5	5	1163
-68.9	4.09646082	5	5	1164
-68.65	4.123167226	5	5	1165
-68.4	4.151016949	5	5	1166
-68.15	4.180309252	5	5	1167
-67.9	4.210934073	5	5	1168
-67.65	4.242457887	5	5	1169
-67.4	4.274328212	5	5	1170
-67.15	4.306106571	5	5	1171
-66.9	4.337597029	5	5	1172
-66.65	4.368790626	5	5	1173
-66.4	4.39969696	5	5	1174
-66.15	4.430239988	5	5	1175
-65.9	4.460329685	5	5	1176
-65.65	4.490042075	5	5	1177
-65.4	4.519729788	5	5	1178
-65.15	4.549949041	5	5	1179
-64.9	4.581254068	5	5	1180
-64.65	4.614017559	5	5	1181
-64.4	4.648393448	5	5	1182
-64.15	4.684394051	5	5	1183
-63.9	4.721946871	5	5	1184
-63.65	4.760835427	5	5	1185
-63.4	4.800579988	5	5	1186
-63.15	4.840422011	5	5	1187
-62.9	4.879518238	5	5	1188
-62.65	4.917275546	5	5	1189
-62.4	4.953634384	5	5	1190
-62.15	4.989139616	5	5	1191
-61.9	5.024765894	5	5	1192
-61.65	5.061572111	5	5	1193
-61.4	5.100305768	5	5	1194
-61.15	5.141098535	5	5	1195
-60.9	5.183395376	5	5	1196
-60.65	5.226189581	5	5	1197
-60.4	5.268480157	5	5	1198
-60.15	5.309720838	5	5	1199
-59.9	5.350022723	5	5	1200
-59.65	5.390029637	5	5	1201
-59.4	5.430584566	5	5	1202
-59.15	5.472393758	5	5	1203
-58.9	5.515831929	5	5	1204
-58.65	5.560910417	5	5	1205
-58.4	5.607361895	5	5	1206
-58.15	5.65479536	5	5	1207
-57.9	5.70287575	5	5	1208
-57.65	5.751449092	5	5	1209
-57.4	5.800526751	5	5	1210
-57.15	5.850129874	5	5	1211
-56.9	5.900129254	5	5	1212
-56.65	5.950249951	5	5	1213
-56.4	6.000271036	5	5	1214
-56.15	6.050255336	5	5	1215
-55.9	6.100591956	5	5	1216
-55.65	6.151789538	5	5	1217
-55.4	6.204175234	5	5	1218
-55.15	6.257732143	5	5	1219
-54.9	6.312186747	5	5	1220
-54.65	6.367256223	5	5	1221
-54.4	6.422855404	5	5	1222
-54.15	6.479123472	5	5	1223
-53.9	6.536294053	5	5	1224
-53.65	6.594550209	5	5	1225
-53.4	6.653979482	5	5	1226
-53.15	6.714617104	5	5	1227
-52.9	6.776478062	5	5	1228
-52.65	6.839517043	5	5	1229
-52.4	6.903558916	5	5	1230
-52.15	6.968284769	5	5	1231
-51.9	7.033303828	5	5	1232
-51.65	7.098273761	5	5	1233
-51.4	7.163023436	5	5	1234
-51.15	7.227649059	5	5	1235
-50.9	7.292535492	5	5	1236
-50.65	7.358236697	5	5	1237
-50.4	7.425222577	5	5	1238
-50.15	7.493641123	5	5	1239
-49.9	7.563292756	5	5	1240
-49.65	7.633864939	5	5	1241
-49.4	7.705247753	5	5	1242
-49.15	7.777673226	5	5	1243
-48.9	7.851572099	5	5	1244
-48.65	7.927271426	5	5	1245
-48.4	8.004762445	5	5	1246
-48.15	8.083691126	5	5	1247
-47.9	8.163558064	5	5	1248
-47.65	8.243986681	5	5	1249
-47.4	8.324895354	5	5	1250
-47.15	8.406484216	5	5	1251
-46.9	8.489068425	5	5	1252
-46.65	8.57288359	5	5	1253
-46.4	8.657993947	5	5	1254
-46.15	8.744340896	5	5	1255
-45.9	8.831848214	5	5	1256
-45.65	8.920460998	5	5	1257
-45.4	9.010085495	5	5	1258
-45.15	9.10052966	5	5	1259
-44.9	9.191570867	5	5	1260
-44.65	9.283152764	5	5	1261
-44.4	9.375562046	5	5	1262
-44.15	9.469420306	5	5	1263
-43.9	9.565467745	5	5	1264
-43.65	9.664277288	5	5	1265
-43.4	9.766075562	5	5	1266
-43.15	9.870747588	5	5	1267
-42.9	9.977967596	5	5	1268
-42.65	10.08733458	5	5	1269
-42.4	10.19842682	5	5	1270
-42.15	10.31078283	5	5	1271
-41.9	10.42389863	5	5	1272
-41.65	10.5373429	5	5	1273
-41.4	10.65100645	5	5	1274
-41.15	10.76535363	5	5	1275
-40.9	10.8814296	5	5	1276
-40.65	11.00043066	5	5	1277
-40.4	11.12292708	5	5	1278
-40.15	11.24820323	5	5	1279
-39.9	11.37431518	5	5	1280
-39.65	11.4990913	5	5	1281
-39.4	11.62156813	5	5	1282
-39.15	11.74286852	5	5	1283
-38.9	11.86581894	5	5	1284
-38.65	11.99351903	5	5	1285
-38.4	12.12783174	5	5	1286
-38.15	12.26870179	5	5	1287
-37.9	12.41447769	5	5	1288
-37.65	12.56275823	5	5	1289
-37.4	12.71123801	5	5	1290
-37.15	12.85838505	5	5	1291
-36.9	13.00397157	5	5	1292
-36.65	13.14929558	5	5	1293
-36.4	13.29676782	5	5	1294
-36.15	13.44881525	5	5	1295
-35.9	13.60662161	5	5	1296
-35.65	13.76949906	5	5	1297
-35.4	13.93532236	5	5	1298
-35.15	14.10173916	5	5	1299
-34.9	14.26738812	5	5	1300
-34.65	14.43244144	5	5	1301
-34.4	14.59828948	5	5	1302
-34.15	14.76669569	5	5	1303
-33.9	14.93895626	5	5	1304
-33.65	15.11546159	5	5	1305
-33.4	15.29575213	5	5	1306
-33.15	15.47890552	5	5	1307
-32.9	15.66399526	5	5	1308
-32.65	15.85041395	5	5	1309
-32.4	16.03798798	5	5	1310
-32.15	16.22694164	5	5	1311
-31.9	16.41781797	5	5	1312
-31.65	16.61140428	5	5	1313
-31.4	16.80861059	5	5	1314
-31.15	17.01023211	5	5	1315
-30.9	17.21663475	5	5	1316
-30.65	17.42753552	5	5	1317
-30.4	17.64205958	5	5	1318
-30.15	17.85910836	5	5	1319
-29.9	18.07787665	5	5	1320
-29.65	18.29825364	5	5	1321
-29.4	18.52089098	5	5	1322
-29.15	18.74688733	5	5	1323
-28.9	18.97724303	5	5	1324
-28.65	19.21237577	5	5	1325
-28.4	19.45196628	5	5	1326
-28.15	19.69520854	5	5	1327
-27.9	19.94129176	5	5	1328
-27.65	20.18981506	5	5	1329
-27.4	20.44091289	5	5	1330
-27.15	20.69507321	5	5	1331
-26.9	20.95280601	5	5	1332
-26.65	21.21436928	5	5	1333
-26.4	21.47969041	5	5	1334
-26.15	21.74849892	5	5	1335
-25.9	22.0205751	5	5	1336
-25.65	22.29596407	5	5	1337
-25.4	22.57503067	5	5	1338
-25.15	22.85832249	5	5	1339
-24.9	23.14631178	5	5	1340
-24.65	23.43914482	5	5	1341
-24.4	23.7365245	5	5	1342
-24.15	24.03780093	5	5	1343
-23.9	24.34225706	5	5	1344
-23.65	24.64947045	5	5	1345
-23.4	24.959561	5	5	1346
-23.15	25.27316711	5	5	1347
-22.9	25.59114211	5	5	1348
-22.65	25.91413495	5	5	1349
-22.4	26.24228544	5	5	1350
-22.15	26.5751748	5	5	1351
-21.9	26.91201426	5	5	1352
-21.65	27.25195492	5	5	1353
-21.4	27.59440189	5	5	1354
-21.15	27.9392494	5	5	1355
-20.9	28.28695771	5	5	1356
-20.65	28.63840106	5	5	1357
-20.4	28.99449714	5	5	1358
-20.15	29.35576834	5	5	1359
-19.9	29.72207105	5	5	1360
-19.65	30.09266642	5	5	1361
-19.4	30.46662181	5	5	1362
-19.15	30.84334395	5	5	1363
-18.9	31.22296441	5	5	1364
-18.65	31.60636561	5	5	1365
-18.4	31.99482125	5	5	1366
-18.15	32.38943673	5	5	1367
-17.9	32.7906893	5	5	1368
-17.65	33.19830066	5	5	1369
-17.4	33.61146385	5	5	1370
-17.15	34.02924065	5	5	1371
-16.9	34.45088777	5	5	1372
-16.65	34.87597276	5	5	1373
-16.4	35.30429501	5	5	1374
-16.15	35.73571886	5	5	1375
-15.9	36.17002578	5	5	1376
-15.65	36.60684365	5	5	1377
-15.4	37.04565651	5	5	1378
-15.15	37.48585604	5	5	1379
-14.9	37.92677937	5	5	1380
-14.65	38.36770764	5	5	1381
-14.4	38.80786655	5	5	1382
-14.15	39.24650811	5	5	1383
-13.9	39.68310068	5	5	1384
-13.65	40.11753196	5	5	1385
-13.4	40.55015216	5	5	1386
-13.15	40.98155695	5	5	1387
-12.9	41.41220729	5	5	1388
-12.65	41.84214421	5	5	1389
-12.4	42.27101782	5	5	1390
-12.15	42.69841323	5	5	1391
-11.9	43.12421237	5	5	1392
-11.65	43.5486944	5	5	1393
-11.4	43.97228198	5	5	1394
-11.15	44.3951174	5	5	1395
-10.9	44.8167845	5	5	1396
-10.65	45.23638706	5	5	1397
-10.4	45.65293424	5	5	1398
-10.15	46.06576038	5	5	1399
-9.9	46.47469557	5	5	1400
-9.65	46.87991637	5	5	1401
-9.4	47.28165618	5	5	1402
-9.15	47.68002039	5	5	1403
-8.9	48.07499774	5	5	1404
-8.65	48.46656435	5	5	1405
-8.4	48.85472679	5	5	1406
-8.15	49.23945833	5	5	1407
-7.9	49.62061315	5	5	1408
-7.65	49.99793107	5	5	1409
-7.4	50.37115979	5	5	1410
-7.15	50.7402142	5	5	1411
-6.9	51.10526537	5	5	1412
-6.65	51.46672629	5	5	1413
-6.4	51.82519724	5	5	1414
-6.15	52.18144875	5	5	1415
-5.9	52.5364412	5	5	1416
-5.65	52.89130017	5	5	1417
-5.4	53.24718848	5	5	1418
-5.15	53.60513172	5	5	1419
-4.9	53.96594691	5	5	1420
-4.65	54.33038381	5	5	1421
-4.4	54.69943541	5	5	1422
-4.15	55.07463578	5	5	1423
-3.9	55.45815767	5	5	1424
-3.65	55.85264881	5	5	1425
-3.4	56.26090981	5	5	1426
-3.15	56.68561034	5	5	1427
-2.9	57.12922156	5	5	1428
-2.65	57.59422592	5	5	1429
-2.4	58.08350662	5	5	1430
-2.15	58.60070647	5	5	1431
-1.9	59.15037419	5	5	1432
-1.65	59.73789812	5	5	1433
-1.4	60.36943145	5	5	1434
-1.15	61.05204265	5	5	1435
-0.9	61.79411471	5	5	1436
-0.65	62.60573724	5	5	1437
-0.4	63.49875093	5	5	1438
-0.15	64.48630697	5	5	1439
0.1	65.58210144	5	5	1440
0.35	66.79954161	5	5	1441
0.6	68.15088971	5	5	1442
0.85	69.64611386	5	5	1443
1.1	71.29109319	5	5	1444
1.35	73.08513053	5	5	1445
1.6	75.01823832	5	5	1446
1.85	77.06901548	5	5	1447
2.1	79.20389438	5	5	1448
2.35	81.37818297	5	5	1449
2.6	83.53890896	5	5	1450
2.85	85.6291655	5	5	1451
3.1	87.59344769	5	5	1452
3.35	89.38325109	5	5	1453
3.6	90.96196198	5	5	1454
3.85	92.30796356	5	5	1455
4.1	93.41516175	5	5	1456
4.35	94.29087422	5	5	1457
4.6	94.95193207	5	5	1458
4.85	95.42037358	5	5	1459
5.1	95.71992067	5	5	1460
5.35	95.87371221	5	5	1461
5.6	95.90308768	5	5	1462
5.85	95.8269891	5	5	1463
6.1	95.66171946	5	5	1464
6.35	95.42099589	5	5	1465
6.6	95.11622946	5	5	1466
6.85	94.75685343	5	5	1467
7.1	94.35054353	5	5	1468
7.35	93.9033648	5	5	1469
7.6	93.42002301	5	5	1470
7.85	92.90430246	5	5	1471
8.1	92.35952835	5	5	1472
8.35	91.78879295	5	5	1473
8.6	91.1948715	5	5	1474
8.85	90.58002931	5	5	1475
9.1	89.94598175	5	5	1476
9.35	89.2940641	5	5	1477
9.6	88.62545157	5	5	1478
9.85	87.94126994	5	5	1479
10.1	87.24259946	5	5	1480
10.35	86.53047913	5	5	1481
10.6	85.80596585	5	5	1482
10.85	85.07019755	5	5	1483
11.1	84.32437979	5	5	1484
11.35	83.56967999	5	5	1485
11.6	82.80709587	5	5	1486
11.85	82.03739471	5	5	1487
12.1	81.26116799	5	5	1488
12.35	80.47895046	5	5	1489
12.6	79.69130208	5	5	1490
12.85	78.89880343	5	5	1491
13.1	78.10201115	5	5	1492
13.35	77.30144705	5	5	1493
13.6	76.49763364	5	5	1494
13.85	75.6911416	5	5	1495
14.1	74.88263334	5	5	1496
14.35	74.07290223	5	5	1497
14.6	73.26285827	5	5	1498
14.85	72.45338772	5	5	1499
15.1	71.64512387	5	5	1500
15.35	70.83832281	5	5	1501
15.6	70.03301731	5	5	1502
15.85	69.22937435	5	5	1503
16.1	68.42795664	5	5	1504
16.35	67.62965684	5	5	1505
16.6	66.83538143	5	5	1506
16.85	66.04577612	5	5	1507
17.1	65.26118679	5	5	1508
17.35	64.48178513	5	5	1509
17.6	63.70766688	5	5	1510
17.85	62.93885371	5	5	1511
18.1	62.17529875	5	5	1512
18.35	61.41699164	5	5	1513
18.6	60.66410215	5	5	1514
18.85	59.91700305	5	5	1515
19.1	59.17610547	5	5	1516
19.35	58.4416329	5	5	1517
19.6	57.71354797	5	5	1518
19.85	56.99172786	5	5	1519
20.1	56.27626309	5	5	1520
20.35	55.56763211	5	5	1521
20.6	54.86659636	5	5	1522
20.85	54.17388133	5	5	1523
21.1	53.48986175	5	5	1524
21.35	52.814434	5	5	1525
21.6	52.14710531	5	5	1526
21.85	51.48721544	5	5	1527
22.1	50.83419691	5	5	1528
22.35	50.18780543	5	5	1529
22.6	49.54824486	5	5	1530
22.85	48.91610676	5	5	1531
23.1	48.29211066	5	5	1532
23.35	47.67674717	5	5	1533
23.6	47.0699977	5	5	1534
23.85	46.47128548	5	5	1535
24.1	45.8797233	5	5	1536
24.35	45.29458885	5	5	1537
24.6	44.71579992	5	5	1538
24.85	44.14408023	5	5	1539
25.1	43.5806448	5	5	1540
25.35	43.02657539	5	5	1541
25.6	42.48232183	5	5	1542
25.85	41.94766105	5	5	1543
26.1	41.422031	5	5	1544
26.35	40.904849	5	5	1545
26.6	40.39554247	5	5	1546
26.85	39.89341156	5	5	1547
27.1	39.39765295	5	5	1548
27.35	38.90767691	5	5	1549
27.6	38.4234855	5	5	1550
27.85	37.94575584	5	5	1551
28.1	37.47550915	5	5	1552
28.35	37.01359088	5	5	1553
28.6	36.56031577	5	5	1554
28.85	36.11545976	5	5	1555
29.1	35.67849702	5	5	1556
29.35	35.2488339	5	5	1557
29.6	34.82587917	5	5	1558
29.85	34.4089952	5	5	1559
30.1	33.99748769	5	5	1560
30.35	33.59071248	5	5	1561
30.6	33.18821589	5	5	1562
30.85	32.78977553	5	5	1563
31.1	32.39532488	5	5	1564
31.35	32.00487709	5	5	1565
31.6	31.61854771	5	5	1566
31.85	31.23663603	5	5	1567
32.1	30.8596307	5	5	1568
32.35	30.48805991	5	5	1569
32.6	30.1222432	5	5	1570
32.85	29.76208999	5	5	1571
33.1	29.40707587	5	5	1572
33.35	29.05643898	5	5	1573
33.6	28.70952033	5	5	1574
33.85	28.36607316	5	5	1575
34.1	28.02635557	5	5	1576
34.35	27.69093951	5	5	1577
34.6	27.36035558	5	5	1578
34.85	27.03480382	5	5	1579
35.1	26.71410251	5	5	1580
35.35	26.39786895	5	5	1581
35.6	26.08577544	5	5	1582
35.85	25.77770586	5	5	1583
36.1	25.47374048	5	5	1584
36.35	25.17402172	5	5	1585
36.6	24.87861508	5	5	1586
36.85	24.58745797	5	5	1587
37.1	24.30041476	5	5	1588
37.35	24.01737561	5	5	1589
37.6	23.73830535	5	5	1590
37.85	23.46320324	5	5	1591
38.1	23.19203646	5	5	1592
38.35	22.92474784	5	5	1593
38.6	22.6613479	5	5	1594
38.85	22.40197457	5	5	1595
39.1	22.14680491	5	5	1596
39.35	21.89586507	5	5	1597
39.6	21.64893561	5	5	1598
39.85	21.40570017	5	5	1599
40.1	21.16605438	5	5	1600
40.35	20.93030859	5	5	1601
40.6	20.6990763	5	5	1602
40.85	20.47289304	5	5	1603
