Kurbelwinkel [°KW]	pZyl_mess [bar]	pZyl_berech [bar]	pSaug [bar]	pAbg [bar]	T [K]	dQw [J/s]	V [m3]	m [kg]	R [J/kg/K]	mK [kg]	V_motor [m^3]	dm [kg/s]	Hub_E [m]	Hub_A [m]	alpha_E_vor	alpha_E_rück	alpha_A_vor	alpha_A_rück	T_Saug [K]	H_Massenbruch	O_Massenbruch	N_Massenbruch	H2_Massenbruch	OH_Massenbruch	CO_Massenbruch	NO_Massenbruch	O2_Massenbruch	H2O_Massenbruch	CO2_Massenbruch	N2_Massenbruch	RON_95_Massenbruch	AGR_intern_LWA_Massenbruch	AGR_extern_LWA_Massenbruch	feuchteLuft_LWA_Massenbruch
144.7	 1.5801558993899523	 1.5965418484738214	 0.41606095684782635	 1.0075188633771928	 1795.3087958061851	 0.0	 4.583491718156126E-4	 1.4850061286956782E-4	 274.479145515175	 1.4850061286956782E-4	 4.5851904395069357E-4	 -0.0017124016194356665	 0.0	 1.2362056849999953E-4	 0.0	 0.0	 0.0021433002863406343	 0.002324799510530059	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
144.79000000000002	 1.580502863600479	 1.5956760570835797	 0.416031810852403	 1.007527003331426	 1795.1125942299952	 0.0	 4.5850729221390464E-4	 1.4848751145032905E-4	 274.479145515175	 1.4848751145032905E-4	 4.586771643489857E-4	 -0.0017589108588458877	 0.0	 1.2705665464999983E-4	 0.0	 0.0	 0.002202874227138251	 0.0023894182992687616	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
144.88	 1.5806755076279388	 1.5948079440583942	 0.41600976709954257	 1.0075524485488176	 1794.9157783788523	 0.0	 4.5866502016538566E-4	 1.484740592252739E-4	 274.479145515175	 1.484740592252739E-4	 4.588348923004666E-4	 -0.0018053496044553032	 0.0	 1.3049274080000013E-4	 0.0	 0.0	 0.002262448167935868	 0.0024540370880074647	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
144.96999999999997	 1.5809691142183275	 1.5939375177422175	 0.4159832956121283	 1.0075896089607168	 1794.7183493493865	 0.0	 4.588223556288008E-4	 1.4846025672274674E-4	 274.479145515175	 1.484602567227467E-4	 4.589922277638817E-4	 -0.0018517193055635026	 0.0	 1.3392882694999886E-4	 0.0	 0.0	 0.002322022108733458	 0.0025186558767461378	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.06	 1.5810101800306846	 1.5930646275190818	 0.4159544008752862	 1.0076314248417235	 1794.5202721587	 0.0	 4.589792985633718E-4	 1.484460926452449E-4	 274.479145515175	 1.4844609264524488E-4	 4.5914917069845283E-4	 -0.0019027162670743477	 0.0	 1.3770463411999913E-4	 0.0	 0.0	 0.002387486041530601	 0.0025896634345270466	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.14999999999998	 1.580785854538694	 1.592188766313319	 0.4159180744679635	 1.0076799121186115	 1794.3214308152892	 0.0	 4.5913584892879396E-4	 1.4843152914092387E-4	 274.479145515175	 1.4843152914092384E-4	 4.5930572106387486E-4	 -0.001955983570679963	 0.0	 1.4165030179999965E-4	 0.0	 0.0	 0.002455894970327512	 0.0026638653768290637	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.24	 1.580505657193156	 1.5913099045939134	 0.4158723454061787	 1.007736307679252	 1794.1218176021584	 0.0	 4.592920066852332E-4	 1.4841656385573157E-4	 274.479145515175	 1.4841656385573154E-4	 4.594618788203141E-4	 -0.002009171404720322	 0.0	 1.4559596948000015E-4	 0.0	 0.0	 0.0025243038991244224	 0.00273806731913108	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.33000000000004	 1.580091646758373	 1.5904280525507346	 0.4158239195022886	 1.007801866260488	 1793.9214338128006	 0.0	 4.594477717933232E-4	 1.4840119739206988E-4	 274.479145515175	 1.4840119739206988E-4	 4.5961764392840425E-4	 -0.002062278214239486	 0.0	 1.4954163716000065E-4	 0.0	 0.0	 0.0025927128279213327	 0.002812269261433096	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.42000000000002	 1.5793044123418973	 1.5895432206461697	 0.4157819593192222	 1.0078771095099162	 1793.7202808017205	 0.0	 4.5960314421416253E-4	 1.48385430374912E-4	 274.479145515175	 1.48385430374912E-4	 4.5977301634924354E-4	 -0.0021153027928295823	 0.0	 1.5348730483999936E-4	 0.0	 0.0	 0.002661121756718212	 0.002886471203735079	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.51	 1.5784406334860621	 1.5886554189407855	 0.415748575429062	 1.0079535445213577	 1793.5183598311928	 0.0	 4.5975812390931206E-4	 1.483692634015554E-4	 274.479145515175	 1.4836926340155542E-4	 4.599279960443929E-4	 -0.0021682487539006665	 0.0	 1.5743297251999985E-4	 0.0	 0.0	 0.0027295306855151225	 0.0029606731460370956	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.60000000000002	 1.5771835167812567	 1.5877646579818432	 0.415719077671625	 1.008047553537376	 1793.3156722733042	 0.0	 4.5991271084079143E-4	 1.4835269710783953E-4	 274.479145515175	 1.483526971078395E-4	 4.6008258297587244E-4	 -0.0022211064265517293	 0.0	 1.6137864020000035E-4	 0.0	 0.0	 0.002797939614312033	 0.003034875088339112	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.69	 1.5760043413121487	 1.5868709486071144	 0.41568857487986305	 1.0081549842925246	 1793.1122195655619	 0.0	 4.600669049710767E-4	 1.4833573215357893E-4	 274.479145515175	 1.4833573215357893E-4	 4.602367771061577E-4	 -0.0022738768066254736	 0.0	 1.6532430788000088E-4	 0.0	 0.0	 0.002866348543108944	 0.003109077030641129	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.77999999999997	 1.5747625893670698	 1.5859743010977896	 0.41565235455949695	 1.0082558733543094	 1792.9080030181003	 0.0	 4.602207062630973E-4	 1.4831836915935162E-4	 274.479145515175	 1.4831836915935162E-4	 4.6039057839817823E-4	 -0.002326570480192256	 0.0	 1.6926997555999956E-4	 0.0	 0.0	 0.0029347574719058227	 0.003183278972943111	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.87	 1.5728031634631792	 1.585074725145739	 0.41561459877002327	 1.0083496914778796	 1792.7030238059513	 0.0	 4.6037411468023324E-4	 1.4830060870395616E-4	 274.479145515175	 1.4830060870395616E-4	 4.6054398681531425E-4	 -0.002379187585719141	 0.0	 1.7321564324000006E-4	 0.0	 0.0	 0.003003166400702733	 0.0032574809152451276	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
145.95999999999998	 1.5705839334402956	 1.5841722306102388	 0.4155792885640736	 1.0084460731712432	 1792.4972831413031	 0.0	 4.605271301863122E-4	 1.482824513808668E-4	 274.479145515175	 1.482824513808668E-4	 4.606970023213931E-4	 -0.0024317219571691117	 0.0	 1.7716131092000058E-4	 0.0	 0.0	 0.003071575329499644	 0.0033316828575471443	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
146.05	 1.568202116323591	 1.5832668277940811	 0.4155440341933642	 1.0085387450705565	 1792.2907823366063	 0.0	 4.6067975274560676E-4	 1.4826389781890216E-4	 274.479145515175	 1.4826389781890216E-4	 4.6084962488068777E-4	 -0.002484176973923105	 0.0	 1.8110697855000098E-4	 0.0	 0.0	 0.0031399842574296663	 0.0034058847989088623	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
146.14	 1.5656616231428144	 1.5823585262171143	 0.4155109238958813	 1.0086183969241034	 1792.083522524908	 0.0	 4.6083198232283124E-4	 1.4824494859054779E-4	 274.479145515175	 1.4824494859054779E-4	 4.610018544579123E-4	 -0.0025365584546426945	 0.0	 1.8505264613999953E-4	 0.0	 0.0	 0.003208393184666147	 0.003480086739518309	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
146.23000000000002	 1.5630660961862917	 1.5814473349401919	 0.4154802573054922	 1.0086863638806252	 1791.8755047334282	 0.0	 4.609838188831395E-4	 1.4822560423606617E-4	 274.479145515175	 1.482256042360662E-4	 4.611536910182204E-4	 -0.0025888656708106367	 0.0	 1.889983137299999E-4	 0.0	 0.0	 0.0032768021119026587	 0.003554288680127789	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
146.32	 1.560578401907115	 1.5805332636494487	 0.41544747739702537	 1.0087472722559112	 1791.6667301310404	 0.0	 4.611352623921215E-4	 1.482058653445981E-4	 274.479145515175	 1.482058653445981E-4	 4.6130513452720244E-4	 -0.0026410955233031465	 0.0	 1.9294398132000022E-4	 0.0	 0.0	 0.0033452110391391705	 0.0036284906207372687	 464.3524999083249	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
