Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	T_Zone_1 [K]	T_mittel [K]	T_BurnAdiabat [K]	p_soll [bar]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	dmb [kg/s]	dmb [kg/KW]	mb [kg]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Qmax [J]	Hu Zone [J/kg]	Hu frischGemsich [J/kg]	Phi_Delay [°KW]	Alpha [W/(m^2K)]	pSchlepp [bar]	Brennraumfläche [m^2]	Zonenmasse [kg]	ZonenKontrollmasse [kg]	 cv[J/kg]	 cp [J/kg]	 kappa [-]	 U [J]	H_Massenbruch [kg]	O_Massenbruch [kg]	N_Massenbruch [kg]	H2_Massenbruch [kg]	OH_Massenbruch [kg]	CO_Massenbruch [kg]	NO_Massenbruch [kg]	O2_Massenbruch [kg]	H2O_Massenbruch [kg]	CO2_Massenbruch [kg]	N2_Massenbruch [kg]	RON_95_Massenbruch [kg]	AGR_intern_LWA_Massenbruch [kg]	AGR_extern_LWA_Massenbruch [kg]	feuchteLuft_LWA_Massenbruch [kg]
-132.0	 8.387080470791316E-4	 4.358601735094694E-4	 558.8090627270702	 558.8090627270702	 2341.6776605890022	 0.5177672634102486	 0.5174566299448822	 -31470.166039835596	 -2.639428150052652	 1.8079005782116035	 0.0	 0.0	 0.0	 274.92169753832707	 0.023057904004204998	 0.23754990686069707	 0.0	 0.0043831002900550295	 412.4707304356263	 2821654.5470226607	 2821654.547022661	 0.0	 33.2908970553065	 0.5322469567726886	 0.03171436797660292	 1.467230248123087E-4	 1.467230248123087E-4	 867.6083409148235	 1142.68860369525	 1.3170558071057459	 -11.18270236940868	 6.663722546291747E-9	 4.916456440191937E-11	 1.2598001220866852E-14	 1.8940739204873285E-5	 1.0422550379139196E-7	 8.077672061668566E-4	 2.5856003277814264E-8	 0.20666633220663833	 0.003437055342298128	 0.008573157781213005	 0.7149881852515173	 0.06550842467855475	 0.0	 0.0	 0.0	 
-131.0	 9.225788517870447E-4	 4.3352824435928663E-4	 567.3715756557821	 567.3715756557821	 2346.1622354511524	 0.5284279839383528	 0.5282115335916725	 11848.948094920597	 0.9937808116632851	 2.8016813898748887	 0.0	 0.0	 0.0	 285.7740257753776	 0.023968097506400835	 0.26151800436709793	 0.0	 0.006792436852224458	 412.4707304356263	 2821654.5470226607	 2821654.547022661	 0.0	 33.622467637668926	 0.5359459119309432	 0.03160198584888327	 1.467230248123087E-4	 1.467230248123087E-4	 871.1093359275282	 1146.1895987079547	 1.315781557417853	 -10.090511585908486	 6.663722546291747E-9	 4.916456440191937E-11	 1.2598001220866852E-14	 1.8940739204873285E-5	 1.0422550379139196E-7	 8.077672061668566E-4	 2.5856003277814264E-8	 0.20666633220663833	 0.003437055342298128	 0.008573157781213005	 0.7149881852515173	 0.06550842467855475	 0.0	 0.0	 0.0	 
-130.0	 0.001006449656494958	 4.3114855040748853E-4	 583.2887406075824	 583.2887406075824	 2354.3219731286836	 0.5462876178224517	 0.5460273104752498	 23118.91025425486	 1.9390016069943805	 4.740682996869269	 0.0	 0.0	 0.0	 306.10491755982974	 0.02567326576079234	 0.28719127012789025	 0.0	 0.011493380371165854	 412.4707304356263	 2821654.5470226607	 2821654.547022661	 0.0	 34.12603968445491	 0.5397679227426341	 0.031487301803013484	 1.467230248123087E-4	 1.467230248123087E-4	 877.6205567546905	 1152.700819535117	 1.3134387186617782	 -8.048507323544033	 6.663722546291747E-9	 4.916456440191937E-11	 1.2598001220866852E-14	 1.8940739204873285E-5	 1.0422550379139196E-7	 8.077672061668566E-4	 2.5856003277814264E-8	 0.20666633220663833	 0.003437055342298128	 0.008573157781213005	 0.7149881852515173	 0.06550842467855475	 0.0	 0.0	 0.0	 
-129.0	 0.0010903204612028711	 4.2872128521634643E-4	 564.3122112522666	 564.3122112522666	 2345.029170561269	 0.531566042927057	 0.5312538672116323	 -30270.558383042728	 -2.5388160905436603	 2.201866906325609	 0.0	 0.0	 0.0	 282.2659750410748	 0.023673874468358676	 0.3108651445962489	 0.0	 0.005338237949636165	 412.4707304356263	 2821654.5470226607	 2821654.547022661	 0.0	 33.83991465391144	 0.5437164485535898	 0.03137032516729579	 1.467230248123087E-4	 1.467230248123087E-4	 869.8582280288015	 1144.938490809228	 1.316235742695439	 -10.481253641368772	 6.663722546291747E-9	 4.916456440191937E-11	 1.2598001220866852E-14	 1.8940739204873285E-5	 1.0422550379139196E-7	 8.077672061668566E-4	 2.5856003277814264E-8	 0.20666633220663833	 0.003437055342298128	 0.008573157781213005	 0.7149881852515173	 0.06550842467855475	 0.0	 0.0	 0.0	 
-128.0	 0.0011741912659107843	 4.2624665799749576E-4	 572.9401527841121	 572.9401527841121	 2349.5626393885254	 0.5427318171077247	 0.5425077852635496	 11859.670491255232	 0.9946801076722681	 3.1965470139978773	 0.0	 0.0	 0.0	 293.31295533373935	 0.024600393595096907	 0.33546553819134584	 0.0	 0.007749754778046627	 412.4707304356263	 2821654.5470226607	 2821654.547022661	 0.0	 34.18909294395845	 0.5477950950335534	 0.03125106602421865	 1.467230248123087E-4	 1.467230248123087E-4	 873.3870084870179	 1148.4672712674444	 1.3149580427775682	 -9.37785129745961	 6.663722546291747E-9	 4.916456440191937E-11	 1.2598001220866852E-14	 1.8940739204873285E-5	 1.0422550379139196E-7	 8.077672061668566E-4	 2.5856003277814264E-8	 0.20666633220663833	 0.003437055342298128	 0.008573157781213005	 0.7149881852515173	 0.06550842467855475	 0.0	 0.0	 0.0	 
-127.0	 0.0012580620706186974	 4.2372489422772615E-4	 585.3641632207238	 585.3641632207238	 2355.9944049290875	 0.5578182785588065	 0.5575705836550892	 17685.325879433385	 1.48328251302976	 4.679829527027637	 0.0	 0.0	 0.0	 309.34740210289726	 0.025945215548672382	 0.36141075374001824	 0.0	 0.011345846339411983	 412.4707304356263	 2821654.5470226607	 2821654.547022661	 0.0	 34.6315695145319	 0.5520076204466997	 0.031129535240133368	 1.467230248123087E-4	 1.467230248123087E-4	 878.4696046810373	 1153.5498674614637	 1.3131357776235242	 -7.7811318103781115	 6.663722546291747E-9	 4.916456440191937E-11	 1.2598001220866852E-14	 1.8940739204873285E-5	 1.0422550379139196E-7	 8.077672061668566E-4	 2.5856003277814264E-8	 0.20666633220663833	 0.003437055342298128	 0.008573157781213005	 0.7149881852515173	 0.06550842467855475	 0.0	 0.0	 0.0	 
-126.0	 0.0013419328753266106	 4.211562362650839E-4	 578.5186099406732	 578.5186099406732	 2352.7917748966806	 0.554655288451074	 0.5544109514188179	 -11901.112993542209	 -0.9981559236881864	 3.681673603339451	 0.0	 0.0	 0.0	 300.7919468778796	 0.02522766263430763	 0.3866384163743259	 0.0	 0.008925902692419151	 412.4707304356263	 2821654.5470226607	 2821654.547022661	 0.0	 34.63445959631662	 0.5563579422563887	 0.031005744494945787	 1.467230248123087E-4	 1.467230248123087E-4	 875.6690749689329	 1150.7493377493595	 1.3141372359075099	 -8.66206051087	 6.663722546291747E-9	 4.916456440191937E-11	 1.2598001220866852E-14	 1.8940739204873285E-5	 1.0422550379139196E-7	 8.077672061668566E-4	 2.5856003277814264E-8	 0.20666633220663833	 0.003437055342298128	 0.008573157781213005	 0.7149881852515173	 0.06550842467855475	 0.0	 0.0	 0.0	 
-125.0	 0.0014258036800345237	 4.1854094396413474E-4	 578.9601764777535	 578.9601764777535	 2353.239132072432	 0.5585273054355949	 0.5583010502400299	 -757.158427988198	 -0.06350348664674868	 3.6181701166927023	 0.0	 0.0	 0.0	 301.5636989339246	 0.025292390100283113	 0.411930806474609	 0.0	 0.00877194392162424	 412.4707304356263	 2821654.5470226607	 2821654.547022661	 0.0	 34.81017217253053	 0.5608501440831768	 0.030879706311767514	 1.467230248123087E-4	 1.467230248123087E-4	 875.849721108925	 1150.9299838893517	 1.314072444336848	 -8.605321830280372	 6.663722546291747E-9	 4.916456440191937E-11	 1.2598001220866852E-14	 1.8940739204873285E-5	 1.0422550379139196E-7	 8.077672061668566E-4	 2.5856003277814264E-8	 0.20666633220663833	 0.003437055342298128	 0.008573157781213005	 0.7149881852515173	 0.06550842467855475	 0.0	 0.0	 0.0	 
-124.0	 0.0015096744847424369	 4.158792952891904E-4	 581.6223811432444	 581.6223811432444	 2354.804521107683	 0.5646861431722145	 0.564457844469853	 2603.4249542586444	 0.21835134591033453	 3.8365214626030366	 0.0	 0.0	 0.0	 305.1887855639725	 0.025596429033081125	 0.4375272355076901	 0.0	 0.009301318080318421	 412.4707304356263	 2821654.5470226607	 2821654.547022661	 0.0	 35.04303428665642	 0.5654884830363268	 0.030751434086468996	 1.467230248123087E-4	 1.467230248123087E-4	 876.938843066487	 1152.0191058469136	 1.313682379284881	 -8.262996333442501	 6.663722546291747E-9	 4.916456440191937E-11	 1.2598001220866852E-14	 1.8940739204873285E-5	 1.0422550379139196E-7	 8.077672061668566E-4	 2.5856003277814264E-8	 0.20666633220663833	 0.003437055342298128	 0.008573157781213005	 0.7149881852515173	 0.06550842467855475	 0.0	 0.0	 0.0	 
-123.0	 0.00159354528945035	 4.1317158692425604E-4	 579.6203717037339	 579.6203717037339	 2354.0386339936867	 0.5664352052025146	 0.5662013429662707	 -4590.960256256208	 -0.3850475310742554	 3.4514739315287812	 0.0	 0.0	 0.0	 302.84681694738646	 0.025400006240607374	 0.4629272417482975	 0.0	 0.008367803281177179	 412.4707304356263	 2821654.5470226607	 2821654.547022661	 0.0	 35.170933982008044	 0.570277397440371	 0.030620942117074567	 1.467230248123087E-4	 1.467230248123087E-4	 876.1198097871948	 1151.2000725676212	 1.3139756226345827	 -8.520468829697888	 6.663722546291747E-9	 4.916456440191937E-11	 1.2598001220866852E-14	 1.8940739204873285E-5	 1.0422550379139196E-7	 8.077672061668566E-4	 2.5856003277814264E-8	 0.20666633220663833	 0.003437055342298128	 0.008573157781213005	 0.7149881852515173	 0.06550842467855475	 0.0	 0.0	 0.0	 
