Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p_Original [bar]	LWAideal [bar]	p_mitWandwärmeverlust [bar]	p_realer Brennverlauf [bar]	p_HC_CO [bar]	p_Verbrennungslage [bar]	p_Reale Ladung [bar]	p_Gleichraumprozess [bar] 
-187.0	 -0.004079559740573302	 4.88015042723728E-4	 1.0311192184727622	 0.9497	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 
-186.0	 -0.003996303419337113	 4.883586569915585E-4	 1.0326669131783546	 0.9497	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 
-185.0	 -0.003913047098100923	 4.886535937173521E-4	 1.0343508844796996	 0.9497	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 
-184.0	 -0.0038297907768647336	 4.888998555081717E-4	 1.0362392747485492	 0.9497	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 
-183.0	 -0.003746534455628543	 4.890974434797162E-4	 1.0382064541976679	 0.9497	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 
-182.0	 -0.003663278134392354	 4.892463571887025E-4	 1.040189729770819	 0.9497	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 
-181.0	 -0.003580021813156163	 4.893465945796094E-4	 1.042247163615454	 0.9497	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 
-180.0	 -0.003496765491919974	 4.893981519457874E-4	 1.044354692033728	 1.044354692033728	 1.044354692033728	 1.044354692033728	 1.044354692033728	 1.044354692033728	 1.044354692033728	 1.044354692033728	 
-179.0	 -0.0034135091706837834	 4.894010239049245E-4	 1.0463266290286048	 1.0463266290286048	 1.0463266290286048	 1.0463266290286048	 1.0463266290286048	 1.0463266290286048	 1.0463266290286048	 1.044354692033728	 
-178.0	 -0.0033302528494475944	 4.893552033888816E-4	 1.047949839947277	 1.047949839947277	 1.047949839947277	 1.047949839947277	 1.047949839947277	 1.047949839947277	 1.047949839947277	 1.0443461120012665	 
-177.0	 -0.0032469965282114037	 4.892606816478976E-4	 1.0492900451592149	 1.0492900451592149	 1.0492900451592149	 1.0492900451592149	 1.0492900451592149	 1.0492900451592149	 1.0492900451592149	 1.044483016080314	 
-176.0	 -0.0031637402069752147	 4.891174482691767E-4	 1.050703997559027	 1.050703997559027	 1.050703997559027	 1.050703997559027	 1.050703997559027	 1.050703997559027	 1.050703997559027	 1.0447655285319317	 
-175.0	 -0.003080483885739024	 4.889254912098756E-4	 1.0524235232723826	 1.0524235232723826	 1.0524235232723826	 1.0524235232723826	 1.0524235232723826	 1.0524235232723826	 1.0524235232723826	 1.045193883082582	 
-174.0	 -0.002997227564502835	 4.886847968445045E-4	 1.054328160283765	 1.054328160283765	 1.054328160283765	 1.054328160283765	 1.054328160283765	 1.054328160283765	 1.054328160283765	 1.0457684232545912	 
-173.0	 -0.0029139712432666443	 4.883953500267644E-4	 1.0561673410193684	 1.0561673410193684	 1.0561673410193684	 1.0561673410193684	 1.0561673410193684	 1.0561673410193684	 1.0561673410193684	 1.0464896028491997	 
-172.0	 -0.0028307149220304535	 4.880571341658489E-4	 1.0578459906647542	 1.0578459906647542	 1.0578459906647542	 1.0578459906647542	 1.0578459906647542	 1.0578459906647542	 1.0578459906647542	 1.047357986583248	 
-171.0	 -0.0027474586007942663	 4.876701313172323E-4	 1.0594702003299374	 1.0594702003299374	 1.0594702003299374	 1.0594702003299374	 1.0594702003299374	 1.0594702003299374	 1.0594702003299374	 1.0483742508808827	 
-170.0	 -0.0026642022795580755	 4.8723432228797725E-4	 1.061083925680421	 1.061083925680421	 1.061083925680421	 1.061083925680421	 1.061083925680421	 1.061083925680421	 1.061083925680421	 1.0495391848220208	 
-169.0	 -0.002580945958321885	 4.8674968675659286E-4	 1.0625703673759446	 1.0625703673759446	 1.0625703673759446	 1.0625703673759446	 1.0625703673759446	 1.0625703673759446	 1.0625703673759446	 1.0508536912496376	 
-168.0	 -0.002497689637085694	 4.8621620340747417E-4	 1.063904285469294	 1.063904285469294	 1.063904285469294	 1.063904285469294	 1.063904285469294	 1.063904285469294	 1.063904285469294	 1.052318788038314	 
-167.0	 -0.0024144333158495034	 4.856338500799591E-4	 1.0652236754082716	 1.0652236754082716	 1.0652236754082716	 1.0652236754082716	 1.0652236754082716	 1.0652236754082716	 1.0652236754082716	 1.0539356095268315	 
-166.0	 -0.002331176994613316	 4.8500260393203134E-4	 1.0666923824509993	 1.0666923824509993	 1.0666923824509993	 1.0666923824509993	 1.0666923824509993	 1.0666923824509993	 1.0666923824509993	 1.055705408117965	 
-165.0	 -0.0022479206733771254	 4.843224416187057E-4	 1.0683633941613804	 1.0683633941613804	 1.0683633941613804	 1.0683633941613804	 1.0683633941613804	 1.0683633941613804	 1.0683633941613804	 1.0576295560490305	 
-164.0	 -0.0021646643521409346	 4.835933394851218E-4	 1.0700920178460225	 1.0700920178460225	 1.0700920178460225	 1.0700920178460225	 1.0700920178460225	 1.0700920178460225	 1.0700920178460225	 1.0597095473370988	 
-163.0	 -0.002081408030904744	 4.828152737743747E-4	 1.071709064159724	 1.071709064159724	 1.071709064159724	 1.071709064159724	 1.071709064159724	 1.071709064159724	 1.071709064159724	 1.061946999903229	 
-162.0	 -0.0019981517096685567	 4.819882208501039E-4	 1.0732808409698877	 1.0732808409698877	 1.0732808409698877	 1.0732808409698877	 1.0732808409698877	 1.0732808409698877	 1.0732808409698877	 1.0643436578804641	 
-161.0	 -0.001914895388432366	 4.811121574338597E-4	 1.0750273030843651	 1.0750273030843651	 1.0750273030843651	 1.0750273030843651	 1.0750273030843651	 1.0750273030843651	 1.0750273030843651	 1.0669013941107914	 
-160.0	 -0.0018316390671961752	 4.8018706085725557E-4	 1.0771004046842474	 1.0771004046842474	 1.0771004046842474	 1.0771004046842474	 1.0771004046842474	 1.0771004046842474	 1.0771004046842474	 1.0696222128366957	 
-159.0	 -0.0017483827459599845	 4.7921290932891075E-4	 1.0793889518061375	 1.0793889518061375	 1.0793889518061375	 1.0793889518061375	 1.0793889518061375	 1.0793889518061375	 1.0793889518061375	 1.0725082525934349	 
-158.0	 -0.0016651264247237972	 4.7818968221617804E-4	 1.081672267425468	 1.081672267425468	 1.081672267425468	 1.081672267425468	 1.081672267425468	 1.081672267425468	 1.081672267425468	 1.075561789308634	 
-157.0	 -0.0015818701034876065	 4.7711736034163836E-4	 1.084078036516692	 1.084078036516692	 1.084078036516692	 1.084078036516692	 1.084078036516692	 1.084078036516692	 1.084078036516692	 1.078785239616319	 
-156.0	 -0.0014986137822514158	 4.7599592629433453E-4	 1.0869416360878852	 1.0869416360878852	 1.0869416360878852	 1.0869416360878852	 1.0869416360878852	 1.0869416360878852	 1.0869416360878852	 1.0821811643930492	 
-155.0	 -0.001415357461015225	 4.748253647557023E-4	 1.0902375856178348	 1.0902375856178348	 1.0902375856178348	 1.0902375856178348	 1.0902375856178348	 1.0902375856178348	 1.0902375856178348	 1.085752272524379	 
-154.0	 -0.0013321011397790378	 4.7360566284014154E-4	 1.0937277690583806	 1.0937277690583806	 1.0937277690583806	 1.0937277690583806	 1.0937277690583806	 1.0937277690583806	 1.0937277690583806	 1.0895014249104498	 
-153.0	 -0.001248844818542847	 4.7233681045015134E-4	 1.0972534225632447	 1.0972534225632447	 1.0972534225632447	 1.0972534225632447	 1.0972534225632447	 1.0972534225632447	 1.0972534225632447	 1.0934316387201661	 
-152.0	 -0.0011655884973066563	 4.710188006459413E-4	 1.1006364925945733	 1.1006364925945733	 1.1006364925945733	 1.1006364925945733	 1.1006364925945733	 1.1006364925945733	 1.1006364925945733	 1.0975460919040485	 
-151.0	 -0.0010823321760704656	 4.696516300294002E-4	 1.103835032195429	 1.103835032195429	 1.103835032195429	 1.103835032195429	 1.103835032195429	 1.103835032195429	 1.103835032195429	 1.1018481279765469	 
-150.0	 -9.990758548342783E-4	 4.682352991422925E-4	 1.1072081179615778	 1.1072081179615778	 1.1072081179615778	 1.1072081179615778	 1.1072081179615778	 1.1072081179615778	 1.1072081179615778	 1.1063412610793377	 
-149.0	 -9.158195335980876E-4	 4.667698128785197E-4	 1.111601765231977	 1.111601765231977	 1.111601765231977	 1.111601765231977	 1.111601765231977	 1.111601765231977	 1.111601765231977	 1.1110291813378992	 
-148.0	 -8.325632123618969E-4	 4.652551809102684E-4	 1.1175501721922891	 1.1175501721922891	 1.1175501721922891	 1.1175501721922891	 1.1175501721922891	 1.1175501721922891	 1.1175501721922891	 1.1159157605244623	 
-147.0	 -7.493068911257061E-4	 4.6369141812782535E-4	 1.1243033943925296	 1.1243033943925296	 1.1243033943925296	 1.1243033943925296	 1.1243033943925296	 1.1243033943925296	 1.1243033943925296	 1.121005058041308	 
-146.0	 -6.660505698895189E-4	 4.620785450928266E-4	 1.130806214580527	 1.130806214580527	 1.130806214580527	 1.130806214580527	 1.130806214580527	 1.130806214580527	 1.130806214580527	 1.1263013272393023	 
-145.0	 -5.827942486533282E-4	 4.6041658850466466E-4	 1.1366921567873371	 1.1366921567873371	 1.1366921567873371	 1.1366921567873371	 1.1366921567873371	 1.1366921567873371	 1.1366921567873371	 1.1318090220875099	 
-144.0	 -4.995379274171374E-4	 4.5870558167974984E-4	 1.142415950486832	 1.142415950486832	 1.142415950486832	 1.142415950486832	 1.142415950486832	 1.142415950486832	 1.142415950486832	 1.1375328042107604	 
-143.0	 -4.162816061809467E-4	 4.5694556504328885E-4	 1.1484117703779988	 1.1484117703779988	 1.1484117703779988	 1.1484117703779988	 1.1484117703779988	 1.1484117703779988	 1.1484117703779988	 1.1434775503131567	 
-142.0	 -3.3302528494475944E-4	 4.551365866332013E-4	 1.1549440475675348	 1.1549440475675348	 1.1549440475675348	 1.1549440475675348	 1.1549440475675348	 1.1549440475675348	 1.1549440475675348	 1.14964836000662	 
-141.0	 -2.497689637085687E-4	 4.532787026157651E-4	 1.161918481742057	 1.161918481742057	 1.161918481742057	 1.161918481742057	 1.161918481742057	 1.161918481742057	 1.161918481742057	 1.1560505640648522	 
-140.0	 -1.6651264247237799E-4	 4.513719778125362E-4	 1.1693615414155132	 1.1693615414155132	 1.1693615414155132	 1.1693615414155132	 1.1693615414155132	 1.1693615414155132	 1.1693615414155132	 1.1626897331243597	 
-139.0	 -8.325632123618726E-5	 4.4941648623804745E-4	 1.177269881082362	 1.177269881082362	 1.177269881082362	 1.177269881082362	 1.177269881082362	 1.177269881082362	 1.177269881082362	 1.1695716868556012	 
-138.0	 0.0	 4.4741231164775513E-4	 1.1853611392383945	 1.1853611392383945	 1.1853611392383945	 1.1853611392383945	 1.1853611392383945	 1.1853611392383945	 1.1853611392383945	 1.1767025036287864	 
-137.0	 8.325632123619073E-5	 4.453595480956466E-4	 1.1934845137724588	 1.1934777923971598	 1.1934777923971598	 1.193496416676898	 1.1929748102508122	 1.1929748102508122	 1.1929748102508122	 1.184088530700429	 
-136.0	 1.6651264247238146E-4	 4.4325830050089124E-4	 1.2017872578925486	 1.2018260262042164	 1.2018260262042164	 1.2018651368284488	 1.2008554518341057	 1.2008554518341057	 1.2008554518341057	 1.1917363949484479	 
-135.0	 2.497689637085722E-4	 4.411086852228593E-4	 1.2104791797134515	 1.210462203954976	 1.210462203954976	 1.2105237187741495	 1.2090101911110922	 1.2090101911110922	 1.2090101911110922	 1.1996530141853812	 
-134.0	 3.3302528494475944E-4	 4.38910830643793E-4	 1.2194793233387278	 1.2194511397767906	 1.2194511397767906	 1.2195371028514217	 1.2174464648776153	 1.2174464648776153	 1.2174464648776153	 1.2078456090811953	 
-133.0	 4.1628160618095017E-4	 4.366648777583654E-4	 1.2284370906486324	 1.228577093804002	 1.228577093804002	 1.2286896266042266	 1.2261720324771446	 1.2261720324771446	 1.2261720324771446	 1.216321715729201	 
-132.0	 4.995379274171409E-4	 4.343709807693125E-4	 1.2372184275775446	 1.2375977331321848	 1.2375977331321848	 1.2377388590508607	 1.2351949893655083	 1.2351949893655083	 1.2351949893655083	 1.225089198890754	 
-131.0	 5.827942486533316E-4	 4.320293076882789E-4	 1.246099581362814	 1.246582610361917	 1.246582610361917	 1.2467541832638394	 1.2445237814041916	 1.2445237814041916	 1.2445237814041916	 1.2341562659567447	 
-130.0	 6.660505698895189E-4	 4.296400409409662E-4	 1.2552877761179047	 1.2557737970600567	 1.2557737970600567	 1.2559776223054937	 1.2541672199231066	 1.2541672199231066	 1.2541672199231066	 1.24353148166633	 
-129.0	 7.493068911257096E-4	 4.272033779756248E-4	 1.2648356186381318	 1.265304253548222	 1.265304253548222	 1.2655422135056174	 1.2641344975963722	 1.2641344975963722	 1.2641344975963722	 1.2532237836260223	 
-128.0	 8.325632123619003E-4	 4.247195318738853E-4	 1.274844348738773	 1.2752491291358872	 1.2752491291358872	 1.2755232394860485	 1.274435205177457	 1.274435205177457	 1.274435205177457	 1.263242498675063	 
-127.0	 9.158195335980911E-4	 4.221887319628739E-4	 1.2854849106058719	 1.2857448699714038	 1.2857448699714038	 1.2860573450406083	 1.2850793491430486	 1.2850793491430486	 1.2850793491430486	 1.2735973601460149	 
-126.0	 9.990758548342783E-4	 4.196112244275107E-4	 1.2967901045692887	 1.296895871338543	 1.296895871338543	 1.2972492161251246	 1.2960773702982118	 1.2960773702982118	 1.2960773702982118	 1.2842985260727344	 
-125.0	 0.001082332176070469	 4.1698727292184735E-4	 1.3085808752109058	 1.30862828266419	 1.30862828266419	 1.3090253117330026	 1.3074401633988317	 1.3074401633988317	 1.3074401633988317	 1.2953565984013296	 
-124.0	 0.0011655884973066598	 4.143171591782519E-4	 1.320592671714297	 1.3207201627639742	 1.3207201627639742	 1.3211639019931753	 1.3191790978509956	 1.3191790978509956	 1.3191790978509956	 1.3067826432633973	 
-123.0	 0.0012488448185428505	 4.116011836132109E-4	 1.332769591325064	 1.3330107286996222	 1.3330107286996222	 1.3335042729677502	 1.331306039550883	 1.331306039550883	 1.331306039550883	 1.318588212374767	 
-122.0	 0.0013321011397790378	 4.088396659284729E-4	 1.3451784862285925	 1.3455058398741693	 1.3455058398741693	 1.3460523010222836	 1.3438333739329136	 1.3438333739329136	 1.3438333739329136	 1.3307853656271975	 
-121.0	 0.0014153574610152285	 4.060329457062268E-4	 1.357843606103259	 1.3582511334169802	 1.3582511334169802	 1.3588536634202124	 1.3567740302983737	 1.3567740302983737	 1.3567740302983737	 1.343386694945009	 
-120.0	 0.0014986137822514192	 4.03181382996967E-4	 1.3708046176817072	 1.3712779484181785	 1.3712779484181785	 1.371939759839419	 1.3701415075015253	 1.3701415075015253	 1.3701415075015253	 1.3564053494834245	 
-119.0	 0.00158187010348761	 4.0028535889866573E-4	 1.3842421277922503	 1.3846966673775025	 1.3846966673775025	 1.3854210687122066	 1.3839499010753125	 1.3839499010753125	 1.3839499010753125	 1.3698550622506327	 
-118.0	 0.0016651264247237972	 3.973452761258489E-4	 1.3984122266542451	 1.3987275690306495	 1.3987275690306495	 1.3995180720659273	 1.398213931884252	 1.398213931884252	 1.398213931884252	 1.3837501782410748	 
-117.0	 0.001748382745959988	 3.943615595671373E-4	 1.4133256799942109	 1.413505715974569	 1.413505715974569	 1.4143661765609314	 1.412948976397946	 1.412948976397946	 1.412948976397946	 1.3981056841734403	 
-116.0	 0.0018316390671961787	 3.9133465682980194E-4	 1.4287123132780852	 1.4289012005342283	 1.4289012005342283	 1.4298358379017568	 1.4281710986849148	 1.4281710986849148	 1.4281710986849148	 1.4129372399332052	 
-115.0	 0.0019148953884323694	 3.8826503876985874E-4	 1.4444098385296325	 1.4446972407702983	 1.4446972407702983	 1.445710508497597	 1.4438970842331504	 1.4438970842331504	 1.4438970842331504	 1.4282612118263869	 
-114.0	 0.0019981517096685567	 3.851532000062145E-4	 1.4605180717805277	 1.4608622015978896	 1.4608622015978896	 1.4619586870723915	 1.4601444757109627	 1.4601444757109627	 1.4601444757109627	 1.4440947077584998	 
-113.0	 0.0020814080309047474	 3.8199965941737167E-4	 1.4771774613896702	 1.4775168423612064	 1.4775168423612064	 1.4787012997476012	 1.476931610789362	 1.476931610789362	 1.476931610789362	 1.4604556144605516	 
-112.0	 0.002164664352140938	 3.788049606191894E-4	 1.4944791604825673	 1.4947776167375322	 1.4947776167375322	 1.4960550521697142	 1.4942776621554466	 1.4942776621554466	 1.4942776621554466	 1.4773626368923354	 
-111.0	 0.002247920673377129	 3.7556967242220453E-4	 1.512391674056739	 1.5126754803038398	 1.5126754803038398	 1.5140512135538555	 1.5122026798550523	 1.5122026798550523	 1.5122026798550523	 1.4948353399622947	 
-110.0	 0.002331176994613316	 3.722943892670173E-4	 1.530805652582252	 1.5311402619876033	 1.5311402619876033	 1.5326199218859387	 1.5307276361123385	 1.5307276361123385	 1.5307276361123385	 1.5128941927129314	 
-109.0	 0.002414433315849507	 3.6897973163626396E-4	 1.549755128749203	 1.5501344016096723	 1.5501344016096723	 1.551723877291538	 1.5498744727840712	 1.5498744727840712	 1.5498744727840712	 1.531560615131114	 
-108.0	 0.0024976896370856976	 3.6562634644171E-4	 1.569346134192093	 1.5697281924041153	 1.5697281924041153	 1.571433641882904	 1.569666151617147	 1.569666151617147	 1.569666151617147	 1.5508570277537912	 
-107.0	 0.0025809459583218883	 3.6223490738502374E-4	 1.589579944220173	 1.589975566957993	 1.589975566957993	 1.5918034733785122	 1.5901267074894667	 1.5901267074894667	 1.5901267074894667	 1.5708069042515658	 
-106.0	 0.0026642022795580755	 3.5880611529081957E-4	 1.6104974902865226	 1.6108985955754422	 1.6108985955754422	 1.6128557918602557	 1.6112813048266166	 1.6112813048266166	 1.6112813048266166	 1.5914348271854373	 
-105.0	 0.0027474586007942663	 3.553406984105873E-4	 1.6322445830129506	 1.6325907547706344	 1.6325907547706344	 1.63468445615731	 1.63315629740007	 1.63315629740007	 1.63315629740007	 1.6127665471457902	 
-104.0	 0.002830714922030457	 3.5183941269617715E-4	 1.6548916414329276	 1.655161910120932	 1.655161910120932	 1.6573997975605017	 1.6557792917267702	 1.6557792917267702	 1.6557792917267702	 1.63482904549746	 
-103.0	 0.0029139712432666477	 3.4830304204154066E-4	 1.6783200383981705	 1.678589542336146	 1.678589542336146	 1.6809798233339892	 1.6791792143051212	 1.6791792143051212	 1.6791792143051212	 1.6576506009705945	 
-102.0	 0.0029972275645028384	 3.447323984914906E-4	 1.7024112506033908	 1.7027544124620868	 1.7027544124620868	 1.7053057828408347	 1.7033863829386204	 1.7033863829386204	 1.7033863829386204	 1.6812608603540409	 
-101.0	 0.0030804838857390257	 3.4112832241629543E-4	 1.7271444864602699	 1.7275876317033725	 1.7275876317033725	 1.7303092069110504	 1.7284325824157059	 1.7284325824157059	 1.7284325824157059	 1.7056909135662124	 
-100.0	 0.0031637402069752164	 3.3749168265098347E-4	 1.7525771279579268	 1.7531074068901389	 1.7531074068901389	 1.756008700697414	 1.7543511448329232	 1.7543511448329232	 1.7543511448329232	 1.730973373397996	 
-99.0	 0.003246996528211407	 3.3382337659831E-4	 1.7788401665857299	 1.7794078043447876	 1.7794078043447876	 1.7824987625525037	 1.781177034868332	 1.781177034868332	 1.781177034868332	 1.757142460243266	 
-98.0	 0.003330252849447598	 3.301243302943985E-4	 1.8062086300857259	 1.806693515789531	 1.806693515789531	 1.8099846054855437	 1.8089469403332148	 1.8089469403332148	 1.8089469403332148	 1.7842340921550246	 
-97.0	 0.003413509170683785	 3.263954984361571E-4	 1.8348285148952992	 1.8351770986056826	 1.8351770986056826	 1.838679478962841	 1.837699368352756	 1.837699368352756	 1.837699368352756	 1.8122859805894056	 
-96.0	 0.003496765491919976	 3.226378643696476E-4	 1.8645359683012666	 1.8648519190611457	 1.8648519190611457	 1.8685775801340718	 1.867474747550439	 1.867474747550439	 1.867474747550439	 1.841337732225559	 
-95.0	 0.0035800218131561666	 3.188524400386739E-4	 1.895194206566216	 1.8955681416386467	 1.8955681416386467	 1.8995298769568578	 1.8983155366366133	 1.8983155366366133	 1.8983155366366133	 1.8714309572771615	 
-94.0	 0.0036632781343923573	 3.1504026589294123E-4	 1.9269164690436122	 1.9273132082108322	 1.9273132082108322	 1.9315245351946695	 1.9302663398290463	 1.9302663398290463	 1.9302663398290463	 1.9026093847409202	 
-93.0	 0.0037465344556285446	 3.112024107552378E-4	 1.9598195267708844	 1.960203815813848	 1.960203815813848	 1.9646790172120507	 1.9633740295623987	 1.9633740295623987	 1.9633740295623987	 1.9349189850591735	 
-92.0	 0.0038297907768647353	 3.073399716471825E-4	 1.9939022050490434	 1.9942995668651908	 1.9942995668651908	 1.9990537938737503	 1.9976878769745305	 1.9976878769745305	 1.9976878769745305	 1.968408100707544	 
-91.0	 0.003913047098100926	 3.0345407357318486E-4	 2.0292454594446427	 2.029640794031283	 2.029640794031283	 2.0346901167865648	 2.033259690690412	 2.033259690690412	 2.033259690690412	 2.0031275852548776	 
-90.0	 0.003996303419337117	 2.995458692623602E-4	 2.0659188399824155	 2.0663044435416587	 2.0663044435416587	 2.0716659148932655	 2.0701439644592745	 2.0701439644592745	 2.0701439644592745	 2.0391309514812748	 
-89.0	 0.004079559740573304	 2.956165388682519E-4	 2.103852092860609	 2.104291673848094	 2.104291673848094	 2.1099834143474	 2.1083980342375215	 2.1083980342375215	 2.1083980342375215	 2.0764745291812896	 
-88.0	 0.004162816061809495	 2.916672896263115E-4	 2.143069783212011	 2.143580507358927	 2.143580507358927	 2.1496217210206163	 2.1480822453488995	 2.1480822453488995	 2.1480822453488995	 2.115217633323168	 
-87.0	 0.0042460723830456855	 2.876993554691968E-4	 2.1837719695225215	 2.184284427725115	 2.184284427725115	 2.1906954215535692	 2.1892601303945036	 2.1892601303945036	 2.1892601303945036	 2.155422743281709	 
-86.0	 0.004329328704281876	 2.837139966000499E-4	 2.2260650624799094	 2.2265592986315386	 2.2265592986315386	 2.233361617896205	 2.2319985986284117	 2.2319985986284117	 2.2319985986284117	 2.197155693911784	 
-85.0	 0.0044125850255180635	 2.797124990240232E-4	 2.269967438135633	 2.270469556527789	 2.270469556527789	 2.2776861351955313	 2.2763681375600133	 2.2763681375600133	 2.2763681375600133	 2.240485879282043	 
-84.0	 0.004495841346754254	 2.756961740384274E-4	 2.31555713999951	 2.3160646214750154	 2.3160646214750154	 2.3237198651780995	 2.322443027591442	 2.322443027591442	 2.322443027591442	 2.2854864699437436	 
-83.0	 0.004579097667990445	 2.7166635768197675E-4	 2.36289654402404	 2.3634169679075656	 2.3634169679075656	 2.3715368452006365	 2.370301570547767	 2.370301570547767	 2.370301570547767	 2.3322346446682176	 
-82.0	 0.004662353989226636	 2.67624410143705E-4	 2.412104729246008	 2.4126191881597343	 2.4126191881597343	 2.42123133307572	 2.420026333008614	 2.420026333008614	 2.420026333008614	 2.380811837647807	 
-81.0	 0.004745610310462823	 2.6357171513223163E-4	 2.4633325307305585	 2.463808874199456	 2.463808874199456	 2.472942713789986	 2.4717044054024475	 2.4717044054024475	 2.4717044054024475	 2.431304002219746	 
-80.0	 0.004828866631699014	 2.5950967920614564E-4	 2.516687868979095	 2.5171181616895555	 2.5171181616895555	 2.526805089642895	 2.5254276778784925	 2.5254276778784925	 2.5254276778784925	 2.4838018922395113	 
-79.0	 0.004912122952935204	 2.5543973106637616E-4	 2.572265380310272	 2.572651137480062	 2.572651137480062	 2.5829246871386093	 2.581293134025849	 2.581293134025849	 2.581293134025849	 2.5384013623001267	 
-78.0	 0.004995379274171395	 2.5136332081149927E-4	 2.6300991474224116	 2.6304749228576845	 2.6304749228576845	 2.6413709359383355	 2.639403163564126	 2.639403163564126	 2.639403163564126	 2.5952036880659777	 
-77.0	 0.005078635595407582	 2.472819191570252E-4	 2.69012842263285	 2.6905780395641044	 2.6905780395641044	 2.7021348214737952	 2.6998658951842684	 2.6998658951842684	 2.6998658951842684	 2.6543159080637153	 
-76.0	 0.005161891916643773	 2.4319701661978135E-4	 2.7524041148975655	 2.752957848444605	 2.752957848444605	 2.7652162443511705	 2.7627955507712088	 2.7627955507712088	 2.7627955507712088	 2.7158511883480374	 
-75.0	 0.005245148237879964	 2.3911012266859886E-4	 2.817134698140361	 2.8177465120754785	 2.8177465120754785	 2.830749982693198	 2.828312822290475	 2.828312822290475	 2.828312822290475	 2.779929211535928	 
-74.0	 0.0053284045591161545	 2.3502276484256029E-4	 2.884575604523531	 2.8851794300360094	 2.8851794300360094	 2.8989742489009327	 2.8965452726675145	 2.8965452726675145	 2.8965452726675145	 2.846676591778073	 
-73.0	 0.005411660880352342	 2.3093648783815675E-4	 2.95487522233669	 2.955463745668135	 2.955463745668135	 2.970099319190734	 2.9676277620295646	 2.9676277620295646	 2.9676277620295646	 2.916227317309822	 
-72.0	 0.0054949172015885325	 2.2685285256674497E-4	 3.028135223128584	 3.02872838689172	 3.02872838689172	 3.044257569402869	 3.041702900713267	 3.041702900713267	 3.041702900713267	 2.9887232222937876	 
-71.0	 0.005578173522824723	 2.2277343518376476E-4	 3.1044591416179963	 3.1050794331538856	 3.1050794331538856	 3.121558785706592	 3.1189215304643936	 3.1189215304643936	 3.1189215304643936	 3.0643144897311623	 
-70.0	 0.005661429844060914	 2.186998260912152E-4	 3.183987388228809	 3.184642686880365	 3.184642686880365	 3.202132721784612	 3.199443235265851	 3.199443235265851	 3.199443235265851	 3.143160187275247	 
-69.0	 0.005744686165297101	 2.1463362891494716E-4	 3.266789387239429	 3.267528350640776	 3.267528350640776	 3.2860938291107704	 3.2834368832228478	 3.2834368832228478	 3.2834368832228478	 3.2254288378265743	 
-68.0	 0.005827942486533292	 2.1057645945835146E-4	 3.353076321430679	 3.3538800017335033	 3.3538800017335033	 3.373590194962574	 3.3710812009051594	 3.3710812009051594	 3.3710812009051594	 3.3112990268197446	 
-67.0	 0.005911198807769483	 2.065299446340726E-4	 3.443241357914548	 3.4440036634154594	 3.4440036634154594	 3.464932610645778	 3.462565381490386	 3.462565381490386	 3.462565381490386	 3.400960048123656	 
-66.0	 0.005994455129005673	 2.0249572137539078E-4	 3.5375646320695515	 3.53824466622275	 3.53824466622275	 3.560471659431375	 3.5580897279624484	 3.5580897279624484	 3.5580897279624484	 3.494612590463108	 
-65.0	 0.006077711450241861	 1.9847543552894406E-4	 3.6361995559359213	 3.6368267745458045	 3.6368267745458045	 3.6604369652939113	 3.6578663324884118	 3.6578663324884118	 3.6578663324884118	 3.5924694662242107	 
-64.0	 0.006160967771478051	 1.9447074073047658E-4	 3.7391951967081276	 3.739856667593123	 3.739856667593123	 3.764941612321433	 3.762119792914875	 3.762119792914875	 3.762119792914875	 3.694756384420368	 
-63.0	 0.006244224092714242	 1.9048329726530859E-4	 3.8467601146368775	 3.847468087048672	 3.847468087048672	 3.874126130751389	 3.8710879670814307	 3.8710879670814307	 3.8710879670814307	 3.801712769459845	 
-62.0	 0.006327480413950433	 1.8651477091522725E-4	 3.959199336573569	 3.9599240354626875	 3.9599240354626875	 3.988260701586432	 3.9850227653300174	 3.9850227653300174	 3.9850227653300174	 3.913592627158027	 
-61.0	 0.00641073673518662	 1.8256683179349934E-4	 4.0769004458927665	 4.0775783642462455	 4.0775783642462455	 4.107706895354044	 4.1041909811798165	 4.1041909811798165	 4.1041909811798165	 4.030665459163625	 
-60.0	 0.006493993056422811	 1.7864115316969855E-4	 4.200136708271525	 4.20077098217869	 4.20077098217869	 4.232813082451899	 4.228875159619347	 4.228875159619347	 4.228875159619347	 4.15321722660049	 
-59.0	 0.006577249377659002	 1.7473941028603188E-4	 4.329148873932505	 4.329766948080769	 4.329766948080769	 4.363853590261738	 4.3593745018190155	 4.3593745018190155	 4.3593745018190155	 4.281551363246169	 
-58.0	 0.006660505698895192	 1.7086327916683117E-4	 4.464089446289851	 4.464770663682184	 4.464770663682184	 4.501042888925677	 4.49600580426335	 4.49600580426335	 4.49600580426335	 4.415989837949478	 
