[KWnZOT]	[bar]	[bar]	[bar]
-30.0000	19.5473	19.5473	19.5473
-29.5000	20.0052	20.0052	20.0052
-29.0000	20.4892	20.4892	20.4892
-28.5000	20.9777	20.9777	20.9777
-28.0000	21.4739	21.4739	21.4739
-27.5000	21.9824	21.9824	21.9824
-27.0000	22.5156	22.5156	22.5156
-26.5000	23.0481	23.0481	23.0481
-26.0000	23.6012	23.6012	23.6012
-25.5000	24.1595	24.1595	24.1595
-25.0000	24.7428	24.7428	24.7428
-24.5000	25.3279	25.3279	25.3279
-24.0000	25.9268	25.9268	25.9268
-23.5000	26.5468	26.5468	26.5468
-23.0000	27.1701	27.1701	27.1701
-22.5000	27.8117	27.8117	27.8117
-22.0000	28.4626	28.4626	28.4626
-21.5000	29.1274	29.1274	29.1274
-21.0000	29.8029	29.8029	29.8029
-20.5000	30.4846	30.4846	30.4846
-20.0000	31.1911	31.1911	31.1911
-19.5000	31.8989	31.8989	31.8989
-19.0000	32.6139	32.6139	32.6139
-18.5000	33.3400	33.3400	33.3400
-18.0000	34.0777	34.0777	34.0777
-17.5000	34.8172	34.8172	34.8172
-17.0000	35.5599	35.5599	35.5599
-16.5000	36.3156	36.3156	36.3156
-16.0000	37.0757	37.0757	37.0757
-15.5000	37.8352	37.8352	37.8352
-15.0000	38.5884	38.5884	38.5884
-14.5000	39.3552	39.3552	39.3552
-14.0000	40.1119	40.1119	40.1119
-13.5000	40.8690	40.8690	40.8690
-13.0000	41.6129	41.6129	41.6129
-12.5000	42.3671	42.3671	42.3671
-12.0000	43.1033	43.1033	43.1033
-11.5000	43.8270	43.8270	43.8270
-11.0000	44.5425	44.5425	44.5425
-10.5000	45.2482	45.2482	45.2482
-10.0000	45.9307	45.9307	45.9307
-9.5000	46.5924	46.5924	46.5924
-9.0000	47.2374	47.2374	47.2374
-8.5000	47.8611	47.8611	47.8611
-8.0000	48.4528	48.4528	48.4528
-7.5000	49.0167	49.0167	49.0167
-7.0000	49.5581	49.5581	49.5581
-6.5000	50.0679	50.0679	50.0679
-6.0000	50.5282	50.5282	50.5282
-5.5000	50.9628	50.9628	50.9628
-5.0000	51.3607	51.3607	51.3607
-4.5000	51.7103	51.7103	51.7103
-4.0000	52.0179	52.0179	52.0179
-3.5000	52.2540	52.2540	52.2540
-3.0000	52.5274	52.5274	52.5274
-2.5000	52.7290	52.7290	52.7290
-2.0000	52.8232	52.8232	52.8232
-1.5000	52.9600	52.9600	52.9600
-1.0000	52.8092	52.8092	52.8092
-0.5000	52.7199	52.7199	52.7199
0.0000	52.6153	52.6153	52.6153
0.5000	52.4833	52.4833	52.4833
1.0000	52.4321	52.4321	52.4321
1.5000	52.2264	52.2264	52.2264
2.0000	52.0470	52.0470	52.0470
2.5000	51.9847	51.9847	51.9847
3.0000	51.8157	51.8157	51.8157
3.5000	51.5158	51.5158	51.5158
4.0000	51.2063	51.2063	51.2063
4.5000	51.0750	51.0750	51.0750
5.0000	51.3881	51.3881	51.3881
5.5000	53.5824	53.5824	53.5824
6.0000	54.3033	54.3033	54.3033
6.5000	55.3082	55.3082	55.3082
7.0000	54.5562	54.5562	54.5562
7.5000	54.7314	54.7314	54.7314
8.0000	53.8815	53.8815	53.8815
8.5000	53.7127	53.7127	53.7127
9.0000	52.6240	52.6240	52.6240
9.5000	52.3917	52.3917	52.3917
10.0000	52.3484	52.3484	52.3484
10.5000	52.2158	52.2158	52.2158
11.0000	52.5787	52.5787	52.5787
11.5000	53.5023	53.5023	53.5023
12.0000	54.8916	54.8916	54.8916
12.5000	55.9715	55.9715	55.9715
13.0000	57.7993	57.7993	57.7993
13.5000	58.7531	58.7531	58.7531
14.0000	59.5341	59.5341	59.5341
14.5000	59.9200	59.9200	59.9200
15.0000	61.0083	61.0083	61.0083
15.5000	61.4601	61.4601	61.4601
16.0000	61.5257	61.5257	61.5257
16.5000	61.4424	61.4424	61.4424
17.0000	60.9383	60.9383	60.9383
17.5000	60.6406	60.6406	60.6406
18.0000	59.7665	59.7665	59.7665
18.5000	59.3094	59.3094	59.3094
19.0000	58.5778	58.5778	58.5778
19.5000	57.8123	57.8123	57.8123
20.0000	56.9335	56.9335	56.9335
20.5000	56.3245	56.3245	56.3245
21.0000	55.5875	55.5875	55.5875
21.5000	54.4895	54.4895	54.4895
22.0000	53.7968	53.7968	53.7968
22.5000	53.0162	53.0162	53.0162
23.0000	52.2213	52.2213	52.2213
23.5000	51.2036	51.2036	51.2036
24.0000	50.5348	50.5348	50.5348
24.5000	49.6491	49.6491	49.6491
25.0000	48.8121	48.8121	48.8121
25.5000	47.8911	47.8911	47.8911
26.0000	47.1574	47.1574	47.1574
26.5000	46.3446	46.3446	46.3446
27.0000	45.3524	45.3524	45.3524
27.5000	44.6374	44.6374	44.6374
28.0000	43.8151	43.8151	43.8151
28.5000	43.0802	43.0802	43.0802
29.0000	42.1471	42.1471	42.1471
29.5000	41.4663	41.4663	41.4663
30.0000	40.6707	40.6707	40.6707
30.5000	39.9116	39.9116	39.9116
31.0000	39.1144	39.1144	39.1144
31.5000	38.4582	38.4582	38.4582
32.0000	37.6750	37.6750	37.6750
32.5000	36.9439	36.9439	36.9439
33.0000	36.2108	36.2108	36.2108
33.5000	35.5965	35.5965	35.5965
34.0000	34.8407	34.8407	34.8407
34.5000	34.2066	34.2066	34.2066
35.0000	33.4987	33.4987	33.4987
35.5000	32.9356	32.9356	32.9356
36.0000	32.2533	32.2533	32.2533
36.5000	31.6654	31.6654	31.6654
37.0000	31.0421	31.0421	31.0421
37.5000	30.5002	30.5002	30.5002
38.0000	29.8799	29.8799	29.8799
38.5000	29.3102	29.3102	29.3102
39.0000	28.7854	28.7854	28.7854
39.5000	28.2390	28.2390	28.2390
40.0000	27.6663	27.6663	27.6663
40.5000	27.1745	27.1745	27.1745
41.0000	26.6821	26.6821	26.6821
41.5000	26.1600	26.1600	26.1600
42.0000	25.6687	25.6687	25.6687
42.5000	25.2342	25.2342	25.2342
43.0000	24.7655	24.7655	24.7655
43.5000	24.2950	24.2950	24.2950
44.0000	23.8891	23.8891	23.8891
44.5000	23.4739	23.4739	23.4739
45.0000	23.0281	23.0281	23.0281
45.5000	22.6099	22.6099	22.6099
46.0000	22.2436	22.2436	22.2436
46.5000	21.8322	21.8322	21.8322
47.0000	21.4447	21.4447	21.4447
47.5000	21.0582	21.0582	21.0582
48.0000	20.7205	20.7205	20.7205
48.5000	20.3446	20.3446	20.3446
49.0000	19.9960	19.9960	19.9960
49.5000	19.6577	19.6577	19.6577
50.0000	19.3416	19.3416	19.3416
50.5000	19.0110	19.0110	19.0110
51.0000	18.6897	18.6897	18.6897
51.5000	18.3950	18.3950	18.3950
52.0000	18.0999	18.0999	18.0999
52.5000	17.7984	17.7984	17.7984
53.0000	17.4874	17.4874	17.4874
53.5000	17.2320	17.2320	17.2320
54.0000	16.9582	16.9582	16.9582
54.5000	16.6652	16.6652	16.6652
55.0000	16.3980	16.3980	16.3980
55.5000	16.1492	16.1492	16.1492
56.0000	15.9064	15.9064	15.9064
56.5000	15.6324	15.6324	15.6324
57.0000	15.4171	15.4171	15.4171
57.5000	15.1820	15.1820	15.1820
58.0000	14.9437	14.9437	14.9437
58.5000	14.7120	14.7120	14.7120
59.0000	14.5159	14.5159	14.5159
59.5000	14.3023	14.3023	14.3023
60.0000	14.0687	14.0687	14.0687
60.5000	13.8737	13.8737	13.8737
61.0000	13.6803	13.6803	13.6803
61.5000	13.4793	13.4793	13.4793
62.0000	13.2813	13.2813	13.2813
62.5000	13.0907	13.0907	13.0907
63.0000	12.9264	12.9264	12.9264
63.5000	12.7274	12.7274	12.7274
64.0000	12.5644	12.5644	12.5644
64.5000	12.3925	12.3925	12.3925
65.0000	12.2443	12.2443	12.2443
65.5000	12.0600	12.0600	12.0600
66.0000	11.9035	11.9035	11.9035
66.5000	11.7574	11.7574	11.7574
67.0000	11.6073	11.6073	11.6073
67.5000	11.4420	11.4420	11.4420
68.0000	11.2955	11.2955	11.2955
68.5000	11.1644	11.1644	11.1644
69.0000	11.0166	11.0166	11.0166
69.5000	10.8697	10.8697	10.8697
70.0000	10.7302	10.7302	10.7302
70.5000	10.6093	10.6093	10.6093
71.0000	10.4762	10.4762	10.4762
71.5000	10.3500	10.3500	10.3500
72.0000	10.2293	10.2293	10.2293
72.5000	10.1168	10.1168	10.1168
73.0000	9.9877	9.9877	9.9877
73.5000	9.8670	9.8670	9.8670
74.0000	9.7595	9.7595	9.7595
74.5000	9.6385	9.6385	9.6385
75.0000	9.5276	9.5276	9.5276
75.5000	9.4276	9.4276	9.4276
76.0000	9.3214	9.3214	9.3214
76.5000	9.2009	9.2009	9.2009
77.0000	9.0928	9.0928	9.0928
77.5000	9.0037	9.0037	9.0037
78.0000	8.8987	8.8987	8.8987
78.5000	8.7886	8.7886	8.7886
79.0000	8.7032	8.7032	8.7032
79.5000	8.6239	8.6239	8.6239
80.0000	8.5246	8.5246	8.5246
80.5000	8.4230	8.4230	8.4230
81.0000	8.3441	8.3441	8.3441
81.5000	8.2606	8.2606	8.2606
82.0000	8.1669	8.1669	8.1669
82.5000	8.0866	8.0866	8.0866
83.0000	8.0213	8.0213	8.0213
83.5000	7.9328	7.9328	7.9328
84.0000	7.8474	7.8474	7.8474
84.5000	7.7750	7.7750	7.7750
85.0000	7.7025	7.7025	7.7025
85.5000	7.6063	7.6063	7.6063
86.0000	7.5392	7.5392	7.5392
86.5000	7.4875	7.4875	7.4875
87.0000	7.4084	7.4084	7.4084
87.5000	7.3267	7.3267	7.3267
88.0000	7.2639	7.2639	7.2639
88.5000	7.2090	7.2090	7.2090
89.0000	7.1268	7.1268	7.1268
89.5000	7.0637	7.0637	7.0637
90.0000	7.0165	7.0165	7.0165
90.5000	6.9518	6.9518	6.9518
91.0000	6.8787	6.8787	6.8787
91.5000	6.8275	6.8275	6.8275
92.0000	6.7681	6.7681	6.7681
92.5000	6.7023	6.7023	6.7023
93.0000	6.6445	6.6445	6.6445
93.5000	6.5996	6.5996	6.5996
94.0000	6.5461	6.5461	6.5461
94.5000	6.4862	6.4862	6.4862
95.0000	6.4331	6.4331	6.4331
95.5000	6.3813	6.3813	6.3813
96.0000	6.3285	6.3285	6.3285
96.5000	6.2824	6.2824	6.2824
97.0000	6.2356	6.2356	6.2356
97.5000	6.1841	6.1841	6.1841
98.0000	6.1305	6.1305	6.1305
98.5000	6.0921	6.0921	6.0921
99.0000	6.0437	6.0437	6.0437
99.5000	5.9862	5.9862	5.9862
100.0000	5.9427	5.9427	5.9427
100.5000	5.9059	5.9059	5.9059
101.0000	5.8643	5.8643	5.8643
101.5000	5.8250	5.8250	5.8250
102.0000	5.7842	5.7842	5.7842
102.5000	5.7405	5.7405	5.7405
103.0000	5.6957	5.6957	5.6957
103.5000	5.6600	5.6600	5.6600
104.0000	5.6289	5.6289	5.6289
104.5000	5.5864	5.5864	5.5864
105.0000	5.5494	5.5494	5.5494
105.5000	5.5128	5.5128	5.5128
106.0000	5.4776	5.4776	5.4776
106.5000	5.4380	5.4380	5.4380
107.0000	5.3991	5.3991	5.3991
107.5000	5.3681	5.3681	5.3681
108.0000	5.3379	5.3379	5.3379
108.5000	5.3017	5.3017	5.3017
109.0000	5.2695	5.2695	5.2695
109.5000	5.2419	5.2419	5.2419
110.0000	5.2107	5.2107	5.2107
110.5000	5.1770	5.1770	5.1770
111.0000	5.1432	5.1432	5.1432
111.5000	5.1183	5.1183	5.1183
112.0000	5.0949	5.0949	5.0949
112.5000	5.0591	5.0591	5.0591
113.0000	5.0311	5.0311	5.0311
113.5000	5.0036	5.0036	5.0036
114.0000	4.9771	4.9771	4.9771
114.5000	4.9421	4.9421	4.9421
115.0000	4.9126	4.9126	4.9126
115.5000	4.8926	4.8926	4.8926
116.0000	4.8707	4.8707	4.8707
116.5000	4.8298	4.8298	4.8298
117.0000	4.8146	4.8146	4.8146
117.5000	4.7930	4.7930	4.7930
118.0000	4.7772	4.7772	4.7772
118.5000	4.7337	4.7337	4.7337
119.0000	4.7196	4.7196	4.7196
119.5000	4.7026	4.7026	4.7026
120.0000	4.6806	4.6806	4.6806
120.5000	4.6402	4.6402	4.6402
121.0000	4.6210	4.6210	4.6210
121.5000	4.6093	4.6093	4.6093
122.0000	4.5772	4.5772	4.5772
122.5000	4.5472	4.5472	4.5472
123.0000	4.5388	4.5388	4.5388
123.5000	4.5203	4.5203	4.5203
124.0000	4.4954	4.4954	4.4954
124.5000	4.4667	4.4667	4.4667
125.0000	4.4582	4.4582	4.4582
125.5000	4.4384	4.4384	4.4384
126.0000	4.4160	4.4160	4.4160
126.5000	4.3991	4.3991	4.3991
127.0000	4.3763	4.3763	4.3763
127.5000	4.3498	4.3498	4.3498
128.0000	4.3260	4.3260	4.3260
128.5000	4.3128	4.3128	4.3128
129.0000	4.2782	4.2782	4.2782
129.5000	4.2573	4.2573	4.2573
130.0000	4.2393	4.2393	4.2393
130.5000	4.2229	4.2229	4.2229
131.0000	4.1971	4.1971	4.1971
131.5000	4.1736	4.1736	4.1736
132.0000	4.1500	4.1500	4.1500
132.5000	4.1322	4.1322	4.1322
133.0000	4.1069	4.1069	4.1069
133.5000	4.0853	4.0853	4.0853
134.0000	4.0603	4.0603	4.0603
134.5000	4.0390	4.0390	4.0390
135.0000	4.0124	4.0124	4.0124
135.5000	3.9912	3.9912	3.9912
136.0000	3.9657	3.9657	3.9657
136.5000	3.9389	3.9389	3.9389
137.0000	3.9142	3.9142	3.9142
137.5000	3.8919	3.8919	3.8919
138.0000	3.8696	3.8696	3.8696
138.5000	3.8386	3.8386	3.8386
139.0000	3.8111	3.8111	3.8111
139.5000	3.7864	3.7864	3.7864
140.0000	3.7641	3.7641	3.7641
140.5000	3.7317	3.7317	3.7317
141.0000	3.7003	3.7003	3.7003
141.5000	3.6769	3.6769	3.6769
142.0000	3.6474	3.6474	3.6474
142.5000	3.6116	3.6116	3.6116
143.0000	3.5912	3.5912	3.5912
143.5000	3.5555	3.5555	3.5555
144.0000	3.5249	3.5249	3.5249
144.5000	3.4986	3.4986	3.4986
145.0000	3.4743	3.4743	3.4743
145.5000	3.4374	3.4374	3.4374
146.0000	3.3989	3.3989	3.3989
146.5000	3.3620	3.3620	3.3620
147.0000	3.3378	3.3378	3.3378
147.5000	3.3061	3.3061	3.3061
148.0000	3.2667	3.2667	3.2667
148.5000	3.2259	3.2259	3.2259
149.0000	3.1988	3.1988	3.1988
149.5000	3.1651	3.1651	3.1651
150.0000	3.1297	3.1297	3.1297
150.5000	3.0854	3.0854	3.0854
151.0000	3.0589	3.0589	3.0589
151.5000	3.0160	3.0160	3.0160
152.0000	2.9843	2.9843	2.9843
152.5000	2.9517	2.9517	2.9517
153.0000	2.9091	2.9091	2.9091
153.5000	2.8663	2.8663	2.8663
154.0000	2.8313	2.8313	2.8313
154.5000	2.8003	2.8003	2.8003
155.0000	2.7521	2.7521	2.7521
155.5000	2.7114	2.7114	2.7114
156.0000	2.6737	2.6737	2.6737
156.5000	2.6401	2.6401	2.6401
157.0000	2.5904	2.5904	2.5904
157.5000	2.5597	2.5597	2.5597
158.0000	2.5150	2.5150	2.5150
158.5000	2.4801	2.4801	2.4801
159.0000	2.4335	2.4335	2.4335
159.5000	2.4084	2.4084	2.4084
160.0000	2.3633	2.3633	2.3633
160.5000	2.3282	2.3282	2.3282
161.0000	2.2810	2.2810	2.2810
161.5000	2.2531	2.2531	2.2531
162.0000	2.2146	2.2146	2.2146
162.5000	2.1746	2.1746	2.1746
163.0000	2.1308	2.1308	2.1308
163.5000	2.0971	2.0971	2.0971
164.0000	2.0647	2.0647	2.0647
164.5000	2.0271	2.0271	2.0271
165.0000	1.9925	1.9925	1.9925
165.5000	1.9628	1.9628	1.9628
166.0000	1.9293	1.9293	1.9293
166.5000	1.8939	1.8939	1.8939
167.0000	1.8635	1.8635	1.8635
167.5000	1.8335	1.8335	1.8335
168.0000	1.8032	1.8032	1.8032
168.5000	1.7698	1.7698	1.7698
169.0000	1.7426	1.7426	1.7426
169.5000	1.7179	1.7179	1.7179
170.0000	1.6912	1.6912	1.6912
170.5000	1.6609	1.6609	1.6609
171.0000	1.6327	1.6327	1.6327
171.5000	1.6099	1.6099	1.6099
172.0000	1.5926	1.5926	1.5926
172.5000	1.5656	1.5656	1.5656
173.0000	1.5434	1.5434	1.5434
173.5000	1.5208	1.5208	1.5208
174.0000	1.5056	1.5056	1.5056
174.5000	1.4787	1.4787	1.4787
175.0000	1.4648	1.4648	1.4648
175.5000	1.4451	1.4451	1.4451
176.0000	1.4268	1.4268	1.4268
176.5000	1.4089	1.4089	1.4089
177.0000	1.3947	1.3947	1.3947
177.5000	1.3791	1.3791	1.3791
178.0000	1.3670	1.3670	1.3670
178.5000	1.3482	1.3482	1.3482
179.0000	1.3389	1.3389	1.3389
179.5000	1.3279	1.3279	1.3279
180.0000	1.3175	1.3175	1.3175
180.5000	1.3075	1.3075	1.3075
181.0000	1.3008	1.3008	1.3008
181.5000	1.2938	1.2938	1.2938
182.0000	1.2795	1.2795	1.2795
182.5000	1.2763	1.2763	1.2763
183.0000	1.2697	1.2697	1.2697
183.5000	1.2681	1.2681	1.2681
184.0000	1.2619	1.2619	1.2619
184.5000	1.2629	1.2629	1.2629
185.0000	1.2612	1.2612	1.2612
185.5000	1.2544	1.2544	1.2544
186.0000	1.2505	1.2505	1.2505
186.5000	1.2537	1.2537	1.2537
187.0000	1.2575	1.2575	1.2575
187.5000	1.2608	1.2608	1.2608
188.0000	1.2578	1.2578	1.2578
188.5000	1.2627	1.2627	1.2627
189.0000	1.2619	1.2619	1.2619
189.5000	1.2597	1.2597	1.2597
190.0000	1.2595	1.2595	1.2595
190.5000	1.2716	1.2716	1.2716
191.0000	1.2759	1.2759	1.2759
191.5000	1.2775	1.2775	1.2775
192.0000	1.2775	1.2775	1.2775
192.5000	1.2904	1.2904	1.2904
193.0000	1.2945	1.2945	1.2945
193.5000	1.2900	1.2900	1.2900
194.0000	1.2999	1.2999	1.2999
194.5000	1.3119	1.3119	1.3119
195.0000	1.3185	1.3185	1.3185
195.5000	1.3178	1.3178	1.3178
196.0000	1.3238	1.3238	1.3238
196.5000	1.3318	1.3318	1.3318
197.0000	1.3413	1.3413	1.3413
197.5000	1.3415	1.3415	1.3415
198.0000	1.3572	1.3572	1.3572
198.5000	1.3599	1.3599	1.3599
199.0000	1.3628	1.3628	1.3628
199.5000	1.3681	1.3681	1.3681
200.0000	1.3864	1.3864	1.3864
200.5000	1.3911	1.3911	1.3911
201.0000	1.3943	1.3943	1.3943
201.5000	1.4007	1.4007	1.4007
202.0000	1.4148	1.4148	1.4148
202.5000	1.4210	1.4210	1.4210
203.0000	1.4283	1.4283	1.4283
203.5000	1.4355	1.4355	1.4355
204.0000	1.4445	1.4445	1.4445
204.5000	1.4560	1.4560	1.4560
205.0000	1.4621	1.4621	1.4621
205.5000	1.4684	1.4684	1.4684
206.0000	1.4764	1.4764	1.4764
206.5000	1.4855	1.4855	1.4855
207.0000	1.4901	1.4901	1.4901
207.5000	1.5013	1.5013	1.5013
208.0000	1.5113	1.5113	1.5113
208.5000	1.5224	1.5224	1.5224
209.0000	1.5217	1.5217	1.5217
209.5000	1.5364	1.5364	1.5364
210.0000	1.5423	1.5423	1.5423
210.5000	1.5507	1.5507	1.5507
211.0000	1.5519	1.5519	1.5519
211.5000	1.5650	1.5650	1.5650
212.0000	1.5692	1.5692	1.5692
212.5000	1.5787	1.5787	1.5787
213.0000	1.5742	1.5742	1.5742
213.5000	1.5914	1.5914	1.5914
214.0000	1.5964	1.5964	1.5964
214.5000	1.5997	1.5997	1.5997
215.0000	1.6030	1.6030	1.6030
215.5000	1.6118	1.6118	1.6118
216.0000	1.6227	1.6227	1.6227
216.5000	1.6127	1.6127	1.6127
217.0000	1.6209	1.6209	1.6209
217.5000	1.6309	1.6309	1.6309
218.0000	1.6380	1.6380	1.6380
218.5000	1.6263	1.6263	1.6263
219.0000	1.6387	1.6387	1.6387
219.5000	1.6390	1.6390	1.6390
220.0000	1.6450	1.6450	1.6450
220.5000	1.6402	1.6402	1.6402
221.0000	1.6468	1.6468	1.6468
221.5000	1.6490	1.6490	1.6490
222.0000	1.6491	1.6491	1.6491
222.5000	1.6452	1.6452	1.6452
223.0000	1.6520	1.6520	1.6520
223.5000	1.6490	1.6490	1.6490
224.0000	1.6441	1.6441	1.6441
224.5000	1.6464	1.6464	1.6464
225.0000	1.6441	1.6441	1.6441
225.5000	1.6398	1.6398	1.6398
226.0000	1.6415	1.6415	1.6415
226.5000	1.6435	1.6435	1.6435
227.0000	1.6328	1.6328	1.6328
227.5000	1.6304	1.6304	1.6304
228.0000	1.6280	1.6280	1.6280
228.5000	1.6267	1.6267	1.6267
229.0000	1.6184	1.6184	1.6184
229.5000	1.6251	1.6251	1.6251
230.0000	1.6184	1.6184	1.6184
230.5000	1.6133	1.6133	1.6133
231.0000	1.6008	1.6008	1.6008
231.5000	1.6080	1.6080	1.6080
232.0000	1.6004	1.6004	1.6004
232.5000	1.5915	1.5915	1.5915
233.0000	1.5918	1.5918	1.5918
233.5000	1.5870	1.5870	1.5870
234.0000	1.5840	1.5840	1.5840
234.5000	1.5716	1.5716	1.5716
235.0000	1.5771	1.5771	1.5771
235.5000	1.5647	1.5647	1.5647
236.0000	1.5617	1.5617	1.5617
236.5000	1.5510	1.5510	1.5510
237.0000	1.5629	1.5629	1.5629
237.5000	1.5550	1.5550	1.5550
238.0000	1.5516	1.5516	1.5516
238.5000	1.5490	1.5490	1.5490
239.0000	1.5519	1.5519	1.5519
239.5000	1.5402	1.5402	1.5402
240.0000	1.5311	1.5311	1.5311
240.5000	1.5308	1.5308	1.5308
241.0000	1.5292	1.5292	1.5292
241.5000	1.5204	1.5204	1.5204
242.0000	1.5101	1.5101	1.5101
242.5000	1.5167	1.5167	1.5167
243.0000	1.5120	1.5120	1.5120
243.5000	1.5035	1.5035	1.5035
244.0000	1.5010	1.5010	1.5010
244.5000	1.5096	1.5096	1.5096
245.0000	1.5098	1.5098	1.5098
245.5000	1.4972	1.4972	1.4972
246.0000	1.4999	1.4999	1.4999
246.5000	1.5078	1.5078	1.5078
247.0000	1.5018	1.5018	1.5018
247.5000	1.4942	1.4942	1.4942
248.0000	1.5005	1.5005	1.5005
248.5000	1.4936	1.4936	1.4936
249.0000	1.4850	1.4850	1.4850
249.5000	1.4892	1.4892	1.4892
250.0000	1.4820	1.4820	1.4820
250.5000	1.4780	1.4780	1.4780
251.0000	1.4792	1.4792	1.4792
251.5000	1.4743	1.4743	1.4743
252.0000	1.4827	1.4827	1.4827
252.5000	1.4792	1.4792	1.4792
253.0000	1.4733	1.4733	1.4733
253.5000	1.4710	1.4710	1.4710
254.0000	1.4769	1.4769	1.4769
254.5000	1.4769	1.4769	1.4769
255.0000	1.4747	1.4747	1.4747
255.5000	1.4757	1.4757	1.4757
256.0000	1.4774	1.4774	1.4774
256.5000	1.4727	1.4727	1.4727
257.0000	1.4677	1.4677	1.4677
257.5000	1.4719	1.4719	1.4719
258.0000	1.4704	1.4704	1.4704
258.5000	1.4743	1.4743	1.4743
259.0000	1.4650	1.4650	1.4650
259.5000	1.4759	1.4759	1.4759
260.0000	1.4737	1.4737	1.4737
260.5000	1.4725	1.4725	1.4725
261.0000	1.4691	1.4691	1.4691
261.5000	1.4764	1.4764	1.4764
262.0000	1.4747	1.4747	1.4747
262.5000	1.4736	1.4736	1.4736
263.0000	1.4726	1.4726	1.4726
263.5000	1.4791	1.4791	1.4791
264.0000	1.4828	1.4828	1.4828
264.5000	1.4709	1.4709	1.4709
265.0000	1.4798	1.4798	1.4798
265.5000	1.4823	1.4823	1.4823
266.0000	1.4916	1.4916	1.4916
266.5000	1.4786	1.4786	1.4786
267.0000	1.4881	1.4881	1.4881
267.5000	1.4908	1.4908	1.4908
268.0000	1.4979	1.4979	1.4979
268.5000	1.4935	1.4935	1.4935
269.0000	1.4978	1.4978	1.4978
269.5000	1.5050	1.5050	1.5050
270.0000	1.5028	1.5028	1.5028
270.5000	1.5082	1.5082	1.5082
271.0000	1.5112	1.5112	1.5112
271.5000	1.5151	1.5151	1.5151
272.0000	1.5201	1.5201	1.5201
272.5000	1.5247	1.5247	1.5247
273.0000	1.5222	1.5222	1.5222
273.5000	1.5361	1.5361	1.5361
274.0000	1.5363	1.5363	1.5363
274.5000	1.5395	1.5395	1.5395
275.0000	1.5411	1.5411	1.5411
275.5000	1.5519	1.5519	1.5519
276.0000	1.5544	1.5544	1.5544
276.5000	1.5572	1.5572	1.5572
277.0000	1.5627	1.5627	1.5627
277.5000	1.5675	1.5675	1.5675
278.0000	1.5704	1.5704	1.5704
278.5000	1.5721	1.5721	1.5721
279.0000	1.5763	1.5763	1.5763
279.5000	1.5773	1.5773	1.5773
280.0000	1.5770	1.5770	1.5770
280.5000	1.5817	1.5817	1.5817
281.0000	1.5889	1.5889	1.5889
281.5000	1.5875	1.5875	1.5875
282.0000	1.5889	1.5889	1.5889
282.5000	1.5910	1.5910	1.5910
283.0000	1.5931	1.5931	1.5931
283.5000	1.5889	1.5889	1.5889
284.0000	1.5933	1.5933	1.5933
284.5000	1.5926	1.5926	1.5926
285.0000	1.5896	1.5896	1.5896
285.5000	1.5855	1.5855	1.5855
286.0000	1.5889	1.5889	1.5889
286.5000	1.5886	1.5886	1.5886
287.0000	1.5850	1.5850	1.5850
287.5000	1.5815	1.5815	1.5815
288.0000	1.5734	1.5734	1.5734
288.5000	1.5743	1.5743	1.5743
289.0000	1.5706	1.5706	1.5706
289.5000	1.5694	1.5694	1.5694
290.0000	1.5653	1.5653	1.5653
290.5000	1.5600	1.5600	1.5600
291.0000	1.5580	1.5580	1.5580
291.5000	1.5514	1.5514	1.5514
292.0000	1.5493	1.5493	1.5493
292.5000	1.5377	1.5377	1.5377
293.0000	1.5380	1.5380	1.5380
293.5000	1.5298	1.5298	1.5298
294.0000	1.5288	1.5288	1.5288
294.5000	1.5234	1.5234	1.5234
295.0000	1.5187	1.5187	1.5187
295.5000	1.5141	1.5141	1.5141
296.0000	1.5078	1.5078	1.5078
296.5000	1.5022	1.5022	1.5022
297.0000	1.4988	1.4988	1.4988
297.5000	1.4968	1.4968	1.4968
298.0000	1.4895	1.4895	1.4895
298.5000	1.4862	1.4862	1.4862
299.0000	1.4814	1.4814	1.4814
299.5000	1.4795	1.4795	1.4795
300.0000	1.4760	1.4760	1.4760
300.5000	1.4712	1.4712	1.4712
301.0000	1.4726	1.4726	1.4726
301.5000	1.4694	1.4694	1.4694
302.0000	1.4667	1.4667	1.4667
302.5000	1.4634	1.4634	1.4634
303.0000	1.4672	1.4672	1.4672
303.5000	1.4620	1.4620	1.4620
304.0000	1.4637	1.4637	1.4637
304.5000	1.4619	1.4619	1.4619
305.0000	1.4609	1.4609	1.4609
305.5000	1.4610	1.4610	1.4610
306.0000	1.4633	1.4633	1.4633
306.5000	1.4645	1.4645	1.4645
307.0000	1.4627	1.4627	1.4627
307.5000	1.4635	1.4635	1.4635
308.0000	1.4619	1.4619	1.4619
308.5000	1.4620	1.4620	1.4620
309.0000	1.4636	1.4636	1.4636
309.5000	1.4614	1.4614	1.4614
310.0000	1.4615	1.4615	1.4615
310.5000	1.4618	1.4618	1.4618
311.0000	1.4647	1.4647	1.4647
311.5000	1.4623	1.4623	1.4623
312.0000	1.4657	1.4657	1.4657
312.5000	1.4629	1.4629	1.4629
313.0000	1.4637	1.4637	1.4637
313.5000	1.4606	1.4606	1.4606
314.0000	1.4629	1.4629	1.4629
314.5000	1.4652	1.4652	1.4652
315.0000	1.4630	1.4630	1.4630
315.5000	1.4615	1.4615	1.4615
316.0000	1.4642	1.4642	1.4642
316.5000	1.4591	1.4591	1.4591
317.0000	1.4613	1.4613	1.4613
