[KWnZOT]	[bar]	[bar]	[bar]
-183.3	2.2063	2.2463	2.7583
-183.2	2.2066	2.2463	2.7588
-183.1	2.2084	2.246	2.7581
-183	2.2077	2.2464	2.7591
-182.9	2.2076	2.2464	2.7596
-182.8	2.209	2.246	2.7591
-182.7	2.2069	2.2462	2.7594
-182.6	2.2099	2.2465	2.7598
-182.5	2.2081	2.2462	2.7595
-182.4	2.2097	2.2463	2.7598
-182.3	2.2091	2.2468	2.7614
-182.2	2.2088	2.2462	2.7607
-182.1	2.2091	2.2462	2.761
-182	2.208	2.2462	2.7616
-181.9	2.2092	2.2458	2.7615
-181.8	2.2089	2.2462	2.7622
-181.7	2.2096	2.2463	2.7622
-181.6	2.2079	2.2467	2.7628
-181.5	2.2092	2.2461	2.7624
-181.4	2.2076	2.2461	2.7631
-181.3	2.2079	2.2458	2.7633
-181.2	2.2075	2.246	2.7637
-181.1	2.2093	2.246	2.7638
-181	2.2101	2.2459	2.7642
-180.9	2.2099	2.2456	2.7644
-180.8	2.2092	2.2458	2.7652
-180.7	2.2079	2.245	2.7641
-180.6	2.2101	2.2449	2.7651
-180.5	2.2084	2.2451	2.7658
-180.4	2.2103	2.2449	2.7648
-180.3	2.2104	2.2452	2.7647
-180.2	2.2101	2.2456	2.7654
-180.1	2.2085	2.2452	2.7649
-180	2.211	2.2449	2.7644
-179.9	2.2111	2.2451	2.7648
-179.8	2.2107	2.2453	2.7651
-179.7	2.2094	2.2452	2.7651
-179.6	2.2122	2.2446	2.7641
-179.5	2.2098	2.2447	2.7639
-179.4	2.2111	2.2449	2.7641
-179.3	2.2101	2.2447	2.7638
-179.2	2.2115	2.2446	2.7641
-179.1	2.2111	2.2444	2.7636
-179	2.2108	2.2443	2.7633
-178.9	2.2116	2.2443	2.7633
-178.8	2.211	2.2445	2.7643
-178.7	2.2107	2.2444	2.7641
-178.6	2.2104	2.244	2.7635
-178.5	2.2098	2.2446	2.7643
-178.4	2.2098	2.2443	2.7635
-178.3	2.2106	2.2444	2.7643
-178.2	2.2123	2.2441	2.7636
-178.1	2.2117	2.244	2.764
-178	2.2102	2.2443	2.7647
-177.9	2.2098	2.2437	2.7645
-177.8	2.2097	2.2445	2.7659
-177.7	2.2112	2.2442	2.7653
-177.6	2.2114	2.2434	2.7643
-177.5	2.2113	2.2431	2.7635
-177.4	2.2111	2.2433	2.7645
-177.3	2.2115	2.2433	2.7649
-177.2	2.2106	2.243	2.7641
-177.1	2.2122	2.2431	2.764
-177	2.2117	2.2432	2.7643
-176.9	2.2103	2.2431	2.7637
-176.8	2.2108	2.2427	2.7633
-176.7	2.2115	2.243	2.7632
-176.6	2.2106	2.2431	2.7637
-176.5	2.2103	2.2423	2.7625
-176.4	2.213	2.2425	2.7623
-176.3	2.2108	2.2423	2.7628
-176.2	2.2106	2.2421	2.7629
-176.1	2.2113	2.2414	2.7608
-176	2.2124	2.2415	2.7615
-175.9	2.212	2.2411	2.7612
-175.8	2.2119	2.2409	2.7609
-175.7	2.2126	2.2412	2.7617
-175.6	2.2112	2.2411	2.7617
-175.5	2.2125	2.2405	2.7599
-175.4	2.213	2.2406	2.7597
-175.3	2.2115	2.2403	2.7595
-175.2	2.2115	2.2401	2.7588
-175.1	2.2133	2.2406	2.7593
-175	2.2143	2.2401	2.7586
-174.9	2.2134	2.2402	2.7588
-174.8	2.2139	2.2397	2.7571
-174.7	2.2139	2.2395	2.7571
-174.6	2.2147	2.2398	2.758
-174.5	2.2149	2.2396	2.7574
-174.4	2.2148	2.2391	2.7565
-174.3	2.2132	2.2391	2.7569
-174.2	2.2143	2.2386	2.7556
-174.1	2.2147	2.2383	2.7554
-174	2.2149	2.2386	2.7557
-173.9	2.2167	2.2383	2.7547
-173.8	2.2175	2.2379	2.7531
-173.7	2.2155	2.2374	2.753
-173.6	2.2165	2.2374	2.7527
-173.5	2.2164	2.2376	2.752
-173.4	2.2172	2.237	2.7522
-173.3	2.2168	2.2365	2.7505
-173.2	2.2198	2.2369	2.7503
-173.1	2.2197	2.2367	2.7506
-173	2.2204	2.236	2.7493
-172.9	2.2172	2.2361	2.7493
-172.8	2.2171	2.2354	2.7486
-172.7	2.2171	2.2353	2.7477
-172.6	2.2178	2.2354	2.7483
-172.5	2.2194	2.2352	2.7477
-172.4	2.2181	2.2348	2.7468
-172.3	2.2179	2.2352	2.7474
-172.2	2.2185	2.2344	2.7463
-172.1	2.2207	2.2347	2.7468
-172	2.2187	2.2344	2.7456
-171.9	2.2182	2.2342	2.7457
-171.8	2.2188	2.234	2.7452
-171.7	2.2191	2.2342	2.7456
-171.6	2.2213	2.2338	2.7455
-171.5	2.2201	2.2338	2.7452
-171.4	2.2211	2.2334	2.7447
-171.3	2.2205	2.2334	2.7454
-171.2	2.2207	2.233	2.7445
-171.1	2.2197	2.2329	2.7444
-171	2.2214	2.2324	2.7439
-170.9	2.222	2.2325	2.744
-170.8	2.2217	2.2321	2.7439
-170.7	2.2219	2.2321	2.7439
-170.6	2.2228	2.2319	2.7431
-170.5	2.2224	2.2318	2.7432
-170.4	2.2222	2.2318	2.7426
-170.3	2.2235	2.2319	2.742
-170.2	2.2233	2.2315	2.7406
-170.1	2.2236	2.2317	2.7414
-170	2.2235	2.2316	2.7411
-169.9	2.2255	2.2313	2.7407
-169.8	2.2253	2.2317	2.7406
-169.7	2.2256	2.2314	2.7403
-169.6	2.2231	2.2311	2.74
-169.5	2.2237	2.2315	2.7404
-169.4	2.2252	2.2312	2.7393
-169.3	2.2266	2.2307	2.7386
-169.2	2.226	2.2309	2.7384
-169.1	2.226	2.2309	2.7385
-169	2.2264	2.2307	2.7382
-168.9	2.2263	2.2307	2.7381
-168.8	2.2281	2.2306	2.7373
-168.7	2.2284	2.2307	2.7374
-168.6	2.2276	2.2307	2.7373
-168.5	2.2269	2.2302	2.7367
-168.4	2.2278	2.2306	2.737
-168.3	2.2288	2.2306	2.7364
-168.2	2.2299	2.23	2.7363
-168.1	2.2269	2.2307	2.7369
-168	2.2276	2.2306	2.737
-167.9	2.2299	2.2301	2.7357
-167.8	2.2299	2.2303	2.7353
-167.7	2.2325	2.2298	2.7346
-167.6	2.2305	2.2303	2.7361
-167.5	2.2333	2.2303	2.7348
-167.4	2.232	2.2302	2.7347
-167.3	2.2312	2.23	2.7342
-167.2	2.2317	2.2303	2.7349
-167.1	2.2332	2.2302	2.7339
-167	2.2345	2.2306	2.7348
-166.9	2.235	2.2305	2.7342
-166.8	2.2335	2.2304	2.7338
-166.7	2.2334	2.2302	2.7328
-166.6	2.2352	2.2306	2.7343
-166.5	2.2356	2.2307	2.7337
-166.4	2.2352	2.2311	2.7335
-166.3	2.2366	2.2305	2.7333
-166.2	2.2368	2.2302	2.733
-166.1	2.2379	2.2309	2.7341
-166	2.2381	2.231	2.7337
-165.9	2.2371	2.2304	2.7327
-165.8	2.2381	2.2309	2.7327
-165.7	2.2386	2.2315	2.7337
-165.6	2.24	2.231	2.7324
-165.5	2.2404	2.231	2.7328
-165.4	2.2391	2.2315	2.7334
-165.3	2.2397	2.2313	2.7313
-165.2	2.2405	2.2316	2.732
-165.1	2.241	2.2313	2.7313
-165	2.2426	2.232	2.7324
-164.9	2.2413	2.2317	2.7308
-164.8	2.2413	2.2324	2.732
-164.7	2.241	2.232	2.7307
-164.6	2.241	2.2322	2.7306
-164.5	2.2433	2.2325	2.7299
-164.4	2.2454	2.2332	2.7314
-164.3	2.2434	2.2332	2.7307
-164.2	2.2433	2.2339	2.7318
-164.1	2.2427	2.2333	2.7296
-164	2.2431	2.2337	2.7304
-163.9	2.2442	2.2336	2.7303
-163.8	2.2442	2.2344	2.7307
-163.7	2.2447	2.2341	2.73
-163.6	2.2466	2.2342	2.7308
-163.5	2.2459	2.2345	2.7306
-163.4	2.2457	2.2349	2.7315
-163.3	2.2486	2.2345	2.7306
-163.2	2.248	2.2353	2.7316
-163.1	2.2469	2.2351	2.7315
-163	2.2483	2.235	2.7317
-162.9	2.2487	2.2353	2.7322
-162.8	2.2481	2.2358	2.7332
-162.7	2.2475	2.2365	2.7342
-162.6	2.2511	2.2363	2.7338
-162.5	2.2502	2.2366	2.734
-162.4	2.2519	2.2365	2.7345
-162.3	2.2501	2.2365	2.7342
-162.2	2.2511	2.2371	2.7351
-162.1	2.2516	2.2369	2.7354
-162	2.2552	2.237	2.7356
-161.9	2.2525	2.2375	2.7359
-161.8	2.2555	2.2374	2.7364
-161.7	2.2558	2.2374	2.7366
-161.6	2.2589	2.2381	2.738
-161.5	2.2577	2.2381	2.7376
-161.4	2.2587	2.238	2.7377
-161.3	2.2574	2.2383	2.7379
-161.2	2.2597	2.2386	2.7384
-161.1	2.258	2.2386	2.7386
-161	2.2597	2.2383	2.7378
-160.9	2.2601	2.239	2.7386
-160.8	2.2619	2.2389	2.7383
-160.7	2.2639	2.2392	2.7388
-160.6	2.2646	2.2392	2.7386
-160.5	2.265	2.2394	2.7385
-160.4	2.2641	2.2396	2.7391
-160.3	2.2667	2.2399	2.7394
-160.2	2.2666	2.2396	2.7388
-160.1	2.2664	2.2402	2.7405
-160	2.2671	2.2403	2.7399
-159.9	2.27	2.24	2.7396
-159.8	2.2675	2.2404	2.7406
-159.7	2.2686	2.2404	2.741
-159.6	2.2714	2.2406	2.7409
-159.5	2.2702	2.2412	2.7416
-159.4	2.2701	2.2407	2.7422
-159.3	2.2725	2.2406	2.7419
-159.2	2.2732	2.2415	2.7426
-159.1	2.2709	2.2412	2.7427
-159	2.2732	2.241	2.7431
-158.9	2.2719	2.2419	2.7439
-158.8	2.2745	2.2416	2.7437
-158.7	2.2743	2.2413	2.743
-158.6	2.2782	2.242	2.744
-158.5	2.278	2.242	2.7445
-158.4	2.2776	2.2421	2.7446
-158.3	2.2793	2.2423	2.7452
-158.2	2.2788	2.2418	2.7441
-158.1	2.2771	2.2422	2.7448
-158	2.2801	2.2424	2.746
-157.9	2.2825	2.2423	2.7459
-157.8	2.2814	2.2426	2.7469
-157.7	2.2829	2.2422	2.7462
-157.6	2.2826	2.2426	2.7465
-157.5	2.2829	2.243	2.747
-157.4	2.2824	2.2428	2.7467
-157.3	2.2841	2.2434	2.7474
-157.2	2.2841	2.2433	2.7473
-157.1	2.2861	2.2434	2.7476
-157	2.2867	2.2432	2.7469
-156.9	2.2857	2.2437	2.7479
-156.8	2.2889	2.2432	2.7476
-156.7	2.2879	2.2439	2.7484
-156.6	2.2703	2.2435	2.7475
-156.5	2.2611	2.2437	2.7485
-156.4	2.3185	2.2439	2.7485
-156.3	2.3383	2.2444	2.7499
-156.2	2.3022	2.2444	2.749
-156.1	2.2881	2.2441	2.7491
-156	2.2691	2.2445	2.7491
-155.9	2.2758	2.2444	2.749
-155.8	2.289	2.2447	2.7494
-155.7	2.2981	2.2452	2.7496
-155.6	2.3075	2.2452	2.7497
-155.5	2.2812	2.2451	2.7493
-155.4	2.2672	2.2457	2.7502
-155.3	2.2748	2.2456	2.7499
-155.2	2.2866	2.2456	2.7494
-155.1	2.3015	2.2453	2.7497
-155	2.2857	2.2455	2.7503
-154.9	2.2727	2.2458	2.7506
-154.8	2.2931	2.246	2.7511
-154.7	2.3007	2.246	2.7512
-154.6	2.2898	2.2458	2.7506
-154.5	2.2888	2.2459	2.7503
-154.4	2.3008	2.2455	2.7503
-154.3	2.3141	2.2462	2.7508
-154.2	2.3044	2.2471	2.752
-154.1	2.285	2.2463	2.7514
-154	2.3115	2.2467	2.7522
-153.9	2.307	2.2469	2.7514
-153.8	2.2874	2.2473	2.7522
-153.7	2.2973	2.2471	2.7522
-153.6	2.316	2.2473	2.7526
-153.5	2.3092	2.2477	2.7532
-153.4	2.2895	2.2476	2.7535
-153.3	2.2825	2.2473	2.7526
-153.2	2.3013	2.2473	2.7532
-153.1	2.3234	2.2476	2.7539
-153	2.3134	2.2475	2.7534
-152.9	2.3023	2.2475	2.7543
-152.8	2.3044	2.2484	2.7548
-152.7	2.2926	2.2478	2.754
-152.6	2.3076	2.248	2.7542
-152.5	2.327	2.2487	2.7557
-152.4	2.3252	2.2485	2.7553
-152.3	2.3134	2.2486	2.7558
-152.2	2.3067	2.2486	2.7564
-152.1	2.3217	2.2487	2.7553
-152	2.3295	2.2489	2.7565
-151.9	2.3207	2.249	2.7572
-151.8	2.321	2.2489	2.7553
-151.7	2.326	2.2492	2.7557
-151.6	2.3244	2.2501	2.7566
-151.5	2.3286	2.2508	2.7554
-151.4	2.3314	2.2507	2.7556
-151.3	2.3322	2.2513	2.7555
-151.2	2.3321	2.2519	2.7545
-151.1	2.3275	2.252	2.7533
-151	2.3304	2.2522	2.7538
-150.9	2.3316	2.2522	2.7544
-150.8	2.3322	2.2521	2.7538
-150.7	2.3283	2.2519	2.7536
-150.6	2.3248	2.2507	2.7511
-150.5	2.3295	2.2514	2.7514
-150.4	2.3353	2.2515	2.7513
-150.3	2.3397	2.2514	2.751
-150.2	2.3412	2.2515	2.7508
-150.1	2.3354	2.2515	2.7511
-150	2.3321	2.252	2.7515
-149.9	2.3372	2.2531	2.7518
-149.8	2.342	2.2529	2.7491
-149.7	2.3466	2.2545	2.7509
-149.6	2.3425	2.2543	2.7501
-149.5	2.3369	2.2547	2.7497
-149.4	2.3351	2.2545	2.749
-149.3	2.344	2.2557	2.75
-149.2	2.3504	2.2554	2.7487
-149.1	2.3515	2.2556	2.7487
-149	2.3498	2.2561	2.7494
-148.9	2.3486	2.2556	2.7479
-148.8	2.3482	2.2553	2.7486
-148.7	2.3471	2.255	2.748
-148.6	2.3504	2.2558	2.7482
-148.5	2.3486	2.2569	2.7482
-148.4	2.3515	2.2579	2.748
-148.3	2.3546	2.2581	2.7469
-148.2	2.3578	2.2588	2.7464
-148.1	2.3575	2.2595	2.7461
-148	2.3552	2.2595	2.7455
-147.9	2.359	2.2597	2.7455
-147.8	2.3591	2.2598	2.7449
-147.7	2.3578	2.2593	2.7445
-147.6	2.3653	2.2591	2.7446
-147.5	2.3659	2.2587	2.7433
-147.4	2.3596	2.2589	2.7442
-147.3	2.3604	2.2586	2.7442
-147.2	2.3627	2.2588	2.7436
-147.1	2.3664	2.2591	2.7435
-147	2.3701	2.2593	2.7433
-146.9	2.3697	2.2593	2.743
-146.8	2.3734	2.2593	2.7426
-146.7	2.3719	2.2602	2.7431
-146.6	2.3733	2.2609	2.7428
-146.5	2.3735	2.2619	2.743
-146.4	2.3781	2.2622	2.7427
-146.3	2.3779	2.2621	2.7421
-146.2	2.3788	2.2628	2.7421
-146.1	2.3804	2.2626	2.7413
-146	2.3815	2.2636	2.7427
-145.9	2.3804	2.2626	2.7416
-145.8	2.3798	2.2626	2.7417
-145.7	2.3843	2.2626	2.7421
-145.6	2.3882	2.2617	2.74
-145.5	2.3913	2.2621	2.7411
-145.4	2.3891	2.2622	2.7402
-145.3	2.3917	2.2626	2.7393
-145.2	2.3916	2.263	2.7397
-145.1	2.3939	2.2641	2.7394
-145	2.3925	2.2647	2.7394
-144.9	2.3934	2.2648	2.7383
-144.8	2.3945	2.2647	2.7376
-144.7	2.3958	2.2653	2.738
-144.6	2.3964	2.2658	2.7373
-144.5	2.3977	2.2666	2.7374
-144.4	2.4013	2.266	2.7377
-144.3	2.4035	2.2655	2.7358
-144.2	2.4034	2.2658	2.7374
-144.1	2.4041	2.2655	2.7361
-144	2.4052	2.2657	2.7355
-143.9	2.408	2.2658	2.735
-143.8	2.4074	2.2662	2.736
-143.7	2.408	2.2664	2.7352
-143.6	2.4089	2.2672	2.7358
-143.5	2.4082	2.2675	2.7349
-143.4	2.4136	2.2684	2.736
-143.3	2.4127	2.2683	2.7342
-143.2	2.4121	2.269	2.7343
-143.1	2.4151	2.2694	2.7342
-143	2.4164	2.269	2.7332
-142.9	2.4194	2.2689	2.734
-142.8	2.4201	2.2684	2.733
-142.7	2.4189	2.2681	2.7319
-142.6	2.4235	2.2688	2.7319
-142.5	2.4251	2.2684	2.7311
-142.4	2.4244	2.2684	2.7311
-142.3	2.426	2.2692	2.7328
-142.2	2.4255	2.269	2.7313
-142.1	2.429	2.2686	2.7296
-142	2.4303	2.269	2.7297
-141.9	2.4283	2.2693	2.73
-141.8	2.4317	2.2692	2.7284
-141.7	2.4338	2.2701	2.729
-141.6	2.4334	2.2698	2.728
-141.5	2.4371	2.2703	2.7288
-141.4	2.4379	2.2703	2.7279
-141.3	2.4412	2.2701	2.7268
-141.2	2.4413	2.271	2.7288
-141.1	2.4436	2.2706	2.7274
-141	2.4418	2.2708	2.7271
-140.9	2.4422	2.2712	2.7281
-140.8	2.4432	2.2714	2.7279
-140.7	2.4465	2.2712	2.7264
-140.6	2.4472	2.2712	2.7266
-140.5	2.4498	2.2717	2.7279
-140.4	2.4505	2.2715	2.726
-140.3	2.4518	2.2711	2.7257
-140.2	2.4528	2.271	2.726
-140.1	2.4554	2.2716	2.7272
-140	2.4579	2.2717	2.7271
-139.9	2.457	2.2716	2.7263
-139.8	2.4589	2.2711	2.7263
-139.7	2.4608	2.2713	2.7267
-139.6	2.4608	2.2713	2.7254
-139.5	2.4645	2.2715	2.726
-139.4	2.466	2.2712	2.7265
-139.3	2.4682	2.2716	2.7264
-139.2	2.4719	2.2707	2.7236
-139.1	2.4711	2.2711	2.7264
-139	2.4724	2.2706	2.7258
-138.9	2.4752	2.271	2.7247
-138.8	2.4762	2.2706	2.7241
-138.7	2.477	2.2712	2.7247
-138.6	2.4801	2.2714	2.7246
-138.5	2.4797	2.2716	2.7239
-138.4	2.4792	2.2715	2.7237
-138.3	2.4819	2.2716	2.7241
-138.2	2.4857	2.2717	2.724
-138.1	2.4867	2.2717	2.7239
-138	2.4874	2.2719	2.7242
-137.9	2.491	2.2716	2.7243
-137.8	2.4923	2.2718	2.7252
-137.7	2.493	2.2717	2.7253
-137.6	2.4954	2.2714	2.724
-137.5	2.4977	2.2719	2.7253
-137.4	2.4978	2.2721	2.7259
-137.3	2.499	2.2721	2.7251
-137.2	2.4991	2.2716	2.7261
-137.1	2.4988	2.271	2.7259
-137	2.5028	2.2708	2.7263
-136.9	2.5045	2.2709	2.7275
-136.8	2.5078	2.2708	2.7272
-136.7	2.5083	2.2707	2.7274
-136.6	2.5087	2.271	2.7279
-136.5	2.5132	2.2712	2.7277
-136.4	2.5144	2.2709	2.7268
-136.3	2.5151	2.2713	2.7281
-136.2	2.5157	2.2707	2.7266
-136.1	2.5183	2.2704	2.7261
-136	2.5199	2.271	2.7275
-135.9	2.5215	2.2704	2.7262
-135.8	2.5234	2.27	2.7263
-135.7	2.5277	2.2709	2.7271
-135.6	2.5274	2.2704	2.7265
-135.5	2.5294	2.2701	2.7267
-135.4	2.5296	2.2705	2.7266
-135.3	2.5314	2.2702	2.7264
-135.2	2.5328	2.27	2.727
-135.1	2.5346	2.2705	2.7276
-135	2.5384	2.2702	2.7269
-134.9	2.5368	2.2696	2.7271
-134.8	2.5375	2.2698	2.7277
-134.7	2.5408	2.2699	2.7273
-134.6	2.5422	2.2694	2.7278
-134.5	2.5435	2.2698	2.7292
-134.4	2.5454	2.2699	2.7287
-134.3	2.5494	2.2698	2.7295
-134.2	2.55	2.2698	2.7297
-134.1	2.5504	2.27	2.7298
-134	2.5549	2.2698	2.7298
-133.9	2.5572	2.2691	2.73
-133.8	2.5574	2.2703	2.7316
-133.7	2.5593	2.2698	2.7309
-133.6	2.5609	2.2694	2.7315
-133.5	2.5612	2.2696	2.7315
-133.4	2.5642	2.2688	2.7309
-133.3	2.5651	2.269	2.7316
-133.2	2.5677	2.2697	2.7331
-133.1	2.5706	2.2691	2.7318
-133	2.5721	2.2691	2.7319
-132.9	2.5732	2.2694	2.733
-132.8	2.5747	2.2694	2.7321
-132.7	2.5765	2.2692	2.7327
-132.6	2.5796	2.2686	2.7325
-132.5	2.5805	2.2689	2.733
-132.4	2.5825	2.2691	2.734
-132.3	2.5864	2.2688	2.7335
-132.2	2.5883	2.2679	2.7325
-132.1	2.5889	2.2685	2.7341
-132	2.5902	2.2679	2.7333
-131.9	2.5937	2.2678	2.7337
-131.8	2.597	2.2676	2.7342
-131.7	2.5976	2.2683	2.7348
-131.6	2.5985	2.2676	2.734
-131.5	2.6034	2.2678	2.7348
-131.4	2.6052	2.2678	2.7354
-131.3	2.6059	2.2677	2.7356
-131.2	2.6081	2.2673	2.7354
-131.1	2.6089	2.2674	2.7368
-131	2.6102	2.2668	2.7357
-130.9	2.6117	2.2667	2.7359
-130.8	2.613	2.2666	2.7362
-130.7	2.6177	2.2667	2.7365
-130.6	2.6182	2.2665	2.7374
-130.5	2.6214	2.2668	2.7382
-130.4	2.6208	2.2667	2.7373
-130.3	2.6247	2.267	2.7368
-130.2	2.6272	2.267	2.7374
-130.1	2.6299	2.2672	2.7376
-130	2.6319	2.2674	2.7375
-129.9	2.6354	2.2675	2.7379
-129.8	2.6346	2.2676	2.7383
-129.7	2.6401	2.2675	2.7375
-129.6	2.6388	2.2669	2.7372
-129.5	2.641	2.2667	2.738
-129.4	2.6446	2.267	2.7388
-129.3	2.6452	2.2663	2.7379
-129.2	2.6472	2.266	2.7382
-129.1	2.6524	2.2664	2.7392
-129	2.6531	2.2663	2.7393
-128.9	2.6551	2.266	2.739
-128.8	2.6566	2.2666	2.7402
-128.7	2.658	2.2667	2.74
-128.6	2.6625	2.2664	2.7405
-128.5	2.6617	2.2664	2.7411
-128.4	2.6655	2.2665	2.7416
-128.3	2.6651	2.2661	2.742
-128.2	2.6661	2.2661	2.7421
-128.1	2.6719	2.266	2.7421
-128	2.6703	2.2665	2.7432
-127.9	2.6759	2.2657	2.7423
-127.8	2.6767	2.2655	2.7422
-127.7	2.6808	2.2662	2.7431
-127.6	2.6819	2.2661	2.7426
-127.5	2.6842	2.266	2.7427
-127.4	2.6871	2.2665	2.7449
-127.3	2.6871	2.2662	2.7448
-127.2	2.6903	2.2655	2.7438
-127.1	2.693	2.2656	2.7445
-127	2.6946	2.2655	2.7446
-126.9	2.6955	2.2652	2.7447
-126.8	2.6993	2.2652	2.7446
-126.7	2.702	2.2656	2.7449
-126.6	2.7032	2.2657	2.7444
-126.5	2.7056	2.2657	2.7437
-126.4	2.7084	2.2662	2.7445
-126.3	2.7126	2.266	2.7447
-126.2	2.7136	2.2653	2.7433
-126.1	2.7162	2.2653	2.7442
-126	2.7178	2.265	2.7445
-125.9	2.7201	2.2654	2.7441
-125.8	2.7225	2.2648	2.7443
-125.7	2.7254	2.2648	2.7446
-125.6	2.7269	2.2648	2.7445
-125.5	2.7302	2.2647	2.744
-125.4	2.733	2.2644	2.7443
-125.3	2.7347	2.2648	2.7454
-125.2	2.7361	2.2644	2.7438
-125.1	2.7392	2.264	2.7442
-125	2.7415	2.2639	2.744
-124.9	2.7443	2.2642	2.7448
-124.8	2.7463	2.2639	2.7444
-124.7	2.7474	2.2636	2.7443
-124.6	2.7508	2.2636	2.7442
-124.5	2.7546	2.2638	2.7449
-124.4	2.7548	2.2636	2.7442
-124.3	2.7586	2.2636	2.7441
-124.2	2.7595	2.2627	2.7435
-124.1	2.7627	2.2626	2.7433
-124	2.7657	2.2627	2.7431
-123.9	2.7678	2.2626	2.7437
-123.8	2.7693	2.2628	2.7434
-123.7	2.77	2.2628	2.7432
-123.6	2.7739	2.2628	2.7435
-123.5	2.7763	2.2633	2.7431
-123.4	2.7801	2.263	2.7427
-123.3	2.7816	2.2628	2.7422
-123.2	2.7865	2.2633	2.7424
-123.1	2.7863	2.2636	2.7423
-123	2.7893	2.263	2.7414
-122.9	2.7925	2.2628	2.7421
-122.8	2.7965	2.2624	2.7421
-122.7	2.7968	2.2618	2.7413
-122.6	2.8002	2.2615	2.7421
-122.5	2.8031	2.261	2.7421
-122.4	2.8039	2.2611	2.7408
-122.3	2.8061	2.2615	2.7418
-122.2	2.81	2.261	2.7413
-122.1	2.8102	2.2613	2.7408
-122	2.8148	2.2617	2.7417
-121.9	2.816	2.2615	2.7409
-121.8	2.8202	2.2617	2.7407
-121.7	2.8213	2.2618	2.7415
-121.6	2.8226	2.2615	2.7405
-121.5	2.8253	2.2619	2.741
-121.4	2.8286	2.2618	2.7418
-121.3	2.8302	2.2608	2.7401
-121.2	2.8325	2.2602	2.7405
-121.1	2.8367	2.2597	2.7404
-121	2.8388	2.2597	2.7409
-120.9	2.8406	2.2597	2.7411
-120.8	2.8428	2.2595	2.7403
-120.7	2.8481	2.2594	2.7394
-120.6	2.8486	2.2595	2.7404
-120.5	2.8512	2.2591	2.7382
-120.4	2.8551	2.2597	2.7384
-120.3	2.8571	2.2598	2.7382
-120.2	2.8609	2.2601	2.7383
-120.1	2.8644	2.2601	2.7384
-120	2.8678	2.2602	2.7384
-119.9	2.8703	2.26	2.7379
-119.8	2.8716	2.26	2.7391
-119.7	2.8752	2.2593	2.7372
-119.6	2.8789	2.2591	2.7373
-119.5	2.8803	2.2581	2.7362
-119.4	2.8844	2.2588	2.7366
-119.3	2.8865	2.2587	2.737
-119.2	2.8893	2.2585	2.7364
-119.1	2.8932	2.2578	2.7352
-119	2.8965	2.2582	2.7363
-118.9	2.898	2.2585	2.7357
-118.8	2.9005	2.2587	2.7363
-118.7	2.9029	2.2587	2.7354
-118.6	2.9085	2.2589	2.7348
-118.5	2.9099	2.2589	2.7352
-118.4	2.9126	2.2585	2.7341
-118.3	2.917	2.2589	2.735
-118.2	2.9191	2.2584	2.734
-118.1	2.9189	2.2587	2.7341
-118	2.9241	2.2583	2.7337
-117.9	2.9275	2.2578	2.733
-117.8	2.9286	2.2576	2.7321
-117.7	2.931	2.2578	2.7328
-117.6	2.9357	2.258	2.7317
-117.5	2.9375	2.2582	2.7316
-117.4	2.9409	2.2577	2.7305
-117.3	2.9444	2.258	2.7304
-117.2	2.9461	2.2583	2.7308
-117.1	2.9509	2.2578	2.7302
-117	2.9537	2.2579	2.7291
-116.9	2.9565	2.2578	2.7291
-116.8	2.9598	2.2576	2.7291
-116.7	2.9619	2.2574	2.7289
-116.6	2.9647	2.2573	2.7282
-116.5	2.9667	2.2571	2.7279
-116.4	2.97	2.2573	2.7277
-116.3	2.9741	2.257	2.7274
-116.2	2.977	2.257	2.7277
-116.1	2.9799	2.2569	2.7269
-116	2.9832	2.2572	2.7276
-115.9	2.9851	2.257	2.727
-115.8	2.9873	2.257	2.7265
-115.7	2.9919	2.2575	2.7267
-115.6	2.9949	2.2581	2.7269
-115.5	2.996	2.2578	2.7265
-115.4	3.0007	2.2581	2.7262
-115.3	3.0036	2.2583	2.7261
-115.2	3.007	2.2585	2.7263
-115.1	3.0107	2.2583	2.7259
-115	3.0139	2.2586	2.7263
-114.9	3.0157	2.2585	2.7256
-114.8	3.0182	2.2582	2.7247
-114.7	3.0229	2.2583	2.7248
-114.6	3.0277	2.258	2.7248
-114.5	3.0295	2.2585	2.7245
-114.4	3.033	2.2584	2.7243
-114.3	3.0351	2.2585	2.7237
-114.2	3.0389	2.259	2.7245
-114.1	3.0411	2.2594	2.7245
-114	3.0467	2.2591	2.7234
-113.9	3.0485	2.2593	2.7239
-113.8	3.0529	2.2592	2.7239
-113.7	3.0545	2.2595	2.7241
-113.6	3.0575	2.2593	2.7242
-113.5	3.0636	2.2591	2.7242
-113.4	3.0672	2.2595	2.7254
-113.3	3.0713	2.259	2.7239
-113.2	3.0742	2.2591	2.7238
-113.1	3.0781	2.2599	2.7247
-113	3.0803	2.26	2.7244
-112.9	3.0849	2.2603	2.7238
-112.8	3.0898	2.2607	2.7246
-112.7	3.091	2.2603	2.7238
-112.6	3.0951	2.2602	2.7236
-112.5	3.099	2.2604	2.7242
-112.4	3.1026	2.2603	2.7242
-112.3	3.1067	2.2603	2.7235
-112.2	3.109	2.2604	2.724
-112.1	3.1155	2.2603	2.7238
-112	3.1164	2.2602	2.7228
-111.9	3.1196	2.261	2.7232
-111.8	3.1241	2.2612	2.7229
