[KW]	[sec]	[bar]	[br]		Drehzahl [1/min]	
					1275	
-345.7	-21.66013072	4.5155	144
-345.6	-21.64705882	4.5135	145
-345.5	-21.63398693	4.506	146
-345.4	-21.62091503	4.5025	147
-345.3	-21.60784314	4.4999	148
-345.2	-21.59477124	4.4959	149
-345.1	-21.58169935	4.4939	150
-345	-21.56862745	4.4891	151
-344.9	-21.55555556	4.484	152
-344.8	-21.54248366	4.4807	153
-344.7	-21.52941176	4.4778	154
-344.6	-21.51633987	4.4736	155
-344.5	-21.50326797	4.4713	156
-344.4	-21.49019608	4.4666	157
-344.3	-21.47712418	4.464	158
-344.2	-21.46405229	4.4601	159
-344.1	-21.45098039	4.4576	160
-344	-21.4379085	4.4556	161
-343.9	-21.4248366	4.4526	162
-343.8	-21.41176471	4.4471	163
-343.7	-21.39869281	4.4447	164
-343.6	-21.38562092	4.4433	165
-343.5	-21.37254902	4.4395	166
-343.4	-21.35947712	4.4388	167
-343.3	-21.34640523	4.4353	168
-343.2	-21.33333333	4.4341	169
-343.1	-21.32026144	4.4331	170
-343	-21.30718954	4.4289	171
-342.9	-21.29411765	4.4284	172
-342.8	-21.28104575	4.4281	173
-342.7	-21.26797386	4.4273	174
-342.6	-21.25490196	4.4249	175
-342.5	-21.24183007	4.4231	176
-342.4	-21.22875817	4.4212	177
-342.3	-21.21568627	4.4188	178
-342.2	-21.20261438	4.4169	179
-342.1	-21.18954248	4.4165	180
-342	-21.17647059	4.4134	181
-341.9	-21.16339869	4.4141	182
-341.8	-21.1503268	4.41	183
-341.7	-21.1372549	4.4087	184
-341.6	-21.12418301	4.4085	185
-341.5	-21.11111111	4.4064	186
-341.4	-21.09803922	4.4064	187
-341.3	-21.08496732	4.4027	188
-341.2	-21.07189542	4.4018	189
-341.1	-21.05882353	4.399	190
-341	-21.04575163	4.3974	191
-340.9	-21.03267974	4.3983	192
-340.8	-21.01960784	4.3951	193
-340.7	-21.00653595	4.394	194
-340.6	-20.99346405	4.3914	195
-340.5	-20.98039216	4.3895	196
-340.4	-20.96732026	4.3883	197
-340.3	-20.95424837	4.385	198
-340.2	-20.94117647	4.3838	199
-340.1	-20.92810458	4.3819	200
-340	-20.91503268	4.379	201
-339.9	-20.90196078	4.3781	202
-339.8	-20.88888889	4.3769	203
-339.7	-20.87581699	4.3739	204
-339.6	-20.8627451	4.3742	205
-339.5	-20.8496732	4.373	206
-339.4	-20.83660131	4.3704	207
-339.3	-20.82352941	4.3713	208
-339.2	-20.81045752	4.3673	209
-339.1	-20.79738562	4.3655	210
-339	-20.78431373	4.3665	211
-338.9	-20.77124183	4.3659	212
-338.8	-20.75816993	4.3663	213
-338.7	-20.74509804	4.3623	214
-338.6	-20.73202614	4.3628	215
-338.5	-20.71895425	4.3633	216
-338.4	-20.70588235	4.3607	217
-338.3	-20.69281046	4.36	218
-338.2	-20.67973856	4.3613	219
-338.1	-20.66666667	4.3579	220
-338	-20.65359477	4.3606	221
-337.9	-20.64052288	4.3601	222
-337.8	-20.62745098	4.3598	223
-337.7	-20.61437908	4.3595	224
-337.6	-20.60130719	4.3587	225
-337.5	-20.58823529	4.3598	226
-337.4	-20.5751634	4.3579	227
-337.3	-20.5620915	4.3587	228
-337.2	-20.54901961	4.3601	229
-337.1	-20.53594771	4.3604	230
-337	-20.52287582	4.36	231
-336.9	-20.50980392	4.36	232
-336.8	-20.49673203	4.3588	233
-336.7	-20.48366013	4.3604	234
-336.6	-20.47058824	4.3607	235
-336.5	-20.45751634	4.36	236
-336.4	-20.44444444	4.3619	237
-336.3	-20.43137255	4.3611	238
-336.2	-20.41830065	4.3609	239
-336.1	-20.40522876	4.3645	240
-336	-20.39215686	4.3644	241
-335.9	-20.37908497	4.3631	242
-335.8	-20.36601307	4.364	243
-335.7	-20.35294118	4.3659	244
-335.6	-20.33986928	4.3649	245
-335.5	-20.32679739	4.3656	246
-335.4	-20.31372549	4.3656	247
-335.3	-20.30065359	4.3659	248
-335.2	-20.2875817	4.3667	249
-335.1	-20.2745098	4.3645	250
-335	-20.26143791	4.366	251
-334.9	-20.24836601	4.366	252
-334.8	-20.23529412	4.3675	253
-334.7	-20.22222222	4.3678	254
-334.6	-20.20915033	4.369	255
-334.5	-20.19607843	4.3697	256
-334.4	-20.18300654	4.3688	257
-334.3	-20.16993464	4.3677	258
-334.2	-20.15686275	4.369	259
-334.1	-20.14379085	4.3702	260
