Kurbelwinkel [°KW]	pZyl_mess [bar]	pZyl_berech [bar]	pSaug [bar]	pAbg [bar]	T [K]	dQw [J/s]	V [m3]	m [kg]	R [J/kg/K]	mK [kg]	V_motor [m^3]	dm [kg/s]	Hub_E [m]	Hub_A [m]	alpha_E_vor	alpha_E_rück	alpha_A_vor	alpha_A_rück	T_Saug [K]	H_Massenbruch	O_Massenbruch	N_Massenbruch	H2_Massenbruch	OH_Massenbruch	CO_Massenbruch	NO_Massenbruch	O2_Massenbruch	H2O_Massenbruch	CO2_Massenbruch	N2_Massenbruch	RON_95_Massenbruch	AGR_intern_LWA_Massenbruch	AGR_extern_LWA_Massenbruch	feuchteLuft_LWA_Massenbruch
259.00000000000006	 1.0486863763639522	 1.0009940521220506	 0.41259658443155994	 0.9958309066067457	 1647.7961528803187	 0.0	 3.409582345359072E-4	 7.544608553561735E-5	 274.53169047656195	 7.544608553561735E-5	 3.428237311186944E-4	 -0.008440681561964156	 0.0	 0.007128886412	 0.0	 0.0	 0.10395991347642382	 0.1101825232819864	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
260.0	 1.055699790972321	 1.0026860195290748	 0.41246548797798516	 0.9977243766406023	 1648.3635885312333	 0.0	 3.373244292936988E-4	 7.474243749518445E-5	 274.53169047656195	 7.474243749518445E-5	 3.3918992587646235E-4	 -0.008231488324641512	 0.0	 0.007121158941	 0.0	 0.0	 0.10390840433388464	 0.11011526595537771	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
261.0	 1.0673198907774804	 1.0046747129847782	 0.41245292846464343	 0.9997169132905995	 1649.0295297842351	 0.0	 3.336586925724262E-4	 7.404691990258073E-5	 274.53169047656195	 7.404691990258073E-5	 3.3552418915517933E-4	 -0.008273106694722074	 0.0	 0.007113431471	 0.0	 0.0	 0.10385689519801118	 0.11004800863747269	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
261.99999999999994	 1.0670495230255368	 1.0067805429394248	 0.4124076388050262	 1.001844356683868	 1649.7335111742589	 0.0	 3.2996194899283595E-4	 7.3348695320319E-5	 274.53169047656195	 7.3348695320319E-5	 3.318274455755924E-4	 -0.008258147727191615	 0.0	 0.007102522235	 0.0	 0.0	 0.10378417730723973	 0.10995305829101351	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
263.0	 1.0744863175763373	 1.0093053052734895	 0.41244909848497585	 1.0046847690927843	 1650.5759315571793	 0.0	 3.26235151978396E-4	 7.26650067757406E-5	 274.53169047656195	 7.26650067757406E-5	 3.2810064856116935E-4	 -0.007895279944522385	 0.0	 0.007091613	 0.0	 0.0	 0.10371145942313399	 0.109858107953258	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
264.0	 1.079294210411781	 1.0123551158416924	 0.41275213473858113	 1.0079450647700066	 1651.5912246865846	 0.0	 3.2247928374597753E-4	 7.200118620316948E-5	 274.53169047656195	 7.200118620316949E-5	 3.243447803287822E-4	 -0.007724677763735383	 0.0	 0.007077676647	 0.0	 0.0	 0.10361856362408754	 0.1097368105914879	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
265.0	 1.0811658607988925	 1.015832423517329	 0.41286033789874066	 1.011628906881	 1652.7457558813323	 0.0	 3.1869535525650246E-4	 7.135086946345238E-5	 274.53169047656195	 7.135086946345238E-5	 3.205608518393524E-4	 -0.007537792116924493	 0.0	 0.0070637402939999995	 0.0	 0.0	 0.10352566782504108	 0.1096155132297178	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
266.00000000000006	 1.0918291379292628	 1.019777505046732	 0.41283647457468925	 1.0156834541354138	 1654.05164848248	 0.0	 3.1488440612490847E-4	 7.071556746843965E-5	 274.53169047656195	 7.071556746843965E-5	 3.167499027078185E-4	 -0.007446336310037056	 0.0	 0.007046703499999999	 0.0	 0.0	 0.10341210536061299	 0.109467230665031	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
267.0	 1.091972070880255	 1.023793985422084	 0.41296703283628344	 1.0194505759787487	 1655.3769024912485	 0.0	 3.1104750448887115E-4	 7.007287230557883E-5	 274.53169047656195	 7.007287230557883E-5	 3.129130010718561E-4	 -0.007829580297051447	 0.0	 0.007029666706	 0.0	 0.0	 0.10329854289618491	 0.1093189481003442	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
268.0	 1.0936343243108804	 1.0276947702129402	 0.4132424603996376	 1.0232200656327408	 1656.6598761726473	 0.0	 3.0718574683581825E-4	 6.941276894465004E-5	 274.53169047656195	 6.941276894465002E-5	 3.0905124341889254E-4	 -0.007917339399205492	 0.0	 0.007009466441	 0.0	 0.0	 0.10316389362616964	 0.10914313174067271	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
268.99999999999994	 1.108523585402754	 1.0316068361391768	 0.4135203307670672	 1.0268963809724845	 1657.9425238131096	 0.0	 3.033002577878821E-4	 6.874245464725409E-5	 274.53169047656195	 6.874245464725409E-5	 3.0516575437106034E-4	 -0.00813956205451052	 0.0	 0.006989266176	 0.0	 0.0	 0.10298491770968601	 0.10894308999893915	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
270.0	 1.1062861930054182	 1.0352747346078046	 0.41386860540959225	 1.0302425778410662	 1659.1414730251581	 0.0	 2.9939218984452616E-4	 6.804875416054143E-5	 274.53169047656195	 6.804875416054143E-5	 3.012576864278234E-4	 -0.00844555788792676	 0.0	 0.0069660362649999995	 0.0	 0.0	 0.10273414289904136	 0.10868847656165129	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
271.0	 1.1061495374326846	 1.0389623207202363	 0.4140791852037377	 1.033967719490578	 1660.3433193926235	 0.0	 2.9546272308269634E-4	 6.734604719156233E-5	 274.53169047656195	 6.734604719156235E-5	 2.9732821966612727E-4	 -0.008285552889012665	 0.0	 0.006942806353	 0.0	 0.0	 0.10248336807760136	 0.10843386311340286	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
272.0	 1.1210549028520087	 1.0430251855331591	 0.4141748361802079	 1.038127224114156	 1661.6633951561723	 0.0	 2.915130648144422E-4	 6.665262860263485E-5	 274.53169047656195	 6.665262860263485E-5	 2.933785613980213E-4	 -0.008148091083605586	 0.0	 0.006916449118	 0.0	 0.0	 0.10219883273795924	 0.10814497237246315	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
273.00000000000006	 1.121755977683333	 1.0472423411740448	 0.41423054020436545	 1.042158986791881	 1663.0291217513973	 0.0	 2.875444492020729E-4	 6.59568403362036E-5	 274.53169047656195	 6.59568403362036E-5	 2.894099457858149E-4	 -0.008392562389401089	 0.0	 0.006890091882	 0.0	 0.0	 0.10191429738752175	 0.10785608162056286	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
274.0	 1.1230135470136435	 1.0511658794763548	 0.41449484116567736	 1.0455472377200068	 1664.2956880457343	 0.0	 2.8355813683100784E-4	 6.523646161555865E-5	 274.53169047656195	 6.523646161555865E-5	 2.854236334149273E-4	 -0.008922780324840765	 0.0	 0.006860606353	 0.0	 0.0	 0.10159599104740137	 0.10753290294420285	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
275.0	 1.1342417936693345	 1.0544013547686852	 0.41485056719741714	 1.0480378648222377	 1665.3372031809893	 0.0	 2.7955541424059047E-4	 6.44731953180906E-5	 274.53169047656195	 6.44731953180906E-5	 2.8142091082470163E-4	 -0.009515125996225716	 0.0	 0.006831120824000001	 0.0	 0.0	 0.10127768470728099	 0.10720972426784287	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
275.99999999999994	 1.130572071314214	 1.0569574037683152	 0.4151455025332497	 1.0499764177831385	 1666.158143652577	 0.0	 2.755375934132451E-4	 6.366923645306312E-5	 274.53169047656195	 6.366923645306312E-5	 2.774030899975625E-4	 -0.009880797954193148	 0.0	 0.006798611559	 0.0	 0.0	 0.10092673610594662	 0.10685340367301358	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
277.0	 1.130859741961243	 1.0590419802973672	 0.4155009952713294	 1.051605954072583	 1666.826445713006	 0.0	 2.7150601122245246E-4	 6.283617761627457E-5	 274.53169047656195	 6.283617761627457E-5	 2.733715078069892E-4	 -0.010121229663100513	 0.0	 0.006766102294000001	 0.0	 0.0	 0.10057578750461225	 0.1064970830781843	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
278.0	 1.142681588843049	 1.06089564260715	 0.41571832983301155	 1.0532921501088217	 1667.4198051785258	 0.0	 2.674620288401287E-4	 6.198653500429625E-5	 274.53169047656195	 6.198653500429625E-5	 2.6932752542489866E-4	 -0.01014430964492296	 0.0	 0.0067304418239999995	 0.0	 0.0	 0.10019082057074197	 0.10610622342994885	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
279.0	 1.135608741683024	 1.0629842311115276	 0.41594227306635445	 1.0555207928135135	 1668.0873312237304	 0.0	 2.634070311040843E-4	 6.11424612608289E-5	 274.53169047656195	 6.11424612608289E-5	 2.6527252768910096E-4	 -0.009949192136120515	 0.0	 0.006694781353	 0.0	 0.0	 0.09980585362607637	 0.10571536377075286	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
280.00000000000006	 1.1331932621221943	 1.065259145042743	 0.4161406888764071	 1.0576103429215054	 1668.813180215832	 0.0	 2.593424258463484E-4	 6.0301572099015396E-5	 274.53169047656195	 6.0301572099015396E-5	 2.6120792243162453E-4	 -0.010100043913950255	 0.0	 0.006656041118	 0.0	 0.0	 0.09938763957883123	 0.10529074809337514	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
281.0	 1.1460026610548621	 1.0672715378136695	 0.4162988218115616	 1.059190714369167	 1669.4542044872812	 0.0	 2.552696431832273E-4	 5.944387393708633E-5	 274.53169047656195	 5.944387393708633E-5	 2.571351397687756E-4	 -0.01040006030855916	 0.0	 0.006617300882	 0.0	 0.0	 0.09896942552079076	 0.10486613240503685	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
282.0	 1.1383597030380483	 1.0688967241091338	 0.4165977368954564	 1.0603131475988845	 1669.9711606145847	 0.0	 2.511901347680594E-4	 5.8564827640917874E-5	 274.53169047656195	 5.8564827640917874E-5	 2.5305563135389204E-4	 -0.010680462586607077	 0.0	 0.006575550029000001	 0.0	 0.0	 0.09851871082561489	 0.104408518590157	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
282.99999999999994	 1.131330737190529	 1.0699834846732532	 0.4169218287140532	 1.0607296641512087	 1670.3164875356251	 0.0	 2.4710537300772113E-4	 5.7659120115953755E-5	 274.53169047656195	 5.7659120115953755E-5	 2.489708695938499E-4	 -0.011060719796107404	 0.0	 0.006533799176	 0.0	 0.0	 0.09806799613043901	 0.10395090477527713	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
284.0	 1.147660814425128	 1.0704472661168598	 0.41724851236219745	 1.0605716142300696	 1670.4637719004518	 0.0	 2.4301685024401173E-4	 5.6724688455197725E-5	 274.53169047656195	 5.6724688455197725E-5	 2.4488234683044797E-4	 -0.011351767468684083	 0.0	 0.006488880882000001	 0.0	 0.0	 0.09758308782957076	 0.10345857395091686	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
285.0	 1.1415643049413893	 1.0704385554859666	 0.4175506613284503	 1.0601085004724258	 1670.46100961263	 0.0	 2.389260779011303E-4	 5.576946390520502E-5	 274.53169047656195	 5.576946390520502E-5	 2.4079157448788458E-4	 -0.011520609411577688	 0.0	 0.0064439625879999995	 0.0	 0.0	 0.0970981795287025	 0.10296624312655656	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
286.0	 1.1306453398007077	 1.0701784515681014	 0.41783142418150254	 1.05963412172488	 1670.3784177375016	 0.0	 2.3483458560052237E-4	 5.48038294760675E-5	 274.53169047656195	 5.48038294760675E-5	 2.3670008218760536E-4	 -0.01154051380001687	 0.0	 0.006396016765	 0.0	 0.0	 0.09658058801989186	 0.10244072881022429	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
287.00000000000006	 1.1448630744617831	 1.069909275655153	 0.4181226932543246	 1.0592827169648695	 1670.2929250206228	 0.0	 2.3074392024445212E-4	 5.3838393660022286E-5	 274.53169047656195	 5.3838393660022286E-5	 2.3260941683187378E-4	 -0.01150252507801648	 0.0	 0.006348070941	 0.0	 0.0	 0.09606299650028588	 0.10191521448293142	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
288.0	 1.1382664404792056	 1.0695969115750714	 0.4185166009151456	 1.058780390703521	 1670.1936944934962	 0.0	 2.266556450697093E-4	 5.287219689956731E-5	 274.53169047656195	 5.287219689956731E-5	 2.285211416574789E-4	 -0.01155091860417246	 0.0	 0.006297145971	 0.0	 0.0	 0.0955132440837211	 0.101357046969699	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
289.0	 1.1270820677650224	 1.0691260908931532	 0.41880015291629924	 1.0580268988472903	 1670.0440814503254	 0.0	 2.2257133867291626E-4	 5.1901241572650335E-5	 274.53169047656195	 5.1901241572650335E-5	 2.2443683526104238E-4	 -0.011643180830330531	 0.0	 0.006246221000000001	 0.0	 0.0	 0.094963491656361	 0.100798879445506	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
289.99999999999994	 1.139242441588861	 1.0684037990741215	 0.41917650857659666	 1.0569820826571348	 1669.8144521625015	 0.0	 2.1849259400896068E-4	 5.0922702579986686E-5	 274.53169047656195	 5.0922702579986686E-5	 2.2035809059745172E-4	 -0.011738544147581272	 0.0	 0.006192144449	 0.0	 0.0	 0.0943797168482121	 0.1002061687576871	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
291.00000000000006	 1.1341905559804017	 1.0674958456452597	 0.419735007072441	 1.0559063134210762	 1669.5256140072308	 0.0	 2.144210173641127E-4	 4.9939935269347284E-5	 274.53169047656195	 4.9939935269347284E-5	 2.162865139529762E-4	 -0.011727150816304658	 0.0	 0.006138067897	 0.0	 0.0	 0.09379594202926787	 0.09961345805890763	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
292.0	 1.12091454695411	 1.0664621828575778	 0.4202067527769933	 1.0545737271488496	 1669.196537311255	 0.0	 2.1035822730543392E-4	 4.895589591109506E-5	 274.53169047656195	 4.895589591109506E-5	 2.1222372389467724E-4	 -0.011807472333680293	 0.0	 0.00608105236	 0.0	 0.0	 0.09318043986505475	 0.09898853436228296	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
293.0	 1.1296169902531625	 1.065025092692383	 0.4206189432040282	 1.05267911600269	 1668.7385897138813	 0.0	 2.063058536081087E-4	 4.79612614627138E-5	 274.53169047656195	 4.79612614627138E-5	 2.0817135019773805E-4	 -0.011965906314680802	 0.0	 0.006024036824	 0.0	 0.0	 0.09256493771163699	 0.09836361067661886	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
294.00000000000006	 1.1321226467156784	 1.0632289354281048	 0.4209853089575774	 1.050525678894869	 1668.1655003652652	 0.0	 2.0226553616236833E-4	 4.695880729674615E-5	 274.53169047656195	 4.695880729674615E-5	 2.0413103275238978E-4	 -0.012002850961838963	 0.0	 0.005964074496	 0.0	 0.0	 0.09175948600837633	 0.09761472342259353	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
295.0	 1.1192477346408074	 1.0612104167114969	 0.42122140658292867	 1.048222314656912	 1667.5205063969076	 0.0	 1.982389238616894E-4	 4.59543648640065E-5	 274.53169047656195	 4.59543648640065E-5	 2.0010442045210818E-4	 -0.011992903685500904	 0.0	 0.005904112168000001	 0.0	 0.0	 0.09084822831616457	 0.0968045054910275	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
296.0	 1.1193449274027552	 1.0591233269750158	 0.4214911196164779	 1.0460682527413208	 1666.8525321108066	 0.0	 1.9422767347396398E-4	 4.495396240227164E-5	 274.53169047656195	 4.495396240227164E-5	 1.9609317006478498E-4	 -0.011861900860788437	 0.0	 0.005841104025	 0.0	 0.0	 0.08989068285560925	 0.0959531321538669	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
296.99999999999994	 1.122961085990232	 1.057222638391342	 0.42180023955421947	 1.0442886431014728	 1666.2432646438006	 0.0	 1.9023344849735847E-4	 4.396655559292404E-5	 274.53169047656195	 4.396655559292404E-5	 1.9209894508858574E-4	 -0.011651022616854025	 0.0	 0.0057780958819999995	 0.0	 0.0	 0.08893313739505393	 0.0951017588167063	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
298.00000000000006	 1.1165541920904798	 1.0556306729569225	 0.4220995922153066	 1.042840501084621	 1665.7322592880691	 0.0	 1.8625791800257023E-4	 4.299609997372534E-5	 274.53169047656195	 4.299609997372534E-5	 1.8812341459420695E-4	 -0.011443571897348865	 0.0	 0.005712237982999999	 0.0	 0.0	 0.0879322837081081	 0.09421187924590202	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
299.0	 1.1166383921164889	 1.0542027005538712	 0.4224310355879977	 1.04126392055252	 1665.273355677554	 0.0	 1.823027554632001E-4	 4.203773805067085E-5	 274.53169047656195	 4.203773805067085E-5	 1.8416825205524998E-4	 -0.011405971663349326	 0.0	 0.005646380083	 0.0	 0.0	 0.08693143000596511	 0.09332199966158564	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
300.0	 1.113023732403234	 1.0525316308858614	 0.4225841310148117	 1.039108578840248	 1664.7356807200704	 0.0	 1.7836963757594275E-4	 4.107885347526386E-5	 274.53169047656195	 4.107885347526386E-5	 1.8023513416840756E-4	 -0.011506855451048303	 0.0	 0.0055776507480000004	 0.0	 0.0	 0.08588693861798316	 0.09239332091446277	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
301.00000000000006	 1.1039555738080766	 1.0504368604459724	 0.42272852215861884	 1.0365858802006178	 1664.0606809828298	 0.0	 1.7446024307229797E-4	 4.011481400003501E-5	 274.53169047656195	 4.011481400003501E-5	 1.7632573966517946E-4	 -0.011529441168256774	 0.0	 0.005508921411999994	 0.0	 0.0	 0.08484244721480394	 0.09146464215382771	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
302.0	 1.1038903145199137	 1.0482142414977214	 0.42289026296018417	 1.0342857434947017	 1663.3432622247224	 0.0	 1.7057625152348048E-4	 3.9155633486947456E-5	 274.53169047656195	 3.9155633486947456E-5	 1.7244174811678026E-4	 -0.011363806802516148	 0.0	 0.0054373157259999996	 0.0	 0.0	 0.08375424343169541	 0.0904970978183362	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
303.0	 1.1054400073730444	 1.0461668288425778	 0.4231061149523442	 1.0323597803983962	 1662.6812792753176	 0.0	 1.667193421401859E-4	 3.8210739457000746E-5	 274.53169047656195	 3.821073945700074E-5	 1.6858483873390448E-4	 -0.01113730189056664	 0.0	 0.00536571004	 0.0	 0.0	 0.08266603964858679	 0.08952955348284464	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
304.0	 1.0982512860118334	 1.044435377977735	 0.42329626968914297	 1.0307887449145694	 1662.1206164808257	 0.0	 1.6289119256885523E-4	 3.728414225764597E-5	 274.53169047656195	 3.728414225764597E-5	 1.6475668916299255E-4	 -0.010907492205859784	 0.0	 0.005291404108	 0.0	 0.0	 0.08153679976797436	 0.08852552311017253	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
305.00000000000006	 1.1010522120112152	 1.0429655162948328	 0.42338039922448695	 1.0293308683064142	 1661.6440574734834	 0.0	 1.590934776860401E-4	 3.6374065275220824E-5	 274.53169047656195	 3.6374065275220824E-5	 1.6095897428059568E-4	 -0.010761138834501364	 0.0	 0.005217098176000001	 0.0	 0.0	 0.08040755988736194	 0.08752149273750043	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
306.0	 1.0990206471814854	 1.0414526293699813	 0.42355954846925487	 1.0274913311899292	 1661.1529747104441	 0.0	 1.5532786839244899E-4	 3.547209105300023E-5	 274.53169047656195	 3.547209105300023E-5	 1.5719336498742228E-4	 -0.010759931502713467	 0.0	 0.005140070757	 0.0	 0.0	 0.07923696110615769	 0.08648068931679181	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
307.0	 1.0924684562485387	 1.0395968021432342	 0.4235955475947	 1.0251806038911364	 1660.5497699322946	 0.0	 1.5159603040820952E-4	 3.457071669470023E-5	 274.53169047656195	 3.457071669470023E-5	 1.5346152700359864E-4	 -0.010777014125940594	 0.0	 0.005063043337	 0.0	 0.0	 0.07806636230975628	 0.08543988588257109	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
308.00000000000006	 1.0986622593041069	 1.0373817195163175	 0.42348020826876576	 1.0225583872793949	 1659.8286280259235	 0.0	 1.4789962307085557E-4	 3.367052768468231E-5	 274.53169047656195	 3.367052768468231E-5	 1.497651196666588E-4	 -0.01074006518761167	 0.0	 0.004983369903999993	 0.0	 0.0	 0.0768556858088463	 0.08433804872387093	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
309.0	 1.0940620542071942	 1.034979234306109	 0.4234193208892091	 1.0200762836714594	 1659.0450331161196	 0.0	 1.4424029813749775E-4	 3.277687830273859E-5	 274.53169047656195	 3.277687830273859E-5	 1.4610579473371254E-4	 -0.010559282939145629	 0.0	 0.004903696471	 0.0	 0.0	 0.0756455180676661	 0.08314037529078036	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
310.0	 1.089673826533678	 1.0329843706830368	 0.42340200783180165	 1.0185120833013197	 1658.3932297311978	 0.0	 1.406196985925929E-4	 3.1905085505724436E-5	 274.53169047656195	 3.1905085505724436E-5	 1.4248519518921644E-4	 -0.010172583208143144	 0.0	 0.004821546675999999	 0.0	 0.0	 0.07439773661643159	 0.08190547648824795	 472.56841863623146	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 1.0	 0.0	 0.0	 
