Kurbelwinkel [°KW]	Zeit [s n. Rechenbeginn]	Brennraumvolumen [m3]	p [bar]	dQb [J/s]	dQb [J/KW]	Qb [J]	 kappa [-]	dQw [J/s]	dQw [J/KW]	Qw [J]	Xb[-]	Qb/Qmax [-]	Alpha [W/(m^2K)]
-162.84	 1.8116093816909241E-4	 4.8381163281115266E-4	 0.46172229444335533	 13784.47018	 1.1561146064688326	 20.732272331062934	 1.3187237480734442	 57.67246503180691	 0.004837036051706628	 0.009311337254882547	 4.583631780451914E-4	 0.05026362066749992	 68.39717529253056	 
-162.75	 1.887093105928046E-4	 4.837396844966053E-4	 0.4624312631216516	 7543.6066735	 0.632688362106429	 20.722186015031745	 1.3186213476157016	 59.459272670134226	 0.004986897046191386	 0.009760157989039772	 6.084449206704026E-4	 0.0502391672571439	 68.43338907064732	 
-162.66	 1.962576830165168E-4	 4.836673389057529E-4	 0.4626585480935405	 1302.743167	 0.1092621177440253	 20.66499133700794	 1.318595916256519	 59.666608281045775	 0.005004286450723145	 0.010210543769604855	 6.343632858161822E-4	 0.05010050365315096	 68.44844570740078	 
-162.57	 2.03806055440229E-4	 4.835945960190965E-4	 0.46281299589547004	 1302.743167	 0.1092621177440253	 20.63729743077502	 1.3185821725586053	 60.01960828263039	 0.00503389284491794	 0.01066359412564747	 6.602816481959729E-4	 0.050033362146640496	 68.46032937247706	 
-162.48	 2.1135442786394116E-4	 4.8352145581716396E-4	 0.4629679839251727	 1302.743167	 0.1092621177440253	 20.713874661040155	 1.3185684108282507	 60.256711301099116	 0.005053778865875588	 0.011118434223576274	 6.862000086770889E-4	 0.050219017090408886	 68.47226530420673	 
-162.39	 2.1890280028765335E-4	 4.8344791828051263E-4	 0.46313207355449454	 2321.673902300652	 0.19472065845531666	 20.664371251680365	 1.3185532668281652	 60.494169775182556	 0.005073694699181679	 0.011575066746502626	 7.323902157742108E-4	 0.05009900030932116	 68.48462960794474	 
-162.3	 2.2645117271136554E-4	 4.833739833897295E-4	 0.4635706485904328	 11492.05052	 0.9638475248563919	 20.71359003208756	 1.318494468739367	 61.539031113686875	 0.005161328060450224	 0.012039586271943147	 9.610269866359968E-4	 0.050218327031862686	 68.50907608472751	 
-162.21	 2.339995451350777E-4	 4.8329965112543343E-4	 0.4642408693620719	 11492.05052	 0.9638475248563919	 20.733308040703868	 1.318398911435345	 63.2019357495091	 0.005300797210409153	 0.01251665802087997	 0.001189663637779909	 0.05026613165692174	 68.54370723837945	 
-162.12	 2.415479175587899E-4	 4.8322492146827666E-4	 0.4647139744965983	 2937.02487848071	 0.246330640005338	 20.68844952968358	 1.3183348576974976	 64.34217374368568	 0.005396429888539279	 0.013002336710848505	 0.001248096315338771	 0.05015737603449755	 68.56970420898959	 
-162.03	 2.4909628998250207E-4	 4.8314979439894603E-4	 0.4648642430100152	 798.2684681	 0.0669514187925001	 20.6372804793511	 1.318322233985795	 64.48550488947393	 0.005408451187076248	 0.013489097317685368	 0.001263978019984566	 0.05003332104936336	 68.58156996954767	 
-161.94	 2.566446624062143E-4	 4.830742698981648E-4	 0.46511855197506674	 8026.801595240421	 0.6732143090235752	 20.764613406831394	 1.3182931424308328	 64.9568531789846	 0.005447983547415206	 0.013979415836952737	 0.0014236727555103023	 0.05034202883899442	 68.59802487060868	 
-161.85	 2.6419303482992646E-4	 4.829983479466937E-4	 0.4658187480059703	 12845.82368	 1.0773895691775663	 20.737434732727156	 1.3181933112201867	 66.896371339239	 0.005610652496261353	 0.014484374561616258	 0.0016792426771720834	 0.050276136468703	 68.6340391725991	 
-161.76	 2.717414072536386E-4	 4.8292202852533335E-4	 0.4665051731717202	 6329.269883999683	 0.5308409583846135	 20.718182150361002	 1.3180958340161186	 68.64026585718221	 0.005756914332806969	 0.015002496851568885	 0.0018051645366126989	 0.05022946022977128	 68.66945661436766	 
-161.67	 2.7928977967735084E-4	 4.828453116149245E-4	 0.4666177021206989	 -207.42852900103253	 -0.0173971976466953	 20.649588133952033	 1.3180899069894936	 68.40613766099405	 0.005737277812587855	 0.015518851854701792	 0.0018051645366126989	 0.05006315990505121	 68.6798079739332	 
-161.58	 2.86838152101063E-4	 4.827681971963506E-4	 0.4669288041084619	 7348.21346	 0.6163005760557189	 20.685052548228143	 1.3180521887518863	 69.30514144110164	 0.005812677983060935	 0.016041992873177275	 0.0019513584088843977	 0.050149140343562944	 68.69884874067473	 
-161.49	 2.943865245247752E-4	 4.826906852505395E-4	 0.46739459277921686	 7348.21346	 0.6163005760557189	 20.68332492204935	 1.3179900264597175	 70.34281490793462	 0.005899708491748267	 0.01657296663743462	 0.002097552224574738	 0.050144951861686986	 68.72467690795318	 
-161.4	 3.019348969484874E-4	 4.826127757584637E-4	 0.4678609370901695	 7348.213459999388	 0.6163005760556675	 20.681597295870557	 1.3179278884824304	 71.43147434784144	 0.005991015235026118	 0.01711215800858697	 0.0022437459796449833	 0.05014076337981103	 68.75054939919677	 
-161.31	 3.0948326937219956E-4	 4.8253446870114345E-4	 0.468089486877694	 -2118.866813801128	 -0.17771106474239262	 20.608408622019937	 1.3179036940921778	 71.85708605911094	 0.006026711631743403	 0.017654562055443877	 0.0022437459796449833	 0.04996332370118626	 68.76606992481007	 
-161.22	 3.170316417959117E-4	 4.8245576405964727E-4	 0.46803756345476943	 -3170.764622	 -0.2659345803865221	 20.65121814945332	 1.317925433918112	 71.47383616141362	 0.005994568154419303	 0.018194073189341613	 0.0022437459796449833	 0.05006711173818993	 68.76947133618265	 
-161.13	 3.2458001421962394E-4	 4.823766618150941E-4	 0.4682120801213678	 8413.876293398802	 0.7056785754401912	 20.694726583674033	 1.3179100235391552	 71.69362459937443	 0.006013001987576572	 0.018735243368223506	 0.0024111412304028117	 0.05017259421490958	 68.78269707737186	 
-161.04	 3.321283866433361E-4	 4.8229716194865476E-4	 0.4689431148269427	 13378.7224	 1.1220842136517832	 20.728685894281927	 1.3178063803886473	 73.70752329000835	 0.006181909291360251	 0.019291615204445927	 0.0026773125810847296	 0.05025492565833595	 68.82022879775033	 
-160.95	 3.396767590670483E-4	 4.822172644415533E-4	 0.4695975150455707	 3275.1892979994773	 0.27469276199396137	 20.686379974240616	 1.3177150199902345	 75.3871292282879	 0.006322779192995947	 0.01986066533181556	 0.0027424728360448073	 0.05015235857437188	 68.85442272269525	 
-160.86	 3.472251314907605E-4	 4.8213696927506893E-4	 0.4694748099656899	 -6828.343804	 -0.5726986896637729	 20.57764241414707	 1.3177493140300687	 74.44551843634451	 0.0062438055381539995	 0.02042260783024942	 0.0027424728360448073	 0.049888733662178227	 68.8549433240318	 
-160.77	 3.5477350391447266E-4	 4.820562764305374E-4	 0.4692577141031714	 -4077.187767699585	 -0.3419570190222243	 20.613609922103244	 1.317799333393078	 73.7408189756168	 0.006184701827305534	 0.02097923099470692	 0.0027424728360448073	 0.04997593380827874	 68.85142647458976	 
-160.68	 3.6232187633818483E-4	 4.819751858893529E-4	 0.469345625790952	 2342.176317	 0.1964402124746063	 20.69803318089413	 1.317798056769422	 73.87335208586951	 0.006195817485912871	 0.021536854568439078	 0.002789070722289463	 0.050180610776997765	 68.8610216618328	 
-160.59	 3.6987024876189705E-4	 4.8189369763296957E-4	 0.4695523040879611	 866.0559313007252	 0.07263680788025298	 20.637542224982585	 1.3177777101425145	 74.2212905542319	 0.006224999365243264	 0.022097104511310972	 0.0028063010092255463	 0.05003395562925514	 68.87580159284137	 
-160.5	 3.774186211856092E-4	 4.8181181164290275E-4	 0.469366277856003	 -12419.02754	 -1.0415938334695352	 20.6105424196385	 1.3178227433167549	 73.44165833471534	 0.006159610983616193	 0.02265146949983643	 0.0028063010092255463	 0.04996849691097089	 68.87371042267674	 
-160.41	 3.8496699360932143E-4	 4.817295279007315E-4	 0.46884973011919656	 -12419.02754	 -1.0415938334695352	 20.583542614294412	 1.3179236706703523	 71.76911167775673	 0.0060193331495855444	 0.02319320948329913	 0.0028063010092255463	 0.049903038192686634	 68.85747023607654	 
-160.32	 3.925153660330336E-4	 4.816468463880993E-4	 0.4683333814376504	 -12419.02754	 -1.0415938334695352	 20.556542808950326	 1.3180246543640597	 70.09761688986072	 0.005879143536659624	 0.023722332401598496	 0.0028063010092255463	 0.04983757947440238	 68.84124924430026	 
-160.23	 4.0006373845674577E-4	 4.815637670867163E-4	 0.4678172303491231	 -12419.02754	 -1.0415938334695352	 20.616289280843315	 1.3181256945382196	 68.42723702566992	 0.005739047433282047	 0.02423884667059388	 0.0028063010092255463	 0.04998242968433094	 68.82504736424772	 
